,num_ebikes_available,is_installed,station_id,is_returning,num_bikes_available,is_renting,last_reported,num_bikes_disabled,eightd_has_available_keys,station_status,num_docks_disabled,legacy_id,num_docks_available,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
0,0,True,3,True,1,True,2020-08-13 23:40:34+00:00,1,False,active,0,3,13,,,2020-08-13 23:41:15,2020
1,0,True,4,True,15,True,2020-08-13 23:34:26+00:00,0,False,active,0,4,4,,,2020-08-13 23:41:15,2020
2,0,True,5,True,10,True,2020-08-13 23:27:09+00:00,0,False,active,0,5,5,,,2020-08-13 23:41:15,2020
3,0,True,6,True,1,True,2020-08-13 23:41:09+00:00,1,False,active,0,6,13,,,2020-08-13 23:41:15,2020
4,0,True,7,True,3,True,2020-08-13 23:33:36+00:00,0,False,active,0,7,12,,,2020-08-13 23:41:15,2020
5,0,True,8,True,9,True,2020-08-13 23:34:59+00:00,0,False,active,0,8,10,,,2020-08-13 23:41:15,2020
6,0,True,9,True,6,True,2020-08-13 23:25:57+00:00,1,False,active,0,9,8,,,2020-08-13 23:41:15,2020
7,0,True,10,True,3,True,2020-08-13 23:40:31+00:00,2,False,active,0,10,6,,,2020-08-13 23:41:15,2020
8,0,True,11,True,0,True,2020-08-13 23:20:14+00:00,0,False,active,0,11,15,"{'off_dock_count': 0, 'off_dock_capacity': 50, 'active': True, 'station_id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0', 'valet_revision': 87, 'dock_blocked_count': 0, 'region': 'BOS'}",[{'id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0'}],2020-08-13 23:41:15,2020
9,0,True,12,True,11,True,2020-08-13 23:12:39+00:00,0,True,active,0,12,7,,,2020-08-13 23:41:15,2020
10,0,True,13,True,3,True,2020-08-13 23:33:50+00:00,0,False,active,0,13,16,,,2020-08-13 23:41:15,2020
11,0,True,14,True,0,True,2020-08-13 22:50:22+00:00,0,False,active,0,14,25,,,2020-08-13 23:41:15,2020
12,0,True,15,True,15,True,2020-08-13 23:37:16+00:00,0,False,active,0,15,0,,,2020-08-13 23:41:15,2020
13,0,True,16,True,17,True,2020-08-13 23:36:52+00:00,0,True,active,0,16,2,,,2020-08-13 23:41:15,2020
14,0,True,17,True,3,True,2020-08-13 23:33:11+00:00,1,False,active,0,17,11,,,2020-08-13 23:41:15,2020
15,0,True,19,True,1,True,2020-08-13 23:32:33+00:00,0,False,active,0,19,14,,,2020-08-13 23:41:15,2020
16,0,True,20,True,10,True,2020-08-13 23:39:21+00:00,1,True,active,0,20,12,,,2020-08-13 23:41:15,2020
17,0,True,21,True,4,True,2020-08-13 23:38:36+00:00,0,True,active,0,21,14,,,2020-08-13 23:41:15,2020
