,num_bikes_disabled,is_returning,num_docks_disabled,num_docks_available,num_bikes_available,station_id,is_renting,station_status,eightd_has_available_keys,num_ebikes_available,last_reported,legacy_id,is_installed,timestamp_of_data_read_request,year_station_last_reported
233,1,True,0,1,13,342,True,active,False,0,2020-08-22 03:10:40+00:00,342,True,2020-08-22 03:15:35,2020
234,0,True,0,12,3,343,True,active,False,0,2020-08-21 08:51:37+00:00,343,True,2020-08-22 03:15:35,2020
235,0,True,0,16,3,344,True,active,False,0,2020-08-22 03:11:21+00:00,344,True,2020-08-22 03:15:35,2020
236,1,True,0,8,10,345,True,active,False,0,2020-08-22 02:52:31+00:00,345,True,2020-08-22 03:15:35,2020
237,0,True,0,14,1,346,True,active,False,0,2020-08-22 03:09:24+00:00,346,True,2020-08-22 03:15:35,2020
238,0,True,0,1,14,347,True,active,False,0,2020-08-21 18:50:00+00:00,347,True,2020-08-22 03:15:35,2020
239,0,True,0,8,7,348,True,active,False,0,2020-08-22 02:01:45+00:00,348,True,2020-08-22 03:15:35,2020
240,0,True,0,12,5,349,True,active,False,0,2020-08-22 00:40:33+00:00,349,True,2020-08-22 03:15:35,2020
241,0,True,0,5,12,350,True,active,False,0,2020-08-22 00:24:03+00:00,350,True,2020-08-22 03:15:35,2020
242,0,True,0,1,14,351,True,active,False,0,2020-08-22 02:17:39+00:00,351,True,2020-08-22 03:15:35,2020
243,0,True,0,2,13,352,True,active,False,0,2020-08-22 01:57:30+00:00,352,True,2020-08-22 03:15:35,2020
244,0,True,0,7,8,353,True,active,True,0,2020-08-21 13:30:07+00:00,353,True,2020-08-22 03:15:35,2020
245,0,True,0,11,4,354,True,active,False,0,2020-08-22 03:11:10+00:00,354,True,2020-08-22 03:15:35,2020
246,0,True,0,0,17,355,True,active,False,0,2020-08-22 03:13:00+00:00,355,True,2020-08-22 03:15:35,2020
247,0,True,0,6,17,356,True,active,False,0,2020-08-22 03:00:18+00:00,356,True,2020-08-22 03:15:35,2020
248,0,True,0,2,13,357,True,active,False,0,2020-08-22 01:58:18+00:00,357,True,2020-08-22 03:15:35,2020
249,0,True,0,4,15,358,True,active,False,0,2020-08-22 02:23:18+00:00,358,True,2020-08-22 03:15:35,2020
250,0,True,0,8,7,359,True,active,False,0,2020-08-22 03:11:55+00:00,359,True,2020-08-22 03:15:35,2020
251,0,True,0,13,2,360,True,active,False,0,2020-08-22 02:30:30+00:00,360,True,2020-08-22 03:15:35,2020
252,0,True,0,18,1,361,True,active,False,0,2020-08-22 02:56:46+00:00,361,True,2020-08-22 03:15:35,2020
253,0,True,0,13,6,362,True,active,False,0,2020-08-22 02:38:49+00:00,362,True,2020-08-22 03:15:35,2020
254,0,True,0,3,16,363,True,active,False,0,2020-08-22 03:14:50+00:00,363,True,2020-08-22 03:15:35,2020
255,1,True,0,2,16,364,True,active,False,0,2020-08-22 03:01:12+00:00,364,True,2020-08-22 03:15:35,2020
256,0,True,0,14,5,365,True,active,False,0,2020-08-22 01:05:48+00:00,365,True,2020-08-22 03:15:35,2020
257,0,True,0,0,0,366,True,out_of_service,False,0,1970-01-02 00:00:00+00:00,366,False,2020-08-22 03:15:35,1970
258,1,True,0,2,16,367,True,active,False,0,2020-08-22 01:03:01+00:00,367,True,2020-08-22 03:15:35,2020
259,0,True,0,12,3,368,True,active,False,0,2020-08-22 02:57:27+00:00,368,True,2020-08-22 03:15:35,2020
260,0,True,0,6,9,369,True,active,False,0,2020-08-22 03:11:58+00:00,369,True,2020-08-22 03:15:35,2020
261,0,True,0,12,7,370,True,active,False,0,2020-08-22 03:09:13+00:00,370,True,2020-08-22 03:15:35,2020
262,0,True,0,11,8,371,True,active,False,0,2020-08-22 00:49:24+00:00,371,True,2020-08-22 03:15:35,2020
263,1,True,0,10,8,372,True,active,False,0,2020-08-22 03:10:40+00:00,372,True,2020-08-22 03:15:35,2020
264,0,True,0,6,9,373,True,active,False,0,2020-08-22 00:09:58+00:00,373,True,2020-08-22 03:15:35,2020
265,0,True,0,3,16,374,True,active,False,0,2020-08-22 02:49:34+00:00,374,True,2020-08-22 03:15:35,2020
266,1,True,0,3,11,376,True,active,True,0,2020-08-22 02:01:00+00:00,376,True,2020-08-22 03:15:35,2020
267,0,True,0,8,11,377,True,active,False,0,2020-08-22 03:11:58+00:00,377,True,2020-08-22 03:15:35,2020
268,0,True,0,13,6,378,True,active,False,0,2020-08-22 03:06:13+00:00,378,True,2020-08-22 03:15:35,2020
269,0,True,0,0,15,379,True,active,False,0,2020-08-22 02:53:57+00:00,379,True,2020-08-22 03:15:35,2020
270,0,True,0,18,0,380,True,active,False,0,2020-08-22 01:17:40+00:00,380,True,2020-08-22 03:15:35,2020
271,1,True,0,4,14,381,True,active,False,0,2020-08-22 03:10:21+00:00,381,True,2020-08-22 03:15:35,2020
272,0,True,0,6,13,384,True,active,True,0,2020-08-22 00:38:51+00:00,384,True,2020-08-22 03:15:35,2020
273,0,True,1,13,1,385,True,active,False,0,2020-08-22 02:29:34+00:00,385,True,2020-08-22 03:15:35,2020
274,0,True,0,4,15,386,True,active,False,0,2020-08-22 02:43:49+00:00,386,True,2020-08-22 03:15:35,2020
275,0,True,0,6,9,387,True,active,False,0,2020-08-22 01:59:14+00:00,387,True,2020-08-22 03:15:35,2020
276,0,True,0,1,10,388,True,active,False,0,2020-08-21 22:02:33+00:00,388,True,2020-08-22 03:15:35,2020
277,0,True,0,8,6,389,True,active,False,0,2020-08-22 02:58:45+00:00,389,True,2020-08-22 03:15:35,2020
278,0,True,0,6,9,390,True,active,False,0,2020-08-21 17:53:00+00:00,390,True,2020-08-22 03:15:35,2020
279,0,True,0,4,11,391,True,active,False,0,2020-08-21 22:51:56+00:00,391,True,2020-08-22 03:15:35,2020
280,0,True,0,11,4,392,True,active,False,0,2020-08-21 21:41:34+00:00,392,True,2020-08-22 03:15:35,2020
281,0,True,0,6,9,393,True,active,False,0,2020-08-21 22:13:33+00:00,393,True,2020-08-22 03:15:35,2020
282,0,True,0,14,0,394,True,active,False,0,2020-08-20 09:00:38+00:00,394,True,2020-08-22 03:15:35,2020
283,0,True,0,2,13,395,True,active,False,0,2020-08-22 00:59:22+00:00,395,True,2020-08-22 03:15:35,2020
284,0,True,0,2,13,396,True,active,False,0,2020-08-21 16:20:39+00:00,396,True,2020-08-22 03:15:35,2020
285,0,True,0,5,10,397,True,active,False,0,2020-08-21 14:41:02+00:00,397,True,2020-08-22 03:15:35,2020
286,0,True,0,16,3,398,True,active,False,0,2020-08-22 01:59:04+00:00,398,True,2020-08-22 03:15:35,2020
287,0,True,0,6,9,399,True,active,False,0,2020-08-22 03:04:51+00:00,399,True,2020-08-22 03:15:35,2020
288,0,True,0,6,21,400,True,active,False,0,2020-08-22 00:32:45+00:00,400,True,2020-08-22 03:15:35,2020
289,0,True,0,4,11,401,True,active,False,0,2020-08-22 02:54:05+00:00,401,True,2020-08-22 03:15:35,2020
290,0,True,0,8,7,402,True,active,False,0,2020-08-22 02:16:25+00:00,402,True,2020-08-22 03:15:35,2020
291,1,True,0,6,8,403,True,active,False,0,2020-08-22 02:56:54+00:00,403,True,2020-08-22 03:15:35,2020
292,0,True,0,14,2,404,True,active,False,0,2020-08-22 02:53:08+00:00,404,True,2020-08-22 03:15:35,2020
293,0,True,0,1,18,405,True,active,False,0,2020-08-21 23:11:37+00:00,405,True,2020-08-22 03:15:35,2020
294,0,True,0,10,9,406,True,active,False,0,2020-08-22 02:34:11+00:00,406,True,2020-08-22 03:15:35,2020
295,0,True,0,18,1,407,True,active,False,0,2020-08-21 23:49:56+00:00,407,True,2020-08-22 03:15:35,2020
296,0,True,0,5,10,408,True,active,False,0,2020-08-22 02:26:53+00:00,408,True,2020-08-22 03:15:35,2020
297,0,True,0,6,13,409,True,active,False,0,2020-08-22 03:03:29+00:00,409,True,2020-08-22 03:15:35,2020
298,0,True,0,10,9,410,True,active,False,0,2020-08-22 00:49:22+00:00,410,True,2020-08-22 03:15:35,2020
299,0,True,0,11,4,411,True,active,False,0,2020-08-22 00:12:03+00:00,411,True,2020-08-22 03:15:35,2020
300,0,True,0,2,17,412,True,active,False,0,2020-08-22 02:08:02+00:00,412,True,2020-08-22 03:15:35,2020
301,1,True,0,3,15,413,True,active,False,0,2020-08-22 02:58:57+00:00,413,True,2020-08-22 03:15:35,2020
302,0,True,0,19,4,414,True,active,False,0,2020-08-21 22:20:59+00:00,414,True,2020-08-22 03:15:35,2020
303,0,True,0,5,14,415,True,active,False,0,2020-08-22 01:29:14+00:00,415,True,2020-08-22 03:15:35,2020
304,1,True,0,1,13,416,True,active,False,0,2020-08-22 03:14:44+00:00,416,True,2020-08-22 03:15:35,2020
305,0,True,0,4,15,417,True,active,False,0,2020-08-22 03:12:45+00:00,417,True,2020-08-22 03:15:35,2020
306,0,True,0,0,15,419,True,active,False,0,2020-08-22 02:46:20+00:00,419,True,2020-08-22 03:15:35,2020
307,0,False,0,0,0,420,False,out_of_service,False,0,1970-01-02 00:00:00+00:00,420,False,2020-08-22 03:15:35,1970
308,0,True,0,11,8,421,True,active,False,0,2020-08-21 20:02:09+00:00,421,True,2020-08-22 03:15:35,2020
309,0,True,0,10,5,422,True,active,False,0,2020-08-21 08:57:39+00:00,422,True,2020-08-22 03:15:35,2020
310,0,True,0,9,10,423,True,active,False,0,2020-08-21 22:57:05+00:00,423,True,2020-08-22 03:15:35,2020
311,0,True,0,11,8,424,True,active,False,0,2020-08-22 01:01:51+00:00,424,True,2020-08-22 03:15:35,2020
312,0,True,0,16,0,425,True,active,False,0,2020-08-21 22:36:22+00:00,425,True,2020-08-22 03:15:35,2020
313,0,True,0,12,15,426,True,active,False,0,2020-08-22 01:34:59+00:00,426,True,2020-08-22 03:15:35,2020
314,0,True,0,18,1,427,True,active,False,0,2020-08-22 00:13:48+00:00,427,True,2020-08-22 03:15:35,2020
315,0,True,0,16,3,428,True,active,False,0,2020-08-22 01:38:44+00:00,428,True,2020-08-22 03:15:35,2020
316,0,True,0,4,15,430,True,active,False,0,2020-08-20 23:16:43+00:00,430,True,2020-08-22 03:15:35,2020
317,0,True,0,13,2,431,True,active,False,0,2020-08-22 02:12:16+00:00,431,True,2020-08-22 03:15:35,2020
318,0,True,0,11,8,432,True,active,False,0,2020-08-22 00:31:25+00:00,432,True,2020-08-22 03:15:35,2020
319,0,True,0,14,5,433,True,active,False,0,2020-08-22 00:40:57+00:00,433,True,2020-08-22 03:15:35,2020
320,0,True,0,17,2,434,True,active,False,0,2020-08-22 01:09:46+00:00,434,True,2020-08-22 03:15:35,2020
321,0,True,0,6,9,435,True,active,False,0,2020-08-22 02:36:58+00:00,435,True,2020-08-22 03:15:35,2020
322,0,True,0,10,5,436,True,active,False,0,2020-08-22 02:51:23+00:00,436,True,2020-08-22 03:15:35,2020
323,0,True,0,14,5,437,True,active,False,0,2020-08-22 03:04:59+00:00,437,True,2020-08-22 03:15:35,2020
324,0,True,0,9,8,440,True,active,False,0,2020-08-22 01:03:32+00:00,440,True,2020-08-22 03:15:35,2020
325,0,True,0,2,17,441,True,active,False,0,2020-08-22 01:51:43+00:00,441,True,2020-08-22 03:15:35,2020
326,0,True,0,1,14,442,True,active,False,0,2020-08-21 22:49:06+00:00,442,True,2020-08-22 03:15:35,2020
327,0,True,0,16,3,443,True,active,False,0,2020-08-22 00:59:04+00:00,443,True,2020-08-22 03:15:35,2020
328,0,True,0,0,19,445,True,active,False,0,2020-08-22 01:57:35+00:00,445,True,2020-08-22 03:15:35,2020
329,0,True,0,12,0,446,True,active,False,0,2020-08-22 00:22:51+00:00,446,True,2020-08-22 03:15:35,2020
330,0,True,0,19,0,447,True,active,False,0,2020-08-21 23:40:27+00:00,447,True,2020-08-22 03:15:35,2020
331,0,True,0,6,5,448,True,active,False,0,2020-08-21 07:50:58+00:00,448,True,2020-08-22 03:15:35,2020
332,0,True,0,0,0,449,True,out_of_service,False,0,1970-01-02 00:00:00+00:00,449,False,2020-08-22 03:15:35,1970
333,0,True,0,12,3,450,True,active,False,0,2020-08-22 00:46:31+00:00,450,True,2020-08-22 03:15:35,2020
334,0,True,0,13,2,451,True,active,False,0,2020-08-22 00:56:43+00:00,451,True,2020-08-22 03:15:35,2020
335,0,True,0,6,9,452,True,active,False,0,2020-08-22 02:58:14+00:00,452,True,2020-08-22 03:15:35,2020
336,2,True,0,4,9,453,True,active,False,0,2020-08-22 01:33:05+00:00,453,True,2020-08-22 03:15:35,2020
337,0,True,0,13,2,454,True,active,False,0,2020-08-22 02:27:30+00:00,454,True,2020-08-22 03:15:35,2020
338,0,True,0,3,9,455,True,active,False,0,2020-08-22 01:35:31+00:00,455,True,2020-08-22 03:15:35,2020
339,0,True,0,17,2,456,True,active,False,0,2020-08-22 01:21:29+00:00,456,True,2020-08-22 03:15:35,2020
340,0,True,0,1,10,457,True,active,False,0,2020-08-22 02:43:48+00:00,457,True,2020-08-22 03:15:35,2020
341,0,True,0,3,8,458,True,active,False,0,2020-08-22 02:33:39+00:00,458,True,2020-08-22 03:15:35,2020
342,1,True,0,7,15,459,True,active,False,0,2020-08-22 02:55:05+00:00,459,True,2020-08-22 03:15:35,2020
