,station_status,station_id,eightd_has_available_keys,is_returning,is_installed,last_reported,num_bikes_available,num_bikes_disabled,num_ebikes_available,is_renting,num_docks_available,num_docks_disabled,legacy_id,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
223,active,332,False,True,True,2020-08-13 15:07:21+00:00,6,1,0,True,8,0,332,,,2020-08-13 15:40:35,2020
224,active,333,False,True,True,2020-08-13 15:29:33+00:00,18,0,0,True,7,0,333,,,2020-08-13 15:40:35,2020
225,active,334,False,True,True,2020-08-13 13:43:03+00:00,17,2,0,True,0,0,334,,,2020-08-13 15:40:35,2020
226,active,335,False,True,True,2020-08-13 15:33:35+00:00,13,0,0,True,6,0,335,,,2020-08-13 15:40:35,2020
227,active,336,False,True,True,2020-08-13 15:38:40+00:00,5,0,0,True,10,0,336,,,2020-08-13 15:40:35,2020
228,active,337,False,True,True,2020-08-13 12:05:52+00:00,15,0,0,True,0,0,337,,,2020-08-13 15:40:35,2020
229,active,338,False,True,True,2020-08-13 15:18:33+00:00,2,1,0,True,12,0,338,,,2020-08-13 15:40:35,2020
230,active,339,False,True,True,2020-08-13 03:25:16+00:00,15,0,0,True,0,0,339,,,2020-08-13 15:40:35,2020
231,active,340,False,True,True,2020-08-13 03:25:14+00:00,18,0,0,True,1,0,340,,,2020-08-13 15:40:35,2020
232,active,341,True,True,True,2020-08-13 12:53:49+00:00,12,1,0,True,2,0,341,,,2020-08-13 15:40:35,2020
233,active,342,False,True,True,2020-08-13 15:40:23+00:00,9,0,0,True,6,0,342,,,2020-08-13 15:40:35,2020
234,active,343,False,True,True,2020-08-13 04:04:08+00:00,4,0,0,True,11,0,343,,,2020-08-13 15:40:35,2020
235,active,344,False,True,True,2020-08-13 15:09:50+00:00,5,0,0,True,14,0,344,,,2020-08-13 15:40:35,2020
236,active,345,False,True,True,2020-08-13 15:37:02+00:00,6,1,0,True,12,0,345,,,2020-08-13 15:40:35,2020
237,active,346,False,True,True,2020-08-13 15:35:42+00:00,2,0,0,True,13,0,346,,,2020-08-13 15:40:35,2020
238,active,347,False,True,True,2020-08-13 13:50:37+00:00,10,0,0,True,5,0,347,,,2020-08-13 15:40:35,2020
239,active,348,False,True,True,2020-08-13 06:32:41+00:00,3,1,0,True,11,0,348,,,2020-08-13 15:40:35,2020
240,active,349,True,True,True,2020-08-13 03:26:37+00:00,6,1,0,True,10,0,349,,,2020-08-13 15:40:35,2020
241,active,350,False,True,True,2020-08-13 09:55:03+00:00,15,0,0,True,2,0,350,,,2020-08-13 15:40:35,2020
242,active,351,False,True,True,2020-08-13 15:30:26+00:00,6,0,0,True,9,0,351,,,2020-08-13 15:40:35,2020
243,active,352,False,True,True,2020-08-13 15:35:26+00:00,10,1,0,True,4,0,352,,,2020-08-13 15:40:35,2020
244,active,353,True,True,True,2020-08-13 03:26:30+00:00,7,0,0,True,8,0,353,,,2020-08-13 15:40:35,2020
245,active,354,False,True,True,2020-08-13 15:21:45+00:00,10,1,0,True,4,0,354,,,2020-08-13 15:40:35,2020
246,active,355,False,True,True,2020-08-13 15:38:21+00:00,11,0,0,True,6,0,355,,,2020-08-13 15:40:35,2020
247,active,356,False,True,True,2020-08-13 15:15:18+00:00,19,0,0,True,4,0,356,,,2020-08-13 15:40:35,2020
248,active,357,False,True,True,2020-08-13 15:24:11+00:00,1,0,0,True,14,0,357,,,2020-08-13 15:40:35,2020
249,active,358,False,True,True,2020-08-13 15:37:07+00:00,16,0,0,True,3,0,358,,,2020-08-13 15:40:35,2020
250,active,359,False,True,True,2020-08-13 15:28:36+00:00,9,0,0,True,6,0,359,,,2020-08-13 15:40:35,2020
251,active,360,False,True,True,2020-08-13 13:51:32+00:00,1,0,0,True,14,0,360,,,2020-08-13 15:40:35,2020
252,active,361,False,True,True,2020-08-13 15:29:44+00:00,10,0,0,True,9,0,361,,,2020-08-13 15:40:35,2020
253,active,362,False,True,True,2020-08-13 15:28:49+00:00,15,1,0,True,3,0,362,,,2020-08-13 15:40:35,2020
254,active,363,False,True,True,2020-08-13 15:36:10+00:00,11,0,0,True,8,0,363,,,2020-08-13 15:40:35,2020
255,active,364,False,True,True,2020-08-13 15:14:15+00:00,8,0,0,True,11,0,364,,,2020-08-13 15:40:35,2020
256,active,365,False,True,True,2020-08-13 15:20:21+00:00,18,0,0,True,1,0,365,,,2020-08-13 15:40:35,2020
257,active,366,False,True,True,2020-08-13 15:29:16+00:00,3,0,0,True,12,0,366,,,2020-08-13 15:40:35,2020
258,active,367,False,True,True,2020-08-13 15:34:08+00:00,12,0,0,True,7,0,367,,,2020-08-13 15:40:35,2020
259,active,368,False,True,True,2020-08-13 13:58:41+00:00,12,1,0,True,2,0,368,,,2020-08-13 15:40:35,2020
260,active,369,False,True,True,2020-08-13 15:19:24+00:00,1,0,0,True,14,0,369,,,2020-08-13 15:40:35,2020
261,active,370,False,True,True,2020-08-13 15:38:01+00:00,16,0,0,True,3,0,370,,,2020-08-13 15:40:35,2020
262,active,371,False,True,True,2020-08-13 12:58:26+00:00,8,0,0,True,11,0,371,,,2020-08-13 15:40:35,2020
263,active,372,False,True,True,2020-08-13 15:23:00+00:00,4,0,0,True,15,0,372,,,2020-08-13 15:40:35,2020
264,active,373,False,True,True,2020-08-13 13:39:54+00:00,6,0,0,True,9,0,373,,,2020-08-13 15:40:35,2020
265,active,374,False,True,True,2020-08-13 15:28:04+00:00,8,1,0,True,10,0,374,,,2020-08-13 15:40:35,2020
266,active,376,False,True,True,2020-08-13 13:25:43+00:00,7,1,0,True,7,0,376,,,2020-08-13 15:40:35,2020
267,active,377,False,True,True,2020-08-13 14:56:14+00:00,5,0,0,True,14,0,377,,,2020-08-13 15:40:35,2020
268,active,378,False,True,True,2020-08-13 15:31:00+00:00,6,0,0,True,13,0,378,,,2020-08-13 15:40:35,2020
269,active,379,False,True,True,2020-08-13 14:48:49+00:00,6,0,0,True,9,0,379,,,2020-08-13 15:40:35,2020
270,active,380,False,True,True,2020-08-13 15:04:28+00:00,18,0,0,True,0,0,380,,,2020-08-13 15:40:35,2020
271,active,381,False,True,True,2020-08-13 15:39:57+00:00,11,1,0,True,7,0,381,,,2020-08-13 15:40:35,2020
272,active,384,True,True,True,2020-08-13 15:14:27+00:00,8,0,0,True,11,0,384,,,2020-08-13 15:40:35,2020
273,active,385,False,True,True,2020-08-13 15:06:02+00:00,13,0,0,True,1,1,385,,,2020-08-13 15:40:35,2020
274,active,386,False,True,True,2020-08-13 15:37:37+00:00,3,0,0,True,16,0,386,,,2020-08-13 15:40:35,2020
275,active,387,False,True,True,2020-08-13 13:09:44+00:00,13,1,0,True,1,0,387,,,2020-08-13 15:40:35,2020
276,active,388,False,True,True,2020-08-13 03:25:23+00:00,4,0,0,True,7,0,388,,,2020-08-13 15:40:35,2020
277,active,389,False,True,True,2020-08-13 03:25:04+00:00,13,0,0,True,1,0,389,,,2020-08-13 15:40:35,2020
278,active,390,False,True,True,2020-08-13 13:38:15+00:00,11,1,0,True,3,0,390,,,2020-08-13 15:40:35,2020
279,active,391,False,True,True,2020-08-13 14:10:11+00:00,13,0,0,True,2,0,391,,,2020-08-13 15:40:35,2020
280,active,392,False,True,True,2020-08-13 14:33:25+00:00,5,0,0,True,10,0,392,,,2020-08-13 15:40:35,2020
281,active,393,False,True,True,2020-08-13 10:33:53+00:00,5,1,0,True,9,0,393,,,2020-08-13 15:40:35,2020
282,active,394,False,True,True,2020-08-13 07:51:20+00:00,1,0,0,True,13,0,394,,,2020-08-13 15:40:35,2020
283,active,395,False,True,True,2020-08-13 10:40:17+00:00,12,0,0,True,3,0,395,,,2020-08-13 15:40:35,2020
284,active,396,False,True,True,2020-08-13 14:57:59+00:00,7,0,0,True,8,0,396,,,2020-08-13 15:40:35,2020
285,active,397,False,True,True,2020-08-13 10:29:09+00:00,7,0,0,True,8,0,397,,,2020-08-13 15:40:35,2020
286,active,398,False,True,True,2020-08-13 13:53:11+00:00,12,0,0,True,7,0,398,,,2020-08-13 15:40:35,2020
287,active,399,False,True,True,2020-08-13 15:34:54+00:00,7,0,0,True,8,0,399,,,2020-08-13 15:40:35,2020
288,active,400,False,True,True,2020-08-13 13:25:32+00:00,8,0,0,True,19,0,400,,,2020-08-13 15:40:35,2020
289,active,401,False,True,True,2020-08-13 13:08:42+00:00,2,0,0,True,13,0,401,,,2020-08-13 15:40:35,2020
290,active,402,False,True,True,2020-08-13 15:10:45+00:00,9,0,0,True,6,0,402,,,2020-08-13 15:40:35,2020
291,active,403,False,True,True,2020-08-13 15:13:47+00:00,1,1,0,True,13,0,403,,,2020-08-13 15:40:35,2020
292,active,404,False,True,True,2020-08-13 14:54:16+00:00,7,0,0,True,9,0,404,,,2020-08-13 15:40:35,2020
293,active,405,False,True,True,2020-08-13 14:37:13+00:00,10,0,0,True,9,0,405,,,2020-08-13 15:40:35,2020
294,active,406,False,True,True,2020-08-13 15:30:06+00:00,14,0,0,True,5,0,406,,,2020-08-13 15:40:35,2020
295,active,407,False,True,True,2020-08-13 13:47:45+00:00,4,1,0,True,14,0,407,,,2020-08-13 15:40:35,2020
296,active,408,False,True,True,2020-08-13 14:39:19+00:00,7,0,0,True,8,0,408,,,2020-08-13 15:40:35,2020
297,active,409,False,True,True,2020-08-13 15:20:07+00:00,8,0,0,True,11,0,409,,,2020-08-13 15:40:35,2020
298,active,410,False,True,True,2020-08-13 12:24:09+00:00,11,0,0,True,8,0,410,,,2020-08-13 15:40:35,2020
299,active,411,False,True,True,2020-08-13 15:00:50+00:00,3,0,0,True,12,0,411,,,2020-08-13 15:40:35,2020
300,active,412,False,True,True,2020-08-13 15:30:05+00:00,19,0,0,True,0,0,412,,,2020-08-13 15:40:35,2020
301,active,413,False,True,True,2020-08-13 15:10:30+00:00,6,0,0,True,13,0,413,,,2020-08-13 15:40:35,2020
302,active,414,False,True,True,2020-08-13 15:03:24+00:00,1,0,0,True,22,0,414,,,2020-08-13 15:40:35,2020
303,active,415,False,True,True,2020-08-13 15:31:20+00:00,4,0,0,True,15,0,415,,,2020-08-13 15:40:35,2020
304,active,416,False,True,True,2020-08-13 15:40:27+00:00,15,0,0,True,0,0,416,,,2020-08-13 15:40:35,2020
305,active,417,False,True,True,2020-08-13 15:01:57+00:00,5,0,0,True,14,0,417,,,2020-08-13 15:40:35,2020
306,active,419,False,True,True,2020-08-13 14:44:08+00:00,12,0,0,True,3,0,419,,,2020-08-13 15:40:35,2020
307,out_of_service,420,False,False,False,1970-01-02 00:00:00+00:00,0,0,0,False,0,0,420,,,2020-08-13 15:40:35,1970
308,active,421,False,True,True,2020-08-13 12:35:10+00:00,14,0,0,True,5,0,421,,,2020-08-13 15:40:35,2020
309,active,422,False,True,True,2020-08-13 12:04:13+00:00,4,0,0,True,11,0,422,,,2020-08-13 15:40:35,2020
310,active,423,False,True,True,2020-08-13 13:23:03+00:00,3,0,0,True,16,0,423,,,2020-08-13 15:40:35,2020
311,active,424,False,True,True,2020-08-13 14:36:41+00:00,4,0,0,True,15,0,424,,,2020-08-13 15:40:35,2020
312,active,425,False,True,True,2020-08-13 14:26:40+00:00,0,0,0,True,16,0,425,,,2020-08-13 15:40:35,2020
313,active,426,False,True,True,2020-08-13 15:26:14+00:00,19,0,0,True,8,0,426,,,2020-08-13 15:40:35,2020
314,active,427,False,True,True,2020-08-13 15:23:57+00:00,6,0,0,True,13,0,427,,,2020-08-13 15:40:35,2020
315,active,428,False,True,True,2020-08-13 15:31:30+00:00,5,0,0,True,14,0,428,,,2020-08-13 15:40:35,2020
316,active,430,False,True,True,2020-08-13 04:03:59+00:00,15,0,0,True,4,0,430,,,2020-08-13 15:40:35,2020
317,active,431,False,True,True,2020-08-13 10:04:53+00:00,2,0,0,True,13,0,431,,,2020-08-13 15:40:35,2020
318,active,432,False,True,True,2020-08-13 03:24:42+00:00,8,0,0,True,11,0,432,,,2020-08-13 15:40:35,2020
319,active,433,False,True,True,2020-08-13 03:26:11+00:00,1,0,0,True,18,0,433,,,2020-08-13 15:40:35,2020
320,active,434,False,True,True,2020-08-13 03:24:35+00:00,0,0,0,True,19,0,434,,,2020-08-13 15:40:35,2020
321,active,435,False,True,True,2020-08-13 15:10:56+00:00,4,0,0,True,11,0,435,,,2020-08-13 15:40:35,2020
322,active,436,False,True,True,2020-08-13 15:22:08+00:00,7,0,0,True,8,0,436,,,2020-08-13 15:40:35,2020
323,active,437,False,True,True,2020-08-13 15:34:06+00:00,5,1,0,True,13,0,437,,,2020-08-13 15:40:35,2020
324,active,440,False,True,True,2020-08-13 15:18:54+00:00,14,0,0,True,3,0,440,,,2020-08-13 15:40:35,2020
325,active,441,False,True,True,2020-08-13 15:39:02+00:00,19,0,0,True,0,0,441,,,2020-08-13 15:40:35,2020
326,active,442,False,True,True,2020-08-13 15:06:55+00:00,11,1,0,True,3,0,442,,,2020-08-13 15:40:35,2020
327,active,443,False,True,True,2020-08-13 15:27:40+00:00,5,0,0,True,14,0,443,,,2020-08-13 15:40:35,2020
328,active,445,False,True,True,2020-08-13 12:14:52+00:00,11,0,0,True,8,0,445,,,2020-08-13 15:40:35,2020
329,active,446,False,True,True,2020-08-13 15:00:30+00:00,12,0,0,True,0,0,446,,,2020-08-13 15:40:35,2020
330,active,447,False,True,True,2020-08-13 12:54:52+00:00,8,0,0,True,11,0,447,,,2020-08-13 15:40:35,2020
331,active,448,False,True,True,2020-08-13 04:03:15+00:00,3,0,0,True,8,0,448,,,2020-08-13 15:40:35,2020
332,out_of_service,449,False,True,False,1970-01-02 00:00:00+00:00,0,0,0,True,0,0,449,,,2020-08-13 15:40:35,1970
333,active,450,False,True,True,2020-08-13 15:21:20+00:00,14,0,0,True,1,0,450,,,2020-08-13 15:40:35,2020
334,active,451,False,True,True,2020-08-13 15:04:41+00:00,6,0,0,True,9,0,451,,,2020-08-13 15:40:35,2020
335,active,452,False,True,True,2020-08-13 14:57:19+00:00,4,0,0,True,11,0,452,,,2020-08-13 15:40:35,2020
336,active,453,False,True,True,2020-08-13 15:05:53+00:00,1,1,0,True,13,0,453,,,2020-08-13 15:40:35,2020
337,active,454,False,True,True,2020-08-13 14:49:31+00:00,7,0,0,True,8,0,454,,,2020-08-13 15:40:35,2020
338,active,455,False,False,True,2020-08-12 23:31:24+00:00,0,1,0,False,11,0,455,,,2020-08-13 15:40:35,2020
339,active,456,False,True,True,2020-08-13 14:53:01+00:00,6,1,0,True,12,0,456,,,2020-08-13 15:40:35,2020
340,active,457,False,True,True,2020-08-13 15:32:45+00:00,3,0,0,True,8,0,457,,,2020-08-13 15:40:35,2020
341,active,458,False,True,True,2020-08-13 07:14:52+00:00,10,1,0,True,0,0,458,,,2020-08-13 15:40:35,2020
