,is_renting,num_bikes_disabled,last_reported,station_status,num_ebikes_available,station_id,eightd_has_available_keys,legacy_id,num_docks_available,num_docks_disabled,is_installed,is_returning,num_bikes_available,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
212,True,0,2020-07-11 23:20:56+00:00,active,0,273,False,273,29,0,True,True,11,,,2020-07-11 23:29:05,2020
213,True,0,2020-07-11 23:21:26+00:00,active,0,279,False,279,2,0,True,True,17,,,2020-07-11 23:29:05,2020
214,True,0,2020-07-11 20:33:44+00:00,active,0,280,False,280,15,0,True,True,4,,,2020-07-11 23:29:05,2020
215,True,2,2020-07-11 22:56:27+00:00,active,0,282,False,282,4,0,True,True,9,,,2020-07-11 23:29:05,2020
216,True,1,2020-07-11 23:17:28+00:00,active,0,296,False,296,22,0,True,True,0,,,2020-07-11 23:29:05,2020
217,True,0,2020-07-11 21:49:20+00:00,active,0,318,False,318,19,0,True,True,0,,,2020-07-11 23:29:05,2020
218,True,0,2020-07-11 23:16:07+00:00,active,0,319,False,319,13,0,True,True,12,,,2020-07-11 23:29:05,2020
219,True,0,2020-07-11 23:04:17+00:00,active,0,327,False,327,6,0,True,True,9,,,2020-07-11 23:29:05,2020
220,True,0,2020-07-11 23:20:38+00:00,active,0,328,False,328,13,0,True,True,2,,,2020-07-11 23:29:05,2020
221,True,1,2020-07-11 23:17:18+00:00,active,0,329,False,329,9,0,True,True,5,,,2020-07-11 23:29:05,2020
222,True,0,2020-07-11 22:31:54+00:00,active,0,330,False,330,7,0,True,True,8,,,2020-07-11 23:29:05,2020
223,True,0,2020-07-11 23:19:38+00:00,active,0,331,False,331,14,0,True,True,1,,,2020-07-11 23:29:05,2020
224,True,0,2020-07-11 23:26:28+00:00,active,0,332,False,332,11,0,True,True,4,,,2020-07-11 23:29:05,2020
225,True,0,2020-07-11 23:14:19+00:00,active,0,333,False,333,8,0,True,True,17,,,2020-07-11 23:29:05,2020
226,True,0,2020-07-11 23:27:08+00:00,active,0,334,False,334,9,0,True,True,10,,,2020-07-11 23:29:05,2020
227,True,0,2020-07-11 23:26:03+00:00,active,0,335,False,335,16,0,True,True,3,,,2020-07-11 23:29:05,2020
228,True,0,2020-07-11 21:02:05+00:00,active,0,336,False,336,5,0,True,True,10,,,2020-07-11 23:29:05,2020
229,True,0,2020-07-11 21:59:12+00:00,active,0,337,False,337,2,0,True,True,13,,,2020-07-11 23:29:05,2020
230,True,0,2020-07-11 22:02:01+00:00,active,0,338,False,338,15,0,True,True,0,,,2020-07-11 23:29:05,2020
231,True,0,2020-07-11 23:10:42+00:00,active,0,339,False,339,1,0,True,True,14,,,2020-07-11 23:29:05,2020
232,True,0,2020-07-11 19:12:18+00:00,active,0,340,False,340,1,0,True,True,18,,,2020-07-11 23:29:05,2020
233,True,0,2020-07-11 19:37:07+00:00,active,0,341,True,341,1,0,True,True,14,,,2020-07-11 23:29:05,2020
234,True,0,2020-07-11 23:25:54+00:00,active,0,342,False,342,10,0,True,True,5,,,2020-07-11 23:29:05,2020
235,True,0,2020-07-11 08:48:20+00:00,active,0,343,False,343,0,0,True,True,15,,,2020-07-11 23:29:05,2020
236,True,0,2020-07-11 22:54:01+00:00,active,0,344,False,344,16,0,True,True,3,,,2020-07-11 23:29:05,2020
237,True,1,2020-07-11 23:15:39+00:00,active,0,345,False,345,11,0,True,True,7,,,2020-07-11 23:29:05,2020
238,True,1,2020-07-11 23:24:28+00:00,active,0,346,False,346,10,0,True,True,4,,,2020-07-11 23:29:05,2020
239,True,1,2020-07-11 19:24:22+00:00,active,0,347,False,347,7,0,True,True,7,,,2020-07-11 23:29:05,2020
240,True,0,2020-07-11 22:44:04+00:00,active,0,348,False,348,13,0,True,True,2,,,2020-07-11 23:29:05,2020
241,True,1,2020-07-11 15:10:36+00:00,active,0,349,True,349,16,0,True,True,0,,,2020-07-11 23:29:05,2020
242,True,1,2020-07-11 13:27:37+00:00,active,0,350,False,350,9,0,True,True,7,,,2020-07-11 23:29:05,2020
243,True,0,2020-07-11 21:51:50+00:00,active,0,351,False,351,8,0,True,True,7,,,2020-07-11 23:29:05,2020
244,True,0,2020-07-11 23:23:31+00:00,active,0,352,False,352,13,0,True,True,2,,,2020-07-11 23:29:05,2020
245,True,0,2020-07-11 08:53:12+00:00,active,0,353,True,353,5,0,True,True,10,,,2020-07-11 23:29:05,2020
246,True,0,2020-07-11 23:18:24+00:00,active,0,354,False,354,13,0,True,True,2,,,2020-07-11 23:29:05,2020
247,True,0,2020-07-11 23:00:09+00:00,active,0,355,False,355,11,0,True,True,6,,,2020-07-11 23:29:05,2020
248,True,1,2020-07-11 23:27:52+00:00,active,0,356,False,356,22,0,True,True,0,,,2020-07-11 23:29:05,2020
249,True,0,2020-07-11 23:08:22+00:00,active,0,357,False,357,0,0,True,True,15,,,2020-07-11 23:29:05,2020
250,True,0,2020-07-11 22:42:31+00:00,active,0,358,False,358,9,0,True,True,10,,,2020-07-11 23:29:05,2020
251,True,0,2020-07-11 23:16:43+00:00,active,0,359,False,359,10,0,True,True,5,,,2020-07-11 23:29:05,2020
252,True,0,2020-07-11 22:40:53+00:00,active,0,360,False,360,12,0,True,True,3,,,2020-07-11 23:29:05,2020
253,True,1,2020-07-11 23:19:34+00:00,active,0,361,False,361,7,0,True,True,11,,,2020-07-11 23:29:05,2020
254,True,2,2020-07-11 23:05:04+00:00,active,0,362,False,362,15,0,True,True,2,,,2020-07-11 23:29:05,2020
255,True,0,2020-07-11 23:22:13+00:00,active,0,363,False,363,0,0,True,True,19,,,2020-07-11 23:29:05,2020
256,True,0,2020-07-11 23:25:05+00:00,active,0,364,False,364,11,0,True,True,8,,,2020-07-11 23:29:05,2020
257,True,0,2020-07-11 23:23:48+00:00,active,0,365,False,365,13,0,True,True,6,,,2020-07-11 23:29:05,2020
258,True,0,2020-07-11 23:21:39+00:00,active,0,366,False,366,1,0,True,True,14,,,2020-07-11 23:29:05,2020
259,True,0,2020-07-11 21:48:12+00:00,active,0,367,False,367,4,0,True,True,15,,,2020-07-11 23:29:05,2020
260,True,0,2020-07-11 21:53:57+00:00,active,0,368,False,368,15,0,True,True,0,,,2020-07-11 23:29:05,2020
261,True,0,2020-07-11 23:25:03+00:00,active,0,369,False,369,8,0,True,True,7,,,2020-07-11 23:29:05,2020
262,True,1,2020-07-11 23:20:11+00:00,active,0,370,False,370,14,0,True,True,4,,,2020-07-11 23:29:05,2020
263,True,0,2020-07-11 22:39:31+00:00,active,0,371,False,371,10,0,True,True,9,,,2020-07-11 23:29:05,2020
264,True,0,2020-07-11 22:34:21+00:00,active,0,372,False,372,19,0,True,True,0,,,2020-07-11 23:29:05,2020
265,True,0,2020-07-11 21:02:56+00:00,active,0,373,False,373,9,0,True,True,6,,,2020-07-11 23:29:05,2020
266,True,0,2020-07-11 23:21:57+00:00,active,0,374,False,374,15,0,True,True,4,,,2020-07-11 23:29:05,2020
267,True,0,2020-07-11 23:25:54+00:00,active,0,376,True,376,4,0,True,True,11,,,2020-07-11 23:29:05,2020
268,True,0,2020-07-11 23:06:45+00:00,active,0,377,False,377,16,0,True,True,3,,,2020-07-11 23:29:05,2020
269,True,0,2020-07-11 23:12:28+00:00,active,0,378,False,378,15,0,True,True,4,,,2020-07-11 23:29:05,2020
270,True,0,2020-07-11 23:08:39+00:00,active,0,379,False,379,1,0,True,True,14,,,2020-07-11 23:29:05,2020
271,True,0,2020-07-11 23:06:57+00:00,active,0,380,False,380,17,0,True,True,1,,,2020-07-11 23:29:05,2020
272,True,0,2020-07-11 23:25:54+00:00,active,0,381,False,381,7,0,True,True,12,,,2020-07-11 23:29:05,2020
273,True,1,2020-07-11 23:15:40+00:00,active,0,384,True,384,4,0,True,True,14,,,2020-07-11 23:29:05,2020
274,True,0,2020-07-11 23:27:56+00:00,active,0,385,False,385,14,1,True,True,0,,,2020-07-11 23:29:05,2020
275,True,1,2020-07-11 23:23:58+00:00,active,0,386,False,386,12,0,True,True,6,,,2020-07-11 23:29:05,2020
276,True,1,2020-07-11 20:40:40+00:00,active,0,387,False,387,1,0,True,True,13,,,2020-07-11 23:29:05,2020
277,True,0,2020-07-11 18:52:57+00:00,active,0,388,False,388,6,0,True,True,5,,,2020-07-11 23:29:05,2020
278,True,0,2020-07-11 18:14:40+00:00,active,0,389,False,389,0,0,True,True,14,,,2020-07-11 23:29:05,2020
279,True,0,2020-07-11 21:23:44+00:00,active,0,390,False,390,3,0,True,True,12,,,2020-07-11 23:29:05,2020
280,True,1,2020-07-11 22:50:52+00:00,active,0,391,False,391,4,0,True,True,10,,,2020-07-11 23:29:05,2020
281,True,0,2020-07-11 18:18:06+00:00,active,0,392,False,392,10,0,True,True,5,,,2020-07-11 23:29:05,2020
282,True,0,2020-07-11 08:58:32+00:00,active,0,393,False,393,11,0,True,True,4,,,2020-07-11 23:29:05,2020
283,True,0,2020-07-11 12:25:48+00:00,active,0,394,False,394,11,0,True,True,3,,,2020-07-11 23:29:05,2020
284,True,0,2020-07-11 19:57:46+00:00,active,0,395,False,395,3,0,True,True,12,,,2020-07-11 23:29:05,2020
285,True,0,2020-07-11 23:24:50+00:00,active,0,396,False,396,10,0,True,True,5,,,2020-07-11 23:29:05,2020
286,True,0,2020-07-11 23:25:41+00:00,active,0,397,False,397,8,0,True,True,7,,,2020-07-11 23:29:05,2020
287,True,0,2020-07-11 22:38:47+00:00,active,0,398,False,398,9,0,True,True,10,,,2020-07-11 23:29:05,2020
288,True,0,2020-07-11 23:26:37+00:00,active,0,399,False,399,13,0,True,True,2,,,2020-07-11 23:29:05,2020
289,True,0,2020-07-11 22:52:16+00:00,active,0,400,False,400,23,0,True,True,4,,,2020-07-11 23:29:05,2020
290,True,0,2020-07-11 23:24:50+00:00,active,0,401,False,401,10,0,True,True,5,,,2020-07-11 23:29:05,2020
291,True,0,2020-07-11 21:46:13+00:00,active,0,402,False,402,15,0,True,True,0,,,2020-07-11 23:29:05,2020
292,True,0,2020-07-11 23:21:18+00:00,active,0,403,False,403,11,0,True,True,4,,,2020-07-11 23:29:05,2020
293,True,0,2020-07-11 23:17:39+00:00,active,0,404,False,404,8,0,True,True,8,,,2020-07-11 23:29:05,2020
294,True,0,2020-07-11 23:14:48+00:00,active,0,405,False,405,7,0,True,True,12,,,2020-07-11 23:29:05,2020
295,True,0,2020-07-11 23:13:17+00:00,active,0,406,False,406,7,0,True,True,8,,,2020-07-11 23:29:05,2020
296,True,0,2020-07-11 22:09:54+00:00,active,0,407,False,407,19,0,True,True,0,,,2020-07-11 23:29:05,2020
297,True,0,2020-07-11 20:10:36+00:00,active,0,408,False,408,10,0,True,True,5,,,2020-07-11 23:29:05,2020
298,True,0,2020-07-11 23:19:39+00:00,active,0,409,False,409,17,0,True,True,2,,,2020-07-11 23:29:05,2020
299,True,0,2020-07-11 23:22:43+00:00,active,0,410,False,410,6,0,True,True,13,,,2020-07-11 23:29:05,2020
300,True,0,2020-07-11 23:16:56+00:00,active,0,411,False,411,3,0,True,True,12,,,2020-07-11 23:29:05,2020
301,True,0,2020-07-11 23:18:54+00:00,active,0,412,False,412,4,0,True,True,15,,,2020-07-11 23:29:05,2020
302,True,0,2020-07-11 23:27:15+00:00,active,0,413,False,413,11,0,True,True,8,,,2020-07-11 23:29:05,2020
303,True,0,2020-07-11 22:37:43+00:00,active,0,414,False,414,15,0,True,True,8,,,2020-07-11 23:29:05,2020
304,True,0,2020-07-11 23:13:45+00:00,active,0,415,False,415,5,0,True,True,14,,,2020-07-11 23:29:05,2020
305,True,0,2020-07-11 23:28:23+00:00,active,0,416,False,416,8,0,True,True,7,,,2020-07-11 23:29:05,2020
306,True,1,2020-07-11 22:38:58+00:00,active,0,417,False,417,16,0,True,True,2,,,2020-07-11 23:29:05,2020
307,True,0,2020-07-11 23:28:01+00:00,active,0,419,False,419,4,0,True,True,11,,,2020-07-11 23:29:05,2020
308,False,0,1970-01-02 00:00:00+00:00,out_of_service,0,420,False,420,0,0,False,False,0,,,2020-07-11 23:29:05,1970
309,True,0,2020-07-11 20:51:21+00:00,active,0,421,False,421,4,0,True,True,15,,,2020-07-11 23:29:05,2020
310,True,0,2020-07-11 19:39:37+00:00,active,0,422,False,422,3,0,True,True,12,,,2020-07-11 23:29:05,2020
311,True,0,2020-07-11 16:43:24+00:00,active,0,423,False,423,0,0,True,True,19,,,2020-07-11 23:29:05,2020
312,True,0,2020-07-11 21:53:20+00:00,active,0,424,False,424,9,0,True,True,10,,,2020-07-11 23:29:05,2020
313,True,0,2020-07-11 22:21:01+00:00,active,0,425,False,425,11,0,True,True,5,,,2020-07-11 23:29:05,2020
314,True,0,2020-07-11 23:16:35+00:00,active,0,426,False,426,22,0,True,True,5,,,2020-07-11 23:29:05,2020
315,True,0,2020-07-11 18:35:22+00:00,active,0,427,False,427,15,0,True,True,4,,,2020-07-11 23:29:05,2020
316,True,0,2020-07-11 23:22:00+00:00,active,0,428,False,428,8,0,True,True,11,,,2020-07-11 23:29:05,2020
317,True,0,2020-07-11 23:00:38+00:00,active,0,430,False,430,8,0,True,True,11,,,2020-07-11 23:29:05,2020
318,True,0,2020-07-11 21:55:08+00:00,active,0,431,False,431,14,0,True,True,1,,,2020-07-11 23:29:05,2020
319,True,0,2020-07-11 20:53:52+00:00,active,0,432,False,432,14,0,True,True,5,,,2020-07-11 23:29:05,2020
320,True,0,2020-07-10 14:26:38+00:00,active,0,433,False,433,19,0,True,True,0,,,2020-07-11 23:29:05,2020
321,True,0,2020-07-11 21:44:58+00:00,active,0,434,False,434,6,0,True,True,13,,,2020-07-11 23:29:05,2020
322,True,0,2020-07-11 23:10:10+00:00,active,0,435,False,435,3,0,True,True,12,,,2020-07-11 23:29:05,2020
323,True,2,2020-07-11 23:26:01+00:00,active,0,436,False,436,7,0,True,True,6,,,2020-07-11 23:29:05,2020
324,True,0,2020-07-11 22:49:08+00:00,active,0,437,False,437,9,0,True,True,10,,,2020-07-11 23:29:05,2020
325,True,0,2020-07-11 23:26:23+00:00,active,0,440,False,440,1,0,True,True,16,,,2020-07-11 23:29:05,2020
326,True,1,2020-07-11 23:16:49+00:00,active,0,441,False,441,3,0,True,True,15,,,2020-07-11 23:29:05,2020
327,True,0,2020-07-11 23:25:17+00:00,active,0,442,False,442,8,0,True,True,7,,,2020-07-11 23:29:05,2020
328,True,0,2020-07-11 23:00:32+00:00,active,0,443,False,443,15,0,True,True,4,,,2020-07-11 23:29:05,2020
329,True,0,2020-07-11 22:23:09+00:00,active,0,445,False,445,1,0,True,True,18,,,2020-07-11 23:29:05,2020
330,True,0,2020-07-11 23:27:19+00:00,active,0,446,False,446,5,0,True,True,7,,,2020-07-11 23:29:05,2020
331,True,0,2020-07-11 23:13:44+00:00,active,0,447,False,447,19,0,True,True,0,,,2020-07-11 23:29:05,2020
332,True,0,2020-07-11 14:00:56+00:00,active,0,448,False,448,7,0,True,True,4,,,2020-07-11 23:29:05,2020
333,True,0,1970-01-02 00:00:00+00:00,out_of_service,0,449,False,449,0,0,False,True,0,,,2020-07-11 23:29:05,1970
334,True,0,2020-07-11 23:05:38+00:00,active,0,450,False,450,14,0,True,True,1,,,2020-07-11 23:29:05,2020
335,True,0,2020-07-11 23:19:35+00:00,active,0,451,False,451,14,0,True,True,1,,,2020-07-11 23:29:05,2020
336,True,1,2020-07-11 23:24:20+00:00,active,0,452,False,452,13,0,True,True,1,,,2020-07-11 23:29:05,2020
337,True,1,2020-07-11 22:51:22+00:00,active,0,453,False,453,12,0,True,True,2,,,2020-07-11 23:29:05,2020
