,num_ebikes_available,station_id,legacy_id,num_docks_available,eightd_has_available_keys,is_returning,num_bikes_disabled,last_reported,is_renting,is_installed,num_docks_disabled,station_status,num_bikes_available,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
220,0,329,329,2,False,True,0,2020-07-29 19:00:59+00:00,True,True,0,active,13,,,2020-07-29 19:26:10,2020
221,0,330,330,10,False,True,0,2020-07-29 19:19:37+00:00,True,True,0,active,5,,,2020-07-29 19:26:10,2020
222,0,331,331,1,False,True,1,2020-07-29 19:17:08+00:00,True,True,0,active,13,,,2020-07-29 19:26:10,2020
223,0,332,332,7,False,True,1,2020-07-29 18:56:26+00:00,True,True,0,active,7,,,2020-07-29 19:26:10,2020
224,0,333,333,5,False,True,0,2020-07-29 19:14:59+00:00,True,True,0,active,20,,,2020-07-29 19:26:10,2020
225,0,334,334,9,False,True,0,2020-07-29 19:01:23+00:00,True,True,0,active,10,,,2020-07-29 19:26:10,2020
226,0,335,335,7,False,True,0,2020-07-29 18:39:15+00:00,True,True,0,active,12,,,2020-07-29 19:26:10,2020
227,0,336,336,5,False,True,0,2020-07-29 15:21:38+00:00,True,True,0,active,10,,,2020-07-29 19:26:10,2020
228,0,337,337,0,False,True,1,2020-07-29 14:50:54+00:00,True,True,0,active,14,,,2020-07-29 19:26:10,2020
229,0,338,338,11,False,True,0,2020-07-29 18:45:38+00:00,True,True,0,active,4,,,2020-07-29 19:26:10,2020
230,0,339,339,5,False,True,0,2020-07-29 17:49:37+00:00,True,True,0,active,10,,,2020-07-29 19:26:10,2020
231,0,340,340,5,False,True,1,2020-07-29 15:27:12+00:00,True,True,0,active,13,,,2020-07-29 19:26:10,2020
232,0,341,341,7,True,True,0,2020-07-29 15:51:22+00:00,True,True,0,active,8,,,2020-07-29 19:26:10,2020
233,0,342,342,10,False,True,0,2020-07-29 19:19:51+00:00,True,True,0,active,5,,,2020-07-29 19:26:10,2020
234,0,343,343,10,False,True,1,2020-07-29 15:29:35+00:00,True,True,0,active,4,,,2020-07-29 19:26:10,2020
235,0,344,344,18,False,True,0,2020-07-29 19:24:56+00:00,True,True,0,active,1,,,2020-07-29 19:26:10,2020
236,0,345,345,12,False,True,1,2020-07-29 18:22:30+00:00,True,True,0,active,6,,,2020-07-29 19:26:10,2020
237,0,346,346,15,False,True,0,2020-07-29 19:09:05+00:00,True,True,0,active,0,,,2020-07-29 19:26:10,2020
238,0,347,347,10,False,True,0,2020-07-29 17:43:34+00:00,True,True,0,active,5,,,2020-07-29 19:26:10,2020
239,0,348,348,5,False,True,1,2020-07-29 17:54:19+00:00,True,True,0,active,9,,,2020-07-29 19:26:10,2020
240,0,349,349,14,True,True,0,2020-07-29 16:21:16+00:00,True,True,0,active,3,,,2020-07-29 19:26:10,2020
241,0,350,350,11,False,True,0,2020-07-29 16:06:34+00:00,True,True,0,active,6,,,2020-07-29 19:26:10,2020
242,0,351,351,10,False,True,0,2020-07-29 19:03:17+00:00,True,True,0,active,5,,,2020-07-29 19:26:10,2020
243,0,352,352,9,False,True,0,2020-07-29 19:25:24+00:00,True,True,0,active,6,,,2020-07-29 19:26:10,2020
244,0,353,353,2,True,True,0,2020-07-29 13:28:03+00:00,True,True,0,active,13,,,2020-07-29 19:26:10,2020
245,0,354,354,15,False,True,0,2020-07-29 19:20:56+00:00,True,True,0,active,0,,,2020-07-29 19:26:10,2020
246,0,355,355,11,False,True,0,2020-07-29 19:01:14+00:00,True,True,0,active,6,,,2020-07-29 19:26:10,2020
247,0,356,356,1,False,True,0,2020-07-29 19:24:18+00:00,True,True,0,active,22,,,2020-07-29 19:26:10,2020
248,0,357,357,5,False,True,0,2020-07-29 18:18:44+00:00,True,True,0,active,10,,,2020-07-29 19:26:10,2020
249,0,358,358,15,False,True,0,2020-07-29 19:21:58+00:00,True,True,0,active,4,,,2020-07-29 19:26:10,2020
250,0,359,359,11,False,True,0,2020-07-29 19:24:32+00:00,True,True,0,active,4,,,2020-07-29 19:26:10,2020
251,0,360,360,11,False,True,0,2020-07-29 18:22:48+00:00,True,True,0,active,4,,,2020-07-29 19:26:10,2020
252,0,361,361,11,False,True,0,2020-07-29 18:39:30+00:00,True,True,0,active,8,,,2020-07-29 19:26:10,2020
253,0,362,362,7,False,True,0,2020-07-29 19:08:04+00:00,True,True,0,active,12,,,2020-07-29 19:26:10,2020
254,0,363,363,8,False,True,0,2020-07-29 18:51:39+00:00,True,True,0,active,11,,,2020-07-29 19:26:10,2020
255,0,364,364,4,False,True,2,2020-07-29 19:25:42+00:00,True,True,0,active,13,,,2020-07-29 19:26:10,2020
256,0,365,365,16,False,True,0,2020-07-29 18:31:59+00:00,True,True,0,active,3,,,2020-07-29 19:26:10,2020
257,0,366,366,3,False,True,0,2020-07-29 19:23:11+00:00,True,True,0,active,12,,,2020-07-29 19:26:10,2020
258,0,367,367,1,False,True,1,2020-07-29 19:02:24+00:00,True,True,0,active,17,,,2020-07-29 19:26:10,2020
259,0,368,368,12,False,True,0,2020-07-29 16:05:35+00:00,True,True,0,active,3,,,2020-07-29 19:26:10,2020
260,0,369,369,4,False,True,1,2020-07-29 19:24:52+00:00,True,True,0,active,10,,,2020-07-29 19:26:10,2020
261,0,370,370,4,False,True,0,2020-07-29 18:38:38+00:00,True,True,0,active,15,,,2020-07-29 19:26:10,2020
262,0,371,371,9,False,True,0,2020-07-29 19:10:43+00:00,True,True,0,active,10,,,2020-07-29 19:26:10,2020
263,0,372,372,7,False,True,0,2020-07-29 19:14:31+00:00,True,True,0,active,12,,,2020-07-29 19:26:10,2020
264,0,373,373,9,False,True,0,2020-07-29 08:59:18+00:00,True,True,0,active,6,,,2020-07-29 19:26:10,2020
265,0,374,374,1,False,True,0,2020-07-29 18:45:28+00:00,True,True,0,active,18,,,2020-07-29 19:26:10,2020
266,0,376,376,10,False,True,0,2020-07-29 19:16:44+00:00,True,True,0,active,5,,,2020-07-29 19:26:10,2020
267,0,377,377,5,False,False,0,2020-07-29 16:59:22+00:00,False,True,0,active,14,,,2020-07-29 19:26:10,2020
268,0,378,378,17,False,True,0,2020-07-29 19:10:17+00:00,True,True,0,active,2,,,2020-07-29 19:26:10,2020
269,0,379,379,11,False,True,0,2020-07-29 19:11:31+00:00,True,True,0,active,4,,,2020-07-29 19:26:10,2020
270,0,380,380,5,False,True,2,2020-07-29 19:14:16+00:00,True,True,0,active,11,,,2020-07-29 19:26:10,2020
271,0,381,381,7,False,True,0,2020-07-29 19:18:22+00:00,True,True,0,active,12,,,2020-07-29 19:26:10,2020
272,0,384,384,10,True,True,0,2020-07-29 19:20:04+00:00,True,True,0,active,9,,,2020-07-29 19:26:10,2020
273,0,385,385,5,False,True,0,2020-07-29 19:06:13+00:00,True,True,1,active,9,,,2020-07-29 19:26:10,2020
274,0,386,386,9,False,True,0,2020-07-29 19:18:49+00:00,True,True,0,active,10,,,2020-07-29 19:26:10,2020
275,0,387,387,6,False,True,0,2020-07-29 18:35:33+00:00,True,True,0,active,9,,,2020-07-29 19:26:10,2020
276,0,388,388,8,False,True,0,2020-07-29 08:59:07+00:00,True,True,0,active,3,,,2020-07-29 19:26:10,2020
277,0,389,389,5,False,True,0,2020-07-29 17:16:59+00:00,True,True,0,active,9,,,2020-07-29 19:26:10,2020
278,0,390,390,0,False,True,0,2020-07-29 10:46:04+00:00,True,True,0,active,15,,,2020-07-29 19:26:10,2020
279,0,391,391,4,False,True,0,2020-07-29 09:00:14+00:00,True,True,0,active,11,,,2020-07-29 19:26:10,2020
280,0,392,392,6,False,True,0,2020-07-29 16:37:29+00:00,True,True,0,active,9,,,2020-07-29 19:26:10,2020
281,0,393,393,9,False,True,0,2020-07-28 16:21:03+00:00,True,True,0,active,6,,,2020-07-29 19:26:10,2020
282,0,394,394,14,False,True,0,2020-07-29 16:40:08+00:00,True,True,0,active,0,,,2020-07-29 19:26:10,2020
283,0,395,395,9,False,True,0,2020-07-29 14:45:26+00:00,True,True,0,active,6,,,2020-07-29 19:26:10,2020
284,0,396,396,6,False,True,0,2020-07-29 17:56:52+00:00,True,True,0,active,9,,,2020-07-29 19:26:10,2020
285,0,397,397,6,False,True,0,2020-07-29 16:43:59+00:00,True,True,0,active,9,,,2020-07-29 19:26:10,2020
286,0,398,398,10,False,True,0,2020-07-29 19:17:12+00:00,True,True,0,active,9,,,2020-07-29 19:26:10,2020
287,0,399,399,7,False,True,0,2020-07-29 19:20:01+00:00,True,True,0,active,8,,,2020-07-29 19:26:10,2020
288,0,400,400,15,False,True,0,2020-07-29 16:34:56+00:00,True,True,0,active,12,,,2020-07-29 19:26:10,2020
289,0,401,401,3,False,True,0,2020-07-29 16:56:12+00:00,True,True,0,active,12,,,2020-07-29 19:26:10,2020
290,0,402,402,13,False,True,0,2020-07-29 18:21:04+00:00,True,True,0,active,2,,,2020-07-29 19:26:10,2020
291,0,403,403,15,False,True,0,2020-07-29 18:09:03+00:00,True,True,0,active,0,,,2020-07-29 19:26:10,2020
292,0,404,404,11,False,True,0,2020-07-29 19:18:28+00:00,True,True,0,active,5,,,2020-07-29 19:26:10,2020
293,0,405,405,6,False,True,1,2020-07-29 18:59:04+00:00,True,True,0,active,12,,,2020-07-29 19:26:10,2020
294,0,406,406,12,False,True,1,2020-07-29 18:34:56+00:00,True,True,0,active,2,,,2020-07-29 19:26:10,2020
295,0,407,407,13,False,True,0,2020-07-29 18:51:17+00:00,True,True,0,active,6,,,2020-07-29 19:26:10,2020
296,0,408,408,7,False,True,0,2020-07-29 18:25:37+00:00,True,True,0,active,8,,,2020-07-29 19:26:10,2020
297,0,409,409,14,False,True,0,2020-07-29 18:56:06+00:00,True,True,0,active,5,,,2020-07-29 19:26:10,2020
298,0,410,410,2,False,True,2,2020-07-29 16:28:35+00:00,True,True,0,active,15,,,2020-07-29 19:26:10,2020
299,0,411,411,1,False,True,2,2020-07-29 16:18:58+00:00,True,True,0,active,12,,,2020-07-29 19:26:10,2020
300,0,412,412,10,False,True,0,2020-07-29 19:15:19+00:00,True,True,0,active,9,,,2020-07-29 19:26:10,2020
301,0,413,413,7,False,True,1,2020-07-29 19:05:40+00:00,True,True,0,active,11,,,2020-07-29 19:26:10,2020
302,0,414,414,19,False,True,0,2020-07-29 18:24:02+00:00,True,True,0,active,4,,,2020-07-29 19:26:10,2020
303,0,415,415,17,False,True,0,2020-07-29 19:23:20+00:00,True,True,0,active,2,,,2020-07-29 19:26:10,2020
304,0,416,416,9,False,True,0,2020-07-29 19:25:16+00:00,True,True,0,active,6,,,2020-07-29 19:26:10,2020
305,0,417,417,16,False,True,0,2020-07-29 18:18:42+00:00,True,True,0,active,3,,,2020-07-29 19:26:10,2020
306,0,419,419,4,False,True,0,2020-07-29 19:24:03+00:00,True,True,0,active,11,,,2020-07-29 19:26:10,2020
307,0,420,420,0,False,False,0,1970-01-02 00:00:00+00:00,False,False,0,out_of_service,0,,,2020-07-29 19:26:10,1970
308,0,421,421,9,False,True,1,2020-07-29 14:32:21+00:00,True,True,0,active,9,,,2020-07-29 19:26:10,2020
309,0,422,422,1,False,True,0,2020-07-29 15:13:37+00:00,True,True,0,active,14,,,2020-07-29 19:26:10,2020
310,0,423,423,10,False,True,0,2020-07-29 19:04:10+00:00,True,True,0,active,9,,,2020-07-29 19:26:10,2020
311,0,424,424,14,False,True,1,2020-07-29 18:09:49+00:00,True,True,0,active,4,,,2020-07-29 19:26:10,2020
312,0,425,425,11,False,True,0,2020-07-29 09:00:50+00:00,True,True,0,active,5,,,2020-07-29 19:26:10,2020
313,0,426,426,10,False,True,0,2020-07-29 19:16:06+00:00,True,True,0,active,17,,,2020-07-29 19:26:10,2020
314,0,427,427,11,False,True,0,2020-07-29 10:20:22+00:00,True,True,0,active,8,,,2020-07-29 19:26:10,2020
315,0,428,428,10,False,True,0,2020-07-29 17:54:37+00:00,True,True,0,active,9,,,2020-07-29 19:26:10,2020
316,0,430,430,3,False,True,0,2020-07-29 19:25:28+00:00,True,True,0,active,16,,,2020-07-29 19:26:10,2020
317,0,431,431,14,False,True,1,2020-07-29 19:06:58+00:00,True,True,0,active,0,,,2020-07-29 19:26:10,2020
318,0,432,432,13,False,True,0,2020-07-29 13:57:01+00:00,True,True,0,active,6,,,2020-07-29 19:26:10,2020
319,0,433,433,18,False,True,1,2020-07-29 13:58:30+00:00,True,True,0,active,0,,,2020-07-29 19:26:10,2020
320,0,434,434,9,False,True,1,2020-07-29 13:39:52+00:00,True,True,0,active,9,,,2020-07-29 19:26:10,2020
321,0,435,435,2,False,True,2,2020-07-29 18:37:38+00:00,True,True,0,active,11,,,2020-07-29 19:26:10,2020
322,0,436,436,11,False,True,0,2020-07-29 19:02:12+00:00,True,True,0,active,4,,,2020-07-29 19:26:10,2020
323,0,437,437,11,False,True,0,2020-07-29 19:19:00+00:00,True,True,0,active,8,,,2020-07-29 19:26:10,2020
324,0,440,440,10,False,True,0,2020-07-29 18:10:18+00:00,True,True,0,active,7,,,2020-07-29 19:26:10,2020
325,0,441,441,4,False,True,0,2020-07-29 16:58:57+00:00,True,True,0,active,15,,,2020-07-29 19:26:10,2020
326,0,442,442,12,False,True,0,2020-07-29 19:08:35+00:00,True,True,0,active,3,,,2020-07-29 19:26:10,2020
327,0,443,443,13,False,True,0,2020-07-29 18:44:06+00:00,True,True,0,active,6,,,2020-07-29 19:26:10,2020
328,0,445,445,7,False,True,0,2020-07-29 18:23:43+00:00,True,True,0,active,12,,,2020-07-29 19:26:10,2020
329,0,446,446,5,False,True,0,2020-07-29 19:22:38+00:00,True,True,0,active,7,,,2020-07-29 19:26:10,2020
330,0,447,447,14,False,True,0,2020-07-29 16:06:49+00:00,True,True,0,active,5,,,2020-07-29 19:26:10,2020
331,0,448,448,7,False,True,0,2020-07-29 14:20:33+00:00,True,True,0,active,4,,,2020-07-29 19:26:10,2020
332,0,449,449,0,False,True,0,1970-01-02 00:00:00+00:00,True,False,0,out_of_service,0,,,2020-07-29 19:26:10,1970
333,0,450,450,14,False,True,0,2020-07-29 17:52:50+00:00,True,True,0,active,1,,,2020-07-29 19:26:10,2020
334,0,451,451,14,False,True,0,2020-07-29 18:23:14+00:00,True,True,0,active,1,,,2020-07-29 19:26:10,2020
335,0,452,452,7,False,True,0,2020-07-29 18:48:40+00:00,True,True,0,active,8,,,2020-07-29 19:26:10,2020
336,0,453,453,14,False,True,0,2020-07-29 19:21:30+00:00,True,True,0,active,1,,,2020-07-29 19:26:10,2020
337,0,454,454,14,False,True,0,2020-07-29 19:21:22+00:00,True,True,0,active,1,,,2020-07-29 19:26:10,2020
