,station_id,last_reported,num_docks_disabled,eightd_has_available_keys,is_renting,num_bikes_disabled,is_installed,num_ebikes_available,is_returning,num_docks_available,legacy_id,station_status,num_bikes_available,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
73,82,2020-08-05 13:55:20+00:00,0,False,True,1,True,0,True,8,82,active,6,,,2020-08-05 16:32:30,2020
74,84,2020-08-05 16:26:09+00:00,0,False,True,0,True,0,True,6,84,active,9,,,2020-08-05 16:32:30,2020
75,85,2020-08-05 16:20:25+00:00,0,False,True,0,True,0,True,2,85,active,17,,,2020-08-05 16:32:30,2020
76,86,2020-08-05 16:13:10+00:00,0,False,True,0,True,0,True,16,86,active,3,,,2020-08-05 16:32:30,2020
77,87,2020-08-05 16:25:46+00:00,0,False,True,0,True,0,True,15,87,active,0,,,2020-08-05 16:32:30,2020
78,89,2020-08-05 16:25:21+00:00,0,False,True,0,True,0,True,6,89,active,13,,,2020-08-05 16:32:30,2020
79,90,2020-08-05 16:25:31+00:00,0,False,True,0,True,0,True,10,90,active,9,,,2020-08-05 16:32:30,2020
80,91,2020-08-05 16:15:47+00:00,0,False,True,1,True,0,True,3,91,active,15,,,2020-08-05 16:32:30,2020
81,92,2020-08-05 16:18:15+00:00,0,False,True,1,True,0,True,7,92,active,11,,,2020-08-05 16:32:30,2020
82,93,2020-08-05 16:31:52+00:00,0,False,True,1,True,0,True,11,93,active,3,,,2020-08-05 16:32:30,2020
83,94,2020-08-05 16:32:16+00:00,0,False,True,0,True,0,True,9,94,active,2,,,2020-08-05 16:32:30,2020
84,95,2020-08-05 16:15:14+00:00,0,False,True,0,True,0,True,8,95,active,7,,,2020-08-05 16:32:30,2020
85,96,2020-08-05 15:44:34+00:00,0,False,True,0,True,0,True,11,96,active,8,,,2020-08-05 16:32:30,2020
86,97,2020-08-05 16:29:14+00:00,0,False,True,0,True,0,True,7,97,active,12,,,2020-08-05 16:32:30,2020
87,98,2020-08-05 16:10:28+00:00,0,False,True,1,True,0,True,18,98,active,4,,,2020-08-05 16:32:30,2020
88,99,2020-08-05 16:14:55+00:00,0,False,True,0,True,0,True,4,99,active,11,,,2020-08-05 16:32:30,2020
89,100,2020-08-05 16:14:41+00:00,0,True,True,1,True,0,True,10,100,active,14,,,2020-08-05 16:32:30,2020
90,101,2020-08-05 16:31:52+00:00,0,False,True,0,True,0,True,2,101,active,13,,,2020-08-05 16:32:30,2020
91,102,2020-08-05 16:15:49+00:00,0,False,True,0,True,0,True,3,102,active,12,,,2020-08-05 16:32:30,2020
92,103,2020-08-05 16:16:21+00:00,0,False,True,0,True,0,True,14,103,active,1,,,2020-08-05 16:32:30,2020
93,104,2020-08-05 16:10:57+00:00,0,False,True,0,True,0,True,19,104,active,0,,,2020-08-05 16:32:30,2020
94,105,2020-08-05 16:30:20+00:00,0,False,True,1,True,0,True,12,105,active,6,,,2020-08-05 16:32:30,2020
95,106,2020-08-05 14:11:16+00:00,0,False,True,0,True,0,True,13,106,active,2,,,2020-08-05 16:32:30,2020
96,107,2020-08-05 16:29:14+00:00,0,False,True,0,True,0,True,10,107,active,9,,,2020-08-05 16:32:30,2020
97,108,2020-08-05 16:01:56+00:00,0,False,True,1,True,0,True,9,108,active,7,,,2020-08-05 16:32:30,2020
98,109,2020-08-05 15:21:49+00:00,0,False,True,1,True,0,True,23,109,active,11,,,2020-08-05 16:32:30,2020
99,110,2020-08-05 15:49:46+00:00,0,False,True,0,True,0,True,8,110,active,7,,,2020-08-05 16:32:30,2020
100,111,2020-08-05 16:19:55+00:00,0,False,True,0,True,0,True,11,111,active,4,,,2020-08-05 16:32:30,2020
101,112,2020-08-05 16:28:25+00:00,0,False,True,0,True,0,True,7,112,active,8,,,2020-08-05 16:32:30,2020
102,113,2020-08-05 15:58:00+00:00,0,False,True,1,True,0,True,5,113,active,9,,,2020-08-05 16:32:30,2020
103,114,2020-08-05 16:28:15+00:00,0,False,True,0,True,0,True,6,114,active,9,,,2020-08-05 16:32:30,2020
104,115,2020-08-05 16:25:09+00:00,0,False,True,1,True,0,True,2,115,active,16,,,2020-08-05 16:32:30,2020
105,116,2020-08-05 16:12:15+00:00,0,False,True,0,True,0,True,12,116,active,11,,,2020-08-05 16:32:30,2020
106,117,2020-08-05 16:25:17+00:00,0,False,True,0,True,0,True,7,117,active,12,,,2020-08-05 16:32:30,2020
107,118,2020-08-05 16:31:27+00:00,0,False,True,1,True,0,True,2,118,active,16,,,2020-08-05 16:32:30,2020
108,119,2020-08-05 15:49:39+00:00,0,False,True,0,True,0,True,15,119,active,0,,,2020-08-05 16:32:30,2020
109,120,2020-08-05 16:27:14+00:00,0,False,True,2,True,0,True,4,120,active,9,,,2020-08-05 16:32:30,2020
110,121,2020-08-05 16:30:33+00:00,0,False,True,0,True,0,True,16,121,active,1,,,2020-08-05 16:32:30,2020
111,122,2020-08-05 16:26:14+00:00,0,False,True,0,True,0,True,12,122,active,3,,,2020-08-05 16:32:30,2020
112,124,2020-08-05 16:20:37+00:00,0,False,True,0,True,0,True,14,124,active,1,,,2020-08-05 16:32:30,2020
113,125,2020-08-05 16:26:37+00:00,0,False,True,1,True,0,True,8,125,active,6,,,2020-08-05 16:32:30,2020
114,126,2020-08-05 15:17:19+00:00,0,False,True,0,True,0,True,12,126,active,3,,,2020-08-05 16:32:30,2020
115,128,2020-08-05 16:12:22+00:00,0,False,True,0,True,0,True,10,128,active,9,,,2020-08-05 16:32:30,2020
116,129,2020-08-05 16:18:27+00:00,0,False,True,0,True,0,True,4,129,active,15,,,2020-08-05 16:32:30,2020
117,130,2020-08-05 15:41:32+00:00,0,False,True,0,True,0,True,4,130,active,11,,,2020-08-05 16:32:30,2020
118,131,2020-08-05 16:30:19+00:00,0,False,True,0,True,0,True,5,131,active,13,,,2020-08-05 16:32:30,2020
119,133,2020-08-05 15:57:54+00:00,0,False,True,1,True,0,True,13,133,active,9,,,2020-08-05 16:32:30,2020
120,135,2020-08-05 13:55:30+00:00,0,False,True,0,True,0,True,3,135,active,14,,,2020-08-05 16:32:30,2020
121,136,2020-08-05 16:25:52+00:00,0,False,True,1,True,0,True,8,136,active,10,,,2020-08-05 16:32:30,2020
122,137,2020-08-05 14:14:54+00:00,0,False,True,0,True,0,True,13,137,active,2,,,2020-08-05 16:32:30,2020
123,138,2020-08-05 13:49:31+00:00,0,False,True,1,True,0,True,4,138,active,10,,,2020-08-05 16:32:30,2020
124,139,2020-08-05 16:21:09+00:00,0,False,True,0,True,0,True,14,139,active,5,,,2020-08-05 16:32:30,2020
125,140,2020-08-05 16:24:09+00:00,0,False,True,0,True,0,True,6,140,active,11,,,2020-08-05 16:32:30,2020
126,141,2020-08-05 15:42:55+00:00,0,False,True,2,True,0,True,9,141,active,4,,,2020-08-05 16:32:30,2020
127,142,2020-08-05 16:13:37+00:00,0,False,True,1,True,0,True,9,142,active,13,,,2020-08-05 16:32:30,2020
128,143,2020-08-05 15:15:31+00:00,0,False,True,1,True,0,True,9,143,active,13,,,2020-08-05 16:32:30,2020
129,144,2020-08-05 16:04:09+00:00,0,False,True,0,True,0,True,15,144,active,4,,,2020-08-05 16:32:30,2020
130,145,2020-08-05 15:45:41+00:00,0,False,True,0,True,0,True,16,145,active,3,,,2020-08-05 16:32:30,2020
131,146,2020-08-05 16:13:41+00:00,0,False,True,2,True,0,True,7,146,active,10,,,2020-08-05 16:32:30,2020
132,149,2020-08-05 16:31:07+00:00,0,True,True,1,True,0,True,11,149,active,6,,,2020-08-05 16:32:30,2020
133,150,2020-08-05 16:21:57+00:00,0,False,True,0,True,0,True,17,150,active,2,,,2020-08-05 16:32:30,2020
134,151,2020-08-05 15:33:45+00:00,0,False,True,0,True,0,True,8,151,active,11,,,2020-08-05 16:32:30,2020
135,152,2020-08-05 15:26:00+00:00,0,True,True,0,True,0,True,5,152,active,10,,,2020-08-05 16:32:30,2020
136,156,2020-08-05 16:28:46+00:00,0,False,True,0,True,0,True,12,156,active,3,,,2020-08-05 16:32:30,2020
137,157,2020-08-05 16:31:47+00:00,0,False,True,1,True,0,True,5,157,active,9,,,2020-08-05 16:32:30,2020
138,159,2020-08-05 15:49:50+00:00,0,False,True,1,True,0,True,11,159,active,3,,,2020-08-05 16:32:30,2020
139,160,2020-08-05 15:27:35+00:00,0,True,True,0,True,0,True,1,160,active,13,,,2020-08-05 16:32:30,2020
140,161,2020-08-05 16:04:19+00:00,0,True,True,0,True,0,True,22,161,active,1,,,2020-08-05 16:32:30,2020
141,162,2020-08-05 16:16:33+00:00,0,False,True,0,True,0,True,12,162,active,3,,,2020-08-05 16:32:30,2020
142,163,2020-08-05 15:57:06+00:00,0,True,True,0,True,0,True,9,163,active,10,,,2020-08-05 16:32:30,2020
143,167,2020-08-05 15:45:07+00:00,0,False,True,2,True,0,True,8,167,active,5,,,2020-08-05 16:32:30,2020
144,169,2020-08-05 16:21:27+00:00,0,False,True,0,True,0,True,6,169,active,13,,,2020-08-05 16:32:30,2020
145,170,2020-08-05 08:57:29+00:00,0,True,True,0,True,0,True,13,170,active,1,,,2020-08-05 16:32:30,2020
146,171,2020-08-05 12:51:13+00:00,0,True,True,0,True,0,True,18,171,active,5,,,2020-08-05 16:32:30,2020
147,173,2020-08-05 14:38:01+00:00,0,True,True,0,True,0,True,4,173,active,10,,,2020-08-05 16:32:30,2020
148,174,2020-08-05 14:39:20+00:00,0,False,True,1,True,0,True,6,174,active,8,,,2020-08-05 16:32:30,2020
149,175,2020-08-05 13:47:33+00:00,0,True,True,0,True,0,True,17,175,active,0,,,2020-08-05 16:32:30,2020
150,176,2020-08-05 14:55:19+00:00,0,False,True,0,True,0,True,11,176,active,4,,,2020-08-05 16:32:30,2020
151,177,2020-08-05 16:22:31+00:00,0,False,True,3,True,0,True,6,177,active,10,,,2020-08-05 16:32:30,2020
152,178,2020-08-05 16:32:20+00:00,0,False,True,0,True,0,True,4,178,active,15,,,2020-08-05 16:32:30,2020
153,179,2020-08-05 16:30:44+00:00,0,False,True,0,True,0,True,10,179,active,15,,,2020-08-05 16:32:30,2020
154,180,2020-08-05 12:17:15+00:00,0,False,True,0,True,0,True,2,180,active,17,,,2020-08-05 16:32:30,2020
155,181,2020-08-05 16:21:46+00:00,0,False,True,0,True,0,True,4,181,active,15,,,2020-08-05 16:32:30,2020
156,182,2020-08-05 15:41:24+00:00,0,True,True,0,True,0,True,13,182,active,6,,,2020-08-05 16:32:30,2020
157,183,2020-08-05 16:01:33+00:00,0,False,True,0,True,0,True,9,183,active,10,,,2020-08-05 16:32:30,2020
158,184,2020-08-05 16:23:20+00:00,0,False,True,0,True,0,True,9,184,active,10,,,2020-08-05 16:32:30,2020
159,185,2020-08-05 16:20:53+00:00,0,False,True,1,True,0,True,6,185,active,8,,,2020-08-05 16:32:30,2020
160,186,2020-08-05 16:18:58+00:00,0,True,True,0,True,0,True,4,186,active,11,,,2020-08-05 16:32:30,2020
161,187,2020-08-05 15:19:46+00:00,0,False,True,0,True,0,True,2,187,active,13,,,2020-08-05 16:32:30,2020
162,188,2020-08-05 15:51:08+00:00,0,False,True,0,True,0,True,10,188,active,5,,,2020-08-05 16:32:30,2020
163,189,2020-08-05 16:23:09+00:00,0,False,True,1,True,0,True,21,189,active,1,,,2020-08-05 16:32:30,2020
164,190,2020-08-05 16:15:38+00:00,0,True,True,1,True,0,True,24,190,active,12,,,2020-08-05 16:32:30,2020
165,191,2020-08-05 16:20:55+00:00,0,False,True,0,True,0,True,14,191,active,1,,,2020-08-05 16:32:30,2020
166,192,2020-08-05 16:23:32+00:00,0,False,True,0,True,0,True,8,192,active,11,,,2020-08-05 16:32:30,2020
167,193,2020-08-05 16:02:11+00:00,0,True,True,1,True,0,True,6,193,active,8,,,2020-08-05 16:32:30,2020
168,194,2020-08-05 16:05:31+00:00,0,False,True,0,True,0,True,14,194,active,5,,,2020-08-05 16:32:30,2020
169,195,2020-08-05 16:08:24+00:00,0,False,True,0,True,0,True,20,195,active,3,,,2020-08-05 16:32:30,2020
170,196,2020-08-05 14:45:18+00:00,0,True,True,0,True,0,True,9,196,active,1,,,2020-08-05 16:32:30,2020
171,197,2020-08-05 10:03:38+00:00,0,False,True,0,True,0,True,15,197,active,0,,,2020-08-05 16:32:30,2020
172,199,2020-08-05 09:52:59+00:00,0,False,True,0,True,0,True,2,199,active,13,,,2020-08-05 16:32:30,2020
173,200,2020-08-05 16:21:11+00:00,0,False,True,1,True,0,True,2,200,active,16,,,2020-08-05 16:32:30,2020
174,201,2020-08-05 08:20:51+00:00,0,False,True,0,True,0,True,15,201,active,0,,,2020-08-05 16:32:30,2020
175,202,2020-08-05 12:54:02+00:00,0,False,True,0,True,0,True,14,202,active,1,,,2020-08-05 16:32:30,2020
176,203,2020-08-05 12:49:49+00:00,0,False,True,0,True,0,True,10,203,active,5,,,2020-08-05 16:32:30,2020
177,204,2020-08-05 12:56:30+00:00,0,False,True,2,True,0,True,12,204,active,1,,,2020-08-05 16:32:30,2020
178,205,2020-08-05 16:08:00+00:00,0,False,True,0,True,0,True,8,205,active,7,,,2020-08-05 16:32:30,2020
179,206,2020-08-05 14:21:53+00:00,0,False,False,0,True,0,False,15,206,active,8,,,2020-08-05 16:32:30,2020
180,208,2020-08-05 16:25:07+00:00,0,True,True,0,True,0,True,5,208,active,10,,,2020-08-05 16:32:30,2020
181,209,2020-08-05 15:44:32+00:00,0,False,True,0,True,0,True,9,209,active,6,,,2020-08-05 16:32:30,2020
182,210,2020-08-05 09:19:16+00:00,0,False,True,0,True,0,True,13,210,active,2,,,2020-08-05 16:32:30,2020
183,211,2020-08-05 15:57:28+00:00,0,False,True,0,True,0,True,4,211,active,15,,,2020-08-05 16:32:30,2020
184,212,2020-08-05 14:29:33+00:00,0,False,True,0,True,0,True,12,212,active,21,,,2020-08-05 16:32:30,2020
185,213,2020-08-05 13:33:25+00:00,0,True,True,0,True,0,True,10,213,active,6,,,2020-08-05 16:32:30,2020
186,214,2020-08-05 16:24:49+00:00,0,False,True,0,True,0,True,11,214,active,4,,,2020-08-05 16:32:30,2020
187,215,2020-08-05 08:41:07+00:00,0,False,True,0,True,0,True,3,215,active,12,,,2020-08-05 16:32:30,2020
188,216,2020-08-05 08:35:48+00:00,0,False,True,0,True,0,True,7,216,active,12,,,2020-08-05 16:32:30,2020
189,217,2020-08-05 15:38:11+00:00,0,False,True,1,True,0,True,3,217,active,15,,,2020-08-05 16:32:30,2020
190,218,2020-08-05 16:26:49+00:00,0,False,True,1,True,0,True,10,218,active,4,,,2020-08-05 16:32:30,2020
191,219,2020-08-05 03:58:44+00:00,0,False,True,0,True,0,True,5,219,active,10,,,2020-08-05 16:32:30,2020
192,221,2020-08-05 14:59:15+00:00,0,False,True,0,True,0,True,10,221,active,9,,,2020-08-05 16:32:30,2020
193,222,2020-08-05 16:24:19+00:00,0,True,True,0,True,0,True,13,222,active,1,,,2020-08-05 16:32:30,2020
194,224,2020-08-05 16:27:28+00:00,0,False,True,0,True,0,True,10,224,active,7,,,2020-08-05 16:32:30,2020
195,225,2020-08-05 15:41:16+00:00,0,False,True,0,True,0,True,18,225,active,1,,,2020-08-05 16:32:30,2020
196,226,2020-08-05 16:23:22+00:00,0,False,True,0,True,0,True,14,226,active,1,,,2020-08-05 16:32:30,2020
197,227,2020-08-05 16:10:07+00:00,0,False,True,0,True,0,True,8,227,active,11,,,2020-08-05 16:32:30,2020
198,228,2020-08-05 15:27:31+00:00,0,False,True,0,True,0,True,5,228,active,14,,,2020-08-05 16:32:30,2020
199,232,2020-08-05 08:41:18+00:00,0,False,True,0,True,0,True,10,232,active,1,,,2020-08-05 16:32:30,2020
200,233,2020-08-05 14:43:39+00:00,0,False,True,0,True,0,True,13,233,active,2,,,2020-08-05 16:32:30,2020
201,234,2020-08-05 13:42:45+00:00,0,False,True,0,True,0,True,15,234,active,0,,,2020-08-05 16:32:30,2020
202,235,2020-08-05 16:00:01+00:00,0,False,True,1,True,0,True,8,235,active,6,,,2020-08-05 16:32:30,2020
203,236,2020-08-05 16:19:10+00:00,0,False,True,0,True,0,True,6,236,active,9,,,2020-08-05 16:32:30,2020
204,239,2020-08-05 16:22:11+00:00,0,False,True,0,True,0,True,4,239,active,11,,,2020-08-05 16:32:30,2020
205,255,2020-08-05 13:51:14+00:00,0,False,True,0,True,0,True,4,255,active,11,,,2020-08-05 16:32:30,2020
206,258,2020-08-05 15:10:23+00:00,0,False,True,0,True,0,True,0,258,active,15,,,2020-08-05 16:32:30,2020
207,259,2020-08-04 09:01:37+00:00,0,False,True,0,True,0,True,15,259,active,0,,,2020-08-05 16:32:30,2020
208,260,2020-08-05 15:37:42+00:00,0,False,True,0,True,0,True,7,260,active,8,,,2020-08-05 16:32:30,2020
209,271,2020-08-05 15:50:22+00:00,0,False,True,0,True,0,True,9,271,active,6,,,2020-08-05 16:32:30,2020
210,272,2020-08-05 12:22:08+00:00,0,False,True,0,True,0,True,14,272,active,5,,,2020-08-05 16:32:30,2020
211,273,2020-08-05 16:27:52+00:00,0,False,True,1,True,0,True,18,273,active,21,,,2020-08-05 16:32:30,2020
212,279,2020-08-05 15:11:25+00:00,0,False,True,0,True,0,True,13,279,active,6,,,2020-08-05 16:32:30,2020
213,280,2020-08-05 16:23:01+00:00,0,False,True,0,True,0,True,14,280,active,5,,,2020-08-05 16:32:30,2020
214,282,2020-08-05 16:25:16+00:00,0,False,True,0,True,0,True,8,282,active,7,,,2020-08-05 16:32:30,2020
215,296,2020-08-05 15:59:02+00:00,0,False,True,0,True,0,True,17,296,active,6,,,2020-08-05 16:32:30,2020
216,318,2020-08-05 16:18:47+00:00,0,False,True,0,True,0,True,3,318,active,16,,,2020-08-05 16:32:30,2020
217,319,2020-08-05 14:24:33+00:00,0,False,True,0,True,0,True,10,319,active,15,,,2020-08-05 16:32:30,2020
218,327,2020-08-05 16:21:16+00:00,0,False,True,0,True,0,True,9,327,active,6,,,2020-08-05 16:32:30,2020
219,328,2020-08-05 16:06:55+00:00,0,False,True,0,True,0,True,8,328,active,7,,,2020-08-05 16:32:30,2020
