,num_bikes_available,num_docks_available,num_ebikes_available,num_bikes_disabled,is_installed,last_reported,num_docks_disabled,station_status,eightd_has_available_keys,is_returning,is_renting,station_id,legacy_id,timestamp_of_data_read_request,year_station_last_reported
19,19,2,0,0,True,2020-08-12 18:02:37+00:00,0,active,False,True,True,23,23,2020-08-12 18:14:15,2020
20,11,7,0,1,True,2020-08-12 18:10:27+00:00,0,active,False,True,True,24,24,2020-08-12 18:14:15,2020
21,2,13,0,0,True,2020-08-12 17:31:37+00:00,0,active,False,True,True,25,25,2020-08-12 18:14:15,2020
22,14,1,0,0,True,2020-08-12 17:51:51+00:00,0,active,False,True,True,26,26,2020-08-12 18:14:15,2020
23,13,9,0,1,True,2020-08-12 18:10:15+00:00,0,active,False,True,True,27,27,2020-08-12 18:14:15,2020
24,11,4,0,0,True,2020-08-12 17:50:54+00:00,0,active,False,True,True,29,29,2020-08-12 18:14:15,2020
25,15,0,0,0,True,2020-08-12 16:41:39+00:00,0,active,False,True,True,30,30,2020-08-12 18:14:15,2020
26,5,14,0,0,True,2020-08-12 15:52:50+00:00,0,active,True,True,True,31,31,2020-08-12 18:14:15,2020
27,10,5,0,0,True,2020-08-12 18:12:42+00:00,0,active,False,True,True,32,32,2020-08-12 18:14:15,2020
28,8,19,0,0,True,2020-08-12 17:40:23+00:00,0,active,False,True,True,33,33,2020-08-12 18:14:15,2020
29,20,3,0,0,True,2020-08-12 17:58:04+00:00,0,active,False,True,True,35,35,2020-08-12 18:14:15,2020
30,10,23,0,0,True,2020-08-12 17:58:10+00:00,0,active,True,True,True,36,36,2020-08-12 18:14:15,2020
31,1,14,0,0,True,2020-08-12 14:30:01+00:00,0,active,True,True,True,37,37,2020-08-12 18:14:15,2020
32,12,9,0,2,True,2020-08-12 17:56:20+00:00,0,active,False,True,True,39,39,2020-08-12 18:14:15,2020
33,9,9,0,1,True,2020-08-12 17:39:49+00:00,0,active,False,True,True,40,40,2020-08-12 18:14:15,2020
34,13,14,0,0,True,2020-08-12 18:11:02+00:00,0,active,True,True,True,41,41,2020-08-12 18:14:15,2020
35,15,8,0,0,True,2020-08-12 17:56:48+00:00,0,active,False,True,True,42,42,2020-08-12 18:14:15,2020
36,14,1,0,0,True,2020-08-12 17:50:09+00:00,0,active,True,True,True,43,43,2020-08-12 18:14:15,2020
37,8,15,0,0,True,2020-08-12 18:02:27+00:00,0,active,False,True,True,44,44,2020-08-12 18:14:15,2020
38,4,15,0,0,True,2020-08-12 18:09:49+00:00,0,active,False,True,True,46,46,2020-08-12 18:14:15,2020
39,6,13,0,0,True,2020-08-12 17:59:48+00:00,0,active,True,True,True,47,47,2020-08-12 18:14:15,2020
40,18,1,0,0,True,2020-08-12 17:53:23+00:00,0,active,False,True,True,48,48,2020-08-12 18:14:15,2020
41,14,4,0,0,True,2020-08-12 17:46:59+00:00,0,active,False,True,True,49,49,2020-08-12 18:14:15,2020
42,14,1,0,0,True,2020-08-12 18:08:05+00:00,0,active,True,True,True,50,50,2020-08-12 18:14:15,2020
43,7,8,0,0,True,2020-08-12 15:01:34+00:00,0,active,False,True,True,51,51,2020-08-12 18:14:15,2020
44,11,12,0,0,True,2020-08-12 17:57:19+00:00,0,active,True,True,True,52,52,2020-08-12 18:14:15,2020
45,10,9,0,0,True,2020-08-12 17:52:57+00:00,0,active,False,True,True,53,53,2020-08-12 18:14:15,2020
46,2,13,0,0,True,2020-08-12 18:13:58+00:00,0,active,False,True,True,54,54,2020-08-12 18:14:15,2020
47,3,12,0,0,True,2020-08-12 18:11:45+00:00,0,active,False,True,True,55,55,2020-08-12 18:14:15,2020
48,7,10,0,1,True,2020-08-12 17:21:14+00:00,0,active,True,True,True,56,56,2020-08-12 18:14:15,2020
49,11,3,0,0,True,2020-08-12 18:12:56+00:00,0,active,True,True,True,57,57,2020-08-12 18:14:15,2020
50,7,10,0,2,True,2020-08-12 18:10:37+00:00,0,active,True,True,True,58,58,2020-08-12 18:14:15,2020
51,6,13,0,0,True,2020-08-12 18:07:03+00:00,0,active,True,True,True,59,59,2020-08-12 18:14:15,2020
52,10,9,0,0,True,2020-08-12 18:02:43+00:00,0,active,False,True,True,60,60,2020-08-12 18:14:15,2020
53,15,2,0,2,True,2020-08-12 17:57:25+00:00,0,active,False,True,True,61,61,2020-08-12 18:14:15,2020
54,1,14,0,0,True,2020-08-12 16:24:47+00:00,0,active,False,True,True,63,63,2020-08-12 18:14:15,2020
55,6,13,0,0,True,2020-08-12 17:50:56+00:00,0,active,False,True,True,64,64,2020-08-12 18:14:15,2020
56,2,21,0,0,True,2020-08-12 11:53:40+00:00,0,active,False,True,True,65,65,2020-08-12 18:14:15,2020
57,0,15,0,0,True,2020-08-12 15:35:54+00:00,0,active,False,True,True,66,66,2020-08-12 18:14:15,2020
58,12,15,0,0,True,2020-08-12 18:08:35+00:00,0,active,True,True,True,67,67,2020-08-12 18:14:15,2020
59,12,7,0,0,True,2020-08-12 18:13:22+00:00,0,active,True,True,True,68,68,2020-08-12 18:14:15,2020
60,3,16,0,0,True,2020-08-12 18:12:39+00:00,0,active,True,True,True,69,69,2020-08-12 18:14:15,2020
61,17,5,0,1,True,2020-08-12 17:41:34+00:00,0,active,False,True,True,70,70,2020-08-12 18:14:15,2020
62,18,5,0,0,True,2020-08-12 17:08:00+00:00,0,active,False,True,True,71,71,2020-08-12 18:14:15,2020
63,11,12,0,0,True,2020-08-12 18:07:09+00:00,0,active,False,True,True,72,72,2020-08-12 18:14:15,2020
64,10,4,0,1,True,2020-08-12 17:59:40+00:00,0,active,False,True,True,73,73,2020-08-12 18:14:15,2020
65,14,4,0,1,True,2020-08-12 18:05:39+00:00,0,active,True,True,True,74,74,2020-08-12 18:14:15,2020
66,3,12,0,0,True,2020-08-12 16:58:08+00:00,0,active,False,True,True,75,75,2020-08-12 18:14:15,2020
67,13,4,0,0,True,2020-08-12 18:13:54+00:00,0,active,False,True,True,76,76,2020-08-12 18:14:15,2020
68,0,14,0,1,True,2020-08-12 16:46:01+00:00,0,active,False,True,True,77,77,2020-08-12 18:14:15,2020
69,9,10,0,0,True,2020-08-12 17:43:33+00:00,0,active,False,True,True,78,78,2020-08-12 18:14:15,2020
70,4,14,0,1,True,2020-08-12 17:29:18+00:00,0,active,False,True,True,79,79,2020-08-12 18:14:15,2020
71,35,0,0,0,True,2020-08-12 18:01:13+00:00,0,active,False,True,True,80,80,2020-08-12 18:14:15,2020
72,13,6,0,0,True,2020-08-12 17:48:56+00:00,0,active,False,True,True,81,81,2020-08-12 18:14:15,2020
73,4,11,0,0,True,2020-08-12 17:54:23+00:00,0,active,False,True,True,82,82,2020-08-12 18:14:15,2020
74,12,3,0,0,True,2020-08-12 18:09:39+00:00,0,active,False,True,True,84,84,2020-08-12 18:14:15,2020
75,16,2,0,1,True,2020-08-12 17:13:51+00:00,0,active,False,True,True,85,85,2020-08-12 18:14:15,2020
76,8,11,0,0,True,2020-08-12 18:01:48+00:00,0,active,False,True,True,86,86,2020-08-12 18:14:15,2020
77,4,11,0,0,True,2020-08-12 18:09:34+00:00,0,active,False,True,True,87,87,2020-08-12 18:14:15,2020
78,3,16,0,0,True,2020-08-12 18:09:41+00:00,0,active,False,True,True,89,89,2020-08-12 18:14:15,2020
79,12,6,0,1,True,2020-08-12 17:39:45+00:00,0,active,False,True,True,90,90,2020-08-12 18:14:15,2020
80,14,5,0,0,True,2020-08-12 18:06:19+00:00,0,active,False,True,True,91,91,2020-08-12 18:14:15,2020
81,8,10,0,1,True,2020-08-12 18:07:58+00:00,0,active,False,True,True,92,92,2020-08-12 18:14:15,2020
82,10,3,0,2,True,2020-08-12 17:58:27+00:00,0,active,False,True,True,93,93,2020-08-12 18:14:15,2020
83,3,8,0,0,True,2020-08-12 17:39:18+00:00,0,active,False,True,True,94,94,2020-08-12 18:14:15,2020
84,2,13,0,0,True,2020-08-12 18:06:48+00:00,0,active,False,True,True,95,95,2020-08-12 18:14:15,2020
85,6,13,0,0,True,2020-08-12 17:44:20+00:00,0,active,False,True,True,96,96,2020-08-12 18:14:15,2020
86,7,11,0,1,True,2020-08-12 17:36:45+00:00,0,active,False,True,True,97,97,2020-08-12 18:14:15,2020
87,18,5,0,0,True,2020-08-12 18:07:34+00:00,0,active,False,True,True,98,98,2020-08-12 18:14:15,2020
88,6,9,0,0,True,2020-08-12 17:26:10+00:00,0,active,False,True,True,99,99,2020-08-12 18:14:15,2020
89,22,3,0,0,True,2020-08-12 18:00:47+00:00,0,active,True,True,True,100,100,2020-08-12 18:14:15,2020
90,9,6,0,0,True,2020-08-12 17:19:54+00:00,0,active,False,True,True,101,101,2020-08-12 18:14:15,2020
91,1,14,0,0,True,2020-08-12 18:10:46+00:00,0,active,False,True,True,102,102,2020-08-12 18:14:15,2020
92,2,13,0,0,True,2020-08-12 17:45:40+00:00,0,active,False,True,True,103,103,2020-08-12 18:14:15,2020
93,5,14,0,0,True,2020-08-12 17:58:26+00:00,0,active,False,True,True,104,104,2020-08-12 18:14:15,2020
94,17,2,0,0,True,2020-08-12 17:53:54+00:00,0,active,False,True,True,105,105,2020-08-12 18:14:15,2020
95,3,11,0,1,True,2020-08-12 15:08:22+00:00,0,active,False,True,True,106,106,2020-08-12 18:14:15,2020
96,17,1,0,1,True,2020-08-12 18:13:54+00:00,0,active,False,True,True,107,107,2020-08-12 18:14:15,2020
97,12,5,0,0,True,2020-08-12 16:40:53+00:00,0,active,False,True,True,108,108,2020-08-12 18:14:15,2020
98,6,29,0,0,True,2020-08-12 17:24:45+00:00,0,active,False,True,True,109,109,2020-08-12 18:14:15,2020
99,2,13,0,0,True,2020-08-12 18:06:37+00:00,0,active,False,True,True,110,110,2020-08-12 18:14:15,2020
100,8,7,0,0,True,2020-08-12 18:04:12+00:00,0,active,False,True,True,111,111,2020-08-12 18:14:15,2020
101,13,2,0,0,True,2020-08-12 16:05:02+00:00,0,active,False,True,True,112,112,2020-08-12 18:14:15,2020
102,10,5,0,0,True,2020-08-12 15:36:18+00:00,0,active,False,True,True,113,113,2020-08-12 18:14:15,2020
103,5,10,0,0,True,2020-08-12 17:57:45+00:00,0,active,False,True,True,114,114,2020-08-12 18:14:15,2020
104,12,4,0,3,True,2020-08-12 18:12:36+00:00,0,active,False,True,True,115,115,2020-08-12 18:14:15,2020
105,7,16,0,0,True,2020-08-12 18:03:27+00:00,0,active,False,True,True,116,116,2020-08-12 18:14:15,2020
106,8,11,0,0,True,2020-08-12 18:12:50+00:00,0,active,False,True,True,117,117,2020-08-12 18:14:15,2020
107,12,6,0,1,True,2020-08-12 18:13:49+00:00,0,active,False,True,True,118,118,2020-08-12 18:14:15,2020
108,4,11,0,0,True,2020-08-12 18:04:41+00:00,0,active,False,True,True,119,119,2020-08-12 18:14:15,2020
109,14,1,0,0,True,2020-08-12 18:04:45+00:00,0,active,False,True,True,120,120,2020-08-12 18:14:15,2020
110,3,14,0,0,True,2020-08-12 18:13:16+00:00,0,active,False,True,True,121,121,2020-08-12 18:14:15,2020
111,3,12,0,0,True,2020-08-12 17:31:05+00:00,0,active,False,True,True,122,122,2020-08-12 18:14:15,2020
112,8,7,0,0,True,2020-08-12 17:55:36+00:00,0,active,False,True,True,124,124,2020-08-12 18:14:15,2020
113,2,13,0,0,True,2020-08-12 17:54:11+00:00,0,active,False,True,True,125,125,2020-08-12 18:14:15,2020
114,7,8,0,0,True,2020-08-12 14:49:41+00:00,0,active,False,True,True,126,126,2020-08-12 18:14:15,2020
115,6,13,0,0,True,2020-08-12 18:08:19+00:00,0,active,False,True,True,128,128,2020-08-12 18:14:15,2020
116,8,11,0,0,True,2020-08-12 17:20:34+00:00,0,active,False,True,True,129,129,2020-08-12 18:14:15,2020
117,13,2,0,0,True,2020-08-12 12:08:02+00:00,0,active,False,True,True,130,130,2020-08-12 18:14:15,2020
118,7,11,0,0,True,2020-08-12 17:47:39+00:00,0,active,False,True,True,131,131,2020-08-12 18:14:15,2020
119,8,15,0,0,True,2020-08-12 16:24:14+00:00,0,active,False,True,True,133,133,2020-08-12 18:14:15,2020
120,6,11,0,0,True,2020-08-12 09:43:01+00:00,0,active,False,True,True,135,135,2020-08-12 18:14:15,2020
121,5,14,0,0,True,2020-08-12 18:07:59+00:00,0,active,False,True,True,136,136,2020-08-12 18:14:15,2020
122,7,8,0,0,True,2020-08-12 17:41:31+00:00,0,active,False,True,True,137,137,2020-08-12 18:14:15,2020
123,14,0,0,1,True,2020-08-12 18:08:10+00:00,0,active,False,True,True,138,138,2020-08-12 18:14:15,2020
124,0,19,0,0,True,2020-08-12 17:59:05+00:00,0,active,False,True,True,139,139,2020-08-12 18:14:15,2020
125,13,4,0,0,True,2020-08-12 16:59:18+00:00,0,active,False,True,True,140,140,2020-08-12 18:14:15,2020
126,13,1,0,1,True,2020-08-12 17:41:38+00:00,0,active,False,True,True,141,141,2020-08-12 18:14:15,2020
127,12,10,0,1,True,2020-08-12 17:46:04+00:00,0,active,False,True,True,142,142,2020-08-12 18:14:15,2020
128,20,2,0,1,True,2020-08-12 17:48:34+00:00,0,active,False,True,True,143,143,2020-08-12 18:14:15,2020
129,18,0,0,1,True,2020-08-12 17:30:15+00:00,0,active,False,True,True,144,144,2020-08-12 18:14:15,2020
130,14,5,0,0,True,2020-08-12 16:03:53+00:00,0,active,False,True,True,145,145,2020-08-12 18:14:15,2020
131,9,10,0,0,True,2020-08-12 18:13:45+00:00,0,active,False,True,True,146,146,2020-08-12 18:14:15,2020
132,8,10,0,0,True,2020-08-12 18:09:26+00:00,0,active,True,True,True,149,149,2020-08-12 18:14:15,2020
133,14,5,0,0,True,2020-08-12 17:35:14+00:00,0,active,False,True,True,150,150,2020-08-12 18:14:15,2020
