,is_installed,is_renting,is_returning,legacy_id,station_id,num_bikes_available,station_status,num_ebikes_available,num_docks_disabled,num_bikes_disabled,num_docks_available,eightd_has_available_keys,last_reported,timestamp_of_data_read_request,year_station_last_reported
233,True,True,True,342,342,1,active,0,0,2,12,False,2020-08-21 00:34:46+00:00,2020-08-21 00:35:00,2020
234,True,True,True,343,343,3,active,0,0,0,12,False,2020-08-20 05:26:24+00:00,2020-08-21 00:35:00,2020
235,True,True,True,344,344,2,active,0,0,1,16,False,2020-08-20 23:37:41+00:00,2020-08-21 00:35:00,2020
236,True,True,True,345,345,8,active,0,0,0,11,False,2020-08-20 23:59:09+00:00,2020-08-21 00:35:00,2020
237,True,True,True,346,346,2,active,0,0,0,13,False,2020-08-20 23:58:41+00:00,2020-08-21 00:35:00,2020
238,True,True,True,347,347,10,active,0,0,0,5,False,2020-08-21 00:17:22+00:00,2020-08-21 00:35:00,2020
239,True,True,True,348,348,6,active,0,0,0,9,False,2020-08-20 23:53:50+00:00,2020-08-21 00:35:00,2020
240,True,True,True,349,349,6,active,0,0,0,11,False,2020-08-20 14:18:20+00:00,2020-08-21 00:35:00,2020
241,True,True,True,350,350,12,active,0,0,0,5,False,2020-08-20 20:26:19+00:00,2020-08-21 00:35:00,2020
242,True,True,True,351,351,13,active,0,0,0,2,False,2020-08-21 00:17:11+00:00,2020-08-21 00:35:00,2020
243,True,True,True,352,352,6,active,0,0,0,9,False,2020-08-21 00:04:36+00:00,2020-08-21 00:35:00,2020
244,True,True,True,353,353,7,active,0,0,0,8,True,2020-08-20 21:10:55+00:00,2020-08-21 00:35:00,2020
245,True,True,True,354,354,3,active,0,0,0,12,False,2020-08-21 00:18:05+00:00,2020-08-21 00:35:00,2020
246,True,True,True,355,355,16,active,0,0,0,1,False,2020-08-20 23:54:48+00:00,2020-08-21 00:35:00,2020
247,True,True,True,356,356,3,active,0,0,1,19,False,2020-08-21 00:34:45+00:00,2020-08-21 00:35:00,2020
248,True,True,True,357,357,15,active,0,0,0,0,False,2020-08-21 00:25:50+00:00,2020-08-21 00:35:00,2020
249,True,True,True,358,358,12,active,0,0,0,7,False,2020-08-20 23:37:56+00:00,2020-08-21 00:35:00,2020
250,True,True,True,359,359,3,active,0,0,0,12,False,2020-08-21 00:23:30+00:00,2020-08-21 00:35:00,2020
251,True,True,True,360,360,10,active,0,0,0,5,False,2020-08-20 23:30:31+00:00,2020-08-21 00:35:00,2020
252,True,True,True,361,361,13,active,0,0,1,5,False,2020-08-21 00:14:18+00:00,2020-08-21 00:35:00,2020
253,True,True,True,362,362,13,active,0,0,1,5,False,2020-08-21 00:32:18+00:00,2020-08-21 00:35:00,2020
254,True,True,True,363,363,13,active,0,0,0,6,False,2020-08-21 00:12:21+00:00,2020-08-21 00:35:00,2020
255,True,True,True,364,364,5,active,0,0,2,12,False,2020-08-21 00:01:51+00:00,2020-08-21 00:35:00,2020
256,True,True,True,365,365,13,active,0,0,0,6,False,2020-08-21 00:00:34+00:00,2020-08-21 00:35:00,2020
257,False,True,True,366,366,0,out_of_service,0,0,0,0,False,1970-01-02 00:00:00+00:00,2020-08-21 00:35:00,1970
258,True,True,True,367,367,12,active,0,0,1,6,False,2020-08-21 00:19:27+00:00,2020-08-21 00:35:00,2020
259,True,True,True,368,368,5,active,0,0,0,10,False,2020-08-20 23:20:01+00:00,2020-08-21 00:35:00,2020
260,True,True,True,369,369,15,active,0,0,0,0,False,2020-08-21 00:18:19+00:00,2020-08-21 00:35:00,2020
261,True,True,True,370,370,7,active,0,0,0,12,False,2020-08-21 00:26:33+00:00,2020-08-21 00:35:00,2020
262,True,True,True,371,371,2,active,0,0,0,17,False,2020-08-20 23:42:12+00:00,2020-08-21 00:35:00,2020
263,True,True,True,372,372,8,active,0,0,1,10,False,2020-08-21 00:32:49+00:00,2020-08-21 00:35:00,2020
264,True,True,True,373,373,7,active,0,0,0,8,False,2020-08-20 12:11:08+00:00,2020-08-21 00:35:00,2020
265,True,True,True,374,374,3,active,0,0,0,16,False,2020-08-21 00:16:35+00:00,2020-08-21 00:35:00,2020
266,True,True,True,376,376,8,active,0,0,0,7,False,2020-08-21 00:26:53+00:00,2020-08-21 00:35:00,2020
267,True,True,True,377,377,2,active,0,0,0,17,False,2020-08-21 00:22:32+00:00,2020-08-21 00:35:00,2020
268,True,True,True,378,378,13,active,0,0,0,6,False,2020-08-21 00:27:55+00:00,2020-08-21 00:35:00,2020
269,True,True,True,379,379,10,active,0,0,0,5,False,2020-08-21 00:24:28+00:00,2020-08-21 00:35:00,2020
270,True,True,True,380,380,4,active,0,0,0,14,False,2020-08-21 00:30:01+00:00,2020-08-21 00:35:00,2020
271,True,True,True,381,381,15,active,0,0,0,4,False,2020-08-21 00:28:31+00:00,2020-08-21 00:35:00,2020
272,True,True,True,384,384,18,active,0,0,0,1,True,2020-08-21 00:17:49+00:00,2020-08-21 00:35:00,2020
273,True,True,True,385,385,4,active,0,1,0,10,False,2020-08-21 00:22:52+00:00,2020-08-21 00:35:00,2020
274,True,True,True,386,386,6,active,0,0,0,13,False,2020-08-21 00:29:34+00:00,2020-08-21 00:35:00,2020
275,True,True,True,387,387,10,active,0,0,0,5,False,2020-08-20 22:51:00+00:00,2020-08-21 00:35:00,2020
276,True,True,True,388,388,8,active,0,0,0,3,False,2020-08-20 09:01:03+00:00,2020-08-21 00:35:00,2020
277,True,True,True,389,389,5,active,0,0,0,9,False,2020-08-21 00:17:56+00:00,2020-08-21 00:35:00,2020
278,True,True,True,390,390,11,active,0,0,0,4,False,2020-08-21 00:28:32+00:00,2020-08-21 00:35:00,2020
279,True,True,True,391,391,14,active,0,0,0,1,False,2020-08-20 23:35:31+00:00,2020-08-21 00:35:00,2020
280,True,True,True,392,392,6,active,0,0,0,9,False,2020-08-20 20:19:47+00:00,2020-08-21 00:35:00,2020
281,True,True,True,393,393,9,active,0,0,0,6,False,2020-08-20 21:49:24+00:00,2020-08-21 00:35:00,2020
282,True,True,True,394,394,0,active,0,0,0,14,False,2020-08-20 09:00:38+00:00,2020-08-21 00:35:00,2020
283,True,True,True,395,395,12,active,0,0,0,3,False,2020-08-20 21:36:00+00:00,2020-08-21 00:35:00,2020
284,True,True,True,396,396,13,active,0,0,0,2,False,2020-08-20 08:56:31+00:00,2020-08-21 00:35:00,2020
285,True,True,True,397,397,12,active,0,0,0,3,False,2020-08-20 23:23:56+00:00,2020-08-21 00:35:00,2020
286,True,True,True,398,398,11,active,0,0,0,8,False,2020-08-20 23:47:37+00:00,2020-08-21 00:35:00,2020
287,True,True,True,399,399,10,active,0,0,0,5,False,2020-08-21 00:34:11+00:00,2020-08-21 00:35:00,2020
288,True,True,True,400,400,21,active,0,0,0,6,False,2020-08-20 23:30:56+00:00,2020-08-21 00:35:00,2020
289,True,True,True,401,401,12,active,0,0,0,3,False,2020-08-21 00:33:03+00:00,2020-08-21 00:35:00,2020
290,True,True,True,402,402,7,active,0,0,0,8,False,2020-08-21 00:00:55+00:00,2020-08-21 00:35:00,2020
291,True,True,True,403,403,2,active,0,0,1,12,False,2020-08-21 00:10:26+00:00,2020-08-21 00:35:00,2020
292,True,True,True,404,404,5,active,0,0,0,11,False,2020-08-21 00:26:55+00:00,2020-08-21 00:35:00,2020
293,True,True,True,405,405,17,active,0,0,0,2,False,2020-08-20 23:40:26+00:00,2020-08-21 00:35:00,2020
294,True,True,True,406,406,18,active,0,0,0,1,False,2020-08-21 00:06:53+00:00,2020-08-21 00:35:00,2020
295,True,True,True,407,407,4,active,0,0,0,15,False,2020-08-20 23:54:12+00:00,2020-08-21 00:35:00,2020
296,True,True,True,408,408,9,active,0,0,0,6,False,2020-08-20 23:34:55+00:00,2020-08-21 00:35:00,2020
297,True,True,True,409,409,14,active,0,0,1,4,False,2020-08-21 00:20:12+00:00,2020-08-21 00:35:00,2020
298,True,True,True,410,410,6,active,0,0,0,13,False,2020-08-20 23:21:35+00:00,2020-08-21 00:35:00,2020
299,True,True,True,411,411,3,active,0,0,0,12,False,2020-08-20 17:29:01+00:00,2020-08-21 00:35:00,2020
300,True,True,True,412,412,14,active,0,0,0,5,False,2020-08-21 00:13:52+00:00,2020-08-21 00:35:00,2020
301,True,True,True,413,413,7,active,0,0,0,12,False,2020-08-21 00:24:44+00:00,2020-08-21 00:35:00,2020
302,True,True,True,414,414,3,active,0,0,0,20,False,2020-08-20 22:41:43+00:00,2020-08-21 00:35:00,2020
303,True,True,True,415,415,15,active,0,0,0,4,False,2020-08-20 23:58:45+00:00,2020-08-21 00:35:00,2020
304,True,True,True,416,416,2,active,0,0,0,13,False,2020-08-21 00:12:37+00:00,2020-08-21 00:35:00,2020
305,True,True,True,417,417,19,active,0,0,0,0,False,2020-08-21 00:00:47+00:00,2020-08-21 00:35:00,2020
306,True,True,True,419,419,8,active,0,0,0,7,False,2020-08-21 00:23:06+00:00,2020-08-21 00:35:00,2020
307,False,False,False,420,420,0,out_of_service,0,0,0,0,False,1970-01-02 00:00:00+00:00,2020-08-21 00:35:00,1970
308,True,True,True,421,421,7,active,0,0,0,12,False,2020-08-20 20:43:59+00:00,2020-08-21 00:35:00,2020
309,True,True,True,422,422,5,active,0,0,0,10,False,2020-08-20 22:32:50+00:00,2020-08-21 00:35:00,2020
310,True,True,True,423,423,12,active,0,0,0,7,False,2020-08-20 21:38:37+00:00,2020-08-21 00:35:00,2020
311,True,True,True,424,424,5,active,0,0,0,14,False,2020-08-20 23:08:06+00:00,2020-08-21 00:35:00,2020
312,True,True,True,425,425,3,active,0,0,0,13,False,2020-08-20 22:52:40+00:00,2020-08-21 00:35:00,2020
313,True,True,True,426,426,11,active,0,0,1,15,False,2020-08-21 00:26:35+00:00,2020-08-21 00:35:00,2020
314,True,True,True,427,427,0,active,0,0,0,19,False,2020-08-20 16:52:50+00:00,2020-08-21 00:35:00,2020
315,True,True,True,428,428,1,active,0,0,0,18,False,2020-08-21 00:31:11+00:00,2020-08-21 00:35:00,2020
316,True,True,True,430,430,15,active,0,0,0,4,False,2020-08-20 23:16:43+00:00,2020-08-21 00:35:00,2020
317,True,True,True,431,431,1,active,0,0,0,14,False,2020-08-20 17:16:57+00:00,2020-08-21 00:35:00,2020
318,True,True,True,432,432,6,active,0,0,0,13,False,2020-08-20 23:35:04+00:00,2020-08-21 00:35:00,2020
319,True,True,True,433,433,4,active,0,0,0,15,False,2020-08-20 08:54:48+00:00,2020-08-21 00:35:00,2020
320,True,True,True,434,434,0,active,0,0,0,19,False,2020-08-20 22:50:55+00:00,2020-08-21 00:35:00,2020
321,True,True,True,435,435,8,active,0,0,0,7,False,2020-08-20 23:58:16+00:00,2020-08-21 00:35:00,2020
322,True,True,True,436,436,3,active,0,0,0,12,False,2020-08-21 00:33:00+00:00,2020-08-21 00:35:00,2020
323,True,True,True,437,437,18,active,0,0,0,1,False,2020-08-21 00:31:15+00:00,2020-08-21 00:35:00,2020
324,True,True,True,440,440,12,active,0,0,0,5,False,2020-08-20 23:55:59+00:00,2020-08-21 00:35:00,2020
325,True,True,True,441,441,16,active,0,0,0,3,False,2020-08-21 00:09:35+00:00,2020-08-21 00:35:00,2020
326,True,True,True,442,442,14,active,0,0,0,1,False,2020-08-20 23:15:38+00:00,2020-08-21 00:35:00,2020
327,True,True,True,443,443,5,active,0,0,1,13,False,2020-08-20 23:40:02+00:00,2020-08-21 00:35:00,2020
328,True,True,True,445,445,11,active,0,0,0,8,False,2020-08-21 00:09:33+00:00,2020-08-21 00:35:00,2020
329,True,True,True,446,446,6,active,0,0,0,6,False,2020-08-21 00:31:37+00:00,2020-08-21 00:35:00,2020
330,True,True,True,447,447,6,active,0,0,0,13,False,2020-08-20 22:11:49+00:00,2020-08-21 00:35:00,2020
331,True,True,True,448,448,6,active,0,0,0,5,False,2020-08-21 00:31:10+00:00,2020-08-21 00:35:00,2020
332,False,True,True,449,449,0,out_of_service,0,0,0,0,False,1970-01-02 00:00:00+00:00,2020-08-21 00:35:00,1970
333,True,True,True,450,450,7,active,0,0,0,8,False,2020-08-21 00:25:08+00:00,2020-08-21 00:35:00,2020
334,True,True,True,451,451,11,active,0,0,0,4,False,2020-08-21 00:31:38+00:00,2020-08-21 00:35:00,2020
335,True,True,True,452,452,6,active,0,0,0,9,False,2020-08-21 00:30:04+00:00,2020-08-21 00:35:00,2020
336,True,True,True,453,453,9,active,0,0,0,6,False,2020-08-21 00:08:18+00:00,2020-08-21 00:35:00,2020
337,True,True,True,454,454,10,active,0,0,1,4,False,2020-08-21 00:25:38+00:00,2020-08-21 00:35:00,2020
338,True,True,True,455,455,7,active,0,0,0,5,False,2020-08-20 22:54:21+00:00,2020-08-21 00:35:00,2020
339,True,True,True,456,456,5,active,0,0,0,14,False,2020-08-21 00:07:11+00:00,2020-08-21 00:35:00,2020
340,True,True,True,457,457,11,active,0,0,0,0,False,2020-08-20 22:41:22+00:00,2020-08-21 00:35:00,2020
341,True,True,True,458,458,5,active,0,0,3,3,False,2020-08-20 23:15:23+00:00,2020-08-21 00:35:00,2020
342,True,True,True,459,459,4,active,0,0,0,19,False,2020-08-21 00:33:13+00:00,2020-08-21 00:35:00,2020
