,is_installed,num_bikes_disabled,num_docks_available,is_renting,num_ebikes_available,num_bikes_available,station_id,is_returning,last_reported,station_status,legacy_id,num_docks_disabled,eightd_has_available_keys,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
84,True,1,10,True,0,4,95,True,2020-08-01 06:12:47+00:00,active,95,0,False,,,2020-08-01 08:03:25,2020
85,True,0,14,True,0,5,96,True,2020-08-01 04:39:08+00:00,active,96,0,False,,,2020-08-01 08:03:25,2020
86,True,0,13,True,0,6,97,True,2020-08-01 08:00:01+00:00,active,97,0,False,,,2020-08-01 08:03:25,2020
87,True,1,13,True,0,8,98,True,2020-08-01 05:20:28+00:00,active,98,0,False,,,2020-08-01 08:03:25,2020
88,True,1,6,True,0,8,99,True,2020-08-01 06:46:30+00:00,active,99,0,False,,,2020-08-01 08:03:25,2020
89,True,3,18,True,0,4,100,True,2020-08-01 04:52:42+00:00,active,100,0,True,,,2020-08-01 08:03:25,2020
90,True,0,9,True,0,6,101,True,2020-08-01 02:44:49+00:00,active,101,0,False,,,2020-08-01 08:03:25,2020
91,True,0,4,True,0,11,102,True,2020-08-01 07:59:35+00:00,active,102,0,False,,,2020-08-01 08:03:25,2020
92,True,1,9,True,0,5,103,True,2020-08-01 05:03:51+00:00,active,103,0,False,,,2020-08-01 08:03:25,2020
93,True,0,1,True,0,18,104,True,2020-08-01 04:06:44+00:00,active,104,0,False,,,2020-08-01 08:03:25,2020
94,True,0,1,True,0,18,105,True,2020-08-01 05:07:41+00:00,active,105,0,False,,,2020-08-01 08:03:25,2020
95,True,1,10,True,0,4,106,True,2020-08-01 07:44:21+00:00,active,106,0,False,,,2020-08-01 08:03:25,2020
96,True,0,19,True,0,0,107,True,2020-08-01 07:07:55+00:00,active,107,0,False,,,2020-08-01 08:03:25,2020
97,True,0,2,True,0,15,108,True,2020-08-01 04:51:27+00:00,active,108,0,False,,,2020-08-01 08:03:25,2020
98,True,2,7,True,0,26,109,True,2020-08-01 03:06:08+00:00,active,109,0,False,,,2020-08-01 08:03:25,2020
99,True,1,6,True,0,8,110,True,2020-08-01 04:11:41+00:00,active,110,0,False,,,2020-08-01 08:03:25,2020
100,True,0,15,True,0,0,111,True,2020-08-01 04:30:07+00:00,active,111,0,False,,,2020-08-01 08:03:25,2020
101,True,0,10,True,0,5,112,True,2020-08-01 06:04:35+00:00,active,112,0,False,,,2020-08-01 08:03:25,2020
102,True,1,0,True,0,14,113,True,2020-08-01 05:00:58+00:00,active,113,0,False,,,2020-08-01 08:03:25,2020
103,True,0,13,True,0,2,114,True,2020-08-01 05:26:51+00:00,active,114,0,False,,,2020-08-01 08:03:25,2020
104,True,1,6,True,0,12,115,True,2020-08-01 04:22:00+00:00,active,115,0,False,,,2020-08-01 08:03:25,2020
105,True,0,5,True,0,18,116,True,2020-08-01 04:46:28+00:00,active,116,0,False,,,2020-08-01 08:03:25,2020
106,True,1,12,True,0,6,117,True,2020-08-01 06:29:39+00:00,active,117,0,False,,,2020-08-01 08:03:25,2020
107,True,1,0,True,0,18,118,True,2020-08-01 05:22:29+00:00,active,118,0,False,,,2020-08-01 08:03:25,2020
108,True,1,1,True,0,13,119,True,2020-08-01 06:03:38+00:00,active,119,0,False,,,2020-08-01 08:03:25,2020
109,True,2,1,True,0,12,120,True,2020-08-01 07:34:35+00:00,active,120,0,False,,,2020-08-01 08:03:25,2020
110,True,0,7,True,0,10,121,True,2020-08-01 06:32:02+00:00,active,121,0,False,,,2020-08-01 08:03:25,2020
111,True,0,0,True,0,15,122,True,2020-08-01 05:34:59+00:00,active,122,0,False,,,2020-08-01 08:03:25,2020
112,True,0,9,True,0,6,124,True,2020-08-01 07:35:22+00:00,active,124,0,False,,,2020-08-01 08:03:25,2020
113,True,0,8,True,0,7,125,True,2020-08-01 03:24:11+00:00,active,125,0,False,,,2020-08-01 08:03:25,2020
114,True,0,4,True,0,11,126,True,2020-08-01 05:42:20+00:00,active,126,0,False,,,2020-08-01 08:03:25,2020
115,True,0,2,True,0,17,128,True,2020-08-01 07:40:44+00:00,active,128,0,False,,,2020-08-01 08:03:25,2020
116,True,0,8,True,0,11,129,True,2020-08-01 03:35:40+00:00,active,129,0,False,,,2020-08-01 08:03:25,2020
117,True,0,2,True,0,13,130,True,2020-08-01 01:36:43+00:00,active,130,0,False,,,2020-08-01 08:03:25,2020
118,True,4,4,True,0,10,131,True,2020-08-01 05:48:52+00:00,active,131,0,False,,,2020-08-01 08:03:25,2020
119,True,1,8,True,0,14,133,True,2020-08-01 04:07:48+00:00,active,133,0,False,,,2020-08-01 08:03:25,2020
120,True,0,14,True,0,3,135,True,2020-07-31 23:18:05+00:00,active,135,0,False,,,2020-08-01 08:03:25,2020
121,True,0,3,True,0,16,136,True,2020-08-01 03:59:27+00:00,active,136,0,False,,,2020-08-01 08:03:25,2020
122,True,0,12,True,0,3,137,True,2020-08-01 02:32:22+00:00,active,137,0,False,,,2020-08-01 08:03:25,2020
123,True,0,4,True,0,11,138,True,2020-08-01 05:11:38+00:00,active,138,0,False,,,2020-08-01 08:03:25,2020
124,True,0,0,True,0,19,139,True,2020-08-01 05:54:04+00:00,active,139,0,False,,,2020-08-01 08:03:25,2020
125,True,2,10,True,0,5,140,True,2020-08-01 05:32:29+00:00,active,140,0,False,,,2020-08-01 08:03:25,2020
126,True,0,13,True,0,2,141,True,2020-08-01 05:27:08+00:00,active,141,0,False,,,2020-08-01 08:03:25,2020
127,True,0,7,True,0,16,142,True,2020-08-01 02:16:40+00:00,active,142,0,False,,,2020-08-01 08:03:25,2020
128,True,1,7,True,0,15,143,True,2020-08-01 06:40:43+00:00,active,143,0,False,,,2020-08-01 08:03:25,2020
129,True,0,18,True,0,1,144,True,2020-08-01 01:01:13+00:00,active,144,0,False,,,2020-08-01 08:03:25,2020
130,True,0,4,True,0,15,145,True,2020-08-01 04:31:58+00:00,active,145,0,False,,,2020-08-01 08:03:25,2020
131,True,0,3,True,0,16,146,True,2020-08-01 07:20:47+00:00,active,146,0,False,,,2020-08-01 08:03:25,2020
132,True,0,14,True,0,4,149,True,2020-08-01 06:36:57+00:00,active,149,0,True,,,2020-08-01 08:03:25,2020
133,True,1,4,True,0,14,150,True,2020-08-01 03:28:03+00:00,active,150,0,False,,,2020-08-01 08:03:25,2020
134,True,2,15,True,0,2,151,True,2020-08-01 07:48:46+00:00,active,151,0,False,,,2020-08-01 08:03:25,2020
135,True,0,4,True,0,11,152,True,2020-08-01 07:56:04+00:00,active,152,0,True,,,2020-08-01 08:03:25,2020
136,True,0,13,True,0,2,156,True,2020-08-01 04:07:22+00:00,active,156,0,False,,,2020-08-01 08:03:25,2020
137,True,1,14,True,0,0,157,True,2020-08-01 05:56:18+00:00,active,157,0,False,,,2020-08-01 08:03:25,2020
138,True,1,8,True,0,6,159,True,2020-08-01 02:03:02+00:00,active,159,0,False,,,2020-08-01 08:03:25,2020
139,True,0,5,True,0,9,160,True,2020-08-01 06:12:40+00:00,active,160,0,True,,,2020-08-01 08:03:25,2020
140,True,0,1,True,0,22,161,True,2020-08-01 05:35:14+00:00,active,161,0,True,,,2020-08-01 08:03:25,2020
141,True,0,10,True,0,5,162,True,2020-08-01 00:50:29+00:00,active,162,0,False,,,2020-08-01 08:03:25,2020
142,True,0,1,True,0,18,163,True,2020-08-01 07:37:35+00:00,active,163,0,True,,,2020-08-01 08:03:25,2020
143,True,1,7,True,0,7,167,True,2020-08-01 03:53:09+00:00,active,167,0,False,,,2020-08-01 08:03:25,2020
144,True,0,13,True,0,6,169,True,2020-08-01 04:51:18+00:00,active,169,0,False,,,2020-08-01 08:03:25,2020
145,True,0,12,True,0,2,170,True,2020-08-01 02:30:11+00:00,active,170,0,True,,,2020-08-01 08:03:25,2020
146,True,0,16,True,0,7,171,True,2020-08-01 00:37:20+00:00,active,171,0,True,,,2020-08-01 08:03:25,2020
147,True,2,2,True,0,10,173,True,2020-08-01 06:36:51+00:00,active,173,0,True,,,2020-08-01 08:03:25,2020
148,True,0,4,True,0,11,174,True,2020-08-01 03:35:45+00:00,active,174,0,False,,,2020-08-01 08:03:25,2020
149,True,1,7,True,0,9,175,True,2020-08-01 07:03:53+00:00,active,175,0,True,,,2020-08-01 08:03:25,2020
150,True,0,8,True,0,7,176,True,2020-08-01 06:41:18+00:00,active,176,0,False,,,2020-08-01 08:03:25,2020
151,True,0,8,True,0,11,177,True,2020-08-01 05:09:26+00:00,active,177,0,False,,,2020-08-01 08:03:25,2020
152,True,0,11,True,0,8,178,True,2020-08-01 07:22:01+00:00,active,178,0,False,,,2020-08-01 08:03:25,2020
153,True,2,7,True,0,16,179,True,2020-08-01 06:45:47+00:00,active,179,0,False,,,2020-08-01 08:03:25,2020
154,True,0,11,True,0,8,180,True,2020-08-01 03:49:49+00:00,active,180,0,False,,,2020-08-01 08:03:25,2020
155,True,1,10,True,0,8,181,True,2020-08-01 06:01:38+00:00,active,181,0,False,,,2020-08-01 08:03:25,2020
156,True,2,16,True,0,1,182,True,2020-08-01 04:31:03+00:00,active,182,0,True,,,2020-08-01 08:03:25,2020
157,True,0,7,True,0,12,183,True,2020-08-01 04:55:56+00:00,active,183,0,False,,,2020-08-01 08:03:25,2020
158,True,0,14,True,0,5,184,True,2020-08-01 08:02:13+00:00,active,184,0,False,,,2020-08-01 08:03:25,2020
159,True,0,7,True,0,8,185,True,2020-08-01 06:46:54+00:00,active,185,0,False,,,2020-08-01 08:03:25,2020
160,True,0,13,True,0,2,186,True,2020-08-01 07:29:27+00:00,active,186,0,True,,,2020-08-01 08:03:25,2020
161,True,0,0,True,0,15,187,True,2020-08-01 03:33:57+00:00,active,187,0,False,,,2020-08-01 08:03:25,2020
162,True,0,9,True,0,6,188,True,2020-08-01 04:52:14+00:00,active,188,0,False,,,2020-08-01 08:03:25,2020
163,True,0,21,True,0,2,189,True,2020-08-01 06:18:47+00:00,active,189,0,True,,,2020-08-01 08:03:25,2020
164,True,2,3,True,0,32,190,True,2020-08-01 07:22:40+00:00,active,190,0,True,,,2020-08-01 08:03:25,2020
165,True,0,12,True,0,3,191,True,2020-08-01 05:00:48+00:00,active,191,0,False,,,2020-08-01 08:03:25,2020
166,True,2,10,True,0,7,192,True,2020-08-01 04:17:27+00:00,active,192,0,False,,,2020-08-01 08:03:25,2020
167,True,0,10,True,0,5,193,True,2020-08-01 06:21:04+00:00,active,193,0,True,,,2020-08-01 08:03:25,2020
168,True,0,4,True,0,15,194,True,2020-08-01 07:37:27+00:00,active,194,0,False,,,2020-08-01 08:03:25,2020
169,True,0,1,True,0,22,195,True,2020-08-01 07:30:32+00:00,active,195,0,False,,,2020-08-01 08:03:25,2020
170,True,1,9,True,0,0,196,True,2020-08-01 03:39:16+00:00,active,196,0,True,,,2020-08-01 08:03:25,2020
171,True,0,11,True,0,4,197,True,2020-08-01 05:15:00+00:00,active,197,0,False,,,2020-08-01 08:03:25,2020
172,True,2,4,True,0,9,199,True,2020-08-01 00:35:33+00:00,active,199,0,False,,,2020-08-01 08:03:25,2020
173,True,0,7,True,0,12,200,True,2020-08-01 07:44:11+00:00,active,200,0,False,,,2020-08-01 08:03:25,2020
174,True,0,15,True,0,0,201,True,2020-08-01 00:25:07+00:00,active,201,0,False,,,2020-08-01 08:03:25,2020
175,True,0,12,True,0,3,202,True,2020-08-01 03:08:53+00:00,active,202,0,False,,,2020-08-01 08:03:25,2020
176,True,0,9,True,0,6,203,True,2020-07-31 22:34:17+00:00,active,203,0,False,,,2020-08-01 08:03:25,2020
177,True,0,8,True,0,7,204,True,2020-08-01 02:37:36+00:00,active,204,0,False,,,2020-08-01 08:03:25,2020
178,True,0,8,True,0,7,205,True,2020-07-31 17:39:13+00:00,active,205,0,False,,,2020-08-01 08:03:25,2020
179,True,0,18,True,0,5,206,True,2020-08-01 05:40:24+00:00,active,206,0,False,,,2020-08-01 08:03:25,2020
180,True,0,1,True,0,14,208,True,2020-08-01 05:45:46+00:00,active,208,0,True,,,2020-08-01 08:03:25,2020
181,True,1,4,True,0,10,209,True,2020-08-01 04:39:29+00:00,active,209,0,False,,,2020-08-01 08:03:25,2020
182,True,0,13,True,0,2,210,True,2020-07-31 22:27:56+00:00,active,210,0,False,,,2020-08-01 08:03:25,2020
183,True,1,1,True,0,17,211,True,2020-08-01 00:22:59+00:00,active,211,0,False,,,2020-08-01 08:03:25,2020
184,True,1,16,True,0,16,212,True,2020-08-01 03:24:42+00:00,active,212,0,False,,,2020-08-01 08:03:25,2020
185,True,0,12,True,0,4,213,True,2020-08-01 05:19:24+00:00,active,213,0,True,,,2020-08-01 08:03:25,2020
186,True,0,10,True,0,5,214,True,2020-08-01 05:57:04+00:00,active,214,0,False,,,2020-08-01 08:03:25,2020
187,True,0,5,True,0,10,215,True,2020-08-01 04:27:25+00:00,active,215,0,False,,,2020-08-01 08:03:25,2020
188,True,0,3,True,0,16,216,True,2020-07-31 23:43:21+00:00,active,216,0,False,,,2020-08-01 08:03:25,2020
189,True,0,10,True,0,9,217,True,2020-08-01 05:43:10+00:00,active,217,0,False,,,2020-08-01 08:03:25,2020
190,True,0,14,True,0,1,218,True,2020-08-01 05:31:28+00:00,active,218,0,False,,,2020-08-01 08:03:25,2020
191,True,1,4,True,0,10,219,True,2020-08-01 05:36:31+00:00,active,219,0,False,,,2020-08-01 08:03:25,2020
192,True,0,15,True,0,4,221,True,2020-08-01 06:20:31+00:00,active,221,0,False,,,2020-08-01 08:03:25,2020
193,True,0,10,True,0,4,222,True,2020-08-01 07:52:41+00:00,active,222,0,True,,,2020-08-01 08:03:25,2020
194,True,2,5,True,0,10,224,True,2020-08-01 02:46:05+00:00,active,224,0,False,,,2020-08-01 08:03:25,2020
195,True,0,1,True,0,18,225,True,2020-08-01 05:35:18+00:00,active,225,0,False,,,2020-08-01 08:03:25,2020
196,True,1,1,True,0,13,226,True,2020-08-01 06:55:03+00:00,active,226,0,False,,,2020-08-01 08:03:25,2020
197,True,0,10,True,0,9,227,True,2020-08-01 07:03:09+00:00,active,227,0,False,,,2020-08-01 08:03:25,2020
198,True,1,18,True,0,0,228,True,2020-08-01 06:29:59+00:00,active,228,0,False,,,2020-08-01 08:03:25,2020
199,True,0,7,True,0,4,232,True,2020-08-01 04:14:37+00:00,active,232,0,False,,,2020-08-01 08:03:25,2020
200,True,3,7,True,0,5,233,True,2020-08-01 06:35:00+00:00,active,233,0,False,,,2020-08-01 08:03:25,2020
201,True,0,4,True,0,11,234,True,2020-08-01 02:52:44+00:00,active,234,0,False,,,2020-08-01 08:03:25,2020
202,True,0,6,True,0,9,235,True,2020-08-01 04:04:48+00:00,active,235,0,False,,,2020-08-01 08:03:25,2020
203,True,0,6,True,0,9,236,True,2020-08-01 05:01:20+00:00,active,236,0,False,,,2020-08-01 08:03:25,2020
204,True,1,5,True,0,9,239,True,2020-08-01 07:24:07+00:00,active,239,0,False,,,2020-08-01 08:03:25,2020
205,True,0,3,True,0,12,255,True,2020-07-31 21:41:07+00:00,active,255,0,False,,,2020-08-01 08:03:25,2020
206,True,0,1,True,0,14,258,True,2020-08-01 02:20:21+00:00,active,258,0,False,,,2020-08-01 08:03:25,2020
207,True,0,15,True,0,0,259,True,2020-07-31 08:31:40+00:00,active,259,0,False,,,2020-08-01 08:03:25,2020
208,True,0,15,True,0,0,260,True,2020-08-01 02:05:08+00:00,active,260,0,False,,,2020-08-01 08:03:25,2020
209,True,0,15,True,0,0,271,True,2020-07-31 21:22:43+00:00,active,271,0,False,,,2020-08-01 08:03:25,2020
210,True,2,10,True,0,7,272,True,2020-07-31 22:36:37+00:00,active,272,0,False,,,2020-08-01 08:03:25,2020
211,True,0,10,True,0,30,273,True,2020-08-01 04:42:09+00:00,active,273,0,False,,,2020-08-01 08:03:25,2020
212,True,0,15,True,0,4,279,True,2020-08-01 03:57:17+00:00,active,279,0,False,,,2020-08-01 08:03:25,2020
213,True,1,16,True,0,2,280,True,2020-08-01 05:16:10+00:00,active,280,0,False,,,2020-08-01 08:03:25,2020
214,True,3,0,True,0,12,282,True,2020-08-01 06:03:32+00:00,active,282,0,False,,,2020-08-01 08:03:25,2020
215,True,0,0,True,0,23,296,True,2020-08-01 05:48:12+00:00,active,296,0,False,,,2020-08-01 08:03:25,2020
216,True,0,19,True,0,0,318,True,2020-08-01 05:02:46+00:00,active,318,0,False,,,2020-08-01 08:03:25,2020
217,True,0,19,True,0,6,319,True,2020-08-01 00:36:43+00:00,active,319,0,False,,,2020-08-01 08:03:25,2020
218,True,0,7,True,0,8,327,True,2020-08-01 06:07:13+00:00,active,327,0,False,,,2020-08-01 08:03:25,2020
219,True,0,7,True,0,8,328,True,2020-08-01 03:40:04+00:00,active,328,0,False,,,2020-08-01 08:03:25,2020
