,num_ebikes_available,is_installed,num_docks_disabled,is_renting,last_reported,num_bikes_disabled,eightd_has_available_keys,station_status,num_bikes_available,legacy_id,num_docks_available,station_id,is_returning,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
275,0,True,0,True,2020-07-29 19:28:04+00:00,0,False,active,11,387,4,387,True,,,2020-07-29 20:07:05,2020
276,0,True,0,True,2020-07-29 08:59:07+00:00,0,False,active,3,388,8,388,True,,,2020-07-29 20:07:05,2020
277,0,True,0,True,2020-07-29 17:16:59+00:00,0,False,active,9,389,5,389,True,,,2020-07-29 20:07:05,2020
278,0,True,0,True,2020-07-29 10:46:04+00:00,0,False,active,15,390,0,390,True,,,2020-07-29 20:07:05,2020
279,0,True,0,True,2020-07-29 19:51:31+00:00,0,False,active,11,391,4,391,True,,,2020-07-29 20:07:05,2020
280,0,True,0,True,2020-07-29 16:37:29+00:00,0,False,active,9,392,6,392,True,,,2020-07-29 20:07:05,2020
281,0,True,0,True,2020-07-28 16:21:03+00:00,0,False,active,6,393,9,393,True,,,2020-07-29 20:07:05,2020
282,0,True,0,True,2020-07-29 19:54:46+00:00,0,False,active,1,394,13,394,True,,,2020-07-29 20:07:05,2020
283,0,True,0,True,2020-07-29 14:45:26+00:00,0,False,active,6,395,9,395,True,,,2020-07-29 20:07:05,2020
284,0,True,0,True,2020-07-29 17:56:52+00:00,0,False,active,9,396,6,396,True,,,2020-07-29 20:07:05,2020
285,0,True,0,True,2020-07-29 16:43:59+00:00,0,False,active,9,397,6,397,True,,,2020-07-29 20:07:05,2020
286,0,True,0,True,2020-07-29 19:57:20+00:00,0,False,active,9,398,10,398,True,,,2020-07-29 20:07:05,2020
287,0,True,0,True,2020-07-29 19:49:42+00:00,0,False,active,9,399,6,399,True,,,2020-07-29 20:07:05,2020
288,0,True,0,True,2020-07-29 19:59:54+00:00,0,False,active,13,400,14,400,True,,,2020-07-29 20:07:05,2020
289,0,True,0,True,2020-07-29 20:04:19+00:00,0,False,active,13,401,2,401,True,,,2020-07-29 20:07:05,2020
290,0,True,0,True,2020-07-29 19:29:22+00:00,0,False,active,1,402,14,402,True,,,2020-07-29 20:07:05,2020
291,0,True,0,True,2020-07-29 20:02:50+00:00,0,False,active,2,403,13,403,True,,,2020-07-29 20:07:05,2020
292,0,True,0,True,2020-07-29 19:42:03+00:00,0,False,active,3,404,13,404,True,,,2020-07-29 20:07:05,2020
293,0,True,0,True,2020-07-29 19:48:44+00:00,1,False,active,11,405,7,405,True,,,2020-07-29 20:07:05,2020
