,num_bikes_available,num_docks_available,num_ebikes_available,num_bikes_disabled,is_installed,last_reported,num_docks_disabled,station_status,eightd_has_available_keys,is_returning,is_renting,station_id,legacy_id,timestamp_of_data_read_request,year_station_last_reported
233,3,12,0,0,True,2020-08-12 19:49:55+00:00,0,active,False,True,True,342,342,2020-08-12 19:56:20,2020
234,4,11,0,0,True,2020-08-12 16:19:17+00:00,0,active,False,True,True,343,343,2020-08-12 19:56:20,2020
235,3,16,0,0,True,2020-08-12 19:16:40+00:00,0,active,False,True,True,344,344,2020-08-12 19:56:20,2020
236,6,13,0,0,True,2020-08-12 19:50:59+00:00,0,active,False,True,True,345,345,2020-08-12 19:56:20,2020
237,4,11,0,0,True,2020-08-12 18:39:42+00:00,0,active,False,True,True,346,346,2020-08-12 19:56:20,2020
238,13,2,0,0,True,2020-08-12 18:59:12+00:00,0,active,False,True,True,347,347,2020-08-12 19:56:20,2020
239,3,11,0,1,True,2020-08-12 16:08:58+00:00,0,active,False,True,True,348,348,2020-08-12 19:56:20,2020
240,6,10,0,1,True,2020-08-12 18:36:47+00:00,0,active,True,True,True,349,349,2020-08-12 19:56:20,2020
241,13,4,0,0,True,2020-08-12 16:34:03+00:00,0,active,False,True,True,350,350,2020-08-12 19:56:20,2020
242,4,11,0,0,True,2020-08-12 18:48:59+00:00,0,active,False,True,True,351,351,2020-08-12 19:56:20,2020
243,4,11,0,0,True,2020-08-12 19:19:37+00:00,0,active,False,True,True,352,352,2020-08-12 19:56:20,2020
244,6,9,0,0,True,2020-08-12 15:33:31+00:00,0,active,True,True,True,353,353,2020-08-12 19:56:20,2020
245,2,12,0,1,True,2020-08-12 18:56:03+00:00,0,active,False,True,True,354,354,2020-08-12 19:56:20,2020
246,15,2,0,0,True,2020-08-12 19:15:58+00:00,0,active,False,True,True,355,355,2020-08-12 19:56:20,2020
247,4,19,0,0,True,2020-08-12 19:49:23+00:00,0,active,False,True,True,356,356,2020-08-12 19:56:20,2020
248,3,12,0,0,True,2020-08-12 19:30:55+00:00,0,active,False,True,True,357,357,2020-08-12 19:56:20,2020
249,14,5,0,0,True,2020-08-12 17:42:47+00:00,0,active,False,True,True,358,358,2020-08-12 19:56:20,2020
250,3,12,0,0,True,2020-08-12 19:33:18+00:00,0,active,False,True,True,359,359,2020-08-12 19:56:20,2020
251,0,15,0,0,True,2020-08-12 19:02:21+00:00,0,active,False,True,True,360,360,2020-08-12 19:56:20,2020
252,4,15,0,0,True,2020-08-12 19:39:22+00:00,0,active,False,True,True,361,361,2020-08-12 19:56:20,2020
253,13,6,0,0,True,2020-08-12 19:25:31+00:00,0,active,False,True,True,362,362,2020-08-12 19:56:20,2020
254,8,11,0,0,True,2020-08-12 19:47:16+00:00,0,active,False,True,True,363,363,2020-08-12 19:56:20,2020
255,9,10,0,0,True,2020-08-12 19:26:40+00:00,0,active,False,True,True,364,364,2020-08-12 19:56:20,2020
256,2,16,0,1,True,2020-08-12 19:52:49+00:00,0,active,False,True,True,365,365,2020-08-12 19:56:20,2020
257,1,14,0,0,True,2020-08-12 19:43:53+00:00,0,active,False,True,True,366,366,2020-08-12 19:56:20,2020
258,14,5,0,0,True,2020-08-12 19:48:07+00:00,0,active,False,True,True,367,367,2020-08-12 19:56:20,2020
259,9,5,0,1,True,2020-08-12 19:10:46+00:00,0,active,False,True,True,368,368,2020-08-12 19:56:20,2020
260,6,9,0,0,True,2020-08-12 19:56:09+00:00,0,active,False,True,True,369,369,2020-08-12 19:56:20,2020
261,10,9,0,0,True,2020-08-12 19:53:47+00:00,0,active,False,True,True,370,370,2020-08-12 19:56:20,2020
262,7,12,0,0,True,2020-08-12 16:08:20+00:00,0,active,False,True,True,371,371,2020-08-12 19:56:20,2020
263,14,4,0,1,True,2020-08-12 19:52:44+00:00,0,active,False,True,True,372,372,2020-08-12 19:56:20,2020
264,7,7,0,1,True,2020-08-12 18:50:16+00:00,0,active,False,True,True,373,373,2020-08-12 19:56:20,2020
265,0,19,0,0,True,2020-08-12 19:41:07+00:00,0,active,False,True,True,374,374,2020-08-12 19:56:20,2020
266,6,8,0,1,True,2020-08-12 19:48:52+00:00,0,active,False,True,True,376,376,2020-08-12 19:56:20,2020
267,9,10,0,0,True,2020-08-12 19:08:14+00:00,0,active,False,True,True,377,377,2020-08-12 19:56:20,2020
268,2,17,0,0,True,2020-08-12 19:51:08+00:00,0,active,False,True,True,378,378,2020-08-12 19:56:20,2020
269,4,11,0,0,True,2020-08-12 19:45:06+00:00,0,active,False,True,True,379,379,2020-08-12 19:56:20,2020
270,4,14,0,0,True,2020-08-12 19:53:03+00:00,0,active,False,True,True,380,380,2020-08-12 19:56:20,2020
271,6,13,0,0,True,2020-08-12 19:55:23+00:00,0,active,False,True,True,381,381,2020-08-12 19:56:20,2020
272,6,13,0,0,True,2020-08-12 19:55:37+00:00,0,active,True,True,True,384,384,2020-08-12 19:56:20,2020
273,3,10,0,1,True,2020-08-12 19:51:15+00:00,1,active,False,True,True,385,385,2020-08-12 19:56:20,2020
274,8,11,0,0,True,2020-08-12 19:55:38+00:00,0,active,False,True,True,386,386,2020-08-12 19:56:20,2020
275,8,6,0,1,True,2020-08-12 19:30:17+00:00,0,active,False,True,True,387,387,2020-08-12 19:56:20,2020
276,4,7,0,0,True,2020-08-12 08:57:42+00:00,0,active,False,True,True,388,388,2020-08-12 19:56:20,2020
277,11,3,0,0,True,2020-08-12 19:51:34+00:00,0,active,False,True,True,389,389,2020-08-12 19:56:20,2020
278,14,1,0,0,True,2020-08-12 19:23:05+00:00,0,active,False,True,True,390,390,2020-08-12 19:56:20,2020
279,14,1,0,0,True,2020-08-12 08:59:04+00:00,0,active,False,True,True,391,391,2020-08-12 19:56:20,2020
280,6,9,0,0,True,2020-08-12 19:41:13+00:00,0,active,False,True,True,392,392,2020-08-12 19:56:20,2020
281,6,8,0,1,True,2020-08-12 15:19:15+00:00,0,active,False,True,True,393,393,2020-08-12 19:56:20,2020
282,2,12,0,0,True,2020-08-12 08:58:35+00:00,0,active,False,True,True,394,394,2020-08-12 19:56:20,2020
283,10,5,0,0,True,2020-08-12 15:00:11+00:00,0,active,False,True,True,395,395,2020-08-12 19:56:20,2020
284,12,3,0,0,True,2020-08-12 08:58:34+00:00,0,active,False,True,True,396,396,2020-08-12 19:56:20,2020
285,6,9,0,0,True,2020-08-12 19:37:54+00:00,0,active,False,True,True,397,397,2020-08-12 19:56:20,2020
286,13,6,0,0,True,2020-08-12 19:55:49+00:00,0,active,False,True,True,398,398,2020-08-12 19:56:20,2020
287,10,5,0,0,True,2020-08-12 18:56:03+00:00,0,active,False,True,True,399,399,2020-08-12 19:56:20,2020
288,7,20,0,0,True,2020-08-12 16:28:40+00:00,0,active,False,True,True,400,400,2020-08-12 19:56:20,2020
289,2,13,0,0,True,2020-08-12 19:50:35+00:00,0,active,False,True,True,401,401,2020-08-12 19:56:20,2020
290,9,6,0,0,True,2020-08-12 18:47:27+00:00,0,active,False,True,True,402,402,2020-08-12 19:56:20,2020
291,1,13,0,1,True,2020-08-12 19:54:56+00:00,0,active,False,True,True,403,403,2020-08-12 19:56:20,2020
292,3,13,0,0,True,2020-08-12 19:29:51+00:00,0,active,False,True,True,404,404,2020-08-12 19:56:20,2020
293,8,11,0,0,True,2020-08-12 19:09:59+00:00,0,active,False,True,True,405,405,2020-08-12 19:56:20,2020
294,16,3,0,0,True,2020-08-12 14:38:06+00:00,0,active,False,True,True,406,406,2020-08-12 19:56:20,2020
295,4,14,0,1,True,2020-08-12 17:55:16+00:00,0,active,False,True,True,407,407,2020-08-12 19:56:20,2020
296,2,13,0,0,True,2020-08-12 19:06:37+00:00,0,active,False,True,True,408,408,2020-08-12 19:56:20,2020
297,14,5,0,0,True,2020-08-12 19:48:07+00:00,0,active,False,True,True,409,409,2020-08-12 19:56:20,2020
298,10,9,0,0,True,2020-08-12 12:17:00+00:00,0,active,False,True,True,410,410,2020-08-12 19:56:20,2020
299,5,10,0,0,True,2020-08-12 18:06:43+00:00,0,active,False,True,True,411,411,2020-08-12 19:56:20,2020
300,8,10,0,1,True,2020-08-12 19:26:06+00:00,0,active,False,True,True,412,412,2020-08-12 19:56:20,2020
301,6,13,0,0,True,2020-08-12 19:31:31+00:00,0,active,False,True,True,413,413,2020-08-12 19:56:20,2020
302,1,22,0,0,True,2020-08-12 17:49:00+00:00,0,active,False,True,True,414,414,2020-08-12 19:56:20,2020
303,11,6,0,2,True,2020-08-12 19:54:44+00:00,0,active,False,True,True,415,415,2020-08-12 19:56:20,2020
304,10,5,0,0,True,2020-08-12 19:23:34+00:00,0,active,False,True,True,416,416,2020-08-12 19:56:20,2020
305,7,12,0,0,True,2020-08-12 19:42:15+00:00,0,active,False,True,True,417,417,2020-08-12 19:56:20,2020
306,14,1,0,0,True,2020-08-12 19:33:50+00:00,0,active,False,True,True,419,419,2020-08-12 19:56:20,2020
307,0,0,0,0,False,1970-01-02 00:00:00+00:00,0,out_of_service,False,False,False,420,420,2020-08-12 19:56:20,1970
308,14,5,0,0,True,2020-08-12 15:32:38+00:00,0,active,False,True,True,421,421,2020-08-12 19:56:20,2020
309,2,13,0,0,True,2020-08-12 13:17:00+00:00,0,active,False,True,True,422,422,2020-08-12 19:56:20,2020
310,3,16,0,0,True,2020-08-12 16:21:54+00:00,0,active,False,True,True,423,423,2020-08-12 19:56:20,2020
311,4,15,0,0,True,2020-08-12 19:38:56+00:00,0,active,False,True,True,424,424,2020-08-12 19:56:20,2020
312,2,14,0,0,True,2020-08-12 18:43:20+00:00,0,active,False,True,True,425,425,2020-08-12 19:56:20,2020
313,9,18,0,0,True,2020-08-12 19:38:13+00:00,0,active,False,True,True,426,426,2020-08-12 19:56:20,2020
314,6,13,0,0,True,2020-08-12 17:36:02+00:00,0,active,False,True,True,427,427,2020-08-12 19:56:20,2020
315,16,3,0,0,True,2020-08-12 19:53:58+00:00,0,active,False,True,True,428,428,2020-08-12 19:56:20,2020
316,15,4,0,0,True,2020-08-12 17:49:33+00:00,0,active,False,True,True,430,430,2020-08-12 19:56:20,2020
317,3,12,0,0,True,2020-08-12 19:51:22+00:00,0,active,False,True,True,431,431,2020-08-12 19:56:20,2020
318,8,11,0,0,True,2020-08-11 21:53:01+00:00,0,active,False,True,True,432,432,2020-08-12 19:56:20,2020
319,1,18,0,0,True,2020-08-12 08:57:31+00:00,0,active,False,True,True,433,433,2020-08-12 19:56:20,2020
320,0,19,0,0,True,2020-08-12 08:57:54+00:00,0,active,False,True,True,434,434,2020-08-12 19:56:20,2020
321,6,9,0,0,True,2020-08-12 10:48:20+00:00,0,active,False,True,True,435,435,2020-08-12 19:56:20,2020
322,4,11,0,0,True,2020-08-12 14:50:15+00:00,0,active,False,True,True,436,436,2020-08-12 19:56:20,2020
323,3,15,0,1,True,2020-08-12 19:56:02+00:00,0,active,False,True,True,437,437,2020-08-12 19:56:20,2020
324,12,5,0,0,True,2020-08-12 19:13:48+00:00,0,active,False,True,True,440,440,2020-08-12 19:56:20,2020
325,14,4,0,1,True,2020-08-12 19:31:15+00:00,0,active,False,True,True,441,441,2020-08-12 19:56:20,2020
326,11,3,0,1,True,2020-08-12 19:38:09+00:00,0,active,False,True,True,442,442,2020-08-12 19:56:20,2020
327,4,15,0,0,True,2020-08-12 18:41:18+00:00,0,active,False,True,True,443,443,2020-08-12 19:56:20,2020
328,9,10,0,0,True,2020-08-12 16:44:50+00:00,0,active,False,True,True,445,445,2020-08-12 19:56:20,2020
329,10,2,0,0,True,2020-08-12 19:51:42+00:00,0,active,False,True,True,446,446,2020-08-12 19:56:20,2020
330,5,14,0,0,True,2020-08-12 13:58:04+00:00,0,active,False,True,True,447,447,2020-08-12 19:56:20,2020
331,3,8,0,0,True,2020-08-12 08:59:09+00:00,0,active,False,True,True,448,448,2020-08-12 19:56:20,2020
332,0,0,0,0,False,1970-01-02 00:00:00+00:00,0,out_of_service,False,True,True,449,449,2020-08-12 19:56:20,1970
333,9,6,0,0,True,2020-08-12 18:57:57+00:00,0,active,False,True,True,450,450,2020-08-12 19:56:20,2020
334,6,9,0,0,True,2020-08-12 19:55:55+00:00,0,active,False,True,True,451,451,2020-08-12 19:56:20,2020
335,6,9,0,0,True,2020-08-12 19:19:54+00:00,0,active,False,True,True,452,452,2020-08-12 19:56:20,2020
336,2,12,0,1,True,2020-08-12 19:49:04+00:00,0,active,False,True,True,453,453,2020-08-12 19:56:20,2020
337,6,9,0,0,True,2020-08-12 19:37:24+00:00,0,active,False,True,True,454,454,2020-08-12 19:56:20,2020
338,1,10,0,1,True,2020-08-12 15:54:30+00:00,0,active,False,True,True,455,455,2020-08-12 19:56:20,2020
339,8,10,0,1,True,2020-08-12 18:22:14+00:00,0,active,False,True,True,456,456,2020-08-12 19:56:20,2020
340,2,9,0,0,True,2020-08-12 19:18:10+00:00,0,active,False,True,True,457,457,2020-08-12 19:56:20,2020
341,5,5,0,1,True,2020-08-12 18:43:37+00:00,0,active,False,True,True,458,458,2020-08-12 19:56:20,2020
