,num_docks_disabled,last_reported,num_docks_available,station_status,eightd_has_available_keys,is_renting,legacy_id,is_returning,station_id,num_bikes_disabled,num_ebikes_available,is_installed,num_bikes_available,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
207,0,2020-08-07 23:08:02+00:00,7,active,False,True,259,True,259,0,0,True,8,,,2020-08-07 23:54:55,2020
208,0,2020-08-07 23:02:01+00:00,0,active,False,True,260,True,260,1,0,True,14,,,2020-08-07 23:54:55,2020
209,0,2020-08-07 23:02:56+00:00,10,active,False,True,271,True,271,0,0,True,5,,,2020-08-07 23:54:55,2020
210,0,2020-08-07 20:12:44+00:00,15,active,False,True,272,True,272,0,0,True,4,,,2020-08-07 23:54:55,2020
211,0,2020-08-07 23:42:19+00:00,21,active,False,True,273,True,273,1,0,True,18,,,2020-08-07 23:54:55,2020
212,0,2020-08-07 23:20:28+00:00,8,active,False,True,279,True,279,0,0,True,11,,,2020-08-07 23:54:55,2020
213,0,2020-08-07 23:35:12+00:00,12,active,False,True,280,True,280,0,0,True,7,,,2020-08-07 23:54:55,2020
214,0,2020-08-07 23:39:59+00:00,8,active,False,True,282,True,282,1,0,True,6,,,2020-08-07 23:54:55,2020
215,0,2020-08-07 23:48:19+00:00,20,active,False,True,296,True,296,1,0,True,2,,,2020-08-07 23:54:55,2020
216,0,2020-08-07 23:43:08+00:00,10,active,False,True,318,True,318,0,0,True,9,,,2020-08-07 23:54:55,2020
217,0,2020-08-07 23:41:29+00:00,17,active,False,True,319,True,319,0,0,True,8,,,2020-08-07 23:54:55,2020
218,0,2020-08-07 22:28:05+00:00,15,active,False,True,327,True,327,0,0,True,0,,,2020-08-07 23:54:55,2020
219,0,2020-08-07 23:51:02+00:00,1,active,False,True,328,True,328,0,0,True,14,,,2020-08-07 23:54:55,2020
220,0,2020-08-07 23:42:54+00:00,14,active,False,True,329,True,329,1,0,True,0,,,2020-08-07 23:54:55,2020
221,0,2020-08-07 23:44:14+00:00,2,active,False,True,330,True,330,0,0,True,13,,,2020-08-07 23:54:55,2020
222,0,2020-08-07 23:47:58+00:00,14,active,False,True,331,True,331,0,0,True,1,,,2020-08-07 23:54:55,2020
223,0,2020-08-07 23:53:54+00:00,4,active,False,True,332,True,332,0,0,True,11,,,2020-08-07 23:54:55,2020
224,0,2020-08-07 22:19:51+00:00,6,active,False,True,333,True,333,0,0,True,19,,,2020-08-07 23:54:55,2020
225,0,2020-08-07 23:39:26+00:00,12,active,False,True,334,True,334,0,0,True,7,,,2020-08-07 23:54:55,2020
226,0,2020-08-07 23:53:19+00:00,15,active,False,True,335,True,335,0,0,True,4,,,2020-08-07 23:54:55,2020
227,0,2020-08-07 22:02:29+00:00,0,active,False,True,336,True,336,0,0,True,15,,,2020-08-07 23:54:55,2020
228,0,2020-08-07 23:48:00+00:00,1,active,False,True,337,True,337,0,0,True,14,,,2020-08-07 23:54:55,2020
229,0,2020-08-07 23:54:19+00:00,12,active,False,True,338,True,338,0,0,True,3,,,2020-08-07 23:54:55,2020
230,0,2020-08-07 21:47:26+00:00,1,active,False,True,339,True,339,0,0,True,14,,,2020-08-07 23:54:55,2020
231,0,2020-08-07 08:53:19+00:00,2,active,False,True,340,True,340,0,0,True,17,,,2020-08-07 23:54:55,2020
232,0,2020-08-07 10:18:18+00:00,15,active,True,True,341,True,341,0,0,True,0,,,2020-08-07 23:54:55,2020
233,0,2020-08-07 23:51:14+00:00,12,active,False,True,342,True,342,0,0,True,3,,,2020-08-07 23:54:55,2020
234,0,2020-08-07 18:28:07+00:00,8,active,False,True,343,True,343,0,0,True,7,,,2020-08-07 23:54:55,2020
235,0,2020-08-07 23:18:21+00:00,18,active,False,True,344,True,344,0,0,True,1,,,2020-08-07 23:54:55,2020
236,0,2020-08-07 23:05:05+00:00,7,active,False,True,345,True,345,0,0,True,12,,,2020-08-07 23:54:55,2020
237,0,2020-08-07 23:47:33+00:00,13,active,False,True,346,True,346,0,0,True,2,,,2020-08-07 23:54:55,2020
238,0,2020-08-07 20:17:45+00:00,3,active,False,True,347,True,347,0,0,True,12,,,2020-08-07 23:54:55,2020
239,0,2020-08-07 23:47:25+00:00,10,active,False,True,348,True,348,0,0,True,5,,,2020-08-07 23:54:55,2020
240,0,2020-08-07 22:49:20+00:00,10,active,True,True,349,True,349,0,0,True,7,,,2020-08-07 23:54:55,2020
241,0,2020-08-07 09:50:52+00:00,8,active,False,True,350,True,350,0,0,True,9,,,2020-08-07 23:54:55,2020
242,0,2020-08-07 22:15:07+00:00,8,active,False,True,351,True,351,0,0,True,7,,,2020-08-07 23:54:55,2020
243,0,2020-08-07 23:37:32+00:00,12,active,False,True,352,True,352,0,0,True,3,,,2020-08-07 23:54:55,2020
244,0,2020-08-07 22:24:58+00:00,8,active,True,True,353,True,353,1,0,True,6,,,2020-08-07 23:54:55,2020
245,0,2020-08-07 23:53:14+00:00,14,active,False,True,354,True,354,0,0,True,1,,,2020-08-07 23:54:55,2020
246,0,2020-08-07 21:54:37+00:00,5,active,False,True,355,True,355,0,0,True,12,,,2020-08-07 23:54:55,2020
247,0,2020-08-07 23:45:32+00:00,10,active,False,True,356,True,356,0,0,True,13,,,2020-08-07 23:54:55,2020
248,0,2020-08-07 23:53:20+00:00,4,active,False,True,357,True,357,0,0,True,11,,,2020-08-07 23:54:55,2020
249,0,2020-08-07 23:24:54+00:00,1,active,False,True,358,True,358,0,0,True,18,,,2020-08-07 23:54:55,2020
250,0,2020-08-07 23:46:06+00:00,14,active,False,True,359,True,359,0,0,True,1,,,2020-08-07 23:54:55,2020
251,0,2020-08-07 23:53:38+00:00,11,active,False,True,360,True,360,0,0,True,4,,,2020-08-07 23:54:55,2020
252,0,2020-08-07 23:44:07+00:00,5,active,False,True,361,True,361,0,0,True,14,,,2020-08-07 23:54:55,2020
253,0,2020-08-07 23:45:15+00:00,16,active,False,True,362,True,362,0,0,True,3,,,2020-08-07 23:54:55,2020
254,0,2020-08-07 23:35:34+00:00,10,active,False,True,363,True,363,1,0,True,8,,,2020-08-07 23:54:55,2020
255,0,2020-08-07 23:50:58+00:00,14,active,False,True,364,True,364,1,0,True,4,,,2020-08-07 23:54:55,2020
256,0,2020-08-07 23:44:12+00:00,18,active,False,True,365,True,365,0,0,True,1,,,2020-08-07 23:54:55,2020
257,0,2020-08-07 23:09:45+00:00,8,active,False,True,366,True,366,1,0,True,6,,,2020-08-07 23:54:55,2020
258,0,2020-08-07 23:36:49+00:00,1,active,False,True,367,True,367,0,0,True,18,,,2020-08-07 23:54:55,2020
259,0,2020-08-07 23:34:06+00:00,9,active,False,True,368,True,368,1,0,True,5,,,2020-08-07 23:54:55,2020
260,0,2020-08-07 23:54:36+00:00,5,active,False,True,369,True,369,1,0,True,9,,,2020-08-07 23:54:55,2020
261,0,2020-08-07 23:46:32+00:00,3,active,False,True,370,True,370,0,0,True,16,,,2020-08-07 23:54:55,2020
262,0,2020-08-07 23:08:09+00:00,8,active,False,True,371,True,371,0,0,True,11,,,2020-08-07 23:54:55,2020
263,0,2020-08-07 23:28:25+00:00,4,active,False,True,372,True,372,0,0,True,15,,,2020-08-07 23:54:55,2020
264,0,2020-08-07 20:11:03+00:00,7,active,False,True,373,True,373,0,0,True,8,,,2020-08-07 23:54:55,2020
265,0,2020-08-07 23:51:43+00:00,19,active,False,True,374,True,374,0,0,True,0,,,2020-08-07 23:54:55,2020
266,0,2020-08-07 23:06:30+00:00,13,active,False,True,376,True,376,1,0,True,1,,,2020-08-07 23:54:55,2020
267,0,2020-08-07 23:17:54+00:00,6,active,False,True,377,True,377,0,0,True,13,,,2020-08-07 23:54:55,2020
268,0,2020-08-07 23:51:55+00:00,17,active,False,True,378,True,378,0,0,True,2,,,2020-08-07 23:54:55,2020
269,0,2020-08-07 23:46:12+00:00,4,active,False,True,379,True,379,0,0,True,11,,,2020-08-07 23:54:55,2020
270,0,2020-08-07 23:49:23+00:00,15,active,False,True,380,True,380,0,0,True,3,,,2020-08-07 23:54:55,2020
271,0,2020-08-07 23:48:49+00:00,12,active,False,True,381,True,381,1,0,True,6,,,2020-08-07 23:54:55,2020
272,0,2020-08-07 23:44:56+00:00,8,active,True,True,384,True,384,1,0,True,10,,,2020-08-07 23:54:55,2020
273,1,2020-08-07 23:43:27+00:00,12,active,False,True,385,True,385,0,0,True,2,,,2020-08-07 23:54:55,2020
274,0,2020-08-07 23:52:16+00:00,19,active,False,True,386,True,386,0,0,True,0,,,2020-08-07 23:54:55,2020
275,0,2020-08-07 23:19:28+00:00,8,active,False,True,387,True,387,0,0,True,7,,,2020-08-07 23:54:55,2020
276,0,2020-08-07 23:29:39+00:00,1,active,False,True,388,True,388,0,0,True,10,,,2020-08-07 23:54:55,2020
277,0,2020-08-07 13:20:40+00:00,1,active,False,True,389,True,389,1,0,True,12,,,2020-08-07 23:54:55,2020
278,0,2020-08-07 20:34:48+00:00,0,active,False,True,390,True,390,0,0,True,15,,,2020-08-07 23:54:55,2020
279,0,2020-08-07 23:54:18+00:00,3,active,False,True,391,True,391,0,0,True,12,,,2020-08-07 23:54:55,2020
280,0,2020-08-07 19:49:26+00:00,7,active,False,True,392,True,392,0,0,True,8,,,2020-08-07 23:54:55,2020
281,0,2020-08-07 16:15:11+00:00,10,active,False,True,393,True,393,0,0,True,5,,,2020-08-07 23:54:55,2020
282,0,2020-08-07 08:58:01+00:00,13,active,False,True,394,True,394,0,0,True,1,,,2020-08-07 23:54:55,2020
283,0,2020-08-07 23:44:21+00:00,6,active,False,True,395,True,395,0,0,True,9,,,2020-08-07 23:54:55,2020
284,0,2020-08-07 08:58:33+00:00,1,active,False,True,396,True,396,0,0,True,14,,,2020-08-07 23:54:55,2020
285,0,2020-08-07 23:29:39+00:00,2,active,False,True,397,True,397,0,0,True,13,,,2020-08-07 23:54:55,2020
286,0,2020-08-07 23:52:38+00:00,12,active,False,True,398,True,398,0,0,True,7,,,2020-08-07 23:54:55,2020
287,0,2020-08-07 23:35:57+00:00,11,active,False,True,399,True,399,0,0,True,4,,,2020-08-07 23:54:55,2020
288,0,2020-08-07 23:52:02+00:00,16,active,False,True,400,True,400,0,0,True,11,,,2020-08-07 23:54:55,2020
289,0,2020-08-07 23:49:18+00:00,2,active,False,True,401,True,401,0,0,True,13,,,2020-08-07 23:54:55,2020
290,0,2020-08-07 23:18:07+00:00,15,active,False,True,402,True,402,0,0,True,0,,,2020-08-07 23:54:55,2020
291,0,2020-08-07 23:46:48+00:00,6,active,False,True,403,True,403,1,0,True,8,,,2020-08-07 23:54:55,2020
292,0,2020-08-07 23:47:37+00:00,12,active,False,True,404,True,404,0,0,True,4,,,2020-08-07 23:54:55,2020
293,0,2020-08-07 23:32:35+00:00,5,active,False,True,405,True,405,1,0,True,13,,,2020-08-07 23:54:55,2020
294,0,2020-08-07 22:29:17+00:00,8,active,False,True,406,True,406,0,0,True,11,,,2020-08-07 23:54:55,2020
295,0,2020-08-07 22:24:35+00:00,11,active,False,True,407,True,407,0,0,True,8,,,2020-08-07 23:54:55,2020
296,0,2020-08-07 23:36:26+00:00,7,active,False,True,408,True,408,0,0,True,8,,,2020-08-07 23:54:55,2020
297,0,2020-08-07 23:52:32+00:00,18,active,False,True,409,True,409,0,0,True,1,,,2020-08-07 23:54:55,2020
298,0,2020-08-07 23:12:30+00:00,5,active,False,True,410,True,410,0,0,True,14,,,2020-08-07 23:54:55,2020
299,0,2020-08-07 16:41:16+00:00,9,active,False,True,411,True,411,0,0,True,6,,,2020-08-07 23:54:55,2020
300,0,2020-08-07 23:32:25+00:00,3,active,False,True,412,True,412,1,0,True,15,,,2020-08-07 23:54:55,2020
301,0,2020-08-07 23:38:10+00:00,5,active,False,True,413,True,413,0,0,True,14,,,2020-08-07 23:54:55,2020
302,0,2020-08-07 23:53:14+00:00,20,active,False,True,414,True,414,0,0,True,3,,,2020-08-07 23:54:55,2020
303,0,2020-08-07 23:54:44+00:00,13,active,False,True,415,True,415,0,0,True,6,,,2020-08-07 23:54:55,2020
304,0,2020-08-07 23:53:26+00:00,8,active,False,True,416,True,416,1,0,True,6,,,2020-08-07 23:54:55,2020
305,0,2020-08-07 23:43:00+00:00,17,active,False,True,417,True,417,0,0,True,2,,,2020-08-07 23:54:55,2020
306,0,2020-08-07 22:21:49+00:00,10,active,False,True,419,True,419,0,0,True,5,,,2020-08-07 23:54:55,2020
307,0,1970-01-02 00:00:00+00:00,0,out_of_service,False,False,420,False,420,0,0,False,0,,,2020-08-07 23:54:55,1970
308,0,2020-08-07 20:19:27+00:00,4,active,False,True,421,True,421,0,0,True,15,,,2020-08-07 23:54:55,2020
309,0,2020-08-07 08:58:43+00:00,7,active,False,True,422,True,422,0,0,True,8,,,2020-08-07 23:54:55,2020
310,0,2020-08-07 21:48:36+00:00,14,active,False,True,423,True,423,0,0,True,5,,,2020-08-07 23:54:55,2020
311,0,2020-08-07 23:41:09+00:00,14,active,False,True,424,True,424,0,0,True,5,,,2020-08-07 23:54:55,2020
312,0,2020-08-07 17:40:10+00:00,4,active,False,True,425,True,425,0,0,True,12,,,2020-08-07 23:54:55,2020
313,0,2020-08-07 23:38:00+00:00,20,active,False,True,426,True,426,0,0,True,7,,,2020-08-07 23:54:55,2020
314,0,2020-08-06 20:59:13+00:00,19,active,False,True,427,True,427,0,0,True,0,,,2020-08-07 23:54:55,2020
315,0,2020-08-07 23:38:01+00:00,13,active,False,True,428,True,428,0,0,True,6,,,2020-08-07 23:54:55,2020
316,0,2020-08-07 17:50:01+00:00,4,active,False,True,430,True,430,0,0,True,15,,,2020-08-07 23:54:55,2020
317,0,2020-08-07 22:09:44+00:00,12,active,False,True,431,True,431,0,0,True,3,,,2020-08-07 23:54:55,2020
318,0,2020-08-07 22:18:47+00:00,9,active,False,True,432,True,432,0,0,True,10,,,2020-08-07 23:54:55,2020
319,0,2020-08-07 23:41:02+00:00,16,active,False,True,433,True,433,0,0,True,3,,,2020-08-07 23:54:55,2020
320,0,2020-08-07 16:24:16+00:00,19,active,False,True,434,True,434,0,0,True,0,,,2020-08-07 23:54:55,2020
321,0,2020-08-07 23:31:05+00:00,6,active,False,True,435,True,435,0,0,True,9,,,2020-08-07 23:54:55,2020
322,0,2020-08-07 23:11:41+00:00,13,active,False,True,436,True,436,0,0,True,2,,,2020-08-07 23:54:55,2020
323,0,2020-08-07 23:54:45+00:00,10,active,False,True,437,True,437,0,0,True,9,,,2020-08-07 23:54:55,2020
324,0,2020-08-07 23:32:56+00:00,15,active,False,True,440,True,440,0,0,True,2,,,2020-08-07 23:54:55,2020
325,0,2020-08-07 23:54:26+00:00,5,active,False,True,441,True,441,1,0,True,13,,,2020-08-07 23:54:55,2020
326,0,2020-08-07 23:12:08+00:00,5,active,False,True,442,True,442,0,0,True,10,,,2020-08-07 23:54:55,2020
327,0,2020-08-07 21:46:44+00:00,16,active,False,True,443,True,443,0,0,True,3,,,2020-08-07 23:54:55,2020
328,0,2020-08-07 23:46:21+00:00,10,active,False,True,445,True,445,1,0,True,8,,,2020-08-07 23:54:55,2020
329,0,2020-08-07 23:53:45+00:00,7,active,False,True,446,True,446,0,0,True,5,,,2020-08-07 23:54:55,2020
330,0,2020-08-07 21:51:55+00:00,16,active,False,True,447,True,447,0,0,True,3,,,2020-08-07 23:54:55,2020
331,0,2020-08-07 18:50:43+00:00,7,active,False,True,448,True,448,0,0,True,4,,,2020-08-07 23:54:55,2020
332,0,1970-01-02 00:00:00+00:00,0,out_of_service,False,True,449,True,449,0,0,False,0,,,2020-08-07 23:54:55,1970
333,0,2020-08-07 23:28:09+00:00,10,active,False,True,450,True,450,0,0,True,5,,,2020-08-07 23:54:55,2020
334,0,2020-08-07 23:21:38+00:00,13,active,False,True,451,True,451,0,0,True,2,,,2020-08-07 23:54:55,2020
335,0,2020-08-07 23:48:04+00:00,8,active,False,True,452,True,452,0,0,True,7,,,2020-08-07 23:54:55,2020
336,0,2020-08-07 23:43:52+00:00,11,active,False,True,453,True,453,0,0,True,4,,,2020-08-07 23:54:55,2020
337,0,2020-08-07 23:39:12+00:00,12,active,False,True,454,True,454,1,0,True,2,,,2020-08-07 23:54:55,2020
338,0,2020-08-07 23:31:30+00:00,7,active,False,True,455,True,455,1,0,True,4,,,2020-08-07 23:54:55,2020
339,0,2020-08-07 23:18:20+00:00,15,active,False,True,456,True,456,0,0,True,4,,,2020-08-07 23:54:55,2020
340,0,2020-08-07 21:50:41+00:00,11,active,False,True,457,True,457,0,0,True,0,,,2020-08-07 23:54:55,2020
341,0,2020-08-07 23:05:28+00:00,10,active,False,True,458,True,458,0,0,True,1,,,2020-08-07 23:54:55,2020
