,legacy_id,is_renting,num_bikes_available,station_status,num_docks_disabled,eightd_has_available_keys,num_ebikes_available,is_installed,station_id,last_reported,num_bikes_disabled,is_returning,num_docks_available,timestamp_of_data_read_request,year_station_last_reported
233,342,True,6,active,0,False,0,True,342,2020-08-12 22:35:55+00:00,0,True,9,2020-08-12 22:39:30,2020
234,343,True,4,active,0,False,0,True,343,2020-08-12 16:19:17+00:00,0,True,11,2020-08-12 22:39:30,2020
235,344,True,6,active,0,False,0,True,344,2020-08-12 22:13:24+00:00,0,True,13,2020-08-12 22:39:30,2020
236,345,True,0,active,0,False,0,True,345,2020-08-12 22:14:07+00:00,0,True,19,2020-08-12 22:39:30,2020
237,346,True,4,active,0,False,0,True,346,2020-08-12 22:14:19+00:00,0,True,11,2020-08-12 22:39:30,2020
238,347,True,13,active,0,False,0,True,347,2020-08-12 18:59:12+00:00,0,True,2,2020-08-12 22:39:30,2020
239,348,True,4,active,0,False,0,True,348,2020-08-12 22:04:22+00:00,1,True,10,2020-08-12 22:39:30,2020
240,349,True,6,active,0,True,0,True,349,2020-08-12 18:36:47+00:00,1,True,10,2020-08-12 22:39:30,2020
241,350,True,13,active,0,False,0,True,350,2020-08-12 16:34:03+00:00,0,True,4,2020-08-12 22:39:30,2020
242,351,True,5,active,0,False,0,True,351,2020-08-12 22:37:51+00:00,0,True,10,2020-08-12 22:39:30,2020
243,352,True,8,active,0,False,0,True,352,2020-08-12 22:37:55+00:00,0,True,7,2020-08-12 22:39:30,2020
244,353,True,6,active,0,True,0,True,353,2020-08-12 15:33:31+00:00,0,True,9,2020-08-12 22:39:30,2020
245,354,True,4,active,0,False,0,True,354,2020-08-12 22:19:32+00:00,1,True,10,2020-08-12 22:39:30,2020
246,355,True,13,active,0,False,0,True,355,2020-08-12 22:27:12+00:00,0,True,4,2020-08-12 22:39:30,2020
247,356,True,0,active,0,False,0,True,356,2020-08-12 22:23:40+00:00,0,True,23,2020-08-12 22:39:30,2020
248,357,True,7,active,0,False,0,True,357,2020-08-12 22:31:57+00:00,1,True,7,2020-08-12 22:39:30,2020
249,358,True,19,active,0,False,0,True,358,2020-08-12 22:08:38+00:00,0,True,0,2020-08-12 22:39:30,2020
250,359,True,5,active,0,False,0,True,359,2020-08-12 22:34:41+00:00,0,True,10,2020-08-12 22:39:30,2020
251,360,True,2,active,0,False,0,True,360,2020-08-12 22:30:09+00:00,0,True,13,2020-08-12 22:39:30,2020
252,361,True,6,active,0,False,0,True,361,2020-08-12 22:15:30+00:00,0,True,13,2020-08-12 22:39:30,2020
253,362,True,19,active,0,False,0,True,362,2020-08-12 22:36:32+00:00,0,True,0,2020-08-12 22:39:30,2020
254,363,True,14,active,0,False,0,True,363,2020-08-12 22:38:45+00:00,0,True,5,2020-08-12 22:39:30,2020
255,364,True,9,active,0,False,0,True,364,2020-08-12 22:20:16+00:00,0,True,10,2020-08-12 22:39:30,2020
256,365,True,0,active,0,False,0,True,365,2020-08-12 22:30:09+00:00,1,True,18,2020-08-12 22:39:30,2020
257,366,True,12,active,0,False,0,True,366,2020-08-12 22:36:35+00:00,0,True,3,2020-08-12 22:39:30,2020
258,367,True,14,active,0,False,0,True,367,2020-08-12 20:24:09+00:00,0,True,5,2020-08-12 22:39:30,2020
259,368,True,11,active,0,False,0,True,368,2020-08-12 22:15:57+00:00,1,True,3,2020-08-12 22:39:30,2020
260,369,True,11,active,0,False,0,True,369,2020-08-12 22:29:59+00:00,0,True,4,2020-08-12 22:39:30,2020
261,370,True,13,active,0,False,0,True,370,2020-08-12 22:29:45+00:00,0,True,6,2020-08-12 22:39:30,2020
262,371,True,9,active,0,False,0,True,371,2020-08-12 21:30:41+00:00,0,True,10,2020-08-12 22:39:30,2020
263,372,True,13,active,0,False,0,True,372,2020-08-12 22:32:19+00:00,1,True,5,2020-08-12 22:39:30,2020
264,373,True,6,active,0,False,0,True,373,2020-08-12 21:54:50+00:00,1,True,8,2020-08-12 22:39:30,2020
265,374,True,0,active,0,False,0,True,374,2020-08-12 22:21:25+00:00,0,True,19,2020-08-12 22:39:30,2020
266,376,True,8,active,0,False,0,True,376,2020-08-12 22:27:18+00:00,1,True,6,2020-08-12 22:39:30,2020
267,377,True,10,active,0,False,0,True,377,2020-08-12 22:34:59+00:00,0,True,9,2020-08-12 22:39:30,2020
268,378,True,8,active,0,False,0,True,378,2020-08-12 22:31:26+00:00,1,True,10,2020-08-12 22:39:30,2020
269,379,True,9,active,0,False,0,True,379,2020-08-12 22:38:12+00:00,0,True,6,2020-08-12 22:39:30,2020
270,380,True,4,active,0,False,0,True,380,2020-08-12 22:33:27+00:00,0,True,14,2020-08-12 22:39:30,2020
271,381,True,10,active,0,False,0,True,381,2020-08-12 22:33:14+00:00,0,True,9,2020-08-12 22:39:30,2020
272,384,True,3,active,0,True,0,True,384,2020-08-12 22:36:15+00:00,0,True,16,2020-08-12 22:39:30,2020
273,385,True,1,active,1,False,0,True,385,2020-08-12 21:54:28+00:00,1,True,12,2020-08-12 22:39:30,2020
274,386,True,6,active,0,False,0,True,386,2020-08-12 22:35:17+00:00,0,True,13,2020-08-12 22:39:30,2020
275,387,True,13,active,0,False,0,True,387,2020-08-12 21:33:05+00:00,1,True,1,2020-08-12 22:39:30,2020
276,388,True,4,active,0,False,0,True,388,2020-08-12 08:57:42+00:00,0,True,7,2020-08-12 22:39:30,2020
277,389,True,11,active,0,False,0,True,389,2020-08-12 19:51:34+00:00,0,True,3,2020-08-12 22:39:30,2020
278,390,True,14,active,0,False,0,True,390,2020-08-12 19:23:05+00:00,0,True,1,2020-08-12 22:39:30,2020
279,391,True,13,active,0,False,0,True,391,2020-08-12 21:20:47+00:00,0,True,2,2020-08-12 22:39:30,2020
280,392,True,6,active,0,False,0,True,392,2020-08-12 19:41:13+00:00,0,True,9,2020-08-12 22:39:30,2020
281,393,True,6,active,0,False,0,True,393,2020-08-12 15:19:15+00:00,1,True,8,2020-08-12 22:39:30,2020
282,394,True,2,active,0,False,0,True,394,2020-08-12 08:58:35+00:00,0,True,12,2020-08-12 22:39:30,2020
283,395,True,10,active,0,False,0,True,395,2020-08-12 15:00:11+00:00,0,True,5,2020-08-12 22:39:30,2020
284,396,True,12,active,0,False,0,True,396,2020-08-12 08:58:34+00:00,0,True,3,2020-08-12 22:39:30,2020
285,397,True,8,active,0,False,0,True,397,2020-08-12 22:11:10+00:00,0,True,7,2020-08-12 22:39:30,2020
286,398,True,11,active,0,False,0,True,398,2020-08-12 22:24:43+00:00,0,True,8,2020-08-12 22:39:30,2020
287,399,True,9,active,0,False,0,True,399,2020-08-12 21:55:33+00:00,0,True,6,2020-08-12 22:39:30,2020
288,400,True,7,active,0,False,0,True,400,2020-08-12 22:33:21+00:00,0,True,20,2020-08-12 22:39:30,2020
289,401,True,3,active,0,False,0,True,401,2020-08-12 21:27:08+00:00,0,True,12,2020-08-12 22:39:30,2020
290,402,True,8,active,0,False,0,True,402,2020-08-12 22:28:41+00:00,0,True,7,2020-08-12 22:39:30,2020
291,403,True,1,active,0,False,0,True,403,2020-08-12 22:33:50+00:00,1,True,13,2020-08-12 22:39:30,2020
292,404,True,4,active,0,False,0,True,404,2020-08-12 22:29:01+00:00,0,True,12,2020-08-12 22:39:30,2020
293,405,True,5,active,0,False,0,True,405,2020-08-12 22:23:19+00:00,0,True,14,2020-08-12 22:39:30,2020
294,406,True,18,active,0,False,0,True,406,2020-08-12 22:13:17+00:00,0,True,1,2020-08-12 22:39:30,2020
295,407,True,3,active,0,False,0,True,407,2020-08-12 21:18:48+00:00,1,True,15,2020-08-12 22:39:30,2020
296,408,True,3,active,0,False,0,True,408,2020-08-12 21:35:31+00:00,0,True,12,2020-08-12 22:39:30,2020
297,409,True,18,active,0,False,0,True,409,2020-08-12 22:34:02+00:00,0,True,1,2020-08-12 22:39:30,2020
298,410,True,9,active,0,False,0,True,410,2020-08-12 21:44:09+00:00,0,True,10,2020-08-12 22:39:30,2020
299,411,True,5,active,0,False,0,True,411,2020-08-12 18:06:43+00:00,0,True,10,2020-08-12 22:39:30,2020
300,412,True,12,active,0,False,0,True,412,2020-08-12 22:25:36+00:00,1,True,6,2020-08-12 22:39:30,2020
301,413,True,5,active,0,False,0,True,413,2020-08-12 22:31:15+00:00,0,True,14,2020-08-12 22:39:30,2020
302,414,True,0,active,0,False,0,True,414,2020-08-12 20:29:07+00:00,0,True,23,2020-08-12 22:39:30,2020
303,415,True,6,active,0,False,0,True,415,2020-08-12 22:08:23+00:00,2,True,11,2020-08-12 22:39:30,2020
304,416,True,7,active,0,False,0,True,416,2020-08-12 22:35:13+00:00,0,True,8,2020-08-12 22:39:30,2020
305,417,True,19,active,0,False,0,True,417,2020-08-12 22:34:37+00:00,0,True,0,2020-08-12 22:39:30,2020
306,419,True,13,active,0,False,0,True,419,2020-08-12 19:59:20+00:00,0,True,2,2020-08-12 22:39:30,2020
307,420,False,0,out_of_service,0,False,0,False,420,1970-01-02 00:00:00+00:00,0,False,0,2020-08-12 22:39:30,1970
308,421,True,14,active,0,False,0,True,421,2020-08-12 15:32:38+00:00,0,True,5,2020-08-12 22:39:30,2020
309,422,True,2,active,0,False,0,True,422,2020-08-12 22:06:36+00:00,0,True,13,2020-08-12 22:39:30,2020
310,423,True,3,active,0,False,0,True,423,2020-08-12 16:21:54+00:00,0,True,16,2020-08-12 22:39:30,2020
311,424,True,6,active,0,False,0,True,424,2020-08-12 22:18:20+00:00,0,True,13,2020-08-12 22:39:30,2020
312,425,True,2,active,0,False,0,True,425,2020-08-12 20:58:51+00:00,0,True,14,2020-08-12 22:39:30,2020
313,426,True,5,active,0,False,0,True,426,2020-08-12 22:36:46+00:00,0,True,22,2020-08-12 22:39:30,2020
314,427,True,6,active,0,False,0,True,427,2020-08-12 17:36:02+00:00,0,True,13,2020-08-12 22:39:30,2020
315,428,True,15,active,0,False,0,True,428,2020-08-12 22:29:02+00:00,0,True,4,2020-08-12 22:39:30,2020
316,430,True,14,active,0,False,0,True,430,2020-08-12 20:42:27+00:00,0,True,5,2020-08-12 22:39:30,2020
317,431,True,3,active,0,False,0,True,431,2020-08-12 19:51:22+00:00,0,True,12,2020-08-12 22:39:30,2020
318,432,True,9,active,0,False,0,True,432,2020-08-12 22:22:28+00:00,0,True,10,2020-08-12 22:39:30,2020
319,433,True,1,active,0,False,0,True,433,2020-08-12 08:57:31+00:00,0,True,18,2020-08-12 22:39:30,2020
320,434,True,0,active,0,False,0,True,434,2020-08-12 21:19:52+00:00,0,True,19,2020-08-12 22:39:30,2020
321,435,True,6,active,0,False,0,True,435,2020-08-12 10:48:20+00:00,0,True,9,2020-08-12 22:39:30,2020
322,436,True,4,active,0,False,0,True,436,2020-08-12 22:05:35+00:00,0,True,11,2020-08-12 22:39:30,2020
323,437,True,6,active,0,False,0,True,437,2020-08-12 22:35:09+00:00,1,True,12,2020-08-12 22:39:30,2020
324,440,True,8,active,0,False,0,True,440,2020-08-12 22:24:40+00:00,0,True,9,2020-08-12 22:39:30,2020
325,441,True,16,active,0,False,0,True,441,2020-08-12 21:26:16+00:00,0,True,3,2020-08-12 22:39:30,2020
326,442,True,12,active,0,False,0,True,442,2020-08-12 22:13:59+00:00,1,True,2,2020-08-12 22:39:30,2020
327,443,True,6,active,0,False,0,True,443,2020-08-12 21:25:46+00:00,0,True,13,2020-08-12 22:39:30,2020
328,445,True,8,active,0,False,0,True,445,2020-08-12 22:29:42+00:00,0,True,11,2020-08-12 22:39:30,2020
329,446,True,10,active,0,False,0,True,446,2020-08-12 22:33:11+00:00,0,True,2,2020-08-12 22:39:30,2020
330,447,True,2,active,0,False,0,True,447,2020-08-12 22:10:31+00:00,0,True,17,2020-08-12 22:39:30,2020
331,448,True,3,active,0,False,0,True,448,2020-08-12 21:56:06+00:00,0,True,8,2020-08-12 22:39:30,2020
332,449,True,0,out_of_service,0,False,0,False,449,1970-01-02 00:00:00+00:00,0,True,0,2020-08-12 22:39:30,1970
333,450,True,10,active,0,False,0,True,450,2020-08-12 22:32:53+00:00,0,True,5,2020-08-12 22:39:30,2020
334,451,True,5,active,0,False,0,True,451,2020-08-12 22:16:31+00:00,0,True,10,2020-08-12 22:39:30,2020
335,452,True,4,active,0,False,0,True,452,2020-08-12 22:32:03+00:00,0,True,11,2020-08-12 22:39:30,2020
336,453,True,0,active,0,False,0,True,453,2020-08-12 22:18:51+00:00,1,True,14,2020-08-12 22:39:30,2020
337,454,True,8,active,0,False,0,True,454,2020-08-12 22:30:13+00:00,0,True,7,2020-08-12 22:39:30,2020
338,455,True,1,active,0,False,0,True,455,2020-08-12 15:54:30+00:00,1,True,10,2020-08-12 22:39:30,2020
339,456,True,9,active,0,False,0,True,456,2020-08-12 22:33:26+00:00,1,True,9,2020-08-12 22:39:30,2020
340,457,True,1,active,0,False,0,True,457,2020-08-12 22:07:12+00:00,0,True,10,2020-08-12 22:39:30,2020
341,458,True,5,active,0,False,0,True,458,2020-08-12 18:43:37+00:00,1,True,5,2020-08-12 22:39:30,2020
