,is_returning,num_bikes_available,station_status,eightd_has_available_keys,num_docks_disabled,station_id,num_bikes_disabled,num_docks_available,is_renting,legacy_id,num_ebikes_available,last_reported,is_installed,timestamp_of_data_read_request,year_station_last_reported
101,True,15,active,False,0,112,0,0,True,112,0,2020-08-13 02:11:10+00:00,True,2020-08-13 03:05:20,2020
102,True,9,active,False,0,113,0,6,True,113,0,2020-08-13 02:12:59+00:00,True,2020-08-13 03:05:20,2020
103,True,8,active,False,0,114,1,6,True,114,0,2020-08-13 00:34:01+00:00,True,2020-08-13 03:05:20,2020
104,True,13,active,False,0,115,4,2,True,115,0,2020-08-13 01:53:51+00:00,True,2020-08-13 03:05:20,2020
105,True,20,active,False,0,116,0,3,True,116,0,2020-08-13 02:06:40+00:00,True,2020-08-13 03:05:20,2020
106,True,9,active,False,0,117,0,10,True,117,0,2020-08-13 02:38:35+00:00,True,2020-08-13 03:05:20,2020
107,True,8,active,False,0,118,1,10,True,118,0,2020-08-13 02:51:40+00:00,True,2020-08-13 03:05:20,2020
108,True,14,active,False,0,119,0,1,True,119,0,2020-08-13 02:56:47+00:00,True,2020-08-13 03:05:20,2020
109,True,3,active,False,0,120,1,11,True,120,0,2020-08-13 02:54:52+00:00,True,2020-08-13 03:05:20,2020
110,True,4,active,False,0,121,0,13,True,121,0,2020-08-13 02:11:28+00:00,True,2020-08-13 03:05:20,2020
111,True,2,active,False,0,122,0,13,True,122,0,2020-08-13 02:23:17+00:00,True,2020-08-13 03:05:20,2020
112,True,6,active,False,0,124,1,8,True,124,0,2020-08-13 02:30:51+00:00,True,2020-08-13 03:05:20,2020
113,True,11,active,False,0,125,1,3,True,125,0,2020-08-13 01:03:07+00:00,True,2020-08-13 03:05:20,2020
114,True,8,active,False,0,126,0,7,True,126,0,2020-08-13 00:42:57+00:00,True,2020-08-13 03:05:20,2020
115,True,5,active,False,0,128,0,14,True,128,0,2020-08-13 01:28:47+00:00,True,2020-08-13 03:05:20,2020
116,True,13,active,False,0,129,0,6,True,129,0,2020-08-13 02:39:19+00:00,True,2020-08-13 03:05:20,2020
117,True,12,active,False,0,130,0,3,True,130,0,2020-08-12 23:31:39+00:00,True,2020-08-13 03:05:20,2020
118,True,14,active,False,0,131,0,4,True,131,0,2020-08-13 02:28:39+00:00,True,2020-08-13 03:05:20,2020
119,True,12,active,False,0,133,1,10,True,133,0,2020-08-13 01:05:13+00:00,True,2020-08-13 03:05:20,2020
120,True,2,active,False,0,135,0,15,True,135,0,2020-08-12 22:05:32+00:00,True,2020-08-13 03:05:20,2020
121,True,4,active,False,0,136,1,14,True,136,0,2020-08-12 22:08:54+00:00,True,2020-08-13 03:05:20,2020
122,True,11,active,False,0,137,0,4,True,137,0,2020-08-13 02:15:28+00:00,True,2020-08-13 03:05:20,2020
123,True,12,active,False,0,138,1,2,True,138,0,2020-08-13 01:12:20+00:00,True,2020-08-13 03:05:20,2020
124,True,15,active,False,0,139,0,4,True,139,0,2020-08-13 03:03:35+00:00,True,2020-08-13 03:05:20,2020
125,True,14,active,False,0,140,0,3,True,140,0,2020-08-13 02:14:53+00:00,True,2020-08-13 03:05:20,2020
126,True,7,active,False,0,141,0,8,True,141,0,2020-08-13 02:46:33+00:00,True,2020-08-13 03:05:20,2020
127,True,11,active,False,0,142,1,11,True,142,0,2020-08-13 02:37:59+00:00,True,2020-08-13 03:05:20,2020
128,True,12,active,False,0,143,4,7,True,143,0,2020-08-13 02:18:18+00:00,True,2020-08-13 03:05:20,2020
129,True,10,active,False,0,144,1,8,True,144,0,2020-08-13 01:27:08+00:00,True,2020-08-13 03:05:20,2020
130,True,17,active,False,0,145,0,2,True,145,0,2020-08-12 23:52:56+00:00,True,2020-08-13 03:05:20,2020
131,True,11,active,False,0,146,1,7,True,146,0,2020-08-13 03:03:48+00:00,True,2020-08-13 03:05:20,2020
132,True,10,active,True,0,149,0,8,True,149,0,2020-08-13 02:09:51+00:00,True,2020-08-13 03:05:20,2020
133,True,15,active,False,0,150,0,4,True,150,0,2020-08-13 01:56:21+00:00,True,2020-08-13 03:05:20,2020
134,True,9,active,False,0,151,0,10,True,151,0,2020-08-13 02:44:44+00:00,True,2020-08-13 03:05:20,2020
135,True,5,active,True,0,152,0,10,True,152,0,2020-08-13 02:42:50+00:00,True,2020-08-13 03:05:20,2020
136,True,5,active,False,0,156,0,10,True,156,0,2020-08-13 00:11:32+00:00,True,2020-08-13 03:05:20,2020
137,True,1,active,False,0,157,1,13,True,157,0,2020-08-13 03:00:58+00:00,True,2020-08-13 03:05:20,2020
138,True,12,active,False,0,159,0,3,True,159,0,2020-08-13 02:04:47+00:00,True,2020-08-13 03:05:20,2020
139,True,1,active,True,0,160,0,13,True,160,0,2020-08-13 02:50:41+00:00,True,2020-08-13 03:05:20,2020
140,True,18,active,True,0,161,2,3,True,161,0,2020-08-13 03:01:28+00:00,True,2020-08-13 03:05:20,2020
141,True,4,active,False,0,162,0,11,True,162,0,2020-08-13 00:33:50+00:00,True,2020-08-13 03:05:20,2020
142,True,8,active,True,0,163,0,11,True,163,0,2020-08-13 02:23:24+00:00,True,2020-08-13 03:05:20,2020
143,True,5,active,False,0,167,0,10,True,167,0,2020-08-13 02:03:12+00:00,True,2020-08-13 03:05:20,2020
144,True,14,active,False,0,169,0,5,True,169,0,2020-08-13 02:45:56+00:00,True,2020-08-13 03:05:20,2020
145,True,4,active,True,0,170,1,9,True,170,0,2020-08-12 23:30:14+00:00,True,2020-08-13 03:05:20,2020
146,True,10,active,True,0,171,0,13,True,171,0,2020-08-12 23:58:34+00:00,True,2020-08-13 03:05:20,2020
147,True,9,active,True,0,173,0,5,True,173,0,2020-08-13 00:52:44+00:00,True,2020-08-13 03:05:20,2020
148,True,5,active,False,0,174,1,9,True,174,0,2020-08-13 02:59:59+00:00,True,2020-08-13 03:05:20,2020
149,True,8,active,True,0,175,1,8,True,175,0,2020-08-13 02:10:46+00:00,True,2020-08-13 03:05:20,2020
150,True,14,active,False,0,176,0,1,True,176,0,2020-08-13 01:36:23+00:00,True,2020-08-13 03:05:20,2020
151,True,3,active,False,0,177,0,16,True,177,0,2020-08-13 02:55:51+00:00,True,2020-08-13 03:05:20,2020
152,True,2,active,False,0,178,0,17,True,178,0,2020-08-13 02:44:19+00:00,True,2020-08-13 03:05:20,2020
153,True,15,active,False,0,179,0,10,True,179,0,2020-08-13 02:58:54+00:00,True,2020-08-13 03:05:20,2020
154,True,8,active,False,0,180,0,11,True,180,0,2020-08-13 00:56:11+00:00,True,2020-08-13 03:05:20,2020
155,True,12,active,False,0,181,0,7,True,181,0,2020-08-13 02:35:12+00:00,True,2020-08-13 03:05:20,2020
156,True,1,active,True,0,182,0,18,True,182,0,2020-08-12 23:42:13+00:00,True,2020-08-13 03:05:20,2020
157,True,2,active,False,0,183,1,16,True,183,0,2020-08-13 00:58:14+00:00,True,2020-08-13 03:05:20,2020
158,True,11,active,False,0,184,0,8,True,184,0,2020-08-13 01:44:58+00:00,True,2020-08-13 03:05:20,2020
159,True,7,active,False,0,185,0,8,True,185,0,2020-08-13 02:53:27+00:00,True,2020-08-13 03:05:20,2020
160,True,6,active,True,0,186,0,9,True,186,0,2020-08-13 02:14:15+00:00,True,2020-08-13 03:05:20,2020
161,True,7,active,False,0,187,0,8,True,187,0,2020-08-13 00:29:52+00:00,True,2020-08-13 03:05:20,2020
162,True,14,active,False,0,188,1,0,True,188,0,2020-08-13 00:00:20+00:00,True,2020-08-13 03:05:20,2020
163,True,0,active,True,0,189,0,23,True,189,0,2020-08-13 02:21:01+00:00,True,2020-08-13 03:05:20,2020
164,True,10,active,True,0,190,1,26,True,190,0,2020-08-13 02:22:42+00:00,True,2020-08-13 03:05:20,2020
165,True,5,active,False,0,191,0,10,True,191,0,2020-08-12 23:35:49+00:00,True,2020-08-13 03:05:20,2020
166,True,0,active,False,0,192,0,19,True,192,0,2020-08-13 02:47:28+00:00,True,2020-08-13 03:05:20,2020
167,True,3,active,False,0,193,2,10,True,193,0,2020-08-13 00:45:30+00:00,True,2020-08-13 03:05:20,2020
168,True,1,active,False,0,194,0,18,True,194,0,2020-08-13 02:55:49+00:00,True,2020-08-13 03:05:20,2020
169,True,14,active,False,0,195,0,9,True,195,0,2020-08-13 02:47:32+00:00,True,2020-08-13 03:05:20,2020
170,True,2,active,True,0,196,0,8,True,196,0,2020-08-13 01:37:17+00:00,True,2020-08-13 03:05:20,2020
171,True,5,active,False,0,197,1,9,True,197,0,2020-08-13 02:54:40+00:00,True,2020-08-13 03:05:20,2020
172,True,4,active,False,0,199,0,11,True,199,0,2020-08-13 01:43:42+00:00,True,2020-08-13 03:05:20,2020
173,True,14,active,False,0,200,1,4,True,200,0,2020-08-13 02:44:56+00:00,True,2020-08-13 03:05:20,2020
174,True,0,active,False,0,201,0,15,True,201,0,2020-08-12 12:04:48+00:00,True,2020-08-13 03:05:20,2020
175,True,5,active,False,0,202,0,10,True,202,0,2020-08-12 23:37:00+00:00,True,2020-08-13 03:05:20,2020
176,True,1,active,False,0,203,0,14,True,203,0,2020-08-12 22:21:20+00:00,True,2020-08-13 03:05:20,2020
177,True,1,active,False,0,204,1,13,True,204,0,2020-08-12 23:45:02+00:00,True,2020-08-13 03:05:20,2020
178,True,2,active,False,0,205,0,13,True,205,0,2020-08-13 00:34:37+00:00,True,2020-08-13 03:05:20,2020
179,True,0,active,True,0,206,1,22,True,206,0,2020-08-13 01:49:48+00:00,True,2020-08-13 03:05:20,2020
180,True,5,active,True,0,208,1,9,True,208,0,2020-08-13 02:24:08+00:00,True,2020-08-13 03:05:20,2020
181,True,4,active,False,0,209,0,11,True,209,0,2020-08-12 19:30:28+00:00,True,2020-08-13 03:05:20,2020
182,True,1,active,False,0,210,0,14,True,210,0,2020-08-12 21:31:14+00:00,True,2020-08-13 03:05:20,2020
183,True,4,active,False,0,211,0,15,True,211,0,2020-08-13 01:17:46+00:00,True,2020-08-13 03:05:20,2020
184,True,29,active,False,0,212,0,4,True,212,0,2020-08-13 02:23:55+00:00,True,2020-08-13 03:05:20,2020
185,True,3,active,True,0,213,0,13,True,213,0,2020-08-13 01:24:50+00:00,True,2020-08-13 03:05:20,2020
186,True,2,active,False,0,214,0,13,True,214,0,2020-08-13 01:46:19+00:00,True,2020-08-13 03:05:20,2020
187,True,6,active,False,0,215,2,7,True,215,0,2020-08-13 03:03:39+00:00,True,2020-08-13 03:05:20,2020
188,True,18,active,False,0,216,1,0,True,216,0,2020-08-12 21:12:33+00:00,True,2020-08-13 03:05:20,2020
189,True,14,active,False,0,217,0,5,True,217,0,2020-08-13 01:52:49+00:00,True,2020-08-13 03:05:20,2020
190,True,1,active,False,0,218,0,14,True,218,0,2020-08-13 02:29:43+00:00,True,2020-08-13 03:05:20,2020
191,True,6,active,False,0,219,1,8,True,219,0,2020-08-13 01:11:57+00:00,True,2020-08-13 03:05:20,2020
192,True,15,active,False,0,221,0,4,True,221,0,2020-08-13 02:46:15+00:00,True,2020-08-13 03:05:20,2020
193,True,7,active,True,0,222,0,7,True,222,0,2020-08-13 01:24:29+00:00,True,2020-08-13 03:05:20,2020
194,True,13,active,False,0,224,2,2,True,224,0,2020-08-13 00:28:02+00:00,True,2020-08-13 03:05:20,2020
195,True,10,active,False,0,225,1,8,True,225,0,2020-08-13 02:34:38+00:00,True,2020-08-13 03:05:20,2020
196,True,3,active,False,0,226,0,12,True,226,0,2020-08-13 01:58:42+00:00,True,2020-08-13 03:05:20,2020
197,True,10,active,False,0,227,3,6,True,227,0,2020-08-13 03:00:32+00:00,True,2020-08-13 03:05:20,2020
198,True,1,active,False,0,228,1,17,True,228,0,2020-08-13 02:28:24+00:00,True,2020-08-13 03:05:20,2020
199,True,7,active,False,0,232,0,4,True,232,0,2020-08-13 00:10:48+00:00,True,2020-08-13 03:05:20,2020
200,False,6,active,False,0,233,0,9,False,233,0,2020-08-12 18:16:55+00:00,True,2020-08-13 03:05:20,2020
201,True,4,active,False,0,234,0,11,True,234,0,2020-08-13 01:54:11+00:00,True,2020-08-13 03:05:20,2020
202,True,10,active,False,0,235,0,5,True,235,0,2020-08-13 02:20:51+00:00,True,2020-08-13 03:05:20,2020
203,True,11,active,False,0,236,0,4,True,236,0,2020-08-13 02:28:01+00:00,True,2020-08-13 03:05:20,2020
204,True,13,active,False,0,239,0,2,True,239,0,2020-08-13 02:46:56+00:00,True,2020-08-13 03:05:20,2020
205,True,9,active,False,0,255,0,6,True,255,0,2020-08-12 21:50:25+00:00,True,2020-08-13 03:05:20,2020
206,True,10,active,False,0,258,0,5,True,258,0,2020-08-13 01:03:44+00:00,True,2020-08-13 03:05:20,2020
207,True,14,active,False,0,259,1,0,True,259,0,2020-08-13 01:49:32+00:00,True,2020-08-13 03:05:20,2020
208,False,12,active,False,0,260,0,3,False,260,0,2020-08-12 20:35:39+00:00,True,2020-08-13 03:05:20,2020
209,True,4,active,False,0,271,0,11,True,271,0,2020-08-13 01:32:04+00:00,True,2020-08-13 03:05:20,2020
210,True,5,active,False,0,272,1,13,True,272,0,2020-08-13 02:11:06+00:00,True,2020-08-13 03:05:20,2020
211,True,14,active,False,0,273,0,26,True,273,0,2020-08-13 02:48:31+00:00,True,2020-08-13 03:05:20,2020
212,True,18,active,False,0,279,0,1,True,279,0,2020-08-12 23:43:57+00:00,True,2020-08-13 03:05:20,2020
213,True,6,active,False,0,280,0,13,True,280,0,2020-08-13 00:52:16+00:00,True,2020-08-13 03:05:20,2020
214,True,10,active,False,0,282,1,4,True,282,0,2020-08-13 00:22:07+00:00,True,2020-08-13 03:05:20,2020
215,True,11,active,False,0,296,0,12,True,296,0,2020-08-13 02:47:55+00:00,True,2020-08-13 03:05:20,2020
216,True,0,active,False,0,318,0,19,True,318,0,2020-08-13 02:10:39+00:00,True,2020-08-13 03:05:20,2020
217,True,3,active,False,0,319,0,22,True,319,0,2020-08-13 00:27:12+00:00,True,2020-08-13 03:05:20,2020
218,True,8,active,False,0,327,0,7,True,327,0,2020-08-13 02:43:09+00:00,True,2020-08-13 03:05:20,2020
219,True,10,active,False,0,328,1,4,True,328,0,2020-08-13 02:05:40+00:00,True,2020-08-13 03:05:20,2020
220,True,7,active,False,0,329,0,8,True,329,0,2020-08-13 00:40:46+00:00,True,2020-08-13 03:05:20,2020
221,True,6,active,False,0,330,0,9,True,330,0,2020-08-13 02:11:43+00:00,True,2020-08-13 03:05:20,2020
222,True,4,active,False,0,331,1,10,True,331,0,2020-08-13 02:52:36+00:00,True,2020-08-13 03:05:20,2020
223,True,12,active,False,0,332,1,2,True,332,0,2020-08-13 03:01:53+00:00,True,2020-08-13 03:05:20,2020
224,True,24,active,False,0,333,0,1,True,333,0,2020-08-13 00:54:06+00:00,True,2020-08-13 03:05:20,2020
225,True,16,active,False,0,334,2,1,True,334,0,2020-08-13 03:05:04+00:00,True,2020-08-13 03:05:20,2020
226,True,13,active,False,0,335,0,6,True,335,0,2020-08-13 02:20:41+00:00,True,2020-08-13 03:05:20,2020
227,True,5,active,False,0,336,0,10,True,336,0,2020-08-13 00:21:42+00:00,True,2020-08-13 03:05:20,2020
228,True,15,active,False,0,337,0,0,True,337,0,2020-08-12 22:00:39+00:00,True,2020-08-13 03:05:20,2020
229,True,8,active,False,0,338,1,6,True,338,0,2020-08-13 02:28:01+00:00,True,2020-08-13 03:05:20,2020
230,True,15,active,False,0,339,0,0,True,339,0,2020-08-13 00:33:01+00:00,True,2020-08-13 03:05:20,2020
231,True,18,active,False,0,340,0,1,True,340,0,2020-08-12 08:52:43+00:00,True,2020-08-13 03:05:20,2020
232,True,11,active,True,0,341,1,3,True,341,0,2020-08-13 02:15:47+00:00,True,2020-08-13 03:05:20,2020
