,is_renting,last_reported,station_status,legacy_id,num_bikes_disabled,station_id,num_bikes_available,num_ebikes_available,is_installed,num_docks_disabled,is_returning,num_docks_available,eightd_has_available_keys,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
220,True,2020-08-21 14:16:11+00:00,active,329,0,329,6,0,True,0,True,9,False,,,2020-08-21 15:31:00,2020
221,True,2020-08-21 15:28:44+00:00,active,330,0,330,11,0,True,0,True,4,False,,,2020-08-21 15:31:00,2020
222,True,2020-08-21 15:16:33+00:00,active,331,0,331,15,0,True,0,True,0,False,,,2020-08-21 15:31:00,2020
223,True,2020-08-21 15:27:30+00:00,active,332,0,332,3,0,True,0,True,12,False,,,2020-08-21 15:31:00,2020
224,True,2020-08-21 15:30:19+00:00,active,333,0,333,19,0,True,0,True,6,False,,,2020-08-21 15:31:00,2020
225,True,2020-08-21 15:03:49+00:00,active,334,0,334,16,0,True,0,True,3,False,,,2020-08-21 15:31:00,2020
226,True,2020-08-21 15:25:13+00:00,active,335,0,335,2,0,True,0,True,17,False,,,2020-08-21 15:31:00,2020
227,True,2020-08-20 21:34:57+00:00,active,336,0,336,3,0,True,0,True,12,False,,,2020-08-21 15:31:00,2020
228,True,2020-08-21 15:24:58+00:00,active,337,0,337,14,0,True,0,True,1,False,,,2020-08-21 15:31:00,2020
229,True,2020-08-21 14:58:47+00:00,active,338,0,338,1,0,True,0,True,14,False,,,2020-08-21 15:31:00,2020
230,True,2020-08-21 11:39:52+00:00,active,339,0,339,15,0,True,0,True,0,False,,,2020-08-21 15:31:00,2020
231,True,2020-08-21 08:56:34+00:00,active,340,0,340,15,0,True,0,True,4,False,,,2020-08-21 15:31:00,2020
232,True,2020-08-21 13:33:09+00:00,active,341,0,341,13,0,True,0,True,2,True,,,2020-08-21 15:31:00,2020
233,True,2020-08-21 15:28:40+00:00,active,342,1,342,4,0,True,0,True,10,False,,,2020-08-21 15:31:00,2020
234,True,2020-08-21 08:51:37+00:00,active,343,0,343,3,0,True,0,True,12,False,,,2020-08-21 15:31:00,2020
235,True,2020-08-21 15:06:52+00:00,active,344,0,344,0,0,True,0,True,19,False,,,2020-08-21 15:31:00,2020
236,True,2020-08-21 14:28:50+00:00,active,345,1,345,2,0,True,0,True,16,False,,,2020-08-21 15:31:00,2020
237,True,2020-08-21 13:41:32+00:00,active,346,0,346,0,0,True,0,True,15,False,,,2020-08-21 15:31:00,2020
238,True,2020-08-21 09:05:22+00:00,active,347,0,347,11,0,True,0,True,4,False,,,2020-08-21 15:31:00,2020
239,True,2020-08-21 12:37:05+00:00,active,348,0,348,4,0,True,0,True,11,False,,,2020-08-21 15:31:00,2020
240,True,2020-08-21 14:38:37+00:00,active,349,0,349,5,0,True,0,True,12,False,,,2020-08-21 15:31:00,2020
241,True,2020-08-21 10:09:18+00:00,active,350,0,350,13,0,True,0,True,4,False,,,2020-08-21 15:31:00,2020
242,True,2020-08-21 15:28:26+00:00,active,351,0,351,13,0,True,0,True,2,False,,,2020-08-21 15:31:00,2020
243,True,2020-08-21 15:25:13+00:00,active,352,0,352,1,0,True,0,True,14,False,,,2020-08-21 15:31:00,2020
244,True,2020-08-21 13:30:07+00:00,active,353,0,353,8,0,True,0,True,7,True,,,2020-08-21 15:31:00,2020
245,True,2020-08-21 14:25:49+00:00,active,354,0,354,0,0,True,0,True,15,False,,,2020-08-21 15:31:00,2020
246,True,2020-08-21 12:37:10+00:00,active,355,0,355,15,0,True,0,True,2,False,,,2020-08-21 15:31:00,2020
247,True,2020-08-21 15:09:04+00:00,active,356,0,356,8,0,True,0,True,15,False,,,2020-08-21 15:31:00,2020
248,True,2020-08-21 15:13:28+00:00,active,357,0,357,15,0,True,0,True,0,False,,,2020-08-21 15:31:00,2020
249,True,2020-08-21 15:22:27+00:00,active,358,0,358,15,0,True,0,True,4,False,,,2020-08-21 15:31:00,2020
250,True,2020-08-21 15:16:15+00:00,active,359,0,359,13,0,True,0,True,2,False,,,2020-08-21 15:31:00,2020
251,True,2020-08-21 15:08:27+00:00,active,360,0,360,0,0,True,0,True,15,False,,,2020-08-21 15:31:00,2020
252,True,2020-08-21 15:03:36+00:00,active,361,1,361,15,0,True,0,True,3,False,,,2020-08-21 15:31:00,2020
253,True,2020-08-21 15:21:50+00:00,active,362,0,362,14,0,True,0,True,5,False,,,2020-08-21 15:31:00,2020
254,True,2020-08-21 15:17:06+00:00,active,363,1,363,6,0,True,0,True,12,False,,,2020-08-21 15:31:00,2020
255,True,2020-08-21 15:12:10+00:00,active,364,1,364,8,0,True,0,True,10,False,,,2020-08-21 15:31:00,2020
256,True,2020-08-21 15:27:42+00:00,active,365,0,365,18,0,True,0,True,1,False,,,2020-08-21 15:31:00,2020
257,True,1970-01-02 00:00:00+00:00,out_of_service,366,0,366,0,0,False,0,True,0,False,,,2020-08-21 15:31:00,1970
258,True,2020-08-21 15:21:12+00:00,active,367,0,367,14,0,True,0,True,5,False,,,2020-08-21 15:31:00,2020
259,True,2020-08-21 14:48:31+00:00,active,368,0,368,3,0,True,0,True,12,False,,,2020-08-21 15:31:00,2020
260,True,2020-08-21 14:49:50+00:00,active,369,0,369,15,0,True,0,True,0,False,,,2020-08-21 15:31:00,2020
261,True,2020-08-21 15:17:26+00:00,active,370,0,370,9,0,True,0,True,10,False,,,2020-08-21 15:31:00,2020
262,True,2020-08-21 14:48:27+00:00,active,371,0,371,1,0,True,0,True,18,False,,,2020-08-21 15:31:00,2020
263,True,2020-08-21 14:38:53+00:00,active,372,0,372,10,0,True,0,True,9,False,,,2020-08-21 15:31:00,2020
264,True,2020-08-21 15:23:46+00:00,active,373,0,373,10,0,True,0,True,5,False,,,2020-08-21 15:31:00,2020
265,True,2020-08-21 15:21:36+00:00,active,374,1,374,3,0,True,0,True,15,False,,,2020-08-21 15:31:00,2020
266,True,2020-08-21 13:09:39+00:00,active,376,0,376,11,0,True,0,True,4,False,,,2020-08-21 15:31:00,2020
267,True,2020-08-21 15:27:42+00:00,active,377,0,377,6,0,True,0,True,13,False,,,2020-08-21 15:31:00,2020
268,True,2020-08-21 15:00:31+00:00,active,378,0,378,14,0,True,0,True,5,False,,,2020-08-21 15:31:00,2020
269,True,2020-08-21 14:28:27+00:00,active,379,0,379,2,0,True,0,True,13,False,,,2020-08-21 15:31:00,2020
270,True,2020-08-21 15:23:33+00:00,active,380,0,380,13,0,True,0,True,5,False,,,2020-08-21 15:31:00,2020
271,True,2020-08-21 15:22:33+00:00,active,381,0,381,10,0,True,0,True,9,False,,,2020-08-21 15:31:00,2020
272,True,2020-08-21 13:48:50+00:00,active,384,0,384,18,0,True,0,True,1,True,,,2020-08-21 15:31:00,2020
273,True,2020-08-21 14:56:19+00:00,active,385,0,385,11,0,True,1,True,3,False,,,2020-08-21 15:31:00,2020
274,True,2020-08-21 15:26:49+00:00,active,386,0,386,8,0,True,0,True,11,False,,,2020-08-21 15:31:00,2020
275,True,2020-08-21 14:14:42+00:00,active,387,0,387,9,0,True,0,True,6,False,,,2020-08-21 15:31:00,2020
276,True,2020-08-20 09:01:03+00:00,active,388,0,388,8,0,True,0,True,3,False,,,2020-08-21 15:31:00,2020
277,True,2020-08-21 13:28:09+00:00,active,389,0,389,6,0,True,0,True,8,False,,,2020-08-21 15:31:00,2020
278,True,2020-08-21 13:47:56+00:00,active,390,0,390,13,0,True,0,True,2,False,,,2020-08-21 15:31:00,2020
279,True,2020-08-21 15:21:58+00:00,active,391,0,391,10,0,True,0,True,5,False,,,2020-08-21 15:31:00,2020
280,True,2020-08-21 14:38:17+00:00,active,392,0,392,6,0,True,0,True,9,False,,,2020-08-21 15:31:00,2020
281,True,2020-08-20 21:49:24+00:00,active,393,0,393,9,0,True,0,True,6,False,,,2020-08-21 15:31:00,2020
282,True,2020-08-20 09:00:38+00:00,active,394,0,394,0,0,True,0,True,14,False,,,2020-08-21 15:31:00,2020
283,True,2020-08-21 15:14:15+00:00,active,395,0,395,11,0,True,0,True,4,False,,,2020-08-21 15:31:00,2020
284,True,2020-08-21 10:35:19+00:00,active,396,0,396,12,0,True,0,True,3,False,,,2020-08-21 15:31:00,2020
285,True,2020-08-21 14:41:02+00:00,active,397,0,397,10,0,True,0,True,5,False,,,2020-08-21 15:31:00,2020
286,True,2020-08-21 15:29:45+00:00,active,398,0,398,15,0,True,0,True,4,False,,,2020-08-21 15:31:00,2020
287,True,2020-08-21 15:30:17+00:00,active,399,0,399,15,0,True,0,True,0,False,,,2020-08-21 15:31:00,2020
288,True,2020-08-21 12:56:07+00:00,active,400,0,400,19,0,True,0,True,8,False,,,2020-08-21 15:31:00,2020
289,True,2020-08-21 14:39:05+00:00,active,401,0,401,11,0,True,0,True,4,False,,,2020-08-21 15:31:00,2020
290,True,2020-08-21 14:28:31+00:00,active,402,0,402,8,0,True,0,True,7,False,,,2020-08-21 15:31:00,2020
291,True,2020-08-21 14:52:14+00:00,active,403,1,403,3,0,True,0,True,11,False,,,2020-08-21 15:31:00,2020
292,True,2020-08-21 15:02:19+00:00,active,404,1,404,1,0,True,0,True,14,False,,,2020-08-21 15:31:00,2020
293,True,2020-08-21 11:33:57+00:00,active,405,0,405,15,0,True,0,True,4,False,,,2020-08-21 15:31:00,2020
294,True,2020-08-21 13:55:54+00:00,active,406,0,406,12,0,True,0,True,7,False,,,2020-08-21 15:31:00,2020
295,True,2020-08-21 14:03:00+00:00,active,407,0,407,4,0,True,0,True,15,False,,,2020-08-21 15:31:00,2020
296,True,2020-08-21 11:57:38+00:00,active,408,0,408,9,0,True,0,True,6,False,,,2020-08-21 15:31:00,2020
297,True,2020-08-21 15:17:28+00:00,active,409,1,409,6,0,True,0,True,12,False,,,2020-08-21 15:31:00,2020
298,True,2020-08-21 13:27:58+00:00,active,410,0,410,2,0,True,0,True,17,False,,,2020-08-21 15:31:00,2020
299,True,2020-08-21 08:55:53+00:00,active,411,0,411,3,0,True,0,True,12,False,,,2020-08-21 15:31:00,2020
300,True,2020-08-21 14:32:35+00:00,active,412,0,412,14,0,True,0,True,5,False,,,2020-08-21 15:31:00,2020
301,True,2020-08-21 15:28:54+00:00,active,413,1,413,11,0,True,0,True,7,False,,,2020-08-21 15:31:00,2020
302,True,2020-08-21 15:00:50+00:00,active,414,0,414,3,0,True,0,True,20,False,,,2020-08-21 15:31:00,2020
303,True,2020-08-21 15:28:33+00:00,active,415,0,415,15,0,True,0,True,4,False,,,2020-08-21 15:31:00,2020
304,True,2020-08-21 15:28:26+00:00,active,416,0,416,11,0,True,0,True,4,False,,,2020-08-21 15:31:00,2020
305,True,2020-08-21 15:25:57+00:00,active,417,0,417,3,0,True,0,True,16,False,,,2020-08-21 15:31:00,2020
306,True,2020-08-21 12:56:48+00:00,active,419,0,419,12,0,True,0,True,3,False,,,2020-08-21 15:31:00,2020
307,False,1970-01-02 00:00:00+00:00,out_of_service,420,0,420,0,0,False,0,False,0,False,,,2020-08-21 15:31:00,1970
308,True,2020-08-21 08:57:14+00:00,active,421,0,421,7,0,True,0,True,12,False,,,2020-08-21 15:31:00,2020
309,True,2020-08-21 08:57:39+00:00,active,422,0,422,5,0,True,0,True,10,False,,,2020-08-21 15:31:00,2020
310,True,2020-08-21 13:23:27+00:00,active,423,0,423,11,0,True,0,True,8,False,,,2020-08-21 15:31:00,2020
311,True,2020-08-21 15:09:51+00:00,active,424,0,424,5,0,True,0,True,14,False,,,2020-08-21 15:31:00,2020
312,True,2020-08-21 11:45:24+00:00,active,425,0,425,1,0,True,0,True,15,False,,,2020-08-21 15:31:00,2020
313,True,2020-08-21 15:17:57+00:00,active,426,0,426,17,0,True,0,True,10,False,,,2020-08-21 15:31:00,2020
314,True,2020-08-20 16:52:50+00:00,active,427,0,427,0,0,True,0,True,19,False,,,2020-08-21 15:31:00,2020
315,True,2020-08-21 15:11:59+00:00,active,428,0,428,3,0,True,0,True,16,False,,,2020-08-21 15:31:00,2020
316,True,2020-08-20 23:16:43+00:00,active,430,0,430,15,0,True,0,True,4,False,,,2020-08-21 15:31:00,2020
317,True,2020-08-21 15:25:06+00:00,active,431,0,431,0,0,True,0,True,15,False,,,2020-08-21 15:31:00,2020
318,True,2020-08-21 14:48:12+00:00,active,432,0,432,7,0,True,0,True,12,False,,,2020-08-21 15:31:00,2020
319,True,2020-08-21 08:57:22+00:00,active,433,0,433,4,0,True,0,True,15,False,,,2020-08-21 15:31:00,2020
320,True,2020-08-21 08:57:21+00:00,active,434,0,434,0,0,True,0,True,19,False,,,2020-08-21 15:31:00,2020
321,True,2020-08-20 23:58:16+00:00,active,435,0,435,8,0,True,0,True,7,False,,,2020-08-21 15:31:00,2020
322,True,2020-08-21 13:14:16+00:00,active,436,0,436,7,0,True,0,True,8,False,,,2020-08-21 15:31:00,2020
323,True,2020-08-21 15:26:18+00:00,active,437,0,437,9,0,True,0,True,10,False,,,2020-08-21 15:31:00,2020
324,True,2020-08-21 12:42:31+00:00,active,440,0,440,12,0,True,0,True,5,False,,,2020-08-21 15:31:00,2020
325,True,2020-08-21 14:56:10+00:00,active,441,0,441,17,0,True,0,True,2,False,,,2020-08-21 15:31:00,2020
326,True,2020-08-20 23:15:38+00:00,active,442,0,442,14,0,True,0,True,1,False,,,2020-08-21 15:31:00,2020
327,True,2020-08-21 13:27:11+00:00,active,443,0,443,5,0,True,0,True,14,False,,,2020-08-21 15:31:00,2020
328,True,2020-08-21 15:26:18+00:00,active,445,0,445,9,0,True,0,True,10,False,,,2020-08-21 15:31:00,2020
329,True,2020-08-21 13:35:05+00:00,active,446,0,446,12,0,True,0,True,0,False,,,2020-08-21 15:31:00,2020
330,True,2020-08-21 15:30:21+00:00,active,447,0,447,1,0,True,0,True,18,False,,,2020-08-21 15:31:00,2020
331,True,2020-08-21 07:50:58+00:00,active,448,0,448,5,0,True,0,True,6,False,,,2020-08-21 15:31:00,2020
332,True,1970-01-02 00:00:00+00:00,out_of_service,449,0,449,0,0,False,0,True,0,False,,,2020-08-21 15:31:00,1970
333,True,2020-08-21 14:35:37+00:00,active,450,0,450,7,0,True,0,True,8,False,,,2020-08-21 15:31:00,2020
334,True,2020-08-21 15:21:03+00:00,active,451,0,451,4,0,True,0,True,11,False,,,2020-08-21 15:31:00,2020
335,True,2020-08-21 15:29:03+00:00,active,452,0,452,3,0,True,0,True,12,False,,,2020-08-21 15:31:00,2020
336,True,2020-08-21 13:56:58+00:00,active,453,1,453,7,0,True,0,True,7,False,,,2020-08-21 15:31:00,2020
337,True,2020-08-21 15:04:04+00:00,active,454,0,454,11,0,True,0,True,4,False,,,2020-08-21 15:31:00,2020
338,True,2020-08-21 14:27:41+00:00,active,455,0,455,5,0,True,0,True,7,False,,,2020-08-21 15:31:00,2020
339,True,2020-08-21 15:17:45+00:00,active,456,0,456,1,0,True,0,True,18,False,,,2020-08-21 15:31:00,2020
340,True,2020-08-21 13:07:36+00:00,active,457,0,457,10,0,True,0,True,1,False,,,2020-08-21 15:31:00,2020
341,True,2020-08-21 14:53:20+00:00,active,458,0,458,7,0,True,0,True,4,False,,,2020-08-21 15:31:00,2020
342,True,2020-08-21 15:23:18+00:00,active,459,1,459,8,0,True,0,True,14,False,,,2020-08-21 15:31:00,2020
