,num_ebikes_available,last_reported,station_id,num_bikes_disabled,is_installed,is_renting,is_returning,num_bikes_available,eightd_has_available_keys,station_status,num_docks_disabled,legacy_id,num_docks_available,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
209,0,2020-08-06 04:30:49+00:00,271,0,True,True,True,7,False,active,0,271,8,,,2020-08-06 08:46:00,2020
210,0,2020-08-05 19:11:19+00:00,272,0,True,True,True,6,False,active,0,272,13,,,2020-08-06 08:46:00,2020
211,0,2020-08-06 04:04:15+00:00,273,1,True,True,True,22,False,active,0,273,17,,,2020-08-06 08:46:00,2020
212,0,2020-08-06 08:42:08+00:00,279,0,True,True,True,8,False,active,0,279,11,,,2020-08-06 08:46:00,2020
213,0,2020-08-06 08:43:36+00:00,280,0,True,True,True,6,False,active,0,280,13,,,2020-08-06 08:46:00,2020
214,0,2020-08-06 02:25:26+00:00,282,1,True,True,True,14,False,active,0,282,0,,,2020-08-06 08:46:00,2020
215,0,2020-08-06 03:53:54+00:00,296,0,True,True,True,16,False,active,0,296,7,,,2020-08-06 08:46:00,2020
216,0,2020-08-06 05:21:13+00:00,318,0,True,True,True,1,False,active,0,318,18,,,2020-08-06 08:46:00,2020
217,0,2020-08-06 02:50:50+00:00,319,0,True,True,True,17,False,active,0,319,8,,,2020-08-06 08:46:00,2020
218,0,2020-08-06 08:42:39+00:00,327,0,True,True,True,6,False,active,0,327,9,,,2020-08-06 08:46:00,2020
219,0,2020-08-06 08:32:04+00:00,328,0,True,True,True,5,False,active,0,328,10,,,2020-08-06 08:46:00,2020
220,0,2020-08-06 08:43:09+00:00,329,1,True,True,True,6,False,active,0,329,8,,,2020-08-06 08:46:00,2020
221,0,2020-08-06 02:02:51+00:00,330,0,True,True,True,4,False,active,0,330,11,,,2020-08-06 08:46:00,2020
222,0,2020-08-06 04:18:03+00:00,331,0,True,True,True,7,False,active,0,331,8,,,2020-08-06 08:46:00,2020
223,0,2020-08-06 05:14:59+00:00,332,0,True,True,True,10,False,active,0,332,5,,,2020-08-06 08:46:00,2020
224,0,2020-08-06 08:28:31+00:00,333,0,True,True,True,20,False,active,0,333,5,,,2020-08-06 08:46:00,2020
225,0,2020-08-06 08:17:11+00:00,334,1,True,True,True,5,False,active,0,334,13,,,2020-08-06 08:46:00,2020
226,0,2020-08-06 04:48:02+00:00,335,0,True,True,True,12,False,active,0,335,7,,,2020-08-06 08:46:00,2020
227,0,2020-08-06 00:59:10+00:00,336,0,True,True,True,11,False,active,0,336,4,,,2020-08-06 08:46:00,2020
228,0,2020-08-06 08:38:22+00:00,337,0,True,True,True,12,False,active,0,337,3,,,2020-08-06 08:46:00,2020
229,0,2020-08-06 03:34:25+00:00,338,0,True,True,True,13,False,active,0,338,2,,,2020-08-06 08:46:00,2020
230,0,2020-08-05 23:20:03+00:00,339,0,True,False,False,13,False,active,0,339,2,,,2020-08-06 08:46:00,2020
231,0,2020-08-06 08:37:01+00:00,340,0,True,True,True,17,False,active,0,340,2,,,2020-08-06 08:46:00,2020
232,0,2020-08-06 08:36:45+00:00,341,0,True,True,True,5,True,active,0,341,10,,,2020-08-06 08:46:00,2020
233,0,2020-08-06 07:17:48+00:00,342,0,True,True,True,14,False,active,0,342,1,,,2020-08-06 08:46:00,2020
234,0,2020-08-06 08:36:41+00:00,343,0,True,True,True,6,False,active,0,343,9,,,2020-08-06 08:46:00,2020
235,0,2020-08-06 05:16:42+00:00,344,0,True,True,True,4,False,active,0,344,15,,,2020-08-06 08:46:00,2020
236,0,2020-08-06 08:32:41+00:00,345,0,True,True,True,12,False,active,0,345,7,,,2020-08-06 08:46:00,2020
237,0,2020-08-06 08:42:07+00:00,346,0,True,True,True,0,False,active,0,346,15,,,2020-08-06 08:46:00,2020
238,0,2020-08-06 01:21:33+00:00,347,0,True,True,True,11,False,active,0,347,4,,,2020-08-06 08:46:00,2020
239,0,2020-08-06 08:41:25+00:00,348,2,True,True,True,3,False,active,4,348,6,,,2020-08-06 08:46:00,2020
240,0,2020-08-05 23:36:51+00:00,349,0,True,True,True,6,True,active,0,349,11,,,2020-08-06 08:46:00,2020
241,0,2020-08-05 20:30:06+00:00,350,0,True,True,True,4,False,active,0,350,13,,,2020-08-06 08:46:00,2020
242,0,2020-08-06 08:41:42+00:00,351,0,True,True,True,8,False,active,0,351,7,,,2020-08-06 08:46:00,2020
243,0,2020-08-06 01:50:37+00:00,352,0,True,True,True,8,False,active,0,352,7,,,2020-08-06 08:46:00,2020
244,0,2020-08-05 23:35:59+00:00,353,0,True,True,True,8,True,active,0,353,7,,,2020-08-06 08:46:00,2020
245,0,2020-08-06 08:42:09+00:00,354,1,True,True,True,4,False,active,0,354,10,,,2020-08-06 08:46:00,2020
246,0,2020-08-06 08:42:01+00:00,355,0,True,True,True,7,False,active,0,355,10,,,2020-08-06 08:46:00,2020
247,0,2020-08-06 08:07:05+00:00,356,1,True,True,True,5,False,active,0,356,17,,,2020-08-06 08:46:00,2020
248,0,2020-08-06 08:43:21+00:00,357,0,True,True,True,14,False,active,0,357,1,,,2020-08-06 08:46:00,2020
249,0,2020-08-06 08:42:05+00:00,358,0,True,True,True,13,False,active,0,358,6,,,2020-08-06 08:46:00,2020
250,0,2020-08-06 08:34:58+00:00,359,0,True,True,True,4,False,active,0,359,11,,,2020-08-06 08:46:00,2020
251,0,2020-08-06 03:10:54+00:00,360,0,True,True,True,5,False,active,0,360,10,,,2020-08-06 08:46:00,2020
252,0,2020-08-06 04:42:18+00:00,361,0,True,True,True,13,False,active,0,361,6,,,2020-08-06 08:46:00,2020
253,0,2020-08-06 04:32:29+00:00,362,0,True,True,True,19,False,active,0,362,0,,,2020-08-06 08:46:00,2020
254,0,2020-08-06 05:53:19+00:00,363,0,True,True,True,11,False,active,0,363,8,,,2020-08-06 08:46:00,2020
255,0,2020-08-06 05:18:07+00:00,364,0,True,True,True,8,False,active,0,364,11,,,2020-08-06 08:46:00,2020
256,0,2020-08-06 04:52:03+00:00,365,1,True,True,True,7,False,active,0,365,11,,,2020-08-06 08:46:00,2020
257,0,2020-08-06 08:27:55+00:00,366,0,True,True,True,1,False,active,0,366,14,,,2020-08-06 08:46:00,2020
258,0,2020-08-06 07:31:27+00:00,367,0,True,True,True,17,False,active,0,367,2,,,2020-08-06 08:46:00,2020
259,0,2020-08-06 02:51:33+00:00,368,0,True,True,True,5,False,active,0,368,10,,,2020-08-06 08:46:00,2020
260,0,2020-08-06 03:33:26+00:00,369,0,True,True,True,8,False,active,0,369,7,,,2020-08-06 08:46:00,2020
261,0,2020-08-06 02:29:15+00:00,370,1,True,True,True,15,False,active,0,370,3,,,2020-08-06 08:46:00,2020
262,0,2020-08-06 00:06:43+00:00,371,0,True,True,True,16,False,active,0,371,3,,,2020-08-06 08:46:00,2020
263,0,2020-08-06 08:09:49+00:00,372,1,True,True,True,9,False,active,0,372,9,,,2020-08-06 08:46:00,2020
264,0,2020-08-06 01:13:31+00:00,373,0,True,True,True,7,False,active,0,373,8,,,2020-08-06 08:46:00,2020
265,0,2020-08-06 06:30:31+00:00,374,0,True,True,True,4,False,active,0,374,15,,,2020-08-06 08:46:00,2020
266,0,2020-08-06 08:26:41+00:00,376,0,True,True,True,6,False,active,0,376,9,,,2020-08-06 08:46:00,2020
267,0,2020-08-06 03:53:31+00:00,377,1,True,False,False,15,False,active,0,377,3,,,2020-08-06 08:46:00,2020
268,0,2020-08-06 08:07:31+00:00,378,0,True,True,True,12,False,active,0,378,7,,,2020-08-06 08:46:00,2020
269,0,2020-08-06 08:31:56+00:00,379,1,True,True,True,13,False,active,0,379,1,,,2020-08-06 08:46:00,2020
270,0,2020-08-06 05:14:56+00:00,380,1,True,True,True,0,False,active,0,380,17,,,2020-08-06 08:46:00,2020
271,0,2020-08-06 08:41:20+00:00,381,0,True,True,True,18,False,active,0,381,1,,,2020-08-06 08:46:00,2020
272,0,2020-08-06 08:33:35+00:00,384,0,True,True,True,7,True,active,0,384,12,,,2020-08-06 08:46:00,2020
273,0,2020-08-06 08:17:04+00:00,385,1,True,True,True,7,False,active,1,385,6,,,2020-08-06 08:46:00,2020
274,0,2020-08-06 07:03:37+00:00,386,0,True,True,True,9,False,active,0,386,10,,,2020-08-06 08:46:00,2020
275,0,2020-08-06 02:47:14+00:00,387,0,True,True,True,13,False,active,0,387,2,,,2020-08-06 08:46:00,2020
276,0,2020-08-05 17:30:50+00:00,388,0,True,True,True,2,False,active,0,388,9,,,2020-08-06 08:46:00,2020
277,0,2020-08-06 01:39:37+00:00,389,0,True,True,True,13,False,active,0,389,1,,,2020-08-06 08:46:00,2020
278,0,2020-08-06 04:08:37+00:00,390,0,True,True,True,14,False,active,0,390,1,,,2020-08-06 08:46:00,2020
279,0,2020-08-06 08:02:39+00:00,391,0,True,True,True,14,False,active,0,391,1,,,2020-08-06 08:46:00,2020
280,0,2020-08-06 02:19:15+00:00,392,0,True,True,True,8,False,active,0,392,7,,,2020-08-06 08:46:00,2020
281,0,2020-08-05 23:17:13+00:00,393,0,True,True,True,6,False,active,0,393,9,,,2020-08-06 08:46:00,2020
282,0,2020-08-05 18:09:16+00:00,394,0,True,True,True,0,False,active,0,394,14,,,2020-08-06 08:46:00,2020
283,0,2020-08-06 02:33:04+00:00,395,0,True,True,True,9,False,active,0,395,6,,,2020-08-06 08:46:00,2020
284,0,2020-08-04 08:56:09+00:00,396,0,True,True,True,12,False,active,0,396,3,,,2020-08-06 08:46:00,2020
285,0,2020-08-06 01:51:35+00:00,397,0,True,True,True,7,False,active,0,397,8,,,2020-08-06 08:46:00,2020
286,0,2020-08-06 02:13:39+00:00,398,0,True,True,True,4,False,active,0,398,15,,,2020-08-06 08:46:00,2020
287,0,2020-08-06 06:19:32+00:00,399,0,True,True,True,10,False,active,0,399,5,,,2020-08-06 08:46:00,2020
288,0,2020-08-06 04:13:49+00:00,400,0,True,True,True,3,False,active,0,400,24,,,2020-08-06 08:46:00,2020
289,0,2020-08-06 02:11:53+00:00,401,0,True,True,True,12,False,active,0,401,3,,,2020-08-06 08:46:00,2020
290,0,2020-08-06 03:35:47+00:00,402,1,True,True,True,12,False,active,0,402,2,,,2020-08-06 08:46:00,2020
291,0,2020-08-06 05:42:13+00:00,403,0,True,True,True,15,False,active,0,403,0,,,2020-08-06 08:46:00,2020
292,0,2020-08-06 05:18:06+00:00,404,0,True,True,True,10,False,active,0,404,6,,,2020-08-06 08:46:00,2020
293,0,2020-08-06 02:17:20+00:00,405,0,True,True,True,18,False,active,0,405,1,,,2020-08-06 08:46:00,2020
294,0,2020-08-06 02:51:04+00:00,406,0,True,True,True,10,False,active,0,406,5,,,2020-08-06 08:46:00,2020
295,0,2020-08-06 00:48:43+00:00,407,0,True,True,True,8,False,active,0,407,11,,,2020-08-06 08:46:00,2020
296,0,2020-08-06 01:42:22+00:00,408,0,True,True,True,15,False,active,0,408,0,,,2020-08-06 08:46:00,2020
297,0,2020-08-06 05:47:04+00:00,409,0,True,True,True,12,False,active,0,409,7,,,2020-08-06 08:46:00,2020
298,0,2020-08-06 04:36:57+00:00,410,0,True,True,True,14,False,active,0,410,5,,,2020-08-06 08:46:00,2020
299,0,2020-08-06 00:03:15+00:00,411,1,True,True,True,14,False,active,0,411,0,,,2020-08-06 08:46:00,2020
300,0,2020-08-06 02:44:17+00:00,412,0,True,True,True,10,False,active,0,412,9,,,2020-08-06 08:46:00,2020
301,0,2020-08-06 05:38:40+00:00,413,0,True,True,True,15,False,active,0,413,4,,,2020-08-06 08:46:00,2020
302,0,2020-08-05 23:49:14+00:00,414,0,True,True,True,1,False,active,0,414,22,,,2020-08-06 08:46:00,2020
303,0,2020-08-06 07:18:46+00:00,415,0,True,True,True,8,False,active,0,415,11,,,2020-08-06 08:46:00,2020
304,0,2020-08-06 06:41:35+00:00,416,0,True,True,True,6,False,active,0,416,9,,,2020-08-06 08:46:00,2020
305,0,2020-08-06 04:15:42+00:00,417,0,True,True,True,18,False,active,0,417,1,,,2020-08-06 08:46:00,2020
306,0,2020-08-06 04:51:01+00:00,419,0,True,True,True,2,False,active,0,419,13,,,2020-08-06 08:46:00,2020
307,0,1970-01-02 00:00:00+00:00,420,0,False,False,False,0,False,out_of_service,0,420,0,,,2020-08-06 08:46:00,1970
308,0,2020-08-05 16:11:59+00:00,421,0,True,False,False,13,False,active,0,421,6,,,2020-08-06 08:46:00,2020
309,0,2020-08-05 23:13:50+00:00,422,0,True,True,True,6,False,active,0,422,9,,,2020-08-06 08:46:00,2020
310,0,2020-08-06 00:10:02+00:00,423,0,True,True,True,9,False,active,0,423,10,,,2020-08-06 08:46:00,2020
311,0,2020-08-06 01:55:05+00:00,424,1,True,True,True,5,False,active,0,424,13,,,2020-08-06 08:46:00,2020
312,0,2020-08-06 04:00:05+00:00,425,0,True,True,True,8,False,active,0,425,8,,,2020-08-06 08:46:00,2020
313,0,2020-08-06 02:08:50+00:00,426,0,True,True,True,5,False,active,0,426,22,,,2020-08-06 08:46:00,2020
314,0,2020-08-06 02:15:11+00:00,427,0,True,True,True,2,False,active,0,427,17,,,2020-08-06 08:46:00,2020
315,0,2020-08-06 08:02:07+00:00,428,0,True,True,True,6,False,active,0,428,13,,,2020-08-06 08:46:00,2020
316,0,2020-08-05 15:04:25+00:00,430,0,True,True,True,17,False,active,0,430,2,,,2020-08-06 08:46:00,2020
317,0,2020-08-05 23:55:01+00:00,431,0,True,True,True,1,False,active,0,431,14,,,2020-08-06 08:46:00,2020
318,0,2020-08-06 03:44:45+00:00,432,0,True,True,True,8,False,active,0,432,11,,,2020-08-06 08:46:00,2020
319,0,2020-08-05 21:57:07+00:00,433,0,True,True,True,4,False,active,0,433,15,,,2020-08-06 08:46:00,2020
320,0,2020-08-05 22:45:12+00:00,434,0,True,True,True,2,False,active,0,434,17,,,2020-08-06 08:46:00,2020
321,0,2020-08-06 03:11:11+00:00,435,0,True,True,True,8,False,active,0,435,7,,,2020-08-06 08:46:00,2020
322,0,2020-08-06 03:12:27+00:00,436,2,True,True,True,3,False,active,0,436,10,,,2020-08-06 08:46:00,2020
323,0,2020-08-06 04:39:48+00:00,437,1,True,True,True,4,False,active,0,437,14,,,2020-08-06 08:46:00,2020
324,0,2020-08-06 05:40:22+00:00,440,0,True,True,True,8,False,active,0,440,9,,,2020-08-06 08:46:00,2020
325,0,2020-08-06 03:58:29+00:00,441,0,True,True,True,10,False,active,0,441,9,,,2020-08-06 08:46:00,2020
326,0,2020-08-05 22:38:05+00:00,442,0,True,True,True,6,False,active,0,442,9,,,2020-08-06 08:46:00,2020
327,0,2020-08-06 04:30:49+00:00,443,0,True,True,True,2,False,active,0,443,17,,,2020-08-06 08:46:00,2020
328,0,2020-08-06 08:36:41+00:00,445,0,True,True,True,10,False,active,0,445,9,,,2020-08-06 08:46:00,2020
329,0,2020-08-06 03:45:41+00:00,446,0,True,True,True,6,False,active,0,446,6,,,2020-08-06 08:46:00,2020
330,0,2020-08-05 20:06:54+00:00,447,0,True,True,True,0,False,active,0,447,19,,,2020-08-06 08:46:00,2020
331,0,2020-08-06 07:49:51+00:00,448,0,True,True,True,0,False,active,0,448,11,,,2020-08-06 08:46:00,2020
332,0,1970-01-02 00:00:00+00:00,449,0,False,True,True,0,False,out_of_service,0,449,0,,,2020-08-06 08:46:00,1970
333,0,2020-08-06 05:45:45+00:00,450,0,True,True,True,1,False,active,0,450,14,,,2020-08-06 08:46:00,2020
334,0,2020-08-06 04:23:29+00:00,451,0,True,True,True,8,False,active,0,451,7,,,2020-08-06 08:46:00,2020
335,0,2020-08-06 02:45:34+00:00,452,0,True,True,True,8,False,active,0,452,7,,,2020-08-06 08:46:00,2020
336,0,2020-08-06 03:37:26+00:00,453,0,True,True,True,2,False,active,0,453,13,,,2020-08-06 08:46:00,2020
337,0,2020-08-06 08:17:03+00:00,454,0,True,True,True,10,False,active,0,454,5,,,2020-08-06 08:46:00,2020
338,0,2020-08-06 03:29:24+00:00,455,0,True,True,True,11,False,active,0,455,1,,,2020-08-06 08:46:00,2020
339,0,2020-08-06 00:25:32+00:00,456,0,True,True,True,9,False,active,0,456,10,,,2020-08-06 08:46:00,2020
340,0,2020-08-05 22:03:13+00:00,457,0,True,True,True,5,False,active,0,457,6,,,2020-08-06 08:46:00,2020
341,0,2020-08-05 23:34:50+00:00,458,0,True,True,True,3,False,active,0,458,8,,,2020-08-06 08:46:00,2020
