,num_docks_disabled,num_bikes_available,station_status,num_ebikes_available,legacy_id,num_bikes_disabled,is_installed,last_reported,is_renting,station_id,num_docks_available,eightd_has_available_keys,is_returning,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
306,0,12,active,0,419,1,True,2020-08-10 19:21:54+00:00,True,419,2,False,True,,,2020-08-10 21:36:55,2020
307,0,0,out_of_service,0,420,0,False,1970-01-02 00:00:00+00:00,False,420,0,False,False,,,2020-08-10 21:36:55,1970
308,0,15,active,0,421,2,True,2020-08-10 15:34:47+00:00,True,421,2,False,True,,,2020-08-10 21:36:55,2020
309,0,13,active,0,422,2,True,2020-08-10 14:46:48+00:00,True,422,0,False,True,,,2020-08-10 21:36:55,2020
310,0,4,active,0,423,0,True,2020-08-10 20:54:39+00:00,True,423,15,False,True,,,2020-08-10 21:36:55,2020
311,0,8,active,0,424,0,True,2020-08-10 21:16:14+00:00,True,424,11,False,True,,,2020-08-10 21:36:55,2020
312,0,7,active,0,425,0,True,2020-08-10 20:19:28+00:00,True,425,9,False,True,,,2020-08-10 21:36:55,2020
313,0,12,active,0,426,0,True,2020-08-10 21:35:44+00:00,True,426,15,False,True,,,2020-08-10 21:36:55,2020
314,0,2,active,0,427,0,True,2020-08-10 14:34:54+00:00,True,427,17,False,True,,,2020-08-10 21:36:55,2020
315,0,16,active,0,428,0,True,2020-08-10 21:23:40+00:00,True,428,3,False,True,,,2020-08-10 21:36:55,2020
316,0,14,active,0,430,2,True,2020-08-10 19:45:33+00:00,True,430,3,False,True,,,2020-08-10 21:36:55,2020
317,0,1,active,0,431,0,True,2020-08-10 19:47:28+00:00,True,431,14,False,True,,,2020-08-10 21:36:55,2020
