,is_installed,is_renting,is_returning,legacy_id,station_id,num_bikes_available,station_status,num_ebikes_available,num_docks_disabled,num_bikes_disabled,num_docks_available,eightd_has_available_keys,last_reported,timestamp_of_data_read_request,year_station_last_reported
229,True,True,True,338,338,15,active,0,0,0,0,False,2020-08-21 01:21:39+00:00,2020-08-21 01:36:15,2020
230,True,True,True,339,339,15,active,0,0,0,0,False,2020-08-20 15:22:04+00:00,2020-08-21 01:36:15,2020
231,True,True,True,340,340,15,active,0,0,0,4,False,2020-08-21 01:00:50+00:00,2020-08-21 01:36:15,2020
232,True,True,True,341,341,14,active,0,0,0,1,True,2020-08-21 00:22:52+00:00,2020-08-21 01:36:15,2020
233,True,True,True,342,342,6,active,0,0,2,7,False,2020-08-21 01:34:02+00:00,2020-08-21 01:36:15,2020
234,True,True,True,343,343,3,active,0,0,0,12,False,2020-08-20 05:26:24+00:00,2020-08-21 01:36:15,2020
235,True,True,True,344,344,1,active,0,0,1,17,False,2020-08-21 01:05:32+00:00,2020-08-21 01:36:15,2020
236,True,True,True,345,345,8,active,0,0,0,11,False,2020-08-20 23:59:09+00:00,2020-08-21 01:36:15,2020
237,True,True,True,346,346,1,active,0,0,0,14,False,2020-08-21 01:05:34+00:00,2020-08-21 01:36:15,2020
238,True,True,True,347,347,10,active,0,0,0,5,False,2020-08-21 00:17:22+00:00,2020-08-21 01:36:15,2020
239,True,True,True,348,348,6,active,0,0,0,9,False,2020-08-20 23:53:50+00:00,2020-08-21 01:36:15,2020
240,True,True,True,349,349,6,active,0,0,0,11,False,2020-08-20 14:18:20+00:00,2020-08-21 01:36:15,2020
241,True,True,True,350,350,12,active,0,0,0,5,False,2020-08-20 20:26:19+00:00,2020-08-21 01:36:15,2020
242,True,True,True,351,351,13,active,0,0,0,2,False,2020-08-21 00:17:11+00:00,2020-08-21 01:36:15,2020
243,True,True,True,352,352,9,active,0,0,0,6,False,2020-08-21 01:33:42+00:00,2020-08-21 01:36:15,2020
244,True,True,True,353,353,7,active,0,0,0,8,True,2020-08-20 21:10:55+00:00,2020-08-21 01:36:15,2020
245,True,True,True,354,354,4,active,0,0,0,11,False,2020-08-21 01:25:33+00:00,2020-08-21 01:36:15,2020
246,True,True,True,355,355,17,active,0,0,0,0,False,2020-08-21 01:16:40+00:00,2020-08-21 01:36:15,2020
247,True,True,True,356,356,2,active,0,0,2,19,False,2020-08-21 01:36:04+00:00,2020-08-21 01:36:15,2020
248,True,True,True,357,357,15,active,0,0,0,0,False,2020-08-21 00:25:50+00:00,2020-08-21 01:36:15,2020
249,True,True,True,358,358,13,active,0,0,0,6,False,2020-08-21 01:28:17+00:00,2020-08-21 01:36:15,2020
250,True,True,True,359,359,4,active,0,0,0,11,False,2020-08-21 01:24:26+00:00,2020-08-21 01:36:15,2020
251,True,True,True,360,360,10,active,0,0,0,5,False,2020-08-20 23:30:31+00:00,2020-08-21 01:36:15,2020
252,True,True,True,361,361,12,active,0,0,1,6,False,2020-08-21 01:18:25+00:00,2020-08-21 01:36:15,2020
253,True,True,True,362,362,7,active,0,0,1,11,False,2020-08-21 01:27:22+00:00,2020-08-21 01:36:15,2020
254,True,True,True,363,363,15,active,0,0,0,4,False,2020-08-21 01:26:45+00:00,2020-08-21 01:36:15,2020
255,True,True,True,364,364,6,active,0,0,2,11,False,2020-08-21 01:21:41+00:00,2020-08-21 01:36:15,2020
256,True,True,True,365,365,14,active,0,0,0,5,False,2020-08-21 01:25:16+00:00,2020-08-21 01:36:15,2020
257,False,True,True,366,366,0,out_of_service,0,0,0,0,False,1970-01-02 00:00:00+00:00,2020-08-21 01:36:15,1970
258,True,True,True,367,367,14,active,0,0,1,4,False,2020-08-21 01:24:29+00:00,2020-08-21 01:36:15,2020
259,True,True,True,368,368,5,active,0,0,0,10,False,2020-08-20 23:20:01+00:00,2020-08-21 01:36:15,2020
260,True,True,True,369,369,15,active,0,0,0,0,False,2020-08-21 00:53:34+00:00,2020-08-21 01:36:15,2020
261,True,True,True,370,370,9,active,0,0,0,10,False,2020-08-21 01:01:41+00:00,2020-08-21 01:36:15,2020
262,True,True,True,371,371,2,active,0,0,0,17,False,2020-08-20 23:42:12+00:00,2020-08-21 01:36:15,2020
263,True,True,True,372,372,3,active,0,0,1,15,False,2020-08-21 01:32:22+00:00,2020-08-21 01:36:15,2020
264,True,True,True,373,373,7,active,0,0,0,8,False,2020-08-20 12:11:08+00:00,2020-08-21 01:36:15,2020
265,True,True,True,374,374,3,active,0,0,0,16,False,2020-08-21 01:05:10+00:00,2020-08-21 01:36:15,2020
266,True,True,True,376,376,11,active,0,0,0,4,False,2020-08-21 01:05:35+00:00,2020-08-21 01:36:15,2020
267,True,True,True,377,377,5,active,0,0,0,14,False,2020-08-21 01:09:17+00:00,2020-08-21 01:36:15,2020
268,True,True,True,378,378,14,active,0,0,0,5,False,2020-08-21 00:38:15+00:00,2020-08-21 01:36:15,2020
269,True,True,True,379,379,12,active,0,0,0,3,False,2020-08-21 01:22:28+00:00,2020-08-21 01:36:15,2020
270,True,True,True,380,380,1,active,0,0,0,17,False,2020-08-21 01:21:38+00:00,2020-08-21 01:36:15,2020
271,True,True,True,381,381,18,active,0,0,0,1,False,2020-08-21 01:30:02+00:00,2020-08-21 01:36:15,2020
272,True,True,True,384,384,17,active,0,0,0,2,True,2020-08-21 00:47:20+00:00,2020-08-21 01:36:15,2020
273,True,True,True,385,385,4,active,0,1,0,10,False,2020-08-21 00:22:52+00:00,2020-08-21 01:36:15,2020
274,True,True,True,386,386,9,active,0,0,0,10,False,2020-08-21 01:29:44+00:00,2020-08-21 01:36:15,2020
275,True,True,True,387,387,10,active,0,0,0,5,False,2020-08-20 22:51:00+00:00,2020-08-21 01:36:15,2020
276,True,True,True,388,388,8,active,0,0,0,3,False,2020-08-20 09:01:03+00:00,2020-08-21 01:36:15,2020
277,True,True,True,389,389,6,active,0,0,0,8,False,2020-08-21 01:29:23+00:00,2020-08-21 01:36:15,2020
278,True,True,True,390,390,11,active,0,0,0,4,False,2020-08-21 00:28:32+00:00,2020-08-21 01:36:15,2020
279,True,True,True,391,391,13,active,0,0,0,2,False,2020-08-21 00:43:36+00:00,2020-08-21 01:36:15,2020
280,True,True,True,392,392,6,active,0,0,0,9,False,2020-08-20 20:19:47+00:00,2020-08-21 01:36:15,2020
281,True,True,True,393,393,9,active,0,0,0,6,False,2020-08-20 21:49:24+00:00,2020-08-21 01:36:15,2020
282,True,True,True,394,394,0,active,0,0,0,14,False,2020-08-20 09:00:38+00:00,2020-08-21 01:36:15,2020
283,True,True,True,395,395,12,active,0,0,0,3,False,2020-08-20 21:36:00+00:00,2020-08-21 01:36:15,2020
284,True,True,True,396,396,13,active,0,0,0,2,False,2020-08-20 08:56:31+00:00,2020-08-21 01:36:15,2020
285,True,True,True,397,397,12,active,0,0,0,3,False,2020-08-20 23:23:56+00:00,2020-08-21 01:36:15,2020
286,True,True,True,398,398,11,active,0,0,0,8,False,2020-08-21 00:54:36+00:00,2020-08-21 01:36:15,2020
287,True,True,True,399,399,9,active,0,0,0,6,False,2020-08-21 01:04:54+00:00,2020-08-21 01:36:15,2020
288,True,True,True,400,400,21,active,0,0,0,6,False,2020-08-20 23:30:56+00:00,2020-08-21 01:36:15,2020
289,True,True,True,401,401,11,active,0,0,0,4,False,2020-08-21 01:11:14+00:00,2020-08-21 01:36:15,2020
290,True,True,True,402,402,8,active,0,0,0,7,False,2020-08-21 00:39:33+00:00,2020-08-21 01:36:15,2020
291,True,True,True,403,403,9,active,0,0,2,4,False,2020-08-21 01:28:27+00:00,2020-08-21 01:36:15,2020
292,True,True,True,404,404,4,active,0,0,0,12,False,2020-08-21 01:31:36+00:00,2020-08-21 01:36:15,2020
293,True,True,True,405,405,17,active,0,0,0,2,False,2020-08-20 23:40:26+00:00,2020-08-21 01:36:15,2020
294,True,True,True,406,406,16,active,0,0,0,3,False,2020-08-21 00:55:14+00:00,2020-08-21 01:36:15,2020
295,True,True,True,407,407,2,active,0,0,0,17,False,2020-08-21 01:20:50+00:00,2020-08-21 01:36:15,2020
296,True,True,True,408,408,9,active,0,0,0,6,False,2020-08-20 23:34:55+00:00,2020-08-21 01:36:15,2020
297,True,True,True,409,409,13,active,0,0,1,5,False,2020-08-21 01:35:04+00:00,2020-08-21 01:36:15,2020
298,True,True,True,410,410,6,active,0,0,0,13,False,2020-08-20 23:21:35+00:00,2020-08-21 01:36:15,2020
299,True,True,True,411,411,3,active,0,0,0,12,False,2020-08-20 17:29:01+00:00,2020-08-21 01:36:15,2020
300,True,True,True,412,412,15,active,0,0,0,4,False,2020-08-21 01:23:50+00:00,2020-08-21 01:36:15,2020
301,True,True,True,413,413,14,active,0,0,0,5,False,2020-08-21 01:34:25+00:00,2020-08-21 01:36:15,2020
302,True,True,True,414,414,3,active,0,0,0,20,False,2020-08-20 22:41:43+00:00,2020-08-21 01:36:15,2020
303,True,True,True,415,415,14,active,0,0,0,5,False,2020-08-21 01:24:33+00:00,2020-08-21 01:36:15,2020
304,True,True,True,416,416,5,active,0,0,0,10,False,2020-08-21 01:36:05+00:00,2020-08-21 01:36:15,2020
305,True,True,True,417,417,15,active,0,0,0,4,False,2020-08-21 01:26:19+00:00,2020-08-21 01:36:15,2020
306,True,True,True,419,419,8,active,0,0,0,7,False,2020-08-21 01:11:52+00:00,2020-08-21 01:36:15,2020
307,False,False,False,420,420,0,out_of_service,0,0,0,0,False,1970-01-02 00:00:00+00:00,2020-08-21 01:36:15,1970
308,True,True,True,421,421,7,active,0,0,0,12,False,2020-08-20 20:43:59+00:00,2020-08-21 01:36:15,2020
309,True,True,True,422,422,5,active,0,0,0,10,False,2020-08-20 22:32:50+00:00,2020-08-21 01:36:15,2020
310,True,True,True,423,423,12,active,0,0,0,7,False,2020-08-20 21:38:37+00:00,2020-08-21 01:36:15,2020
311,True,True,True,424,424,5,active,0,0,0,14,False,2020-08-20 23:08:06+00:00,2020-08-21 01:36:15,2020
312,True,True,True,425,425,3,active,0,0,0,13,False,2020-08-20 22:52:40+00:00,2020-08-21 01:36:15,2020
313,True,True,True,426,426,16,active,0,0,1,10,False,2020-08-21 01:19:31+00:00,2020-08-21 01:36:15,2020
314,True,True,True,427,427,0,active,0,0,0,19,False,2020-08-20 16:52:50+00:00,2020-08-21 01:36:15,2020
315,True,True,True,428,428,4,active,0,0,0,15,False,2020-08-21 00:53:13+00:00,2020-08-21 01:36:15,2020
316,True,True,True,430,430,15,active,0,0,0,4,False,2020-08-20 23:16:43+00:00,2020-08-21 01:36:15,2020
317,True,True,True,431,431,1,active,0,0,0,14,False,2020-08-20 17:16:57+00:00,2020-08-21 01:36:15,2020
318,True,True,True,432,432,6,active,0,0,0,13,False,2020-08-20 23:35:04+00:00,2020-08-21 01:36:15,2020
319,True,True,True,433,433,4,active,0,0,0,15,False,2020-08-20 08:54:48+00:00,2020-08-21 01:36:15,2020
320,True,True,True,434,434,0,active,0,0,0,19,False,2020-08-20 22:50:55+00:00,2020-08-21 01:36:15,2020
321,True,True,True,435,435,8,active,0,0,0,7,False,2020-08-20 23:58:16+00:00,2020-08-21 01:36:15,2020
322,True,True,True,436,436,5,active,0,0,0,10,False,2020-08-21 01:20:40+00:00,2020-08-21 01:36:15,2020
323,True,True,True,437,437,17,active,0,0,0,2,False,2020-08-21 01:14:42+00:00,2020-08-21 01:36:15,2020
324,True,True,True,440,440,11,active,0,0,0,6,False,2020-08-21 01:24:51+00:00,2020-08-21 01:36:15,2020
325,True,True,True,441,441,16,active,0,0,0,3,False,2020-08-21 00:09:35+00:00,2020-08-21 01:36:15,2020
326,True,True,True,442,442,14,active,0,0,0,1,False,2020-08-20 23:15:38+00:00,2020-08-21 01:36:15,2020
327,True,True,True,443,443,6,active,0,0,1,12,False,2020-08-21 00:59:15+00:00,2020-08-21 01:36:15,2020
328,True,True,True,445,445,11,active,0,0,0,8,False,2020-08-21 00:09:33+00:00,2020-08-21 01:36:15,2020
329,True,True,True,446,446,6,active,0,0,0,6,False,2020-08-21 00:31:37+00:00,2020-08-21 01:36:15,2020
330,True,True,True,447,447,6,active,0,0,0,13,False,2020-08-20 22:11:49+00:00,2020-08-21 01:36:15,2020
331,True,True,True,448,448,6,active,0,0,0,5,False,2020-08-21 00:31:10+00:00,2020-08-21 01:36:15,2020
332,False,True,True,449,449,0,out_of_service,0,0,0,0,False,1970-01-02 00:00:00+00:00,2020-08-21 01:36:15,1970
333,True,True,True,450,450,8,active,0,0,0,7,False,2020-08-21 01:04:10+00:00,2020-08-21 01:36:15,2020
334,True,True,True,451,451,11,active,0,0,0,4,False,2020-08-21 01:08:34+00:00,2020-08-21 01:36:15,2020
335,True,True,True,452,452,5,active,0,0,0,10,False,2020-08-21 00:42:53+00:00,2020-08-21 01:36:15,2020
336,True,True,True,453,453,9,active,0,0,0,6,False,2020-08-21 01:28:54+00:00,2020-08-21 01:36:15,2020
337,True,True,True,454,454,11,active,0,0,1,3,False,2020-08-21 01:04:05+00:00,2020-08-21 01:36:15,2020
338,True,True,True,455,455,7,active,0,0,0,5,False,2020-08-20 22:54:21+00:00,2020-08-21 01:36:15,2020
339,True,True,True,456,456,4,active,0,0,0,15,False,2020-08-21 00:56:24+00:00,2020-08-21 01:36:15,2020
340,True,True,True,457,457,11,active,0,0,0,0,False,2020-08-20 22:41:22+00:00,2020-08-21 01:36:15,2020
341,True,True,True,458,458,5,active,0,0,3,3,False,2020-08-20 23:15:23+00:00,2020-08-21 01:36:15,2020
342,True,True,True,459,459,4,active,0,0,0,19,False,2020-08-21 01:18:52+00:00,2020-08-21 01:36:15,2020
