,station_id,is_renting,num_ebikes_available,num_bikes_disabled,eightd_has_available_keys,last_reported,eightd_active_station_services,num_docks_disabled,is_returning,legacy_id,is_installed,num_bikes_available,num_docks_available,station_status,valet,timestamp_of_data_read_request,year_station_last_reported
214,280,True,0,0,False,2020-08-03 12:36:47+00:00,,0,True,280,True,6,13,active,,2020-08-03 15:11:55,2020
215,282,True,0,0,False,2020-08-03 15:04:33+00:00,,0,True,282,True,2,13,active,,2020-08-03 15:11:55,2020
216,318,True,0,0,False,2020-08-03 15:09:34+00:00,,0,True,318,True,15,4,active,,2020-08-03 15:11:55,2020
217,319,True,0,0,False,2020-08-03 12:32:49+00:00,,0,True,319,True,9,16,active,,2020-08-03 15:11:55,2020
218,327,True,0,0,False,2020-08-03 14:30:04+00:00,,0,True,327,True,1,14,active,,2020-08-03 15:11:55,2020
219,328,True,0,0,False,2020-08-03 14:54:31+00:00,,0,True,328,True,13,2,active,,2020-08-03 15:11:55,2020
220,329,True,0,0,False,2020-08-03 13:00:48+00:00,,0,True,329,True,12,3,active,,2020-08-03 15:11:55,2020
221,330,True,0,0,False,2020-08-03 15:03:34+00:00,,0,True,330,True,3,12,active,,2020-08-03 15:11:55,2020
222,331,True,0,2,False,2020-08-03 15:10:46+00:00,,0,True,331,True,12,1,active,,2020-08-03 15:11:55,2020
223,332,True,0,0,False,2020-08-03 14:44:28+00:00,,0,True,332,True,0,15,active,,2020-08-03 15:11:55,2020
224,333,True,0,0,False,2020-08-03 15:06:25+00:00,,0,True,333,True,24,1,active,,2020-08-03 15:11:55,2020
225,334,True,0,0,False,2020-08-03 14:57:14+00:00,,0,True,334,True,19,0,active,,2020-08-03 15:11:55,2020
226,335,True,0,0,False,2020-08-03 14:22:06+00:00,,0,True,335,True,4,15,active,,2020-08-03 15:11:55,2020
227,336,True,0,0,False,2020-08-03 14:52:08+00:00,,0,True,336,True,14,1,active,,2020-08-03 15:11:55,2020
228,337,True,0,0,False,2020-08-03 12:10:55+00:00,,0,True,337,True,15,0,active,,2020-08-03 15:11:55,2020
229,338,True,0,1,False,2020-08-03 09:32:55+00:00,,0,True,338,True,1,13,active,,2020-08-03 15:11:55,2020
230,339,True,0,0,False,2020-08-03 13:17:40+00:00,,0,True,339,True,10,5,active,,2020-08-03 15:11:55,2020
231,340,True,0,0,False,2020-08-03 08:55:25+00:00,,0,True,340,True,15,4,active,,2020-08-03 15:11:55,2020
232,341,True,0,0,True,2020-08-03 10:18:07+00:00,,0,True,341,True,0,15,active,,2020-08-03 15:11:55,2020
233,342,True,0,0,False,2020-08-03 15:08:49+00:00,,0,True,342,True,2,13,active,,2020-08-03 15:11:55,2020
234,343,True,0,1,False,2020-08-03 12:58:17+00:00,,0,True,343,True,6,8,active,,2020-08-03 15:11:55,2020
235,344,True,0,0,False,2020-08-03 11:33:52+00:00,,0,True,344,True,0,19,active,,2020-08-03 15:11:55,2020
236,345,True,0,0,False,2020-08-03 15:05:17+00:00,,0,True,345,True,2,17,active,,2020-08-03 15:11:55,2020
237,346,True,0,0,False,2020-08-03 15:11:24+00:00,,0,True,346,True,4,11,active,,2020-08-03 15:11:55,2020
238,347,True,0,0,False,2020-08-03 12:18:06+00:00,,0,True,347,True,1,14,active,,2020-08-03 15:11:55,2020
239,348,True,0,0,False,2020-08-03 14:15:21+00:00,,0,True,348,True,12,3,active,,2020-08-03 15:11:55,2020
240,349,True,0,0,True,2020-08-03 12:30:41+00:00,,0,True,349,True,11,6,active,,2020-08-03 15:11:55,2020
241,350,True,0,0,False,2020-08-03 09:57:02+00:00,,0,True,350,True,4,13,active,,2020-08-03 15:11:55,2020
242,351,True,0,2,False,2020-08-03 13:42:42+00:00,,0,True,351,True,4,9,active,,2020-08-03 15:11:55,2020
243,352,True,0,0,False,2020-08-03 14:34:35+00:00,,0,True,352,True,2,13,active,,2020-08-03 15:11:55,2020
244,353,True,0,0,True,2020-08-03 08:54:39+00:00,,0,True,353,True,8,7,active,,2020-08-03 15:11:55,2020
245,354,True,0,0,False,2020-08-03 12:16:04+00:00,,0,True,354,True,0,15,active,,2020-08-03 15:11:55,2020
246,355,True,0,0,False,2020-08-03 14:37:18+00:00,,0,True,355,True,9,8,active,,2020-08-03 15:11:55,2020
247,356,True,0,0,False,2020-08-03 13:29:46+00:00,,0,True,356,True,23,0,active,,2020-08-03 15:11:55,2020
248,357,True,0,0,False,2020-08-03 14:57:41+00:00,,0,True,357,True,6,9,active,,2020-08-03 15:11:55,2020
249,358,True,0,0,False,2020-08-03 12:55:07+00:00,,0,True,358,True,9,10,active,,2020-08-03 15:11:55,2020
250,359,True,0,0,False,2020-08-03 15:04:09+00:00,,0,True,359,True,14,1,active,,2020-08-03 15:11:55,2020
251,360,True,0,0,False,2020-08-03 13:15:23+00:00,,0,True,360,True,1,14,active,,2020-08-03 15:11:55,2020
252,361,True,0,0,False,2020-08-03 14:54:07+00:00,,0,True,361,True,5,14,active,,2020-08-03 15:11:55,2020
253,362,True,0,1,False,2020-08-03 14:28:26+00:00,,0,True,362,True,12,6,active,,2020-08-03 15:11:55,2020
254,363,True,0,0,False,2020-08-03 14:55:46+00:00,,0,True,363,True,9,10,active,,2020-08-03 15:11:55,2020
255,364,True,0,1,False,2020-08-03 15:01:59+00:00,,0,True,364,True,5,13,active,,2020-08-03 15:11:55,2020
256,365,True,0,1,False,2020-08-03 14:57:35+00:00,,0,True,365,True,12,6,active,,2020-08-03 15:11:55,2020
257,366,True,0,0,False,2020-08-03 14:44:43+00:00,,0,True,366,True,7,8,active,,2020-08-03 15:11:55,2020
258,367,True,0,0,False,2020-08-03 14:56:57+00:00,,0,True,367,True,10,9,active,,2020-08-03 15:11:55,2020
259,368,True,0,1,False,2020-08-03 12:57:40+00:00,,0,True,368,True,1,13,active,,2020-08-03 15:11:55,2020
260,369,True,0,0,False,2020-08-03 14:52:54+00:00,,0,True,369,True,2,13,active,,2020-08-03 15:11:55,2020
261,370,True,0,0,False,2020-08-03 15:11:00+00:00,,0,True,370,True,5,14,active,,2020-08-03 15:11:55,2020
262,371,True,0,0,False,2020-08-03 14:50:58+00:00,,0,True,371,True,11,8,active,,2020-08-03 15:11:55,2020
263,372,True,0,0,False,2020-08-03 15:01:20+00:00,,0,True,372,True,9,10,active,,2020-08-03 15:11:55,2020
264,373,True,0,0,False,2020-08-03 13:04:02+00:00,,0,True,373,True,11,4,active,,2020-08-03 15:11:55,2020
265,374,True,0,0,False,2020-08-03 15:07:44+00:00,,0,True,374,True,5,14,active,,2020-08-03 15:11:55,2020
266,376,True,0,0,False,2020-08-03 13:09:54+00:00,,0,True,376,True,9,6,active,,2020-08-03 15:11:55,2020
267,377,True,0,0,False,2020-08-03 12:22:12+00:00,,0,True,377,True,6,13,active,,2020-08-03 15:11:55,2020
268,378,True,0,1,False,2020-08-03 15:07:29+00:00,,0,True,378,True,9,9,active,,2020-08-03 15:11:55,2020
269,379,True,0,0,False,2020-08-03 14:52:53+00:00,,0,True,379,True,2,13,active,,2020-08-03 15:11:55,2020
270,380,True,0,0,False,2020-08-03 14:48:29+00:00,,0,True,380,True,16,2,active,,2020-08-03 15:11:55,2020
271,381,True,0,0,False,2020-08-03 15:08:36+00:00,,0,True,381,True,5,14,active,,2020-08-03 15:11:55,2020
272,384,True,0,0,True,2020-08-03 14:49:36+00:00,,0,True,384,True,4,15,active,,2020-08-03 15:11:55,2020
273,385,True,0,0,False,2020-08-03 12:45:25+00:00,,1,True,385,True,14,0,active,,2020-08-03 15:11:55,2020
274,386,True,0,0,False,2020-08-03 15:10:09+00:00,,0,True,386,True,6,13,active,,2020-08-03 15:11:55,2020
275,387,True,0,0,False,2020-08-03 15:10:59+00:00,,0,True,387,True,8,7,active,,2020-08-03 15:11:55,2020
276,388,True,0,0,False,2020-08-02 18:06:47+00:00,,0,True,388,True,9,2,active,,2020-08-03 15:11:55,2020
277,389,True,0,0,False,2020-08-03 08:59:20+00:00,,0,True,389,True,14,0,active,,2020-08-03 15:11:55,2020
278,390,True,0,0,False,2020-08-03 08:38:51+00:00,,0,True,390,True,10,5,active,,2020-08-03 15:11:55,2020
279,391,True,0,1,False,2020-08-03 12:56:58+00:00,,0,True,391,True,14,0,active,,2020-08-03 15:11:55,2020
280,392,True,0,0,False,2020-08-03 08:55:19+00:00,,0,True,392,True,11,4,active,,2020-08-03 15:11:55,2020
281,393,True,0,0,False,2020-08-03 02:55:51+00:00,,0,True,393,True,6,9,active,,2020-08-03 15:11:55,2020
282,394,True,0,0,False,2020-08-03 08:59:09+00:00,,0,True,394,True,0,14,active,,2020-08-03 15:11:55,2020
283,395,True,0,0,False,2020-08-03 15:10:42+00:00,,0,True,395,True,12,3,active,,2020-08-03 15:11:55,2020
284,396,True,0,0,False,2020-08-03 00:58:38+00:00,,0,True,396,True,11,4,active,,2020-08-03 15:11:55,2020
285,397,True,0,0,False,2020-08-03 12:53:42+00:00,,0,True,397,True,8,7,active,,2020-08-03 15:11:55,2020
286,398,True,0,0,False,2020-08-03 14:03:23+00:00,,0,True,398,True,4,15,active,,2020-08-03 15:11:55,2020
287,399,True,0,0,False,2020-08-03 14:57:26+00:00,,0,True,399,True,6,9,active,,2020-08-03 15:11:55,2020
288,400,True,0,1,False,2020-08-03 12:56:54+00:00,,0,True,400,True,16,10,active,,2020-08-03 15:11:55,2020
289,401,True,0,0,False,2020-08-03 15:03:55+00:00,,0,True,401,True,13,2,active,,2020-08-03 15:11:55,2020
290,402,True,0,0,False,2020-08-03 14:12:06+00:00,,0,True,402,True,9,6,active,,2020-08-03 15:11:55,2020
291,403,True,0,1,False,2020-08-03 14:32:28+00:00,,0,True,403,True,3,11,active,,2020-08-03 15:11:55,2020
292,404,True,0,2,False,2020-08-03 15:08:45+00:00,,0,True,404,True,0,14,active,,2020-08-03 15:11:55,2020
293,405,True,0,0,False,2020-08-03 11:05:58+00:00,,0,True,405,True,19,0,active,,2020-08-03 15:11:55,2020
294,406,True,0,0,False,2020-08-03 13:22:05+00:00,,0,True,406,True,12,3,active,,2020-08-03 15:11:55,2020
295,407,True,0,0,False,2020-08-03 12:41:53+00:00,,0,True,407,True,6,13,active,,2020-08-03 15:11:55,2020
296,408,True,0,0,False,2020-08-03 12:50:22+00:00,,0,True,408,True,2,13,active,,2020-08-03 15:11:55,2020
297,409,True,0,0,False,2020-08-03 13:50:04+00:00,,0,True,409,True,12,7,active,,2020-08-03 15:11:55,2020
298,410,True,0,0,False,2020-08-03 09:21:09+00:00,,0,True,410,True,17,2,active,,2020-08-03 15:11:55,2020
299,411,True,0,0,False,2020-08-03 08:59:15+00:00,,0,True,411,True,13,2,active,,2020-08-03 15:11:55,2020
300,412,True,0,0,False,2020-08-03 11:39:03+00:00,,0,True,412,True,0,19,active,,2020-08-03 15:11:55,2020
301,413,True,0,0,False,2020-08-03 14:48:41+00:00,,0,True,413,True,7,12,active,,2020-08-03 15:11:55,2020
302,414,True,0,0,False,2020-08-03 13:22:37+00:00,,0,True,414,True,4,19,active,,2020-08-03 15:11:55,2020
303,415,True,0,0,False,2020-08-03 14:23:40+00:00,,0,True,415,True,18,1,active,,2020-08-03 15:11:55,2020
304,416,True,0,0,False,2020-08-03 14:20:09+00:00,,0,True,416,True,11,4,active,,2020-08-03 15:11:55,2020
305,417,True,0,0,False,2020-08-03 15:10:37+00:00,,0,True,417,True,2,17,active,,2020-08-03 15:11:55,2020
306,419,True,0,0,False,2020-08-03 14:51:29+00:00,,0,True,419,True,10,5,active,,2020-08-03 15:11:55,2020
307,420,False,0,0,False,1970-01-02 00:00:00+00:00,,0,False,420,False,0,0,out_of_service,,2020-08-03 15:11:55,1970
308,421,True,0,1,False,2020-08-03 12:58:43+00:00,,0,True,421,True,14,4,active,,2020-08-03 15:11:55,2020
309,422,True,0,0,False,2020-08-03 09:00:00+00:00,,0,True,422,True,14,1,active,,2020-08-03 15:11:55,2020
310,423,True,0,0,False,2020-08-02 21:27:11+00:00,,0,True,423,True,10,9,active,,2020-08-03 15:11:55,2020
311,424,True,0,0,False,2020-08-03 13:24:11+00:00,,0,True,424,True,4,15,active,,2020-08-03 15:11:55,2020
312,425,True,0,0,False,2020-08-03 11:03:08+00:00,,0,True,425,True,0,16,active,,2020-08-03 15:11:55,2020
313,426,True,0,1,False,2020-08-03 14:58:47+00:00,,0,True,426,True,13,13,active,,2020-08-03 15:11:55,2020
314,427,True,0,0,False,2020-08-03 10:58:01+00:00,,0,True,427,True,4,15,active,,2020-08-03 15:11:55,2020
315,428,True,0,0,False,2020-08-03 09:27:48+00:00,,0,True,428,True,19,0,active,,2020-08-03 15:11:55,2020
316,430,True,0,0,False,2020-08-02 08:59:02+00:00,,0,True,430,True,18,1,active,,2020-08-03 15:11:55,2020
317,431,True,0,0,False,2020-08-03 08:58:56+00:00,,0,True,431,True,1,14,active,,2020-08-03 15:11:55,2020
318,432,True,0,0,False,2020-08-03 13:13:08+00:00,,0,True,432,True,8,11,active,,2020-08-03 15:11:55,2020
319,433,True,0,0,False,2020-08-03 08:59:50+00:00,,0,True,433,True,0,19,active,,2020-08-03 15:11:55,2020
320,434,True,0,0,False,2020-08-03 13:34:47+00:00,,0,True,434,True,4,15,active,,2020-08-03 15:11:55,2020
321,435,True,0,0,False,2020-08-03 07:56:20+00:00,,0,True,435,True,13,2,active,,2020-08-03 15:11:55,2020
322,436,True,0,2,False,2020-08-03 13:05:35+00:00,,0,True,436,True,3,10,active,,2020-08-03 15:11:55,2020
323,437,True,0,0,False,2020-08-03 15:08:58+00:00,,0,True,437,True,10,9,active,,2020-08-03 15:11:55,2020
324,440,True,0,0,False,2020-08-03 14:23:11+00:00,,0,True,440,True,16,1,active,,2020-08-03 15:11:55,2020
325,441,True,0,0,False,2020-08-03 14:27:31+00:00,,0,True,441,True,16,3,active,,2020-08-03 15:11:55,2020
326,442,True,0,0,False,2020-08-03 15:01:57+00:00,,0,True,442,True,2,13,active,,2020-08-03 15:11:55,2020
327,443,True,0,0,False,2020-08-03 14:05:06+00:00,,0,True,443,True,1,18,active,,2020-08-03 15:11:55,2020
328,445,True,0,0,False,2020-08-03 12:31:49+00:00,,0,True,445,True,19,0,active,,2020-08-03 15:11:55,2020
329,446,True,0,1,False,2020-08-03 14:32:59+00:00,,0,True,446,True,5,6,active,,2020-08-03 15:11:55,2020
330,447,True,0,0,False,2020-08-03 12:31:49+00:00,,0,True,447,True,0,19,active,,2020-08-03 15:11:55,2020
331,448,True,0,0,False,2020-08-03 08:59:01+00:00,,0,True,448,True,0,11,active,,2020-08-03 15:11:55,2020
332,449,True,0,0,False,1970-01-02 00:00:00+00:00,,0,True,449,False,0,0,out_of_service,,2020-08-03 15:11:55,1970
333,450,True,0,0,False,2020-08-03 13:44:20+00:00,,0,True,450,True,3,12,active,,2020-08-03 15:11:55,2020
334,451,True,0,1,False,2020-08-03 14:38:58+00:00,,0,True,451,True,1,13,active,,2020-08-03 15:11:55,2020
335,452,True,0,0,False,2020-08-03 14:55:34+00:00,,0,True,452,True,9,6,active,,2020-08-03 15:11:55,2020
336,453,True,0,2,False,2020-08-03 13:30:07+00:00,,0,True,453,True,10,3,active,,2020-08-03 15:11:55,2020
337,454,True,0,0,False,2020-08-03 15:08:13+00:00,,0,True,454,True,11,4,active,,2020-08-03 15:11:55,2020
338,455,True,0,0,False,2020-08-03 13:48:56+00:00,,0,True,455,True,10,2,active,,2020-08-03 15:11:55,2020
