,legacy_id,num_ebikes_available,num_docks_disabled,is_installed,is_returning,last_reported,num_bikes_available,station_status,num_bikes_disabled,eightd_has_available_keys,station_id,num_docks_available,is_renting,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
217,319,0,0,True,True,2020-07-28 22:25:57+00:00,10,active,0,False,319,15,True,,,2020-07-28 23:05:10,2020
218,327,0,0,True,True,2020-07-28 22:41:37+00:00,13,active,0,False,327,2,True,,,2020-07-28 23:05:10,2020
219,328,0,0,True,True,2020-07-28 23:04:01+00:00,9,active,0,False,328,6,True,,,2020-07-28 23:05:10,2020
220,329,0,0,True,True,2020-07-28 23:04:57+00:00,12,active,0,False,329,3,True,,,2020-07-28 23:05:10,2020
221,330,0,0,True,True,2020-07-28 23:02:02+00:00,8,active,0,False,330,7,True,,,2020-07-28 23:05:10,2020
222,331,0,0,True,True,2020-07-28 23:05:05+00:00,9,active,2,False,331,4,True,,,2020-07-28 23:05:10,2020
223,332,0,0,True,True,2020-07-28 22:48:19+00:00,8,active,1,False,332,6,True,,,2020-07-28 23:05:10,2020
224,333,0,0,True,True,2020-07-28 22:59:10+00:00,18,active,0,False,333,7,True,,,2020-07-28 23:05:10,2020
225,334,0,0,True,True,2020-07-28 22:52:43+00:00,10,active,0,False,334,9,True,,,2020-07-28 23:05:10,2020
226,335,0,0,True,True,2020-07-28 22:46:55+00:00,7,active,0,False,335,12,True,,,2020-07-28 23:05:10,2020
227,336,0,0,True,True,2020-07-28 21:32:46+00:00,10,active,0,False,336,5,True,,,2020-07-28 23:05:10,2020
228,337,0,0,True,True,2020-07-28 21:20:02+00:00,13,active,1,False,337,1,True,,,2020-07-28 23:05:10,2020
229,338,0,0,True,True,2020-07-28 22:37:52+00:00,3,active,0,False,338,12,True,,,2020-07-28 23:05:10,2020
230,339,0,0,True,True,2020-07-28 22:12:50+00:00,14,active,0,False,339,1,True,,,2020-07-28 23:05:10,2020
231,340,0,0,True,True,2020-07-28 12:42:54+00:00,15,active,0,False,340,4,True,,,2020-07-28 23:05:10,2020
232,341,0,0,True,True,2020-07-28 22:58:43+00:00,6,active,0,True,341,9,True,,,2020-07-28 23:05:10,2020
233,342,0,0,True,True,2020-07-28 23:04:09+00:00,4,active,0,False,342,11,True,,,2020-07-28 23:05:10,2020
234,343,0,0,True,True,2020-07-28 20:36:56+00:00,5,active,1,False,343,9,True,,,2020-07-28 23:05:10,2020
235,344,0,0,True,True,2020-07-28 21:34:35+00:00,0,active,0,False,344,19,True,,,2020-07-28 23:05:10,2020
236,345,0,0,True,True,2020-07-28 22:55:31+00:00,12,active,1,False,345,6,True,,,2020-07-28 23:05:10,2020
237,346,0,0,True,True,2020-07-28 22:59:38+00:00,2,active,0,False,346,13,True,,,2020-07-28 23:05:10,2020
238,347,0,0,True,True,2020-07-28 22:58:11+00:00,4,active,0,False,347,11,True,,,2020-07-28 23:05:10,2020
239,348,0,0,True,True,2020-07-28 22:14:32+00:00,9,active,0,False,348,6,True,,,2020-07-28 23:05:10,2020
240,349,0,0,True,True,2020-07-28 08:58:31+00:00,1,active,0,True,349,16,True,,,2020-07-28 23:05:10,2020
241,350,0,0,True,True,2020-07-28 17:10:49+00:00,4,active,0,False,350,13,True,,,2020-07-28 23:05:10,2020
242,351,0,0,True,True,2020-07-28 22:57:50+00:00,0,active,0,False,351,15,True,,,2020-07-28 23:05:10,2020
243,352,0,0,True,True,2020-07-28 23:01:04+00:00,9,active,0,False,352,6,True,,,2020-07-28 23:05:10,2020
244,353,0,0,True,True,2020-07-28 18:09:57+00:00,13,active,0,True,353,2,True,,,2020-07-28 23:05:10,2020
245,354,0,0,True,True,2020-07-28 22:57:10+00:00,1,active,0,False,354,14,True,,,2020-07-28 23:05:10,2020
246,355,0,0,True,True,2020-07-28 16:35:47+00:00,7,active,0,False,355,10,True,,,2020-07-28 23:05:10,2020
247,356,0,0,True,True,2020-07-28 23:01:07+00:00,4,active,0,False,356,19,True,,,2020-07-28 23:05:10,2020
248,357,0,0,True,True,2020-07-28 22:44:57+00:00,10,active,0,False,357,5,True,,,2020-07-28 23:05:10,2020
249,358,0,0,True,True,2020-07-28 22:41:15+00:00,8,active,0,False,358,11,True,,,2020-07-28 23:05:10,2020
250,359,0,0,True,True,2020-07-28 23:04:57+00:00,1,active,0,False,359,14,True,,,2020-07-28 23:05:10,2020
251,360,0,0,True,True,2020-07-28 22:39:12+00:00,7,active,0,False,360,8,True,,,2020-07-28 23:05:10,2020
252,361,0,0,True,True,2020-07-28 23:03:57+00:00,5,active,1,False,361,13,True,,,2020-07-28 23:05:10,2020
253,362,0,0,True,True,2020-07-28 22:53:16+00:00,16,active,0,False,362,3,True,,,2020-07-28 23:05:10,2020
254,363,0,0,True,True,2020-07-28 22:53:36+00:00,19,active,0,False,363,0,True,,,2020-07-28 23:05:10,2020
255,364,0,0,True,True,2020-07-28 22:51:14+00:00,3,active,0,False,364,16,True,,,2020-07-28 23:05:10,2020
256,365,0,0,True,True,2020-07-28 22:59:12+00:00,0,active,0,False,365,19,True,,,2020-07-28 23:05:10,2020
257,366,0,0,True,True,2020-07-28 23:03:53+00:00,6,active,0,False,366,9,True,,,2020-07-28 23:05:10,2020
258,367,0,0,True,True,2020-07-28 21:00:08+00:00,15,active,1,False,367,3,True,,,2020-07-28 23:05:10,2020
259,368,0,0,True,True,2020-07-28 21:51:34+00:00,0,active,0,False,368,15,True,,,2020-07-28 23:05:10,2020
260,369,0,0,True,True,2020-07-28 22:59:57+00:00,15,active,0,False,369,0,True,,,2020-07-28 23:05:10,2020
261,370,0,0,True,True,2020-07-28 23:05:05+00:00,17,active,0,False,370,2,True,,,2020-07-28 23:05:10,2020
262,371,0,0,True,True,2020-07-28 21:58:44+00:00,9,active,0,False,371,10,True,,,2020-07-28 23:05:10,2020
263,372,0,0,True,True,2020-07-28 22:51:48+00:00,12,active,0,False,372,7,True,,,2020-07-28 23:05:10,2020
264,373,0,0,True,True,2020-07-28 22:02:33+00:00,6,active,0,False,373,9,True,,,2020-07-28 23:05:10,2020
265,374,0,0,True,True,2020-07-28 22:55:30+00:00,1,active,0,False,374,18,True,,,2020-07-28 23:05:10,2020
266,376,0,0,True,True,2020-07-28 22:54:23+00:00,6,active,0,False,376,9,True,,,2020-07-28 23:05:10,2020
267,377,0,0,True,False,2020-07-28 20:49:05+00:00,13,active,0,False,377,6,False,,,2020-07-28 23:05:10,2020
268,378,0,0,True,True,2020-07-28 22:36:27+00:00,6,active,0,False,378,13,True,,,2020-07-28 23:05:10,2020
269,379,0,0,True,True,2020-07-28 23:01:32+00:00,10,active,1,False,379,4,True,,,2020-07-28 23:05:10,2020
270,380,0,0,True,True,2020-07-28 22:32:05+00:00,0,active,0,False,380,18,True,,,2020-07-28 23:05:10,2020
271,381,0,0,True,True,2020-07-28 22:53:37+00:00,9,active,1,False,381,9,True,,,2020-07-28 23:05:10,2020
272,384,0,0,True,True,2020-07-28 22:29:57+00:00,6,active,1,True,384,12,True,,,2020-07-28 23:05:10,2020
273,385,0,1,True,True,2020-07-28 22:09:06+00:00,0,active,0,False,385,14,True,,,2020-07-28 23:05:10,2020
274,386,0,0,True,True,2020-07-28 22:58:09+00:00,15,active,1,False,386,3,True,,,2020-07-28 23:05:10,2020
275,387,0,0,True,True,2020-07-28 22:48:28+00:00,12,active,0,False,387,3,True,,,2020-07-28 23:05:10,2020
276,388,0,0,True,True,2020-07-28 19:00:06+00:00,3,active,0,False,388,8,True,,,2020-07-28 23:05:10,2020
277,389,0,0,True,True,2020-07-28 21:57:28+00:00,12,active,0,False,389,2,True,,,2020-07-28 23:05:10,2020
278,390,0,0,True,True,2020-07-28 22:47:21+00:00,15,active,0,False,390,0,True,,,2020-07-28 23:05:10,2020
279,391,0,0,True,True,2020-07-28 22:19:53+00:00,13,active,1,False,391,1,True,,,2020-07-28 23:05:10,2020
280,392,0,0,True,True,2020-07-28 20:59:38+00:00,7,active,0,False,392,8,True,,,2020-07-28 23:05:10,2020
281,393,0,0,True,True,2020-07-28 16:21:03+00:00,6,active,0,False,393,9,True,,,2020-07-28 23:05:10,2020
282,394,0,0,True,True,2020-07-28 22:22:59+00:00,0,active,0,False,394,14,True,,,2020-07-28 23:05:10,2020
283,395,0,0,True,True,2020-07-28 21:47:43+00:00,5,active,0,False,395,10,True,,,2020-07-28 23:05:10,2020
284,396,0,0,True,True,2020-07-28 22:24:36+00:00,9,active,0,False,396,6,True,,,2020-07-28 23:05:10,2020
285,397,0,0,True,True,2020-07-28 23:00:13+00:00,11,active,0,False,397,4,True,,,2020-07-28 23:05:10,2020
286,398,0,0,True,True,2020-07-28 22:53:46+00:00,4,active,0,False,398,15,True,,,2020-07-28 23:05:10,2020
287,399,0,0,True,True,2020-07-28 22:03:32+00:00,3,active,0,False,399,12,True,,,2020-07-28 23:05:10,2020
288,400,0,0,True,True,2020-07-28 22:35:16+00:00,12,active,0,False,400,15,True,,,2020-07-28 23:05:10,2020
289,401,0,0,True,True,2020-07-28 22:43:03+00:00,12,active,0,False,401,3,True,,,2020-07-28 23:05:10,2020
290,402,0,0,True,True,2020-07-28 22:32:48+00:00,3,active,0,False,402,12,True,,,2020-07-28 23:05:10,2020
291,403,0,0,True,True,2020-07-28 23:04:25+00:00,8,active,0,False,403,7,True,,,2020-07-28 23:05:10,2020
292,404,0,0,True,True,2020-07-28 22:51:28+00:00,3,active,1,False,404,12,True,,,2020-07-28 23:05:10,2020
293,405,0,0,True,True,2020-07-28 21:39:46+00:00,13,active,0,False,405,6,True,,,2020-07-28 23:05:10,2020
294,406,0,0,True,True,2020-07-28 22:36:50+00:00,2,active,1,False,406,12,True,,,2020-07-28 23:05:10,2020
295,407,0,0,True,True,2020-07-28 22:32:41+00:00,5,active,0,False,407,14,True,,,2020-07-28 23:05:10,2020
296,408,0,0,True,True,2020-07-28 22:46:33+00:00,7,active,0,False,408,8,True,,,2020-07-28 23:05:10,2020
297,409,0,0,True,True,2020-07-28 23:00:38+00:00,7,active,0,False,409,12,True,,,2020-07-28 23:05:10,2020
298,410,0,0,True,True,2020-07-28 21:27:36+00:00,18,active,0,False,410,1,True,,,2020-07-28 23:05:10,2020
299,411,0,0,True,True,2020-07-27 08:59:02+00:00,14,active,1,False,411,0,True,,,2020-07-28 23:05:10,2020
300,412,0,0,True,True,2020-07-28 23:04:00+00:00,11,active,0,False,412,8,True,,,2020-07-28 23:05:10,2020
301,413,0,0,True,True,2020-07-28 22:53:26+00:00,15,active,0,False,413,4,True,,,2020-07-28 23:05:10,2020
302,414,0,0,True,True,2020-07-28 22:09:07+00:00,3,active,0,False,414,20,True,,,2020-07-28 23:05:10,2020
303,415,0,0,True,True,2020-07-28 22:37:10+00:00,1,active,0,False,415,18,True,,,2020-07-28 23:05:10,2020
304,416,0,0,True,True,2020-07-28 23:03:00+00:00,4,active,0,False,416,11,True,,,2020-07-28 23:05:10,2020
305,417,0,0,True,True,2020-07-28 23:01:51+00:00,11,active,0,False,417,8,True,,,2020-07-28 23:05:10,2020
306,419,0,0,True,True,2020-07-28 22:56:30+00:00,10,active,0,False,419,5,True,,,2020-07-28 23:05:10,2020
307,420,0,0,False,False,1970-01-02 00:00:00+00:00,0,out_of_service,0,False,420,0,False,,,2020-07-28 23:05:10,1970
308,421,0,0,True,True,2020-07-27 08:58:50+00:00,10,active,0,False,421,9,True,,,2020-07-28 23:05:10,2020
309,422,0,0,True,True,2020-07-28 13:43:38+00:00,14,active,0,False,422,1,True,,,2020-07-28 23:05:10,2020
310,423,0,0,True,True,2020-07-28 12:51:15+00:00,9,active,0,False,423,10,True,,,2020-07-28 23:05:10,2020
311,424,0,0,True,True,2020-07-28 22:22:21+00:00,9,active,0,False,424,10,True,,,2020-07-28 23:05:10,2020
312,425,0,0,True,True,2020-07-28 08:58:09+00:00,3,active,0,False,425,13,True,,,2020-07-28 23:05:10,2020
313,426,0,0,True,True,2020-07-28 22:36:47+00:00,2,active,0,False,426,25,True,,,2020-07-28 23:05:10,2020
314,427,0,0,True,True,2020-07-28 22:54:15+00:00,8,active,0,False,427,11,True,,,2020-07-28 23:05:10,2020
315,428,0,0,True,True,2020-07-28 22:47:57+00:00,11,active,0,False,428,8,True,,,2020-07-28 23:05:10,2020
316,430,0,0,True,True,2020-07-28 13:12:35+00:00,15,active,0,False,430,4,True,,,2020-07-28 23:05:10,2020
317,431,0,0,True,True,2020-07-28 21:53:13+00:00,3,active,0,False,431,12,True,,,2020-07-28 23:05:10,2020
318,432,0,0,True,True,2020-07-28 21:23:40+00:00,6,active,0,False,432,13,True,,,2020-07-28 23:05:10,2020
319,433,0,0,True,True,2020-07-28 08:58:29+00:00,1,active,0,False,433,18,True,,,2020-07-28 23:05:10,2020
320,434,0,0,True,True,2020-07-28 06:15:49+00:00,10,active,0,False,434,9,True,,,2020-07-28 23:05:10,2020
321,435,0,0,True,True,2020-07-28 22:55:47+00:00,11,active,1,False,435,3,True,,,2020-07-28 23:05:10,2020
322,436,0,0,True,True,2020-07-28 22:41:09+00:00,7,active,0,False,436,8,True,,,2020-07-28 23:05:10,2020
323,437,0,0,True,True,2020-07-28 22:58:31+00:00,16,active,0,False,437,3,True,,,2020-07-28 23:05:10,2020
324,440,0,0,True,True,2020-07-28 23:00:19+00:00,10,active,0,False,440,7,True,,,2020-07-28 23:05:10,2020
325,441,0,0,True,True,2020-07-28 21:54:24+00:00,18,active,0,False,441,1,True,,,2020-07-28 23:05:10,2020
326,442,0,0,True,True,2020-07-28 22:51:08+00:00,6,active,0,False,442,9,True,,,2020-07-28 23:05:10,2020
327,443,0,0,True,True,2020-07-28 21:34:59+00:00,5,active,0,False,443,14,True,,,2020-07-28 23:05:10,2020
328,445,0,0,True,True,2020-07-28 22:52:30+00:00,17,active,0,False,445,2,True,,,2020-07-28 23:05:10,2020
329,446,0,0,True,True,2020-07-28 22:39:50+00:00,10,active,0,False,446,2,True,,,2020-07-28 23:05:10,2020
330,447,0,0,True,True,2020-07-28 22:11:44+00:00,2,active,0,False,447,17,True,,,2020-07-28 23:05:10,2020
331,448,0,0,True,True,2020-07-28 08:59:00+00:00,0,active,0,False,448,11,True,,,2020-07-28 23:05:10,2020
332,449,0,0,False,True,1970-01-02 00:00:00+00:00,0,out_of_service,0,False,449,0,True,,,2020-07-28 23:05:10,1970
333,450,0,0,True,True,2020-07-28 22:55:03+00:00,4,active,0,False,450,11,True,,,2020-07-28 23:05:10,2020
334,451,0,0,True,True,2020-07-28 23:02:42+00:00,2,active,0,False,451,13,True,,,2020-07-28 23:05:10,2020
335,452,0,0,True,True,2020-07-28 22:50:40+00:00,3,active,0,False,452,12,True,,,2020-07-28 23:05:10,2020
336,453,0,0,True,True,2020-07-28 23:01:22+00:00,2,active,0,False,453,13,True,,,2020-07-28 23:05:10,2020
337,454,0,0,True,True,2020-07-28 22:39:12+00:00,13,active,0,False,454,2,True,,,2020-07-28 23:05:10,2020
