,last_reported,station_status,num_bikes_available,num_ebikes_available,num_bikes_disabled,station_id,num_docks_available,is_renting,eightd_has_available_keys,legacy_id,is_returning,is_installed,num_docks_disabled,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
218,2020-08-20 15:52:14+00:00,active,9,0,0,327,6,True,False,327,True,True,0,,,2020-08-20 15:53:35,2020
219,2020-08-20 15:12:27+00:00,active,2,0,0,328,13,True,False,328,True,True,0,,,2020-08-20 15:53:35,2020
220,2020-08-20 14:51:09+00:00,active,6,0,1,329,8,True,False,329,True,True,0,,,2020-08-20 15:53:35,2020
221,2020-08-20 15:18:31+00:00,active,4,0,0,330,11,True,False,330,True,True,0,,,2020-08-20 15:53:35,2020
222,2020-08-20 15:50:31+00:00,active,5,0,0,331,10,True,False,331,True,True,0,,,2020-08-20 15:53:35,2020
223,2020-08-20 15:52:45+00:00,active,6,0,0,332,9,True,False,332,True,True,0,,,2020-08-20 15:53:35,2020
224,2020-08-20 14:38:09+00:00,active,21,0,0,333,4,True,False,333,True,True,0,,,2020-08-20 15:53:35,2020
225,2020-08-20 14:54:08+00:00,active,19,0,0,334,0,True,False,334,True,True,0,,,2020-08-20 15:53:35,2020
226,2020-08-20 15:48:19+00:00,active,3,0,0,335,16,True,False,335,True,True,0,,,2020-08-20 15:53:35,2020
227,2020-08-20 13:51:42+00:00,active,4,0,0,336,11,True,False,336,True,True,0,,,2020-08-20 15:53:35,2020
228,2020-08-20 11:47:32+00:00,active,13,0,0,337,2,True,False,337,True,True,0,,,2020-08-20 15:53:35,2020
229,2020-08-20 15:47:48+00:00,active,2,0,0,338,13,True,False,338,True,True,0,,,2020-08-20 15:53:35,2020
230,2020-08-20 15:22:04+00:00,active,15,0,0,339,0,True,False,339,True,True,0,,,2020-08-20 15:53:35,2020
231,2020-08-20 08:51:25+00:00,active,14,0,0,340,5,True,False,340,True,True,0,,,2020-08-20 15:53:35,2020
232,2020-08-20 10:20:54+00:00,active,12,0,0,341,3,True,True,341,True,True,0,,,2020-08-20 15:53:35,2020
233,2020-08-20 15:48:04+00:00,active,2,0,1,342,12,True,False,342,True,True,0,,,2020-08-20 15:53:35,2020
234,2020-08-20 05:26:24+00:00,active,3,0,0,343,12,True,False,343,True,True,0,,,2020-08-20 15:53:35,2020
235,2020-08-20 15:35:09+00:00,active,7,0,0,344,12,True,False,344,True,True,0,,,2020-08-20 15:53:35,2020
236,2020-08-20 14:58:00+00:00,active,3,0,0,345,16,True,False,345,True,True,0,,,2020-08-20 15:53:35,2020
237,2020-08-20 15:50:23+00:00,active,2,0,0,346,13,True,False,346,True,True,0,,,2020-08-20 15:53:35,2020
238,2020-08-20 11:58:38+00:00,active,10,0,0,347,5,True,False,347,True,True,0,,,2020-08-20 15:53:35,2020
239,2020-08-20 15:45:23+00:00,active,7,0,0,348,8,True,False,348,True,True,0,,,2020-08-20 15:53:35,2020
240,2020-08-20 14:18:20+00:00,active,6,0,0,349,11,True,False,349,True,True,0,,,2020-08-20 15:53:35,2020
241,2020-08-20 15:36:09+00:00,active,12,0,0,350,5,True,False,350,True,True,0,,,2020-08-20 15:53:35,2020
242,2020-08-20 15:40:25+00:00,active,12,0,0,351,3,True,False,351,True,True,0,,,2020-08-20 15:53:35,2020
243,2020-08-20 15:42:15+00:00,active,8,0,0,352,7,True,False,352,True,True,0,,,2020-08-20 15:53:35,2020
244,2020-08-20 13:41:25+00:00,active,7,0,0,353,8,True,True,353,True,True,0,,,2020-08-20 15:53:35,2020
245,2020-08-20 15:32:58+00:00,active,1,0,0,354,14,True,False,354,True,True,0,,,2020-08-20 15:53:35,2020
246,2020-08-20 14:51:49+00:00,active,17,0,0,355,0,True,False,355,True,True,0,,,2020-08-20 15:53:35,2020
247,2020-08-20 15:52:16+00:00,active,15,0,0,356,8,True,False,356,True,True,0,,,2020-08-20 15:53:35,2020
248,2020-08-20 11:54:39+00:00,active,6,0,0,357,9,True,False,357,True,True,0,,,2020-08-20 15:53:35,2020
249,2020-08-20 15:14:56+00:00,active,17,0,0,358,2,True,False,358,True,True,0,,,2020-08-20 15:53:35,2020
250,2020-08-20 15:32:03+00:00,active,8,0,0,359,7,True,False,359,True,True,0,,,2020-08-20 15:53:35,2020
251,2020-08-20 15:34:27+00:00,active,8,0,0,360,7,True,False,360,True,True,0,,,2020-08-20 15:53:35,2020
252,2020-08-20 15:34:55+00:00,active,11,0,0,361,8,True,False,361,True,True,0,,,2020-08-20 15:53:35,2020
253,2020-08-20 15:37:55+00:00,active,9,0,1,362,9,True,False,362,True,True,0,,,2020-08-20 15:53:35,2020
254,2020-08-20 15:20:37+00:00,active,18,0,0,363,1,True,False,363,True,True,0,,,2020-08-20 15:53:35,2020
255,2020-08-20 15:47:18+00:00,active,8,0,0,364,11,True,False,364,True,True,0,,,2020-08-20 15:53:35,2020
256,2020-08-20 15:41:46+00:00,active,17,0,0,365,2,True,False,365,True,True,0,,,2020-08-20 15:53:35,2020
257,1970-01-02 00:00:00+00:00,out_of_service,0,0,0,366,0,True,False,366,True,False,0,,,2020-08-20 15:53:35,1970
258,2020-08-20 14:33:14+00:00,active,18,0,0,367,1,True,False,367,True,True,0,,,2020-08-20 15:53:35,2020
259,2020-08-20 13:53:36+00:00,active,6,0,0,368,9,True,False,368,True,True,0,,,2020-08-20 15:53:35,2020
260,2020-08-20 15:49:48+00:00,active,1,0,0,369,14,True,False,369,True,True,0,,,2020-08-20 15:53:35,2020
261,2020-08-20 15:34:13+00:00,active,13,0,0,370,6,True,False,370,True,True,0,,,2020-08-20 15:53:35,2020
262,2020-08-20 12:23:20+00:00,active,3,0,0,371,16,True,False,371,True,True,0,,,2020-08-20 15:53:35,2020
263,2020-08-20 15:51:18+00:00,active,12,0,1,372,6,True,False,372,True,True,0,,,2020-08-20 15:53:35,2020
264,2020-08-20 12:11:08+00:00,active,7,0,0,373,8,True,False,373,True,True,0,,,2020-08-20 15:53:35,2020
265,2020-08-20 15:37:25+00:00,active,8,0,0,374,11,True,False,374,True,True,0,,,2020-08-20 15:53:35,2020
266,2020-08-20 15:52:18+00:00,active,10,0,0,376,5,True,False,376,True,True,0,,,2020-08-20 15:53:35,2020
267,2020-08-20 15:52:04+00:00,active,3,0,0,377,16,True,False,377,True,True,0,,,2020-08-20 15:53:35,2020
268,2020-08-20 15:53:02+00:00,active,6,0,0,378,13,True,False,378,True,True,0,,,2020-08-20 15:53:35,2020
269,2020-08-20 15:50:23+00:00,active,5,0,0,379,10,True,False,379,True,True,0,,,2020-08-20 15:53:35,2020
270,2020-08-20 15:50:36+00:00,active,18,0,0,380,0,True,False,380,True,True,0,,,2020-08-20 15:53:35,2020
271,2020-08-20 15:38:18+00:00,active,4,0,0,381,15,True,False,381,True,True,0,,,2020-08-20 15:53:35,2020
272,2020-08-20 15:43:41+00:00,active,10,0,0,384,9,True,True,384,True,True,0,,,2020-08-20 15:53:35,2020
273,2020-08-20 15:31:50+00:00,active,10,0,1,385,3,True,False,385,True,True,1,,,2020-08-20 15:53:35,2020
274,2020-08-20 15:35:24+00:00,active,3,0,0,386,16,True,False,386,True,True,0,,,2020-08-20 15:53:35,2020
275,2020-08-20 00:08:41+00:00,active,11,0,0,387,4,True,False,387,True,True,0,,,2020-08-20 15:53:35,2020
276,2020-08-20 09:01:03+00:00,active,8,0,0,388,3,True,False,388,True,True,0,,,2020-08-20 15:53:35,2020
277,2020-08-20 08:55:40+00:00,active,5,0,0,389,9,True,False,389,True,True,0,,,2020-08-20 15:53:35,2020
278,2020-08-20 12:33:16+00:00,active,9,0,0,390,6,True,False,390,True,True,0,,,2020-08-20 15:53:35,2020
279,2020-08-20 15:03:53+00:00,active,13,0,0,391,2,True,False,391,True,True,0,,,2020-08-20 15:53:35,2020
280,2020-08-20 09:00:00+00:00,active,6,0,0,392,9,True,False,392,True,True,0,,,2020-08-20 15:53:35,2020
281,2020-08-20 10:44:54+00:00,active,7,0,0,393,8,True,False,393,True,True,0,,,2020-08-20 15:53:35,2020
282,2020-08-20 09:00:38+00:00,active,0,0,0,394,14,True,False,394,True,True,0,,,2020-08-20 15:53:35,2020
283,2020-08-20 15:04:33+00:00,active,12,0,0,395,3,True,False,395,True,True,0,,,2020-08-20 15:53:35,2020
284,2020-08-20 08:56:31+00:00,active,13,0,0,396,2,True,False,396,True,True,0,,,2020-08-20 15:53:35,2020
285,2020-08-20 10:44:00+00:00,active,10,0,0,397,5,True,False,397,True,True,0,,,2020-08-20 15:53:35,2020
286,2020-08-20 15:49:17+00:00,active,14,0,0,398,5,True,False,398,True,True,0,,,2020-08-20 15:53:35,2020
287,2020-08-20 15:53:08+00:00,active,9,0,1,399,5,True,False,399,True,True,0,,,2020-08-20 15:53:35,2020
288,2020-08-20 15:50:41+00:00,active,17,0,0,400,10,True,False,400,True,True,0,,,2020-08-20 15:53:35,2020
289,2020-08-20 15:21:02+00:00,active,12,0,0,401,3,True,False,401,True,True,0,,,2020-08-20 15:53:35,2020
290,2020-08-20 15:33:47+00:00,active,4,0,0,402,11,True,False,402,True,True,0,,,2020-08-20 15:53:35,2020
291,2020-08-20 15:01:50+00:00,active,1,0,1,403,13,True,False,403,True,True,0,,,2020-08-20 15:53:35,2020
292,2020-08-20 15:49:36+00:00,active,3,0,0,404,13,True,False,404,True,True,0,,,2020-08-20 15:53:35,2020
293,2020-08-20 15:48:15+00:00,active,15,0,0,405,4,True,False,405,True,True,0,,,2020-08-20 15:53:35,2020
294,2020-08-20 15:24:09+00:00,active,14,0,0,406,5,True,False,406,True,True,0,,,2020-08-20 15:53:35,2020
295,2020-08-20 15:49:36+00:00,active,2,0,0,407,17,True,False,407,True,True,0,,,2020-08-20 15:53:35,2020
296,2020-08-20 14:31:40+00:00,active,10,0,0,408,5,True,False,408,True,True,0,,,2020-08-20 15:53:35,2020
297,2020-08-20 15:39:46+00:00,active,11,0,0,409,8,True,False,409,True,True,0,,,2020-08-20 15:53:35,2020
298,2020-08-20 14:08:52+00:00,active,4,0,0,410,15,True,False,410,True,True,0,,,2020-08-20 15:53:35,2020
299,2020-08-20 15:37:22+00:00,active,4,0,0,411,11,True,False,411,True,True,0,,,2020-08-20 15:53:35,2020
300,2020-08-20 15:32:32+00:00,active,0,0,0,412,19,True,False,412,True,True,0,,,2020-08-20 15:53:35,2020
301,2020-08-20 15:50:11+00:00,active,5,0,1,413,13,True,False,413,True,True,0,,,2020-08-20 15:53:35,2020
302,2020-08-20 15:13:37+00:00,active,3,0,0,414,20,True,False,414,True,True,0,,,2020-08-20 15:53:35,2020
303,2020-08-20 15:47:49+00:00,active,9,0,0,415,10,True,False,415,True,True,0,,,2020-08-20 15:53:35,2020
304,2020-08-20 15:41:13+00:00,active,7,0,1,416,7,True,False,416,True,True,0,,,2020-08-20 15:53:35,2020
305,2020-08-20 15:42:52+00:00,active,5,0,0,417,14,True,False,417,True,True,0,,,2020-08-20 15:53:35,2020
306,2020-08-20 14:17:36+00:00,active,9,0,0,419,6,True,False,419,True,True,0,,,2020-08-20 15:53:35,2020
307,1970-01-02 00:00:00+00:00,out_of_service,0,0,0,420,0,False,False,420,False,False,0,,,2020-08-20 15:53:35,1970
308,2020-08-19 20:30:18+00:00,active,7,0,0,421,12,True,False,421,True,True,0,,,2020-08-20 15:53:35,2020
309,2020-08-20 05:44:37+00:00,active,5,0,0,422,10,True,False,422,True,True,0,,,2020-08-20 15:53:35,2020
310,2020-08-20 13:10:21+00:00,active,10,0,0,423,9,True,False,423,True,True,0,,,2020-08-20 15:53:35,2020
311,2020-08-20 11:39:31+00:00,active,5,0,0,424,14,True,False,424,True,True,0,,,2020-08-20 15:53:35,2020
312,2020-08-20 14:51:49+00:00,active,1,0,0,425,15,True,False,425,True,True,0,,,2020-08-20 15:53:35,2020
313,2020-08-20 15:31:31+00:00,active,23,0,0,426,4,True,False,426,True,True,0,,,2020-08-20 15:53:35,2020
314,2020-08-20 08:56:34+00:00,active,2,0,0,427,17,True,False,427,True,True,0,,,2020-08-20 15:53:35,2020
315,2020-08-20 15:17:59+00:00,active,7,0,0,428,12,True,False,428,True,True,0,,,2020-08-20 15:53:35,2020
316,2020-08-20 09:01:11+00:00,active,16,0,0,430,3,True,False,430,True,True,0,,,2020-08-20 15:53:35,2020
317,2020-08-20 08:55:13+00:00,active,0,0,0,431,15,True,False,431,True,True,0,,,2020-08-20 15:53:35,2020
318,2020-08-20 09:00:41+00:00,active,4,0,0,432,15,True,False,432,True,True,0,,,2020-08-20 15:53:35,2020
319,2020-08-20 08:54:48+00:00,active,4,0,0,433,15,True,False,433,True,True,0,,,2020-08-20 15:53:35,2020
320,2020-08-20 11:19:27+00:00,active,2,0,0,434,17,True,False,434,True,True,0,,,2020-08-20 15:53:35,2020
321,2020-08-20 09:01:17+00:00,active,9,0,0,435,6,True,False,435,True,True,0,,,2020-08-20 15:53:35,2020
322,2020-08-20 13:57:49+00:00,active,6,0,0,436,9,True,False,436,True,True,0,,,2020-08-20 15:53:35,2020
323,2020-08-20 15:22:04+00:00,active,7,0,0,437,12,True,False,437,True,True,0,,,2020-08-20 15:53:35,2020
324,2020-08-20 15:26:37+00:00,active,13,0,0,440,4,True,False,440,True,True,0,,,2020-08-20 15:53:35,2020
325,2020-08-20 10:55:36+00:00,active,12,0,0,441,7,True,False,441,True,True,0,,,2020-08-20 15:53:35,2020
326,2020-08-20 14:37:33+00:00,active,14,0,0,442,1,True,False,442,True,True,0,,,2020-08-20 15:53:35,2020
327,2020-08-20 13:26:29+00:00,active,1,0,1,443,17,True,False,443,True,True,0,,,2020-08-20 15:53:35,2020
328,2020-08-20 14:50:48+00:00,active,7,0,1,445,11,True,False,445,True,True,0,,,2020-08-20 15:53:35,2020
329,2020-08-20 15:30:11+00:00,active,9,0,0,446,3,True,False,446,True,True,0,,,2020-08-20 15:53:35,2020
330,2020-08-20 15:48:55+00:00,active,6,0,0,447,13,True,False,447,True,True,0,,,2020-08-20 15:53:35,2020
331,2020-08-20 08:55:55+00:00,active,7,0,0,448,4,True,False,448,True,True,0,,,2020-08-20 15:53:35,2020
332,1970-01-02 00:00:00+00:00,out_of_service,0,0,0,449,0,True,False,449,True,False,0,,,2020-08-20 15:53:35,1970
333,2020-08-20 15:50:26+00:00,active,11,0,0,450,4,True,False,450,True,True,0,,,2020-08-20 15:53:35,2020
334,2020-08-20 15:40:21+00:00,active,6,0,0,451,9,True,False,451,True,True,0,,,2020-08-20 15:53:35,2020
335,2020-08-20 15:52:52+00:00,active,8,0,0,452,7,True,False,452,True,True,0,,,2020-08-20 15:53:35,2020
336,2020-08-20 15:21:01+00:00,active,8,0,0,453,7,True,False,453,True,True,0,,,2020-08-20 15:53:35,2020
337,2020-08-20 15:26:08+00:00,active,12,0,1,454,2,True,False,454,True,True,0,,,2020-08-20 15:53:35,2020
338,2020-08-20 13:38:34+00:00,active,8,0,0,455,4,True,False,455,True,True,0,,,2020-08-20 15:53:35,2020
339,2020-08-20 10:19:12+00:00,active,4,0,0,456,15,True,False,456,True,True,0,,,2020-08-20 15:53:35,2020
340,2020-08-20 13:37:55+00:00,active,10,0,0,457,1,True,False,457,True,True,0,,,2020-08-20 15:53:35,2020
341,2020-08-20 13:29:38+00:00,active,5,0,3,458,3,True,False,458,True,True,0,,,2020-08-20 15:53:35,2020
342,2020-08-20 15:37:37+00:00,active,2,0,0,459,21,True,False,459,True,True,0,,,2020-08-20 15:53:35,2020
