,num_bikes_available,is_returning,num_ebikes_available,eightd_has_available_keys,last_reported,station_status,is_installed,legacy_id,station_id,num_docks_available,is_renting,num_bikes_disabled,num_docks_disabled,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
47,6,True,0,False,2020-08-01 00:22:54+00:00,active,True,55,55,9,True,0,0,,,2020-08-01 00:33:35,2020
48,8,True,0,True,2020-07-31 23:54:23+00:00,active,True,56,56,10,True,0,0,,,2020-08-01 00:33:35,2020
49,4,True,0,True,2020-08-01 00:22:01+00:00,active,True,57,57,10,True,0,0,,,2020-08-01 00:33:35,2020
50,13,True,0,True,2020-08-01 00:29:27+00:00,active,True,58,58,6,True,0,0,,,2020-08-01 00:33:35,2020
51,10,True,0,False,2020-08-01 00:14:35+00:00,active,True,59,59,9,True,0,0,,,2020-08-01 00:33:35,2020
52,8,True,0,False,2020-08-01 00:30:37+00:00,active,True,60,60,9,True,2,0,"{'region': 'BOS', 'dock_blocked_count': 0, 'active': True, 'off_dock_capacity': 40, 'off_dock_count': 2, 'valet_revision': 63, 'station_id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}",[{'id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}],2020-08-01 00:33:35,2020
53,15,True,0,False,2020-08-01 00:32:20+00:00,active,True,61,61,4,True,0,0,,,2020-08-01 00:33:35,2020
54,1,True,0,False,2020-07-31 23:36:54+00:00,active,True,63,63,14,True,0,0,,,2020-08-01 00:33:35,2020
55,18,True,0,False,2020-08-01 00:31:59+00:00,active,True,64,64,0,True,1,0,,,2020-08-01 00:33:35,2020
56,12,True,0,False,2020-08-01 00:33:04+00:00,active,True,65,65,10,True,1,0,,,2020-08-01 00:33:35,2020
57,3,True,0,False,2020-08-01 00:33:22+00:00,active,True,66,66,11,True,1,0,,,2020-08-01 00:33:35,2020
58,3,True,0,True,2020-08-01 00:28:30+00:00,active,True,67,67,22,True,2,0,,,2020-08-01 00:33:35,2020
59,4,True,0,True,2020-08-01 00:22:49+00:00,active,True,68,68,15,True,0,0,,,2020-08-01 00:33:35,2020
60,7,True,0,True,2020-08-01 00:24:34+00:00,active,True,69,69,12,True,0,0,,,2020-08-01 00:33:35,2020
61,18,True,0,False,2020-08-01 00:31:31+00:00,active,True,70,70,4,True,1,0,,,2020-08-01 00:33:35,2020
62,21,True,0,False,2020-08-01 00:01:14+00:00,active,True,71,71,2,True,0,0,,,2020-08-01 00:33:35,2020
63,1,True,0,False,2020-08-01 00:23:55+00:00,active,True,72,72,22,True,0,0,,,2020-08-01 00:33:35,2020
64,14,True,0,False,2020-08-01 00:28:28+00:00,active,True,73,73,1,True,0,0,,,2020-08-01 00:33:35,2020
65,17,True,0,True,2020-08-01 00:28:38+00:00,active,True,74,74,1,True,1,0,,,2020-08-01 00:33:35,2020
66,3,True,0,False,2020-08-01 00:20:13+00:00,active,True,75,75,12,True,0,0,,,2020-08-01 00:33:35,2020
67,15,True,0,False,2020-08-01 00:24:55+00:00,active,True,76,76,1,True,1,0,,,2020-08-01 00:33:35,2020
68,11,True,0,False,2020-08-01 00:17:46+00:00,active,True,77,77,4,True,0,0,,,2020-08-01 00:33:35,2020
69,18,True,0,False,2020-07-31 23:48:17+00:00,active,True,78,78,0,True,1,0,,,2020-08-01 00:33:35,2020
70,10,True,0,False,2020-07-31 23:55:52+00:00,active,True,79,79,9,True,0,0,,,2020-08-01 00:33:35,2020
71,0,True,0,False,2020-08-01 00:06:00+00:00,active,True,80,80,33,True,2,0,,,2020-08-01 00:33:35,2020
72,1,True,0,False,2020-08-01 00:33:19+00:00,active,True,81,81,18,True,0,0,,,2020-08-01 00:33:35,2020
73,6,True,0,False,2020-07-31 23:34:40+00:00,active,True,82,82,9,True,0,0,,,2020-08-01 00:33:35,2020
74,2,True,0,False,2020-08-01 00:16:55+00:00,active,True,84,84,13,True,0,0,,,2020-08-01 00:33:35,2020
75,0,True,0,False,2020-08-01 00:16:04+00:00,active,True,85,85,19,True,0,0,,,2020-08-01 00:33:35,2020
76,1,True,0,False,2020-08-01 00:12:02+00:00,active,True,86,86,18,True,0,0,,,2020-08-01 00:33:35,2020
77,12,True,0,False,2020-08-01 00:23:26+00:00,active,True,87,87,2,True,1,0,,,2020-08-01 00:33:35,2020
78,19,True,0,False,2020-08-01 00:29:14+00:00,active,True,89,89,0,True,0,0,,,2020-08-01 00:33:35,2020
79,2,True,0,False,2020-08-01 00:20:58+00:00,active,True,90,90,17,True,0,0,,,2020-08-01 00:33:35,2020
80,3,True,0,False,2020-08-01 00:29:32+00:00,active,True,91,91,16,True,0,0,,,2020-08-01 00:33:35,2020
81,12,True,0,False,2020-07-31 23:47:39+00:00,active,True,92,92,7,True,0,0,,,2020-08-01 00:33:35,2020
82,9,True,0,False,2020-08-01 00:24:46+00:00,active,True,93,93,3,True,3,0,,,2020-08-01 00:33:35,2020
83,11,True,0,False,2020-08-01 00:31:51+00:00,active,True,94,94,0,True,0,0,,,2020-08-01 00:33:35,2020
84,2,True,0,False,2020-08-01 00:12:19+00:00,active,True,95,95,13,True,0,0,,,2020-08-01 00:33:35,2020
85,9,True,0,False,2020-07-31 23:48:17+00:00,active,True,96,96,10,True,0,0,,,2020-08-01 00:33:35,2020
86,8,True,0,False,2020-08-01 00:13:02+00:00,active,True,97,97,11,True,0,0,,,2020-08-01 00:33:35,2020
87,2,True,0,False,2020-08-01 00:32:51+00:00,active,True,98,98,19,True,1,0,,,2020-08-01 00:33:35,2020
88,3,True,0,False,2020-08-01 00:02:43+00:00,active,True,99,99,11,True,1,0,,,2020-08-01 00:33:35,2020
89,12,True,0,True,2020-08-01 00:31:23+00:00,active,True,100,100,10,True,3,0,,,2020-08-01 00:33:35,2020
90,4,True,0,False,2020-08-01 00:29:21+00:00,active,True,101,101,11,True,0,0,,,2020-08-01 00:33:35,2020
91,10,True,0,False,2020-08-01 00:26:41+00:00,active,True,102,102,5,True,0,0,,,2020-08-01 00:33:35,2020
92,0,True,0,False,2020-08-01 00:18:29+00:00,active,True,103,103,14,True,1,0,,,2020-08-01 00:33:35,2020
93,19,True,0,False,2020-07-31 23:56:56+00:00,active,True,104,104,0,True,0,0,,,2020-08-01 00:33:35,2020
94,19,True,0,False,2020-08-01 00:28:27+00:00,active,True,105,105,0,True,0,0,,,2020-08-01 00:33:35,2020
95,4,True,0,False,2020-08-01 00:27:48+00:00,active,True,106,106,10,True,1,0,,,2020-08-01 00:33:35,2020
96,0,True,0,False,2020-08-01 00:26:41+00:00,active,True,107,107,19,True,0,0,,,2020-08-01 00:33:35,2020
97,9,True,0,False,2020-08-01 00:23:26+00:00,active,True,108,108,8,True,0,0,,,2020-08-01 00:33:35,2020
98,24,True,0,False,2020-08-01 00:13:19+00:00,active,True,109,109,9,True,2,0,,,2020-08-01 00:33:35,2020
99,7,True,0,False,2020-08-01 00:26:25+00:00,active,True,110,110,6,True,2,0,,,2020-08-01 00:33:35,2020
100,1,True,0,False,2020-07-31 23:04:28+00:00,active,True,111,111,14,True,0,0,,,2020-08-01 00:33:35,2020
101,4,True,0,False,2020-07-31 23:52:53+00:00,active,True,112,112,11,True,0,0,,,2020-08-01 00:33:35,2020
102,14,True,0,False,2020-08-01 00:24:27+00:00,active,True,113,113,0,True,1,0,,,2020-08-01 00:33:35,2020
103,2,True,0,False,2020-08-01 00:18:33+00:00,active,True,114,114,13,True,0,0,,,2020-08-01 00:33:35,2020
104,9,True,0,False,2020-08-01 00:14:57+00:00,active,True,115,115,9,True,1,0,,,2020-08-01 00:33:35,2020
105,7,True,0,False,2020-08-01 00:16:50+00:00,active,True,116,116,16,True,0,0,,,2020-08-01 00:33:35,2020
106,1,True,0,False,2020-08-01 00:00:35+00:00,active,True,117,117,17,True,1,0,,,2020-08-01 00:33:35,2020
107,13,True,0,False,2020-08-01 00:19:38+00:00,active,True,118,118,5,True,1,0,,,2020-08-01 00:33:35,2020
108,1,True,0,False,2020-08-01 00:06:36+00:00,active,True,119,119,13,True,1,0,,,2020-08-01 00:33:35,2020
109,9,True,0,False,2020-08-01 00:19:17+00:00,active,True,120,120,4,True,2,0,,,2020-08-01 00:33:35,2020
110,4,True,0,False,2020-08-01 00:22:24+00:00,active,True,121,121,13,True,0,0,,,2020-08-01 00:33:35,2020
111,14,True,0,False,2020-08-01 00:25:24+00:00,active,True,122,122,1,True,0,0,,,2020-08-01 00:33:35,2020
112,6,True,0,False,2020-08-01 00:23:31+00:00,active,True,124,124,9,True,0,0,,,2020-08-01 00:33:35,2020
113,9,True,0,False,2020-08-01 00:33:09+00:00,active,True,125,125,6,True,0,0,,,2020-08-01 00:33:35,2020
114,12,True,0,False,2020-08-01 00:16:08+00:00,active,True,126,126,3,True,0,0,,,2020-08-01 00:33:35,2020
115,14,True,0,False,2020-07-31 23:45:33+00:00,active,True,128,128,5,True,0,0,,,2020-08-01 00:33:35,2020
116,9,True,0,False,2020-08-01 00:12:21+00:00,active,True,129,129,10,True,0,0,,,2020-08-01 00:33:35,2020
117,12,True,0,False,2020-07-31 22:34:07+00:00,active,True,130,130,3,True,0,0,,,2020-08-01 00:33:35,2020
118,1,True,0,False,2020-07-31 23:56:12+00:00,active,True,131,131,13,True,4,0,,,2020-08-01 00:33:35,2020
119,9,True,0,False,2020-08-01 00:30:11+00:00,active,True,133,133,13,True,1,0,,,2020-08-01 00:33:35,2020
120,3,True,0,False,2020-07-31 23:18:05+00:00,active,True,135,135,14,True,0,0,,,2020-08-01 00:33:35,2020
121,19,True,0,False,2020-07-31 22:55:35+00:00,active,True,136,136,0,True,0,0,,,2020-08-01 00:33:35,2020
122,6,True,0,False,2020-07-31 23:09:02+00:00,active,True,137,137,9,True,0,0,,,2020-08-01 00:33:35,2020
123,10,True,0,False,2020-08-01 00:23:16+00:00,active,True,138,138,5,True,0,0,,,2020-08-01 00:33:35,2020
124,15,True,0,False,2020-08-01 00:11:35+00:00,active,True,139,139,4,True,0,0,,,2020-08-01 00:33:35,2020
125,5,True,0,False,2020-08-01 00:20:13+00:00,active,True,140,140,10,True,2,0,,,2020-08-01 00:33:35,2020
126,0,True,0,False,2020-07-31 23:59:55+00:00,active,True,141,141,15,True,0,0,,,2020-08-01 00:33:35,2020
127,13,True,0,False,2020-07-31 23:50:49+00:00,active,True,142,142,10,True,0,0,,,2020-08-01 00:33:35,2020
128,12,True,0,False,2020-08-01 00:25:50+00:00,active,True,143,143,10,True,1,0,,,2020-08-01 00:33:35,2020
129,3,True,0,False,2020-08-01 00:23:47+00:00,active,True,144,144,16,True,0,0,,,2020-08-01 00:33:35,2020
130,10,True,0,False,2020-08-01 00:19:58+00:00,active,True,145,145,9,True,0,0,,,2020-08-01 00:33:35,2020
131,12,True,0,False,2020-08-01 00:32:42+00:00,active,True,146,146,6,True,1,0,,,2020-08-01 00:33:35,2020
132,1,True,0,True,2020-08-01 00:31:06+00:00,active,True,149,149,17,True,0,0,,,2020-08-01 00:33:35,2020
133,10,True,0,False,2020-07-31 23:59:56+00:00,active,True,150,150,8,True,1,0,,,2020-08-01 00:33:35,2020
134,4,True,0,False,2020-07-31 23:21:53+00:00,active,True,151,151,13,True,2,0,,,2020-08-01 00:33:35,2020
135,0,True,0,True,2020-08-01 00:31:41+00:00,active,True,152,152,15,True,0,0,,,2020-08-01 00:33:35,2020
136,2,True,0,False,2020-07-31 22:29:47+00:00,active,True,156,156,13,True,0,0,,,2020-08-01 00:33:35,2020
137,7,True,0,False,2020-08-01 00:32:39+00:00,active,True,157,157,6,True,2,0,,,2020-08-01 00:33:35,2020
138,1,True,0,False,2020-08-01 00:26:51+00:00,active,True,159,159,13,True,1,0,,,2020-08-01 00:33:35,2020
139,0,True,0,True,2020-08-01 00:01:06+00:00,active,True,160,160,14,True,0,0,,,2020-08-01 00:33:35,2020
140,5,True,0,True,2020-08-01 00:31:24+00:00,active,True,161,161,18,True,0,0,,,2020-08-01 00:33:35,2020
141,3,True,0,False,2020-08-01 00:09:10+00:00,active,True,162,162,12,True,0,0,,,2020-08-01 00:33:35,2020
142,17,True,0,True,2020-08-01 00:27:19+00:00,active,True,163,163,2,True,0,0,,,2020-08-01 00:33:35,2020
143,2,True,0,False,2020-07-31 23:54:31+00:00,active,True,167,167,12,True,1,0,,,2020-08-01 00:33:35,2020
144,3,True,0,False,2020-08-01 00:33:09+00:00,active,True,169,169,16,True,0,0,,,2020-08-01 00:33:35,2020
145,4,True,0,True,2020-07-31 22:06:37+00:00,active,True,170,170,10,True,0,0,,,2020-08-01 00:33:35,2020
146,8,True,0,True,2020-07-31 23:31:19+00:00,active,True,171,171,15,True,0,0,,,2020-08-01 00:33:35,2020
147,6,True,0,True,2020-08-01 00:23:42+00:00,active,True,173,173,6,True,2,0,,,2020-08-01 00:33:35,2020
148,8,True,0,False,2020-07-31 22:41:56+00:00,active,True,174,174,7,True,0,0,,,2020-08-01 00:33:35,2020
149,2,True,0,True,2020-08-01 00:25:50+00:00,active,True,175,175,14,True,1,0,,,2020-08-01 00:33:35,2020
150,9,True,0,False,2020-08-01 00:20:27+00:00,active,True,176,176,6,True,0,0,,,2020-08-01 00:33:35,2020
151,12,True,0,False,2020-08-01 00:25:53+00:00,active,True,177,177,7,True,0,0,,,2020-08-01 00:33:35,2020
152,7,True,0,False,2020-08-01 00:32:56+00:00,active,True,178,178,12,True,0,0,,,2020-08-01 00:33:35,2020
153,4,True,0,False,2020-08-01 00:28:33+00:00,active,True,179,179,19,True,2,0,,,2020-08-01 00:33:35,2020
154,9,True,0,False,2020-08-01 00:07:53+00:00,active,True,180,180,10,True,0,0,,,2020-08-01 00:33:35,2020
155,6,True,0,False,2020-08-01 00:10:48+00:00,active,True,181,181,12,True,1,0,,,2020-08-01 00:33:35,2020
156,4,True,0,True,2020-08-01 00:06:15+00:00,active,True,182,182,14,True,1,0,,,2020-08-01 00:33:35,2020
157,6,True,0,False,2020-08-01 00:29:53+00:00,active,True,183,183,13,True,0,0,,,2020-08-01 00:33:35,2020
158,5,True,0,False,2020-07-31 23:58:51+00:00,active,True,184,184,14,True,0,0,,,2020-08-01 00:33:35,2020
159,13,True,0,False,2020-08-01 00:33:20+00:00,active,True,185,185,2,True,0,0,,,2020-08-01 00:33:35,2020
160,13,True,0,True,2020-08-01 00:25:11+00:00,active,True,186,186,2,True,0,0,,,2020-08-01 00:33:35,2020
161,14,True,0,False,2020-08-01 00:12:13+00:00,active,True,187,187,1,True,0,0,,,2020-08-01 00:33:35,2020
162,3,True,0,False,2020-08-01 00:22:44+00:00,active,True,188,188,12,True,0,0,,,2020-08-01 00:33:35,2020
163,1,True,0,True,2020-08-01 00:33:01+00:00,active,True,189,189,22,True,0,0,,,2020-08-01 00:33:35,2020
164,21,True,0,True,2020-08-01 00:33:15+00:00,active,True,190,190,13,True,3,0,,,2020-08-01 00:33:35,2020
165,2,True,0,False,2020-07-31 20:45:59+00:00,active,True,191,191,13,True,0,0,,,2020-08-01 00:33:35,2020
166,11,True,0,False,2020-07-31 23:55:30+00:00,active,True,192,192,6,True,2,0,,,2020-08-01 00:33:35,2020
167,4,True,0,True,2020-08-01 00:18:21+00:00,active,True,193,193,11,True,0,0,,,2020-08-01 00:33:35,2020
168,13,True,0,False,2020-08-01 00:25:13+00:00,active,True,194,194,6,True,0,0,,,2020-08-01 00:33:35,2020
169,13,True,0,False,2020-08-01 00:32:45+00:00,active,True,195,195,10,True,0,0,,,2020-08-01 00:33:35,2020
170,0,True,0,True,2020-07-31 22:18:01+00:00,active,True,196,196,9,True,1,0,,,2020-08-01 00:33:35,2020
171,3,True,0,False,2020-08-01 00:15:01+00:00,active,True,197,197,12,True,0,0,,,2020-08-01 00:33:35,2020
172,8,True,0,False,2020-07-31 23:34:36+00:00,active,True,199,199,5,True,2,0,,,2020-08-01 00:33:35,2020
173,14,True,0,False,2020-07-31 22:37:15+00:00,active,True,200,200,5,True,0,0,,,2020-08-01 00:33:35,2020
174,0,True,0,False,2020-08-01 00:25:07+00:00,active,True,201,201,15,True,0,0,,,2020-08-01 00:33:35,2020
175,1,True,0,False,2020-08-01 00:06:34+00:00,active,True,202,202,14,True,0,0,,,2020-08-01 00:33:35,2020
176,6,True,0,False,2020-07-31 22:34:17+00:00,active,True,203,203,9,True,0,0,,,2020-08-01 00:33:35,2020
177,5,True,0,False,2020-07-31 23:20:00+00:00,active,True,204,204,10,True,0,0,,,2020-08-01 00:33:35,2020
178,7,True,0,False,2020-07-31 17:39:13+00:00,active,True,205,205,8,True,0,0,,,2020-08-01 00:33:35,2020
179,8,True,0,False,2020-08-01 00:32:03+00:00,active,True,206,206,15,True,0,0,,,2020-08-01 00:33:35,2020
180,12,True,0,True,2020-07-31 23:39:16+00:00,active,True,208,208,3,True,0,0,,,2020-08-01 00:33:35,2020
181,9,True,0,False,2020-07-31 23:54:16+00:00,active,True,209,209,5,True,1,0,,,2020-08-01 00:33:35,2020
182,2,True,0,False,2020-07-31 22:27:56+00:00,active,True,210,210,13,True,0,0,,,2020-08-01 00:33:35,2020
183,17,True,0,False,2020-08-01 00:22:59+00:00,active,True,211,211,1,True,1,0,,,2020-08-01 00:33:35,2020
184,19,True,0,False,2020-07-31 23:50:38+00:00,active,True,212,212,14,True,0,0,,,2020-08-01 00:33:35,2020
185,4,True,0,True,2020-08-01 00:27:14+00:00,active,True,213,213,12,True,0,0,,,2020-08-01 00:33:35,2020
186,1,True,0,False,2020-08-01 00:32:01+00:00,active,True,214,214,14,True,0,0,,,2020-08-01 00:33:35,2020
187,11,True,0,False,2020-08-01 00:33:04+00:00,active,True,215,215,4,True,0,0,,,2020-08-01 00:33:35,2020
188,16,True,0,False,2020-07-31 23:43:21+00:00,active,True,216,216,3,True,0,0,,,2020-08-01 00:33:35,2020
189,3,True,0,False,2020-07-31 23:31:21+00:00,active,True,217,217,16,True,0,0,,,2020-08-01 00:33:35,2020
190,8,True,0,False,2020-08-01 00:32:50+00:00,active,True,218,218,7,True,0,0,,,2020-08-01 00:33:35,2020
191,10,True,0,False,2020-08-01 00:17:23+00:00,active,True,219,219,4,True,1,0,,,2020-08-01 00:33:35,2020
192,6,True,0,False,2020-08-01 00:27:01+00:00,active,True,221,221,13,True,0,0,,,2020-08-01 00:33:35,2020
193,1,True,0,True,2020-08-01 00:22:45+00:00,active,True,222,222,13,True,0,0,,,2020-08-01 00:33:35,2020
194,10,True,0,False,2020-08-01 00:20:33+00:00,active,True,224,224,5,True,2,0,,,2020-08-01 00:33:35,2020
195,13,True,0,False,2020-08-01 00:23:05+00:00,active,True,225,225,6,True,0,0,,,2020-08-01 00:33:35,2020
196,3,True,0,False,2020-08-01 00:10:46+00:00,active,True,226,226,11,True,1,0,,,2020-08-01 00:33:35,2020
197,9,True,0,False,2020-08-01 00:27:29+00:00,active,True,227,227,10,True,0,0,,,2020-08-01 00:33:35,2020
198,9,True,0,False,2020-07-31 23:47:40+00:00,active,True,228,228,10,True,0,0,,,2020-08-01 00:33:35,2020
199,3,True,0,False,2020-07-31 23:23:50+00:00,active,True,232,232,8,True,0,0,,,2020-08-01 00:33:35,2020
200,11,True,0,False,2020-08-01 00:32:06+00:00,active,True,233,233,2,True,2,0,,,2020-08-01 00:33:35,2020
201,5,True,0,False,2020-07-31 21:15:05+00:00,active,True,234,234,10,True,0,0,,,2020-08-01 00:33:35,2020
202,9,True,0,False,2020-08-01 00:19:28+00:00,active,True,235,235,6,True,0,0,,,2020-08-01 00:33:35,2020
203,9,True,0,False,2020-08-01 00:04:52+00:00,active,True,236,236,6,True,0,0,,,2020-08-01 00:33:35,2020
204,6,True,0,False,2020-08-01 00:25:20+00:00,active,True,239,239,8,True,1,0,,,2020-08-01 00:33:35,2020
205,12,True,0,False,2020-07-31 21:41:07+00:00,active,True,255,255,3,True,0,0,,,2020-08-01 00:33:35,2020
206,11,True,0,False,2020-07-31 23:24:20+00:00,active,True,258,258,4,True,0,0,,,2020-08-01 00:33:35,2020
207,0,True,0,False,2020-07-31 08:31:40+00:00,active,True,259,259,15,True,0,0,,,2020-08-01 00:33:35,2020
208,7,True,0,False,2020-07-31 23:52:48+00:00,active,True,260,260,8,True,0,0,,,2020-08-01 00:33:35,2020
209,0,True,0,False,2020-07-31 21:22:43+00:00,active,True,271,271,15,True,0,0,,,2020-08-01 00:33:35,2020
210,7,True,0,False,2020-07-31 22:36:37+00:00,active,True,272,272,10,True,2,0,,,2020-08-01 00:33:35,2020
211,26,True,0,False,2020-08-01 00:32:50+00:00,active,True,273,273,14,True,0,0,,,2020-08-01 00:33:35,2020
212,5,True,0,False,2020-08-01 00:14:53+00:00,active,True,279,279,14,True,0,0,,,2020-08-01 00:33:35,2020
213,2,True,0,False,2020-07-31 23:55:15+00:00,active,True,280,280,16,True,1,0,,,2020-08-01 00:33:35,2020
214,6,True,0,False,2020-08-01 00:24:29+00:00,active,True,282,282,6,True,3,0,,,2020-08-01 00:33:35,2020
215,19,True,0,False,2020-08-01 00:31:59+00:00,active,True,296,296,4,True,0,0,,,2020-08-01 00:33:35,2020
216,9,True,0,False,2020-07-31 23:54:43+00:00,active,True,318,318,10,True,0,0,,,2020-08-01 00:33:35,2020
217,5,True,0,False,2020-07-31 23:57:02+00:00,active,True,319,319,20,True,0,0,,,2020-08-01 00:33:35,2020
218,1,True,0,False,2020-07-31 23:44:50+00:00,active,True,327,327,14,True,0,0,,,2020-08-01 00:33:35,2020
219,12,True,0,False,2020-08-01 00:23:31+00:00,active,True,328,328,3,True,0,0,,,2020-08-01 00:33:35,2020
