,num_docks_disabled,num_bikes_available,legacy_id,station_status,is_installed,is_returning,is_renting,eightd_has_available_keys,num_ebikes_available,num_bikes_disabled,last_reported,num_docks_available,station_id,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
282,0,0,394,active,True,True,True,False,0,0,2020-07-28 07:52:04+00:00,14,394,,,2020-07-28 19:10:25,2020
283,0,4,395,active,True,True,True,False,0,0,2020-07-28 18:02:16+00:00,11,395,,,2020-07-28 19:10:25,2020
284,0,8,396,active,True,True,True,False,0,0,2020-07-28 08:59:25+00:00,7,396,,,2020-07-28 19:10:25,2020
285,0,14,397,active,True,True,True,False,0,0,2020-07-28 17:02:49+00:00,1,397,,,2020-07-28 19:10:25,2020
286,0,9,398,active,True,True,True,False,0,0,2020-07-28 19:06:16+00:00,10,398,,,2020-07-28 19:10:25,2020
287,0,2,399,active,True,True,True,False,0,0,2020-07-28 16:56:10+00:00,13,399,,,2020-07-28 19:10:25,2020
288,0,10,400,active,True,True,True,False,0,0,2020-07-28 16:20:13+00:00,17,400,,,2020-07-28 19:10:25,2020
289,0,13,401,active,True,True,True,False,0,0,2020-07-28 15:26:38+00:00,2,401,,,2020-07-28 19:10:25,2020
290,0,2,402,active,True,True,True,False,0,0,2020-07-28 18:44:51+00:00,13,402,,,2020-07-28 19:10:25,2020
291,0,3,403,active,True,True,True,False,0,0,2020-07-28 18:52:39+00:00,12,403,,,2020-07-28 19:10:25,2020
292,0,7,404,active,True,True,True,False,0,0,2020-07-28 18:21:54+00:00,9,404,,,2020-07-28 19:10:25,2020
293,0,15,405,active,True,True,True,False,0,0,2020-07-28 18:13:26+00:00,4,405,,,2020-07-28 19:10:25,2020
294,0,2,406,active,True,True,True,False,0,1,2020-07-28 19:02:42+00:00,12,406,,,2020-07-28 19:10:25,2020
295,0,6,407,active,True,True,True,False,0,0,2020-07-28 18:16:37+00:00,13,407,,,2020-07-28 19:10:25,2020
296,0,8,408,active,True,True,True,False,0,0,2020-07-28 18:34:08+00:00,7,408,,,2020-07-28 19:10:25,2020
297,0,3,409,active,True,True,True,False,0,0,2020-07-28 19:02:06+00:00,16,409,,,2020-07-28 19:10:25,2020
298,0,17,410,active,True,True,True,False,0,1,2020-07-28 12:13:41+00:00,1,410,,,2020-07-28 19:10:25,2020
299,0,14,411,active,True,True,True,False,0,1,2020-07-27 08:59:02+00:00,0,411,,,2020-07-28 19:10:25,2020
300,0,18,412,active,True,True,True,False,0,0,2020-07-28 17:11:51+00:00,1,412,,,2020-07-28 19:10:25,2020
301,0,6,413,active,True,True,True,False,0,0,2020-07-28 19:03:47+00:00,13,413,,,2020-07-28 19:10:25,2020
302,0,4,414,active,True,True,True,False,0,0,2020-07-28 17:13:06+00:00,19,414,,,2020-07-28 19:10:25,2020
303,0,1,415,active,True,True,True,False,0,0,2020-07-28 19:03:54+00:00,18,415,,,2020-07-28 19:10:25,2020
304,0,9,416,active,True,True,True,False,0,0,2020-07-28 18:56:45+00:00,6,416,,,2020-07-28 19:10:25,2020
305,0,10,417,active,True,True,True,False,0,0,2020-07-28 18:24:29+00:00,9,417,,,2020-07-28 19:10:25,2020
306,0,9,419,active,True,True,True,False,0,0,2020-07-28 19:05:09+00:00,6,419,,,2020-07-28 19:10:25,2020
307,0,0,420,out_of_service,False,False,False,False,0,0,1970-01-02 00:00:00+00:00,0,420,,,2020-07-28 19:10:25,1970
308,0,10,421,active,True,True,True,False,0,0,2020-07-27 08:58:50+00:00,9,421,,,2020-07-28 19:10:25,2020
309,0,14,422,active,True,True,True,False,0,0,2020-07-28 13:43:38+00:00,1,422,,,2020-07-28 19:10:25,2020
310,0,9,423,active,True,True,True,False,0,0,2020-07-28 12:51:15+00:00,10,423,,,2020-07-28 19:10:25,2020
311,0,7,424,active,True,True,True,False,0,0,2020-07-28 16:54:07+00:00,12,424,,,2020-07-28 19:10:25,2020
312,0,3,425,active,True,True,True,False,0,0,2020-07-28 08:58:09+00:00,13,425,,,2020-07-28 19:10:25,2020
313,0,12,426,active,True,True,True,False,0,0,2020-07-28 18:43:36+00:00,15,426,,,2020-07-28 19:10:25,2020
314,0,9,427,active,True,True,True,False,0,0,2020-07-28 16:13:32+00:00,10,427,,,2020-07-28 19:10:25,2020
315,0,19,428,active,True,True,True,False,0,0,2020-07-28 18:58:22+00:00,0,428,,,2020-07-28 19:10:25,2020
316,0,15,430,active,True,True,True,False,0,0,2020-07-28 13:12:35+00:00,4,430,,,2020-07-28 19:10:25,2020
317,0,2,431,active,True,True,True,False,0,0,2020-07-28 17:06:01+00:00,13,431,,,2020-07-28 19:10:25,2020
318,0,7,432,active,True,True,True,False,0,0,2020-07-28 08:59:30+00:00,12,432,,,2020-07-28 19:10:25,2020
319,0,1,433,active,True,True,True,False,0,0,2020-07-28 08:58:29+00:00,18,433,,,2020-07-28 19:10:25,2020
320,0,10,434,active,True,True,True,False,0,0,2020-07-28 06:15:49+00:00,9,434,,,2020-07-28 19:10:25,2020
321,0,9,435,active,True,True,True,False,0,1,2020-07-28 16:45:55+00:00,5,435,,,2020-07-28 19:10:25,2020
322,0,5,436,active,True,True,True,False,0,0,2020-07-28 18:58:45+00:00,10,436,,,2020-07-28 19:10:25,2020
323,0,12,437,active,True,True,True,False,0,0,2020-07-28 18:55:21+00:00,7,437,,,2020-07-28 19:10:25,2020
324,0,9,440,active,True,True,True,False,0,0,2020-07-28 19:06:16+00:00,8,440,,,2020-07-28 19:10:25,2020
325,0,17,441,active,True,True,True,False,0,0,2020-07-28 18:47:43+00:00,2,441,,,2020-07-28 19:10:25,2020
326,0,7,442,active,True,True,True,False,0,0,2020-07-28 15:57:16+00:00,8,442,,,2020-07-28 19:10:25,2020
327,0,4,443,active,True,True,True,False,0,0,2020-07-28 19:02:41+00:00,15,443,,,2020-07-28 19:10:25,2020
328,0,14,445,active,True,True,True,False,0,0,2020-07-28 18:45:35+00:00,5,445,,,2020-07-28 19:10:25,2020
329,0,9,446,active,True,True,True,False,0,0,2020-07-28 19:07:26+00:00,3,446,,,2020-07-28 19:10:25,2020
330,0,5,447,active,True,True,True,False,0,0,2020-07-28 18:11:24+00:00,14,447,,,2020-07-28 19:10:25,2020
331,0,0,448,active,True,True,True,False,0,0,2020-07-28 08:59:00+00:00,11,448,,,2020-07-28 19:10:25,2020
332,0,0,449,out_of_service,False,True,True,False,0,0,1970-01-02 00:00:00+00:00,0,449,,,2020-07-28 19:10:25,1970
333,0,1,450,active,True,True,True,False,0,0,2020-07-28 18:42:51+00:00,14,450,,,2020-07-28 19:10:25,2020
334,0,0,451,active,True,True,True,False,0,0,2020-07-28 15:14:25+00:00,15,451,,,2020-07-28 19:10:25,2020
335,0,3,452,active,True,True,True,False,0,0,2020-07-28 19:04:35+00:00,12,452,,,2020-07-28 19:10:25,2020
336,0,4,453,active,True,True,True,False,0,0,2020-07-28 18:47:24+00:00,11,453,,,2020-07-28 19:10:25,2020
337,0,14,454,active,True,True,True,False,0,0,2020-07-28 18:56:49+00:00,1,454,,,2020-07-28 19:10:25,2020
