,num_bikes_available,is_renting,station_status,num_docks_disabled,num_docks_available,station_id,num_bikes_disabled,last_reported,legacy_id,is_returning,is_installed,num_ebikes_available,eightd_has_available_keys,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
220,6,True,active,0,8,329,1,2020-08-20 23:16:19+00:00,329,True,True,0,False,,,2020-08-20 23:23:25,2020
221,1,True,active,0,14,330,0,2020-08-20 23:04:16+00:00,330,True,True,0,False,,,2020-08-20 23:23:25,2020
222,1,True,active,0,14,331,0,2020-08-20 23:19:49+00:00,331,True,True,0,False,,,2020-08-20 23:23:25,2020
223,12,True,active,0,3,332,0,2020-08-20 23:18:32+00:00,332,True,True,0,False,,,2020-08-20 23:23:25,2020
224,16,True,active,0,9,333,0,2020-08-20 23:19:46+00:00,333,True,True,0,False,,,2020-08-20 23:23:25,2020
225,17,True,active,0,2,334,0,2020-08-20 22:35:06+00:00,334,True,True,0,False,,,2020-08-20 23:23:25,2020
226,3,True,active,0,16,335,0,2020-08-20 23:23:09+00:00,335,True,True,0,False,,,2020-08-20 23:23:25,2020
227,3,True,active,0,12,336,0,2020-08-20 21:34:57+00:00,336,True,True,0,False,,,2020-08-20 23:23:25,2020
228,15,True,active,0,0,337,0,2020-08-20 22:28:37+00:00,337,True,True,0,False,,,2020-08-20 23:23:25,2020
229,14,True,active,0,1,338,0,2020-08-20 23:22:58+00:00,338,True,True,0,False,,,2020-08-20 23:23:25,2020
230,15,True,active,0,0,339,0,2020-08-20 15:22:04+00:00,339,True,True,0,False,,,2020-08-20 23:23:25,2020
231,14,True,active,0,5,340,0,2020-08-20 08:51:25+00:00,340,True,True,0,False,,,2020-08-20 23:23:25,2020
232,12,True,active,0,3,341,0,2020-08-20 10:20:54+00:00,341,True,True,0,True,,,2020-08-20 23:23:25,2020
233,2,True,active,0,11,342,2,2020-08-20 23:22:13+00:00,342,True,True,0,False,,,2020-08-20 23:23:25,2020
234,3,True,active,0,12,343,0,2020-08-20 05:26:24+00:00,343,True,True,0,False,,,2020-08-20 23:23:25,2020
235,1,True,active,0,17,344,1,2020-08-20 23:16:07+00:00,344,True,True,0,False,,,2020-08-20 23:23:25,2020
236,7,True,active,0,12,345,0,2020-08-20 23:12:20+00:00,345,True,True,0,False,,,2020-08-20 23:23:25,2020
237,0,True,active,0,15,346,0,2020-08-20 23:00:18+00:00,346,True,True,0,False,,,2020-08-20 23:23:25,2020
238,11,True,active,0,4,347,0,2020-08-20 23:22:40+00:00,347,True,True,0,False,,,2020-08-20 23:23:25,2020
239,5,True,active,0,10,348,0,2020-08-20 21:25:37+00:00,348,True,True,0,False,,,2020-08-20 23:23:25,2020
240,6,True,active,0,11,349,0,2020-08-20 14:18:20+00:00,349,True,True,0,False,,,2020-08-20 23:23:25,2020
241,12,True,active,0,5,350,0,2020-08-20 20:26:19+00:00,350,True,True,0,False,,,2020-08-20 23:23:25,2020
242,14,True,active,0,1,351,0,2020-08-20 22:58:53+00:00,351,True,True,0,False,,,2020-08-20 23:23:25,2020
243,6,True,active,0,9,352,0,2020-08-20 23:13:51+00:00,352,True,True,0,False,,,2020-08-20 23:23:25,2020
244,7,True,active,0,8,353,0,2020-08-20 21:10:55+00:00,353,True,True,0,True,,,2020-08-20 23:23:25,2020
245,4,True,active,0,11,354,0,2020-08-20 23:21:27+00:00,354,True,True,0,False,,,2020-08-20 23:23:25,2020
246,14,True,active,0,3,355,0,2020-08-20 23:12:30+00:00,355,True,True,0,False,,,2020-08-20 23:23:25,2020
247,6,True,active,0,16,356,1,2020-08-20 23:19:22+00:00,356,True,True,0,False,,,2020-08-20 23:23:25,2020
248,12,True,active,0,3,357,0,2020-08-20 23:02:49+00:00,357,True,True,0,False,,,2020-08-20 23:23:25,2020
249,10,True,active,0,9,358,0,2020-08-20 22:58:01+00:00,358,True,True,0,False,,,2020-08-20 23:23:25,2020
250,1,True,active,0,14,359,0,2020-08-20 23:03:52+00:00,359,True,True,0,False,,,2020-08-20 23:23:25,2020
251,9,True,active,0,6,360,0,2020-08-20 22:59:31+00:00,360,True,True,0,False,,,2020-08-20 23:23:25,2020
252,15,True,active,0,3,361,1,2020-08-20 23:19:34+00:00,361,True,True,0,False,,,2020-08-20 23:23:25,2020
253,16,True,active,0,2,362,1,2020-08-20 23:12:43+00:00,362,True,True,0,False,,,2020-08-20 23:23:25,2020
254,18,True,active,0,1,363,0,2020-08-20 23:19:48+00:00,363,True,True,0,False,,,2020-08-20 23:23:25,2020
255,2,True,active,0,15,364,2,2020-08-20 23:10:30+00:00,364,True,True,0,False,,,2020-08-20 23:23:25,2020
256,11,True,active,0,8,365,0,2020-08-20 23:13:25+00:00,365,True,True,0,False,,,2020-08-20 23:23:25,2020
257,0,True,out_of_service,0,0,366,0,1970-01-02 00:00:00+00:00,366,True,False,0,False,,,2020-08-20 23:23:25,1970
258,14,True,active,0,5,367,0,2020-08-20 23:12:56+00:00,367,True,True,0,False,,,2020-08-20 23:23:25,2020
259,5,True,active,0,10,368,0,2020-08-20 23:20:01+00:00,368,True,True,0,False,,,2020-08-20 23:23:25,2020
260,12,True,active,0,3,369,0,2020-08-20 23:11:36+00:00,369,True,True,0,False,,,2020-08-20 23:23:25,2020
261,1,True,active,0,18,370,0,2020-08-20 23:22:43+00:00,370,True,True,0,False,,,2020-08-20 23:23:25,2020
262,1,True,active,0,18,371,0,2020-08-20 22:56:59+00:00,371,True,True,0,False,,,2020-08-20 23:23:25,2020
263,2,True,active,0,16,372,1,2020-08-20 23:19:59+00:00,372,True,True,0,False,,,2020-08-20 23:23:25,2020
264,7,True,active,0,8,373,0,2020-08-20 12:11:08+00:00,373,True,True,0,False,,,2020-08-20 23:23:25,2020
265,0,True,active,0,19,374,0,2020-08-20 23:00:47+00:00,374,True,True,0,False,,,2020-08-20 23:23:25,2020
266,7,True,active,0,8,376,0,2020-08-20 23:13:55+00:00,376,True,True,0,False,,,2020-08-20 23:23:25,2020
267,2,True,active,0,17,377,0,2020-08-20 23:04:59+00:00,377,True,True,0,False,,,2020-08-20 23:23:25,2020
268,8,True,active,0,11,378,0,2020-08-20 23:15:02+00:00,378,True,True,0,False,,,2020-08-20 23:23:25,2020
269,14,True,active,0,1,379,0,2020-08-20 23:08:14+00:00,379,True,True,0,False,,,2020-08-20 23:23:25,2020
270,1,True,active,0,17,380,0,2020-08-20 22:58:16+00:00,380,True,True,0,False,,,2020-08-20 23:23:25,2020
271,13,True,active,0,6,381,0,2020-08-20 23:20:16+00:00,381,True,True,0,False,,,2020-08-20 23:23:25,2020
272,13,True,active,0,6,384,0,2020-08-20 23:14:42+00:00,384,True,True,0,True,,,2020-08-20 23:23:25,2020
273,4,True,active,1,10,385,0,2020-08-20 23:22:20+00:00,385,True,True,0,False,,,2020-08-20 23:23:25,2020
274,6,True,active,0,13,386,0,2020-08-20 23:22:56+00:00,386,True,True,0,False,,,2020-08-20 23:23:25,2020
275,10,True,active,0,5,387,0,2020-08-20 22:51:00+00:00,387,True,True,0,False,,,2020-08-20 23:23:25,2020
276,8,True,active,0,3,388,0,2020-08-20 09:01:03+00:00,388,True,True,0,False,,,2020-08-20 23:23:25,2020
277,4,True,active,0,10,389,0,2020-08-20 22:46:54+00:00,389,True,True,0,False,,,2020-08-20 23:23:25,2020
278,10,True,active,0,5,390,0,2020-08-20 21:52:55+00:00,390,True,True,0,False,,,2020-08-20 23:23:25,2020
279,13,True,active,0,2,391,0,2020-08-20 20:02:27+00:00,391,True,True,0,False,,,2020-08-20 23:23:25,2020
280,6,True,active,0,9,392,0,2020-08-20 20:19:47+00:00,392,True,True,0,False,,,2020-08-20 23:23:25,2020
281,9,True,active,0,6,393,0,2020-08-20 21:49:24+00:00,393,True,True,0,False,,,2020-08-20 23:23:25,2020
282,0,True,active,0,14,394,0,2020-08-20 09:00:38+00:00,394,True,True,0,False,,,2020-08-20 23:23:25,2020
283,12,True,active,0,3,395,0,2020-08-20 21:36:00+00:00,395,True,True,0,False,,,2020-08-20 23:23:25,2020
284,13,True,active,0,2,396,0,2020-08-20 08:56:31+00:00,396,True,True,0,False,,,2020-08-20 23:23:25,2020
285,13,True,active,0,2,397,0,2020-08-20 23:22:51+00:00,397,True,True,0,False,,,2020-08-20 23:23:25,2020
286,13,True,active,0,6,398,0,2020-08-20 23:21:30+00:00,398,True,True,0,False,,,2020-08-20 23:23:25,2020
287,11,True,active,0,4,399,0,2020-08-20 23:22:33+00:00,399,True,True,0,False,,,2020-08-20 23:23:25,2020
288,20,True,active,0,7,400,0,2020-08-20 22:39:11+00:00,400,True,True,0,False,,,2020-08-20 23:23:25,2020
289,11,True,active,0,4,401,0,2020-08-20 23:23:02+00:00,401,True,True,0,False,,,2020-08-20 23:23:25,2020
290,3,True,active,0,12,402,0,2020-08-20 23:09:38+00:00,402,True,True,0,False,,,2020-08-20 23:23:25,2020
291,5,True,active,0,9,403,1,2020-08-20 22:46:53+00:00,403,True,True,0,False,,,2020-08-20 23:23:25,2020
292,2,True,active,0,14,404,0,2020-08-20 23:18:09+00:00,404,True,True,0,False,,,2020-08-20 23:23:25,2020
293,16,True,active,0,3,405,0,2020-08-20 21:57:20+00:00,405,True,True,0,False,,,2020-08-20 23:23:25,2020
294,16,True,active,0,3,406,0,2020-08-20 22:45:29+00:00,406,True,True,0,False,,,2020-08-20 23:23:25,2020
295,1,True,active,0,18,407,0,2020-08-20 23:06:59+00:00,407,True,True,0,False,,,2020-08-20 23:23:25,2020
296,10,True,active,0,4,408,1,2020-08-20 23:16:45+00:00,408,True,True,0,False,,,2020-08-20 23:23:25,2020
297,16,True,active,0,3,409,0,2020-08-20 22:57:55+00:00,409,True,True,0,False,,,2020-08-20 23:23:25,2020
298,6,True,active,0,13,410,0,2020-08-20 23:21:35+00:00,410,True,True,0,False,,,2020-08-20 23:23:25,2020
299,3,True,active,0,12,411,0,2020-08-20 17:29:01+00:00,411,True,True,0,False,,,2020-08-20 23:23:25,2020
300,13,True,active,0,6,412,0,2020-08-20 23:22:54+00:00,412,True,True,0,False,,,2020-08-20 23:23:25,2020
301,3,True,active,0,16,413,0,2020-08-20 23:07:38+00:00,413,True,True,0,False,,,2020-08-20 23:23:25,2020
302,3,True,active,0,20,414,0,2020-08-20 22:41:43+00:00,414,True,True,0,False,,,2020-08-20 23:23:25,2020
303,14,True,active,0,5,415,0,2020-08-20 23:07:18+00:00,415,True,True,0,False,,,2020-08-20 23:23:25,2020
304,0,True,active,0,15,416,0,2020-08-20 23:02:00+00:00,416,True,True,0,False,,,2020-08-20 23:23:25,2020
305,13,True,active,0,6,417,0,2020-08-20 23:18:07+00:00,417,True,True,0,False,,,2020-08-20 23:23:25,2020
306,8,True,active,0,7,419,0,2020-08-20 22:51:57+00:00,419,True,True,0,False,,,2020-08-20 23:23:25,2020
307,0,False,out_of_service,0,0,420,0,1970-01-02 00:00:00+00:00,420,False,False,0,False,,,2020-08-20 23:23:25,1970
308,7,True,active,0,12,421,0,2020-08-20 20:43:59+00:00,421,True,True,0,False,,,2020-08-20 23:23:25,2020
309,5,True,active,0,10,422,0,2020-08-20 22:32:50+00:00,422,True,True,0,False,,,2020-08-20 23:23:25,2020
310,12,True,active,0,7,423,0,2020-08-20 21:38:37+00:00,423,True,True,0,False,,,2020-08-20 23:23:25,2020
311,5,True,active,0,14,424,0,2020-08-20 23:08:06+00:00,424,True,True,0,False,,,2020-08-20 23:23:25,2020
312,3,True,active,0,13,425,0,2020-08-20 22:52:40+00:00,425,True,True,0,False,,,2020-08-20 23:23:25,2020
313,18,True,active,0,9,426,0,2020-08-20 23:12:20+00:00,426,True,True,0,False,,,2020-08-20 23:23:25,2020
314,0,True,active,0,19,427,0,2020-08-20 16:52:50+00:00,427,True,True,0,False,,,2020-08-20 23:23:25,2020
315,2,True,active,0,17,428,0,2020-08-20 23:14:39+00:00,428,True,True,0,False,,,2020-08-20 23:23:25,2020
316,15,True,active,0,4,430,0,2020-08-20 23:16:43+00:00,430,True,True,0,False,,,2020-08-20 23:23:25,2020
317,1,True,active,0,14,431,0,2020-08-20 17:16:57+00:00,431,True,True,0,False,,,2020-08-20 23:23:25,2020
318,5,True,active,0,14,432,0,2020-08-20 22:36:06+00:00,432,True,True,0,False,,,2020-08-20 23:23:25,2020
319,4,True,active,0,15,433,0,2020-08-20 08:54:48+00:00,433,True,True,0,False,,,2020-08-20 23:23:25,2020
320,0,True,active,0,19,434,0,2020-08-20 22:50:55+00:00,434,True,True,0,False,,,2020-08-20 23:23:25,2020
321,6,True,active,0,9,435,0,2020-08-20 22:52:35+00:00,435,True,True,0,False,,,2020-08-20 23:23:25,2020
322,2,True,active,0,13,436,0,2020-08-20 23:11:45+00:00,436,True,True,0,False,,,2020-08-20 23:23:25,2020
323,11,True,active,0,8,437,0,2020-08-20 22:52:04+00:00,437,True,True,0,False,,,2020-08-20 23:23:25,2020
324,12,True,active,0,5,440,0,2020-08-20 23:14:31+00:00,440,True,True,0,False,,,2020-08-20 23:23:25,2020
325,15,True,active,0,4,441,0,2020-08-20 23:21:55+00:00,441,True,True,0,False,,,2020-08-20 23:23:25,2020
326,14,True,active,0,1,442,0,2020-08-20 23:15:38+00:00,442,True,True,0,False,,,2020-08-20 23:23:25,2020
327,6,True,active,0,12,443,1,2020-08-20 22:43:09+00:00,443,True,True,0,False,,,2020-08-20 23:23:25,2020
328,8,True,active,0,11,445,0,2020-08-20 22:51:31+00:00,445,True,True,0,False,,,2020-08-20 23:23:25,2020
329,4,True,active,0,8,446,0,2020-08-20 23:16:27+00:00,446,True,True,0,False,,,2020-08-20 23:23:25,2020
330,6,True,active,0,13,447,0,2020-08-20 22:11:49+00:00,447,True,True,0,False,,,2020-08-20 23:23:25,2020
331,5,True,active,0,6,448,0,2020-08-20 22:55:03+00:00,448,True,True,0,False,,,2020-08-20 23:23:25,2020
332,0,True,out_of_service,0,0,449,0,1970-01-02 00:00:00+00:00,449,True,False,0,False,,,2020-08-20 23:23:25,1970
333,6,True,active,0,9,450,0,2020-08-20 23:06:04+00:00,450,True,True,0,False,,,2020-08-20 23:23:25,2020
334,6,True,active,0,9,451,0,2020-08-20 23:19:14+00:00,451,True,True,0,False,,,2020-08-20 23:23:25,2020
335,11,True,active,0,4,452,0,2020-08-20 23:08:59+00:00,452,True,True,0,False,,,2020-08-20 23:23:25,2020
336,10,True,active,0,5,453,0,2020-08-20 23:06:49+00:00,453,True,True,0,False,,,2020-08-20 23:23:25,2020
337,10,True,active,0,4,454,1,2020-08-20 23:22:44+00:00,454,True,True,0,False,,,2020-08-20 23:23:25,2020
338,7,True,active,0,5,455,0,2020-08-20 22:54:21+00:00,455,True,True,0,False,,,2020-08-20 23:23:25,2020
339,3,True,active,0,16,456,0,2020-08-20 22:58:42+00:00,456,True,True,0,False,,,2020-08-20 23:23:25,2020
340,11,True,active,0,0,457,0,2020-08-20 22:41:22+00:00,457,True,True,0,False,,,2020-08-20 23:23:25,2020
341,5,True,active,0,3,458,3,2020-08-20 23:15:23+00:00,458,True,True,0,False,,,2020-08-20 23:23:25,2020
342,2,True,active,0,21,459,0,2020-08-20 23:18:27+00:00,459,True,True,0,False,,,2020-08-20 23:23:25,2020
