,is_returning,station_status,num_bikes_available,num_docks_disabled,legacy_id,eightd_has_available_keys,is_installed,num_docks_available,is_renting,last_reported,station_id,num_ebikes_available,num_bikes_disabled,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
223,True,active,4,0,332,False,True,11,True,2020-08-08 20:22:11+00:00,332,0,0,,,2020-08-08 20:24:35,2020
224,True,active,23,0,333,False,True,2,True,2020-08-08 20:24:08+00:00,333,0,0,,,2020-08-08 20:24:35,2020
225,True,active,7,0,334,False,True,12,True,2020-08-08 19:39:18+00:00,334,0,0,,,2020-08-08 20:24:35,2020
226,True,active,2,0,335,False,True,17,True,2020-08-08 19:30:40+00:00,335,0,0,,,2020-08-08 20:24:35,2020
227,True,active,14,0,336,False,True,1,True,2020-08-08 19:55:53+00:00,336,0,0,,,2020-08-08 20:24:35,2020
228,True,active,12,0,337,False,True,3,True,2020-08-08 18:00:45+00:00,337,0,0,,,2020-08-08 20:24:35,2020
229,True,active,2,0,338,False,True,13,True,2020-08-08 20:18:57+00:00,338,0,0,,,2020-08-08 20:24:35,2020
230,True,active,13,0,339,False,True,2,True,2020-08-08 16:47:58+00:00,339,0,0,,,2020-08-08 20:24:35,2020
231,True,active,17,0,340,False,True,2,True,2020-08-08 08:53:44+00:00,340,0,0,,,2020-08-08 20:24:35,2020
232,True,active,0,0,341,True,True,15,True,2020-08-08 08:54:10+00:00,341,0,0,,,2020-08-08 20:24:35,2020
233,True,active,4,0,342,False,True,9,True,2020-08-08 20:19:54+00:00,342,0,2,,,2020-08-08 20:24:35,2020
234,True,active,6,0,343,False,True,9,True,2020-08-08 20:01:41+00:00,343,0,0,,,2020-08-08 20:24:35,2020
235,True,active,0,0,344,False,True,19,True,2020-08-08 15:33:52+00:00,344,0,0,,,2020-08-08 20:24:35,2020
236,True,active,14,0,345,False,True,5,True,2020-08-08 20:22:59+00:00,345,0,0,,,2020-08-08 20:24:35,2020
237,True,active,0,0,346,False,True,15,True,2020-08-08 19:20:04+00:00,346,0,0,,,2020-08-08 20:24:35,2020
238,True,active,12,0,347,False,True,3,True,2020-08-08 19:17:52+00:00,347,0,0,,,2020-08-08 20:24:35,2020
239,True,active,3,0,348,False,True,11,True,2020-08-08 19:24:37+00:00,348,0,1,,,2020-08-08 20:24:35,2020
240,True,active,7,0,349,True,True,10,True,2020-08-08 08:58:55+00:00,349,0,0,,,2020-08-08 20:24:35,2020
241,True,active,10,0,350,False,True,7,True,2020-08-08 19:15:00+00:00,350,0,0,,,2020-08-08 20:24:35,2020
242,True,active,6,0,351,False,True,9,True,2020-08-08 20:02:13+00:00,351,0,0,,,2020-08-08 20:24:35,2020
243,True,active,1,0,352,False,True,14,True,2020-08-08 20:05:39+00:00,352,0,0,,,2020-08-08 20:24:35,2020
244,True,active,6,0,353,True,True,8,True,2020-08-08 13:25:52+00:00,353,0,1,,,2020-08-08 20:24:35,2020
245,True,active,0,0,354,False,True,15,True,2020-08-08 15:47:20+00:00,354,0,0,,,2020-08-08 20:24:35,2020
246,True,active,12,0,355,False,True,5,True,2020-08-08 20:00:24+00:00,355,0,0,,,2020-08-08 20:24:35,2020
247,True,active,13,0,356,False,True,10,True,2020-08-08 20:23:17+00:00,356,0,0,,,2020-08-08 20:24:35,2020
248,True,active,15,0,357,False,True,0,True,2020-08-08 20:04:00+00:00,357,0,0,,,2020-08-08 20:24:35,2020
249,True,active,7,0,358,False,True,12,True,2020-08-08 18:57:28+00:00,358,0,0,,,2020-08-08 20:24:35,2020
250,True,active,2,0,359,False,True,13,True,2020-08-08 20:22:33+00:00,359,0,0,,,2020-08-08 20:24:35,2020
251,True,active,0,0,360,False,True,15,True,2020-08-08 19:13:39+00:00,360,0,0,,,2020-08-08 20:24:35,2020
252,True,active,3,0,361,False,True,16,True,2020-08-08 20:14:32+00:00,361,0,0,,,2020-08-08 20:24:35,2020
253,True,active,8,0,362,False,True,10,True,2020-08-08 20:09:40+00:00,362,0,1,,,2020-08-08 20:24:35,2020
254,True,active,4,0,363,False,True,14,True,2020-08-08 20:24:09+00:00,363,0,1,,,2020-08-08 20:24:35,2020
255,True,active,0,0,364,False,True,19,True,2020-08-08 20:13:06+00:00,364,0,0,,,2020-08-08 20:24:35,2020
256,True,active,3,0,365,False,True,16,True,2020-08-08 20:14:25+00:00,365,0,0,,,2020-08-08 20:24:35,2020
257,True,active,1,0,366,False,True,14,True,2020-08-08 20:20:59+00:00,366,0,0,,,2020-08-08 20:24:35,2020
258,True,active,18,0,367,False,True,1,True,2020-08-08 19:41:41+00:00,367,0,0,,,2020-08-08 20:24:35,2020
259,True,active,4,0,368,False,True,10,True,2020-08-08 18:12:19+00:00,368,0,1,,,2020-08-08 20:24:35,2020
260,True,active,5,0,369,False,True,8,True,2020-08-08 20:21:26+00:00,369,0,2,,,2020-08-08 20:24:35,2020
261,True,active,11,0,370,False,True,8,True,2020-08-08 20:18:44+00:00,370,0,0,,,2020-08-08 20:24:35,2020
262,True,active,14,0,371,False,True,5,True,2020-08-08 19:33:33+00:00,371,0,0,,,2020-08-08 20:24:35,2020
263,True,active,3,0,372,False,True,16,True,2020-08-08 20:22:54+00:00,372,0,0,,,2020-08-08 20:24:35,2020
264,True,active,7,0,373,False,True,8,True,2020-08-08 17:59:18+00:00,373,0,0,,,2020-08-08 20:24:35,2020
265,True,active,12,0,374,False,True,7,True,2020-08-08 20:02:26+00:00,374,0,0,,,2020-08-08 20:24:35,2020
266,True,active,7,0,376,False,True,7,True,2020-08-08 20:20:38+00:00,376,0,1,,,2020-08-08 20:24:35,2020
267,True,active,12,0,377,False,True,7,True,2020-08-08 20:00:56+00:00,377,0,0,,,2020-08-08 20:24:35,2020
268,True,active,7,0,378,False,True,12,True,2020-08-08 20:20:25+00:00,378,0,0,,,2020-08-08 20:24:35,2020
269,True,active,5,0,379,False,True,10,True,2020-08-08 20:20:49+00:00,379,0,0,,,2020-08-08 20:24:35,2020
270,True,active,1,0,380,False,True,17,True,2020-08-08 20:16:52+00:00,380,0,0,,,2020-08-08 20:24:35,2020
271,True,active,10,0,381,False,True,8,True,2020-08-08 19:57:44+00:00,381,0,1,,,2020-08-08 20:24:35,2020
272,True,active,15,0,384,True,True,4,True,2020-08-08 20:23:51+00:00,384,0,0,,,2020-08-08 20:24:35,2020
273,True,active,8,1,385,False,True,5,True,2020-08-08 20:23:57+00:00,385,0,1,,,2020-08-08 20:24:35,2020
274,True,active,5,0,386,False,True,14,True,2020-08-08 20:20:39+00:00,386,0,0,,,2020-08-08 20:24:35,2020
275,True,active,9,0,387,False,True,5,True,2020-08-08 20:24:20+00:00,387,0,1,,,2020-08-08 20:24:35,2020
276,True,active,10,0,388,False,True,1,True,2020-08-08 16:12:58+00:00,388,0,0,,,2020-08-08 20:24:35,2020
277,True,active,14,0,389,False,True,0,True,2020-08-08 19:04:32+00:00,389,0,0,,,2020-08-08 20:24:35,2020
278,True,active,15,0,390,False,True,0,True,2020-08-08 19:00:36+00:00,390,0,0,,,2020-08-08 20:24:35,2020
279,True,active,13,0,391,False,True,2,True,2020-08-08 19:34:21+00:00,391,0,0,,,2020-08-08 20:24:35,2020
280,True,active,8,0,392,False,True,7,True,2020-08-08 17:41:14+00:00,392,0,0,,,2020-08-08 20:24:35,2020
281,True,active,6,0,393,False,True,9,True,2020-08-08 19:52:45+00:00,393,0,0,,,2020-08-08 20:24:35,2020
282,True,active,0,0,394,False,True,14,True,2020-08-08 08:58:43+00:00,394,0,0,,,2020-08-08 20:24:35,2020
283,True,active,11,0,395,False,True,4,True,2020-08-08 18:33:39+00:00,395,0,0,,,2020-08-08 20:24:35,2020
284,True,active,13,0,396,False,True,2,True,2020-08-08 15:58:34+00:00,396,0,0,,,2020-08-08 20:24:35,2020
285,True,active,15,0,397,False,True,0,True,2020-08-08 19:02:49+00:00,397,0,0,,,2020-08-08 20:24:35,2020
286,True,active,10,0,398,False,True,8,True,2020-08-08 20:20:42+00:00,398,0,1,,,2020-08-08 20:24:35,2020
287,True,active,6,0,399,False,True,9,True,2020-08-08 19:48:23+00:00,399,0,0,,,2020-08-08 20:24:35,2020
288,True,active,16,0,400,False,True,11,True,2020-08-08 18:45:36+00:00,400,0,0,,,2020-08-08 20:24:35,2020
289,True,active,11,0,401,False,True,4,True,2020-08-08 18:49:38+00:00,401,0,0,,,2020-08-08 20:24:35,2020
290,True,active,2,0,402,False,True,13,True,2020-08-08 20:24:26+00:00,402,0,0,,,2020-08-08 20:24:35,2020
291,True,active,9,0,403,False,True,5,True,2020-08-08 20:11:53+00:00,403,0,1,,,2020-08-08 20:24:35,2020
292,True,active,1,0,404,False,True,15,True,2020-08-08 20:07:31+00:00,404,0,0,,,2020-08-08 20:24:35,2020
293,True,active,10,0,405,False,True,9,True,2020-08-08 20:14:14+00:00,405,0,0,,,2020-08-08 20:24:35,2020
294,True,active,17,0,406,False,True,2,True,2020-08-08 16:17:22+00:00,406,0,0,,,2020-08-08 20:24:35,2020
295,True,active,6,0,407,False,True,13,True,2020-08-08 18:26:36+00:00,407,0,0,,,2020-08-08 20:24:35,2020
296,True,active,4,0,408,False,True,11,True,2020-08-08 20:00:07+00:00,408,0,0,,,2020-08-08 20:24:35,2020
297,True,active,0,0,409,False,True,19,True,2020-08-08 20:03:13+00:00,409,0,0,,,2020-08-08 20:24:35,2020
298,True,active,12,0,410,False,True,7,True,2020-08-08 18:51:52+00:00,410,0,0,,,2020-08-08 20:24:35,2020
299,True,active,4,0,411,False,True,11,True,2020-08-08 19:55:00+00:00,411,0,0,,,2020-08-08 20:24:35,2020
300,True,active,14,1,412,False,True,4,True,2020-08-08 20:06:23+00:00,412,0,0,,,2020-08-08 20:24:35,2020
301,True,active,1,0,413,False,True,15,True,2020-08-08 20:22:54+00:00,413,0,0,,,2020-08-08 20:24:35,2020
302,True,active,1,0,414,False,True,22,True,2020-08-08 17:43:09+00:00,414,0,0,,,2020-08-08 20:24:35,2020
303,True,active,9,0,415,False,True,10,True,2020-08-08 20:12:57+00:00,415,0,0,,,2020-08-08 20:24:35,2020
304,True,active,10,0,416,False,True,4,True,2020-08-08 20:24:25+00:00,416,0,1,,,2020-08-08 20:24:35,2020
305,True,active,5,0,417,False,True,14,True,2020-08-08 20:22:52+00:00,417,0,0,,,2020-08-08 20:24:35,2020
306,True,active,9,0,419,False,True,6,True,2020-08-08 18:50:36+00:00,419,0,0,,,2020-08-08 20:24:35,2020
307,False,out_of_service,0,0,420,False,False,0,False,1970-01-02 00:00:00+00:00,420,0,0,,,2020-08-08 20:24:35,1970
308,True,active,17,0,421,False,True,2,True,2020-08-08 13:56:05+00:00,421,0,0,,,2020-08-08 20:24:35,2020
309,True,active,9,0,422,False,True,5,True,2020-08-08 19:17:06+00:00,422,0,1,,,2020-08-08 20:24:35,2020
310,True,active,3,0,423,False,True,16,True,2020-08-08 20:16:51+00:00,423,0,0,,,2020-08-08 20:24:35,2020
311,True,active,4,0,424,False,True,15,True,2020-08-08 18:27:06+00:00,424,0,0,,,2020-08-08 20:24:35,2020
312,True,active,9,0,425,False,True,7,True,2020-08-08 17:31:40+00:00,425,0,0,,,2020-08-08 20:24:35,2020
313,True,active,8,0,426,False,True,19,True,2020-08-08 20:24:26+00:00,426,0,0,,,2020-08-08 20:24:35,2020
314,True,active,2,0,427,False,True,17,True,2020-08-08 19:57:54+00:00,427,0,0,,,2020-08-08 20:24:35,2020
315,True,active,7,0,428,False,True,12,True,2020-08-08 20:16:10+00:00,428,0,0,,,2020-08-08 20:24:35,2020
316,True,active,16,0,430,False,True,3,True,2020-08-08 12:47:21+00:00,430,0,0,,,2020-08-08 20:24:35,2020
317,True,active,2,0,431,False,True,13,True,2020-08-08 19:31:11+00:00,431,0,0,,,2020-08-08 20:24:35,2020
318,True,active,9,0,432,False,True,10,True,2020-08-08 17:29:17+00:00,432,0,0,,,2020-08-08 20:24:35,2020
319,True,active,4,0,433,False,True,14,True,2020-08-08 18:27:26+00:00,433,0,1,,,2020-08-08 20:24:35,2020
320,True,active,0,0,434,False,True,19,True,2020-08-08 08:59:56+00:00,434,0,0,,,2020-08-08 20:24:35,2020
321,True,active,6,0,435,False,True,9,True,2020-08-08 19:35:40+00:00,435,0,0,,,2020-08-08 20:24:35,2020
322,True,active,0,0,436,False,True,15,True,2020-08-08 15:16:24+00:00,436,0,0,,,2020-08-08 20:24:35,2020
323,True,active,0,0,437,False,True,19,True,2020-08-08 20:19:37+00:00,437,0,0,,,2020-08-08 20:24:35,2020
324,True,active,0,0,440,False,True,17,True,2020-08-08 18:57:37+00:00,440,0,0,,,2020-08-08 20:24:35,2020
325,True,active,13,0,441,False,True,6,True,2020-08-08 20:02:45+00:00,441,0,0,,,2020-08-08 20:24:35,2020
326,True,active,11,0,442,False,True,4,True,2020-08-08 19:40:23+00:00,442,0,0,,,2020-08-08 20:24:35,2020
327,True,active,0,0,443,False,True,19,True,2020-08-08 18:51:29+00:00,443,0,0,,,2020-08-08 20:24:35,2020
328,True,active,7,0,445,False,True,12,True,2020-08-08 18:46:02+00:00,445,0,0,,,2020-08-08 20:24:35,2020
329,True,active,3,0,446,False,True,9,True,2020-08-08 20:22:14+00:00,446,0,0,,,2020-08-08 20:24:35,2020
330,True,active,0,0,447,False,True,19,True,2020-08-08 15:10:15+00:00,447,0,0,,,2020-08-08 20:24:35,2020
331,True,active,4,0,448,False,True,7,True,2020-08-07 18:50:43+00:00,448,0,0,,,2020-08-08 20:24:35,2020
332,True,out_of_service,0,0,449,False,False,0,True,1970-01-02 00:00:00+00:00,449,0,0,,,2020-08-08 20:24:35,1970
333,True,active,2,0,450,False,True,13,True,2020-08-08 20:17:38+00:00,450,0,0,,,2020-08-08 20:24:35,2020
334,True,active,5,0,451,False,True,10,True,2020-08-08 20:20:51+00:00,451,0,0,,,2020-08-08 20:24:35,2020
335,True,active,8,0,452,False,True,6,True,2020-08-08 19:30:32+00:00,452,0,1,,,2020-08-08 20:24:35,2020
336,True,active,7,0,453,False,True,8,True,2020-08-08 20:06:32+00:00,453,0,0,,,2020-08-08 20:24:35,2020
337,True,active,5,0,454,False,True,10,True,2020-08-08 20:11:54+00:00,454,0,0,,,2020-08-08 20:24:35,2020
338,True,active,4,0,455,False,True,7,True,2020-08-08 19:44:44+00:00,455,0,1,,,2020-08-08 20:24:35,2020
339,True,active,7,0,456,False,True,12,True,2020-08-08 19:50:14+00:00,456,0,0,,,2020-08-08 20:24:35,2020
340,True,active,3,0,457,False,True,8,True,2020-08-08 20:12:26+00:00,457,0,0,,,2020-08-08 20:24:35,2020
341,True,active,0,0,458,False,True,11,True,2020-08-08 19:58:59+00:00,458,0,0,,,2020-08-08 20:24:35,2020
