,num_ebikes_available,num_docks_available,last_reported,station_status,legacy_id,eightd_has_available_keys,station_id,is_returning,num_bikes_available,num_bikes_disabled,num_docks_disabled,is_installed,is_renting,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
184,0,33,2020-08-18 18:29:50+00:00,active,212,False,212,True,0,0,0,True,True,,,2020-08-18 18:43:50,2020
185,0,12,2020-08-18 16:40:26+00:00,active,213,True,213,True,4,0,0,True,True,,,2020-08-18 18:43:50,2020
186,0,5,2020-08-18 17:55:15+00:00,active,214,False,214,True,10,0,0,True,True,,,2020-08-18 18:43:50,2020
187,0,3,2020-08-18 17:35:44+00:00,active,215,False,215,True,10,2,0,True,True,,,2020-08-18 18:43:50,2020
188,0,0,2020-08-18 08:04:08+00:00,active,216,False,216,True,19,0,0,True,True,,,2020-08-18 18:43:50,2020
189,0,10,2020-08-18 18:38:54+00:00,active,217,False,217,True,9,0,0,True,True,,,2020-08-18 18:43:50,2020
190,0,7,2020-08-18 18:06:42+00:00,active,218,False,218,True,6,2,0,True,True,,,2020-08-18 18:43:50,2020
191,0,12,2020-08-18 18:24:19+00:00,active,219,False,219,True,3,0,0,True,True,,,2020-08-18 18:43:50,2020
192,0,15,2020-08-18 18:38:08+00:00,active,221,False,221,True,3,1,0,True,True,,,2020-08-18 18:43:50,2020
193,0,12,2020-08-18 18:16:40+00:00,active,222,True,222,True,2,0,0,True,True,,,2020-08-18 18:43:50,2020
194,0,2,2020-08-18 17:21:41+00:00,active,224,False,224,True,14,1,0,True,True,,,2020-08-18 18:43:50,2020
195,0,13,2020-08-18 18:36:37+00:00,active,225,False,225,True,5,1,0,True,True,,,2020-08-18 18:43:50,2020
196,0,13,2020-08-18 15:43:02+00:00,active,226,False,226,True,1,1,0,True,True,,,2020-08-18 18:43:50,2020
197,0,16,2020-08-18 18:00:06+00:00,active,227,False,227,True,0,3,0,True,True,,,2020-08-18 18:43:50,2020
198,0,14,2020-08-18 17:55:40+00:00,active,228,False,228,True,5,0,0,True,True,,,2020-08-18 18:43:50,2020
199,0,8,2020-08-18 08:48:59+00:00,active,232,False,232,True,3,0,0,True,True,,,2020-08-18 18:43:50,2020
200,0,8,2020-08-18 18:34:22+00:00,active,233,False,233,True,6,1,0,True,True,,,2020-08-18 18:43:50,2020
201,0,14,2020-08-18 18:24:00+00:00,active,234,False,234,True,1,0,0,True,True,,,2020-08-18 18:43:50,2020
202,0,7,2020-08-18 18:35:41+00:00,active,235,False,235,True,8,0,0,True,True,,,2020-08-18 18:43:50,2020
