,is_returning,num_ebikes_available,is_renting,num_docks_available,station_id,station_status,is_installed,num_bikes_available,eightd_has_available_keys,num_bikes_disabled,num_docks_disabled,last_reported,legacy_id,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
82,True,0,True,1,93,active,True,13,False,1,0,2020-07-27 17:07:51+00:00,93,,,2020-07-27 18:35:20,2020
83,True,0,True,2,94,active,True,9,False,0,0,2020-07-27 18:20:13+00:00,94,,,2020-07-27 18:35:20,2020
84,True,0,True,13,95,active,True,2,False,0,0,2020-07-27 18:17:41+00:00,95,,,2020-07-27 18:35:20,2020
85,True,0,True,14,96,active,True,5,False,0,0,2020-07-27 18:33:15+00:00,96,,,2020-07-27 18:35:20,2020
86,True,0,True,15,97,active,True,4,False,0,0,2020-07-27 17:55:54+00:00,97,,,2020-07-27 18:35:20,2020
87,True,0,True,13,98,active,True,9,False,0,0,2020-07-27 18:24:26+00:00,98,,,2020-07-27 18:35:20,2020
88,True,0,True,11,99,active,True,4,False,0,0,2020-07-27 18:15:36+00:00,99,,,2020-07-27 18:35:20,2020
89,True,0,True,8,100,active,True,16,True,1,0,2020-07-27 18:22:11+00:00,100,,,2020-07-27 18:35:20,2020
90,True,0,True,13,101,active,True,2,False,0,0,2020-07-27 16:22:07+00:00,101,,,2020-07-27 18:35:20,2020
91,True,0,True,11,102,active,True,2,False,2,0,2020-07-27 17:06:41+00:00,102,,,2020-07-27 18:35:20,2020
92,True,0,True,13,103,active,True,2,False,0,0,2020-07-27 18:28:37+00:00,103,,,2020-07-27 18:35:20,2020
93,True,0,True,15,104,active,True,4,False,0,0,2020-07-27 17:41:10+00:00,104,,,2020-07-27 18:35:20,2020
94,True,0,True,3,105,active,True,16,False,0,0,2020-07-27 18:19:28+00:00,105,,,2020-07-27 18:35:20,2020
95,True,0,True,5,106,active,True,10,False,0,0,2020-07-27 10:14:30+00:00,106,,,2020-07-27 18:35:20,2020
96,True,0,True,3,107,active,True,14,False,2,0,2020-07-27 18:35:03+00:00,107,,,2020-07-27 18:35:20,2020
97,True,0,True,8,108,active,True,9,False,0,0,2020-07-27 17:52:30+00:00,108,,,2020-07-27 18:35:20,2020
98,True,0,True,13,109,active,True,21,False,1,0,2020-07-27 18:27:59+00:00,109,,,2020-07-27 18:35:20,2020
99,True,0,True,3,110,active,True,9,False,3,0,2020-07-27 17:49:00+00:00,110,,,2020-07-27 18:35:20,2020
100,True,0,True,11,111,active,True,4,False,0,0,2020-07-27 17:03:15+00:00,111,,,2020-07-27 18:35:20,2020
101,True,0,True,5,112,active,True,10,False,0,0,2020-07-27 18:31:57+00:00,112,,,2020-07-27 18:35:20,2020
102,True,0,True,4,113,active,True,11,False,0,0,2020-07-27 18:16:16+00:00,113,,,2020-07-27 18:35:20,2020
103,True,0,True,12,114,active,True,3,False,0,0,2020-07-27 17:53:47+00:00,114,,,2020-07-27 18:35:20,2020
104,True,0,True,15,115,active,True,4,False,0,0,2020-07-27 18:31:46+00:00,115,,,2020-07-27 18:35:20,2020
105,True,0,True,10,116,active,True,13,False,0,0,2020-07-27 18:08:06+00:00,116,,,2020-07-27 18:35:20,2020
106,True,0,True,8,117,active,True,11,False,0,0,2020-07-27 17:20:38+00:00,117,,,2020-07-27 18:35:20,2020
107,True,0,True,7,118,active,True,12,False,0,0,2020-07-27 17:12:32+00:00,118,,,2020-07-27 18:35:20,2020
108,True,0,True,5,119,active,True,10,False,0,0,2020-07-27 18:25:25+00:00,119,,,2020-07-27 18:35:20,2020
109,True,0,True,7,120,active,True,8,False,0,0,2020-07-27 18:30:39+00:00,120,,,2020-07-27 18:35:20,2020
110,True,0,True,17,121,active,True,0,False,0,0,2020-07-27 17:59:28+00:00,121,,,2020-07-27 18:35:20,2020
111,True,0,True,5,122,active,True,9,False,1,0,2020-07-27 18:29:17+00:00,122,,,2020-07-27 18:35:20,2020
112,True,0,True,15,124,active,True,0,False,0,0,2020-07-27 15:45:04+00:00,124,,,2020-07-27 18:35:20,2020
113,True,0,True,8,125,active,True,7,False,0,0,2020-07-27 18:11:39+00:00,125,,,2020-07-27 18:35:20,2020
114,True,0,True,12,126,active,True,3,False,0,0,2020-07-27 14:47:55+00:00,126,,,2020-07-27 18:35:20,2020
115,False,0,False,11,128,active,True,7,False,1,0,2020-07-27 17:54:27+00:00,128,,,2020-07-27 18:35:20,2020
116,True,0,True,9,129,active,True,10,False,0,0,2020-07-27 18:17:55+00:00,129,,,2020-07-27 18:35:20,2020
117,True,0,True,9,130,active,True,6,False,0,0,2020-07-27 16:55:46+00:00,130,,,2020-07-27 18:35:20,2020
118,True,0,True,7,131,active,True,11,False,0,0,2020-07-27 18:22:06+00:00,131,,,2020-07-27 18:35:20,2020
119,True,0,True,18,133,active,True,5,False,0,0,2020-07-27 18:33:55+00:00,133,,,2020-07-27 18:35:20,2020
120,True,0,True,9,135,active,True,8,False,0,0,2020-07-27 12:42:49+00:00,135,,,2020-07-27 18:35:20,2020
121,True,0,True,2,136,active,True,17,False,0,0,2020-07-27 18:01:02+00:00,136,,,2020-07-27 18:35:20,2020
122,True,0,True,13,137,active,True,2,False,0,0,2020-07-27 18:29:32+00:00,137,,,2020-07-27 18:35:20,2020
123,True,0,True,3,138,active,True,10,False,2,0,2020-07-27 18:34:12+00:00,138,,,2020-07-27 18:35:20,2020
124,True,0,True,16,139,active,True,3,False,0,0,2020-07-27 18:22:44+00:00,139,,,2020-07-27 18:35:20,2020
125,True,0,True,7,140,active,True,9,False,1,0,2020-07-27 17:44:40+00:00,140,,,2020-07-27 18:35:20,2020
126,True,0,True,5,141,active,True,9,False,1,0,2020-07-27 18:10:23+00:00,141,,,2020-07-27 18:35:20,2020
127,True,0,True,2,142,active,True,21,False,0,0,2020-07-27 18:12:55+00:00,142,,,2020-07-27 18:35:20,2020
128,True,0,True,17,143,active,True,6,False,0,0,2020-07-27 18:11:08+00:00,143,,,2020-07-27 18:35:20,2020
129,True,0,True,11,144,active,True,8,False,0,0,2020-07-27 18:27:11+00:00,144,,,2020-07-27 18:35:20,2020
130,True,0,True,14,145,active,True,5,False,0,0,2020-07-27 18:20:23+00:00,145,,,2020-07-27 18:35:20,2020
131,True,0,True,3,146,active,True,13,False,3,0,2020-07-27 18:21:57+00:00,146,,,2020-07-27 18:35:20,2020
132,True,0,True,9,149,active,True,9,True,0,0,2020-07-27 17:30:23+00:00,149,,,2020-07-27 18:35:20,2020
133,True,0,True,7,150,active,True,12,False,0,0,2020-07-27 18:09:51+00:00,150,,,2020-07-27 18:35:20,2020
134,True,0,True,12,151,active,True,7,False,0,0,2020-07-27 17:47:12+00:00,151,,,2020-07-27 18:35:20,2020
135,True,0,True,12,152,active,True,3,True,0,0,2020-07-27 17:37:58+00:00,152,,,2020-07-27 18:35:20,2020
136,True,0,True,12,156,active,True,3,False,0,0,2020-07-27 14:05:57+00:00,156,,,2020-07-27 18:35:20,2020
137,True,0,True,6,157,active,True,8,False,1,0,2020-07-27 18:05:58+00:00,157,,,2020-07-27 18:35:20,2020
138,True,0,True,13,159,active,True,1,False,1,0,2020-07-27 18:32:25+00:00,159,,,2020-07-27 18:35:20,2020
139,True,0,True,9,160,active,True,5,True,0,0,2020-07-27 18:05:54+00:00,160,,,2020-07-27 18:35:20,2020
140,True,0,True,14,161,active,True,8,True,1,0,2020-07-27 18:24:53+00:00,161,,,2020-07-27 18:35:20,2020
141,True,0,True,4,162,active,True,11,False,0,0,2020-07-27 14:09:23+00:00,162,,,2020-07-27 18:35:20,2020
142,True,0,True,13,163,active,True,6,True,0,0,2020-07-27 17:45:19+00:00,163,,,2020-07-27 18:35:20,2020
143,True,0,True,2,167,active,True,11,False,2,0,2020-07-27 15:48:15+00:00,167,,,2020-07-27 18:35:20,2020
144,True,0,True,10,169,active,True,9,False,0,0,2020-07-27 17:49:56+00:00,169,,,2020-07-27 18:35:20,2020
145,True,0,True,13,170,active,True,1,True,0,0,2020-07-27 17:52:21+00:00,170,,,2020-07-27 18:35:20,2020
146,True,0,True,19,171,active,True,4,True,0,0,2020-07-27 13:53:24+00:00,171,,,2020-07-27 18:35:20,2020
147,True,0,True,1,173,active,True,12,True,1,0,2020-07-27 12:43:58+00:00,173,,,2020-07-27 18:35:20,2020
148,True,0,True,7,174,active,True,7,False,1,0,2020-07-27 18:22:20+00:00,174,,,2020-07-27 18:35:20,2020
149,True,0,True,15,175,active,True,2,True,0,0,2020-07-27 17:02:05+00:00,175,,,2020-07-27 18:35:20,2020
150,True,0,True,3,176,active,True,12,False,0,0,2020-07-27 16:45:54+00:00,176,,,2020-07-27 18:35:20,2020
151,True,0,True,12,177,active,True,6,False,1,0,2020-07-27 18:33:39+00:00,177,,,2020-07-27 18:35:20,2020
152,True,0,True,15,178,active,True,4,False,0,0,2020-07-27 18:31:26+00:00,178,,,2020-07-27 18:35:20,2020
153,True,0,True,20,179,active,True,5,False,0,0,2020-07-27 18:23:44+00:00,179,,,2020-07-27 18:35:20,2020
154,True,0,True,7,180,active,True,12,False,0,0,2020-07-27 18:18:55+00:00,180,,,2020-07-27 18:35:20,2020
155,True,0,True,9,181,active,True,10,False,0,0,2020-07-27 17:02:27+00:00,181,,,2020-07-27 18:35:20,2020
156,True,0,True,15,182,active,True,3,True,1,0,2020-07-27 16:15:44+00:00,182,,,2020-07-27 18:35:20,2020
157,True,0,True,12,183,active,True,7,False,0,0,2020-07-27 17:52:35+00:00,183,,,2020-07-27 18:35:20,2020
158,True,0,True,11,184,active,True,8,False,0,0,2020-07-27 18:17:11+00:00,184,,,2020-07-27 18:35:20,2020
159,True,0,True,7,185,active,True,8,False,0,0,2020-07-27 17:41:53+00:00,185,,,2020-07-27 18:35:20,2020
160,True,0,True,4,186,active,True,9,True,2,0,2020-07-27 16:35:00+00:00,186,,,2020-07-27 18:35:20,2020
161,True,0,True,12,187,active,True,3,False,0,0,2020-07-27 15:45:03+00:00,187,,,2020-07-27 18:35:20,2020
162,True,0,True,3,188,active,True,12,False,0,0,2020-07-27 16:47:37+00:00,188,,,2020-07-27 18:35:20,2020
163,True,0,True,7,189,active,True,16,True,0,0,2020-07-27 18:31:03+00:00,189,,,2020-07-27 18:35:20,2020
164,True,0,True,27,190,active,True,9,True,1,0,2020-07-27 18:22:18+00:00,190,,,2020-07-27 18:35:20,2020
165,True,0,True,11,191,active,True,4,False,0,0,2020-07-27 16:03:45+00:00,191,,,2020-07-27 18:35:20,2020
166,True,0,True,12,192,active,True,6,False,1,0,2020-07-27 18:32:48+00:00,192,,,2020-07-27 18:35:20,2020
167,True,0,True,9,193,active,True,6,True,0,0,2020-07-27 17:11:43+00:00,193,,,2020-07-27 18:35:20,2020
168,True,0,True,8,194,active,True,11,False,0,0,2020-07-27 17:38:24+00:00,194,,,2020-07-27 18:35:20,2020
169,True,0,True,10,195,active,True,13,False,0,0,2020-07-27 17:55:34+00:00,195,,,2020-07-27 18:35:20,2020
170,True,0,True,9,196,active,True,1,True,0,0,2020-07-27 18:16:36+00:00,196,,,2020-07-27 18:35:20,2020
171,True,0,True,13,197,active,True,2,False,0,0,2020-07-27 17:49:23+00:00,197,,,2020-07-27 18:35:20,2020
172,True,0,True,14,199,active,True,1,False,0,0,2020-07-27 09:36:27+00:00,199,,,2020-07-27 18:35:20,2020
173,True,0,True,3,200,active,True,16,False,0,0,2020-07-27 18:15:14+00:00,200,,,2020-07-27 18:35:20,2020
174,True,0,True,12,201,active,True,3,False,0,0,2020-07-27 17:49:08+00:00,201,,,2020-07-27 18:35:20,2020
175,True,0,True,12,202,active,True,3,False,0,0,2020-07-27 14:56:17+00:00,202,,,2020-07-27 18:35:20,2020
176,True,0,True,12,203,active,True,3,False,0,0,2020-07-27 17:12:16+00:00,203,,,2020-07-27 18:35:20,2020
177,True,0,True,13,204,active,True,2,False,0,0,2020-07-27 18:29:48+00:00,204,,,2020-07-27 18:35:20,2020
178,True,0,True,10,205,active,True,3,False,2,0,2020-07-27 12:18:18+00:00,205,,,2020-07-27 18:35:20,2020
179,False,0,False,17,206,active,True,6,True,0,0,2020-07-27 13:40:05+00:00,206,,,2020-07-27 18:35:20,2020
180,True,0,True,9,208,active,True,6,True,0,0,2020-07-27 17:21:57+00:00,208,,,2020-07-27 18:35:20,2020
181,True,0,True,3,209,active,True,11,False,1,0,2020-07-27 17:57:07+00:00,209,,,2020-07-27 18:35:20,2020
182,True,0,True,11,210,active,True,3,False,1,0,2020-07-27 16:47:18+00:00,210,,,2020-07-27 18:35:20,2020
183,True,0,True,2,211,active,True,15,False,2,0,2020-07-27 17:18:04+00:00,211,,,2020-07-27 18:35:20,2020
184,True,0,True,25,212,active,True,6,False,2,0,2020-07-27 18:34:45+00:00,212,,,2020-07-27 18:35:20,2020
185,True,0,True,9,213,active,True,7,True,0,0,2020-07-27 14:24:20+00:00,213,,,2020-07-27 18:35:20,2020
186,True,0,True,8,214,active,True,6,False,1,0,2020-07-27 18:30:04+00:00,214,,,2020-07-27 18:35:20,2020
187,True,0,True,3,215,active,True,11,False,1,0,2020-07-27 16:19:47+00:00,215,,,2020-07-27 18:35:20,2020
188,True,0,True,3,216,active,True,16,False,0,0,2020-07-27 14:57:14+00:00,216,,,2020-07-27 18:35:20,2020
189,True,0,True,13,217,active,True,6,False,0,0,2020-07-27 15:38:23+00:00,217,,,2020-07-27 18:35:20,2020
190,True,0,True,14,218,active,True,1,False,0,0,2020-07-27 18:18:21+00:00,218,,,2020-07-27 18:35:20,2020
191,True,0,True,0,219,active,True,15,False,0,0,2020-07-26 23:42:58+00:00,219,,,2020-07-27 18:35:20,2020
192,True,0,True,9,221,active,True,10,False,0,0,2020-07-27 18:16:50+00:00,221,,,2020-07-27 18:35:20,2020
193,True,0,True,13,222,active,True,1,True,0,0,2020-07-27 17:21:54+00:00,222,,,2020-07-27 18:35:20,2020
194,True,0,True,9,224,active,True,8,False,0,0,2020-07-27 18:07:23+00:00,224,,,2020-07-27 18:35:20,2020
195,True,0,True,9,225,active,True,9,False,0,1,2020-07-27 18:11:09+00:00,225,,,2020-07-27 18:35:20,2020
196,True,0,True,15,226,active,True,0,False,0,0,2020-07-27 17:56:50+00:00,226,,,2020-07-27 18:35:20,2020
197,True,0,True,7,227,active,True,10,False,2,0,2020-07-27 17:58:49+00:00,227,,,2020-07-27 18:35:20,2020
198,True,0,True,8,228,active,True,10,False,1,0,2020-07-27 17:39:58+00:00,228,,,2020-07-27 18:35:20,2020
199,True,0,True,3,232,active,True,8,False,0,0,2020-07-27 18:17:33+00:00,232,,,2020-07-27 18:35:20,2020
200,True,0,True,2,233,active,True,13,False,0,0,2020-07-27 18:19:23+00:00,233,,,2020-07-27 18:35:20,2020
201,True,0,True,11,234,active,True,4,False,0,0,2020-07-27 13:44:24+00:00,234,,,2020-07-27 18:35:20,2020
202,True,0,True,0,235,active,True,15,False,0,0,2020-07-27 17:56:47+00:00,235,,,2020-07-27 18:35:20,2020
203,True,0,True,11,236,active,True,3,False,1,0,2020-07-27 17:40:30+00:00,236,,,2020-07-27 18:35:20,2020
204,True,0,True,10,239,active,True,5,False,0,0,2020-07-27 18:22:13+00:00,239,,,2020-07-27 18:35:20,2020
205,True,0,True,9,255,active,True,6,False,0,0,2020-07-27 08:59:05+00:00,255,,,2020-07-27 18:35:20,2020
206,True,0,True,8,258,active,True,7,False,0,0,2020-07-27 13:51:08+00:00,258,,,2020-07-27 18:35:20,2020
207,True,0,True,13,259,active,True,2,False,0,0,2020-07-27 08:48:03+00:00,259,,,2020-07-27 18:35:20,2020
208,True,0,True,1,260,active,True,14,False,0,0,2020-07-27 13:57:03+00:00,260,,,2020-07-27 18:35:20,2020
209,True,0,True,4,271,active,True,11,False,0,0,2020-07-27 17:10:59+00:00,271,,,2020-07-27 18:35:20,2020
210,True,0,True,15,272,active,True,4,False,0,0,2020-07-27 14:35:29+00:00,272,,,2020-07-27 18:35:20,2020
211,True,0,True,25,273,active,True,15,False,0,0,2020-07-27 18:23:03+00:00,273,,,2020-07-27 18:35:20,2020
212,True,0,True,9,279,active,True,10,False,0,0,2020-07-27 18:29:22+00:00,279,,,2020-07-27 18:35:20,2020
213,True,0,True,12,280,active,True,7,False,0,0,2020-07-27 18:24:02+00:00,280,,,2020-07-27 18:35:20,2020
214,True,0,True,4,282,active,True,11,False,0,0,2020-07-27 18:34:48+00:00,282,,,2020-07-27 18:35:20,2020
215,True,0,True,18,296,active,True,3,False,2,0,2020-07-27 18:32:08+00:00,296,,,2020-07-27 18:35:20,2020
216,True,0,True,1,318,active,True,18,False,0,0,2020-07-27 18:25:52+00:00,318,,,2020-07-27 18:35:20,2020
217,True,0,True,19,319,active,True,6,False,0,0,2020-07-27 18:24:29+00:00,319,,,2020-07-27 18:35:20,2020
218,True,0,True,6,327,active,True,9,False,0,0,2020-07-27 16:09:11+00:00,327,,,2020-07-27 18:35:20,2020
219,True,0,True,6,328,active,True,9,False,0,0,2020-07-27 18:18:02+00:00,328,,,2020-07-27 18:35:20,2020
