,num_bikes_disabled,eightd_has_available_keys,legacy_id,num_docks_available,station_id,is_installed,is_renting,num_docks_disabled,last_reported,num_bikes_available,station_status,num_ebikes_available,is_returning,timestamp_of_data_read_request,year_station_last_reported
233,0,False,342,3,342,True,True,0,2020-08-11 05:10:38+00:00,12,active,0,True,2020-08-11 05:37:05,2020
234,0,False,343,10,343,True,True,0,2020-08-11 05:08:58+00:00,5,active,0,True,2020-08-11 05:37:05,2020
235,0,False,344,17,344,True,True,0,2020-08-11 01:58:41+00:00,2,active,0,True,2020-08-11 05:37:05,2020
236,2,False,345,11,345,True,True,0,2020-08-11 04:26:27+00:00,6,active,0,True,2020-08-11 05:37:05,2020
237,0,False,346,10,346,True,True,0,2020-08-11 02:38:36+00:00,5,active,0,True,2020-08-11 05:37:05,2020
238,0,False,347,3,347,True,True,0,2020-08-10 18:56:34+00:00,12,active,0,True,2020-08-11 05:37:05,2020
239,1,False,348,10,348,True,True,0,2020-08-10 22:31:14+00:00,4,active,0,True,2020-08-11 05:37:05,2020
240,0,True,349,12,349,True,True,0,2020-08-10 22:16:36+00:00,5,active,0,True,2020-08-11 05:37:05,2020
241,0,False,350,4,350,True,True,0,2020-08-10 19:23:29+00:00,13,active,0,True,2020-08-11 05:37:05,2020
242,0,False,351,8,351,True,True,0,2020-08-11 04:22:35+00:00,7,active,0,True,2020-08-11 05:37:05,2020
243,0,False,352,5,352,True,True,0,2020-08-11 02:29:48+00:00,10,active,0,True,2020-08-11 05:37:05,2020
244,0,True,353,10,353,True,True,0,2020-08-10 15:45:32+00:00,5,active,0,True,2020-08-11 05:37:05,2020
245,1,False,354,4,354,True,True,0,2020-08-11 04:13:15+00:00,10,active,0,True,2020-08-11 05:37:05,2020
246,0,False,355,4,355,True,True,0,2020-08-11 05:28:37+00:00,13,active,0,True,2020-08-11 05:37:05,2020
247,0,False,356,22,356,True,True,0,2020-08-11 02:55:10+00:00,1,active,0,True,2020-08-11 05:37:05,2020
248,0,False,357,10,357,True,True,0,2020-08-10 23:59:27+00:00,5,active,0,True,2020-08-11 05:37:05,2020
249,0,False,358,10,358,True,True,0,2020-08-11 02:54:38+00:00,9,active,0,True,2020-08-11 05:37:05,2020
250,0,False,359,14,359,True,True,0,2020-08-11 03:50:40+00:00,1,active,0,True,2020-08-11 05:37:05,2020
251,0,False,360,6,360,True,True,0,2020-08-11 03:40:45+00:00,9,active,0,True,2020-08-11 05:37:05,2020
252,0,False,361,6,361,True,True,0,2020-08-11 03:49:53+00:00,13,active,0,True,2020-08-11 05:37:05,2020
253,0,False,362,7,362,True,True,0,2020-08-11 04:16:44+00:00,12,active,0,True,2020-08-11 05:37:05,2020
254,1,False,363,9,363,True,True,0,2020-08-11 01:43:28+00:00,9,active,0,True,2020-08-11 05:37:05,2020
255,0,False,364,6,364,True,True,0,2020-08-11 05:25:57+00:00,13,active,0,True,2020-08-11 05:37:05,2020
256,2,False,365,17,365,True,True,0,2020-08-11 02:57:58+00:00,0,active,0,True,2020-08-11 05:37:05,2020
257,0,False,366,9,366,True,True,0,2020-08-11 05:01:22+00:00,6,active,0,True,2020-08-11 05:37:05,2020
258,0,False,367,1,367,True,True,0,2020-08-11 01:23:18+00:00,18,active,0,True,2020-08-11 05:37:05,2020
259,1,False,368,5,368,True,True,0,2020-08-11 03:15:31+00:00,9,active,0,True,2020-08-11 05:37:05,2020
260,1,False,369,0,369,True,True,0,2020-08-11 01:53:15+00:00,14,active,0,True,2020-08-11 05:37:05,2020
261,0,False,370,4,370,True,True,0,2020-08-11 04:06:34+00:00,15,active,0,True,2020-08-11 05:37:05,2020
262,0,False,371,3,371,True,True,0,2020-08-11 02:00:55+00:00,16,active,0,True,2020-08-11 05:37:05,2020
263,0,False,372,8,372,True,True,0,2020-08-11 04:51:52+00:00,11,active,0,True,2020-08-11 05:37:05,2020
264,0,False,373,8,373,True,True,0,2020-08-10 21:39:18+00:00,7,active,0,True,2020-08-11 05:37:05,2020
265,1,False,374,17,374,True,True,0,2020-08-11 05:23:38+00:00,1,active,0,True,2020-08-11 05:37:05,2020
266,0,False,376,3,376,True,True,0,2020-08-11 04:58:55+00:00,12,active,0,True,2020-08-11 05:37:05,2020
267,0,False,377,4,377,True,True,0,2020-08-11 04:57:26+00:00,15,active,0,True,2020-08-11 05:37:05,2020
268,0,False,378,9,378,True,True,0,2020-08-11 03:06:44+00:00,10,active,0,True,2020-08-11 05:37:05,2020
269,0,False,379,4,379,True,True,0,2020-08-11 01:37:11+00:00,11,active,0,True,2020-08-11 05:37:05,2020
270,0,False,380,17,380,True,True,0,2020-08-11 04:34:42+00:00,1,active,0,True,2020-08-11 05:37:05,2020
271,0,False,381,6,381,True,True,0,2020-08-11 04:01:32+00:00,13,active,0,True,2020-08-11 05:37:05,2020
272,0,True,384,10,384,True,True,0,2020-08-11 04:40:48+00:00,9,active,0,True,2020-08-11 05:37:05,2020
273,2,False,385,8,385,True,True,1,2020-08-11 04:35:04+00:00,4,active,0,True,2020-08-11 05:37:05,2020
274,0,False,386,6,386,True,True,0,2020-08-11 05:32:53+00:00,13,active,0,True,2020-08-11 05:37:05,2020
275,1,False,387,0,387,True,True,0,2020-08-11 04:05:53+00:00,14,active,0,True,2020-08-11 05:37:05,2020
276,0,False,388,6,388,True,True,0,2020-08-10 22:45:24+00:00,5,active,0,True,2020-08-11 05:37:05,2020
277,0,False,389,0,389,True,True,0,2020-08-10 21:07:52+00:00,14,active,0,True,2020-08-11 05:37:05,2020
278,0,False,390,1,390,True,True,0,2020-08-11 02:32:47+00:00,14,active,0,True,2020-08-11 05:37:05,2020
279,0,False,391,2,391,True,True,0,2020-08-11 01:20:41+00:00,13,active,0,True,2020-08-11 05:37:05,2020
280,0,False,392,7,392,True,True,0,2020-08-11 03:27:24+00:00,8,active,0,True,2020-08-11 05:37:05,2020
281,1,False,393,8,393,True,True,0,2020-08-10 01:22:59+00:00,6,active,0,True,2020-08-11 05:37:05,2020
282,0,False,394,12,394,True,True,0,2020-08-11 02:04:18+00:00,2,active,0,True,2020-08-11 05:37:05,2020
283,0,False,395,5,395,True,True,0,2020-08-10 16:55:20+00:00,10,active,0,True,2020-08-11 05:37:05,2020
284,0,False,396,3,396,True,True,0,2020-08-10 23:27:29+00:00,12,active,0,True,2020-08-11 05:37:05,2020
285,0,False,397,1,397,True,True,0,2020-08-11 01:57:04+00:00,14,active,0,True,2020-08-11 05:37:05,2020
286,0,False,398,3,398,True,True,0,2020-08-11 01:18:31+00:00,16,active,0,True,2020-08-11 05:37:05,2020
287,1,False,399,6,399,True,True,0,2020-08-11 04:24:42+00:00,8,active,0,True,2020-08-11 05:37:05,2020
288,0,False,400,18,400,True,True,0,2020-08-10 20:50:16+00:00,9,active,0,True,2020-08-11 05:37:05,2020
289,0,False,401,10,401,True,True,0,2020-08-11 01:17:34+00:00,5,active,0,True,2020-08-11 05:37:05,2020
290,1,False,402,7,402,True,True,0,2020-08-11 04:49:27+00:00,7,active,0,True,2020-08-11 05:37:05,2020
291,1,False,403,0,403,True,True,0,2020-08-11 04:29:01+00:00,14,active,0,True,2020-08-11 05:37:05,2020
292,1,False,404,4,404,True,True,0,2020-08-11 03:36:10+00:00,11,active,0,True,2020-08-11 05:37:05,2020
293,0,False,405,14,405,True,True,0,2020-08-11 00:33:15+00:00,5,active,0,True,2020-08-11 05:37:05,2020
294,0,False,406,1,406,True,True,0,2020-08-11 01:02:53+00:00,18,active,0,True,2020-08-11 05:37:05,2020
295,0,False,407,19,407,True,True,0,2020-08-11 00:33:03+00:00,0,active,0,True,2020-08-11 05:37:05,2020
296,0,False,408,7,408,True,True,0,2020-08-11 00:32:33+00:00,8,active,0,True,2020-08-11 05:37:05,2020
297,0,False,409,3,409,True,True,0,2020-08-11 05:02:26+00:00,16,active,0,True,2020-08-11 05:37:05,2020
298,0,False,410,3,410,True,True,0,2020-08-11 04:16:45+00:00,16,active,0,True,2020-08-11 05:37:05,2020
299,0,False,411,10,411,True,True,0,2020-08-10 16:41:54+00:00,5,active,0,True,2020-08-11 05:37:05,2020
300,1,False,412,3,412,True,True,0,2020-08-11 03:12:25+00:00,15,active,0,True,2020-08-11 05:37:05,2020
301,0,False,413,0,413,True,True,0,2020-08-11 04:39:56+00:00,19,active,0,True,2020-08-11 05:37:05,2020
302,0,False,414,20,414,True,True,0,2020-08-10 23:53:12+00:00,3,active,0,True,2020-08-11 05:37:05,2020
303,1,False,415,8,415,True,True,0,2020-08-11 02:29:59+00:00,10,active,0,True,2020-08-11 05:37:05,2020
304,1,False,416,11,416,True,True,0,2020-08-11 04:23:56+00:00,3,active,0,True,2020-08-11 05:37:05,2020
305,0,False,417,2,417,True,True,0,2020-08-11 04:34:14+00:00,17,active,0,True,2020-08-11 05:37:05,2020
306,0,False,419,0,419,True,True,0,2020-08-11 03:15:52+00:00,15,active,0,True,2020-08-11 05:37:05,2020
307,0,False,420,0,420,False,False,0,1970-01-02 00:00:00+00:00,0,out_of_service,0,False,2020-08-11 05:37:05,1970
308,2,False,421,2,421,True,True,0,2020-08-10 15:34:47+00:00,15,active,0,True,2020-08-11 05:37:05,2020
309,2,False,422,0,422,True,True,0,2020-08-10 14:46:48+00:00,13,active,0,True,2020-08-11 05:37:05,2020
310,0,False,423,17,423,True,True,0,2020-08-11 00:27:28+00:00,2,active,0,True,2020-08-11 05:37:05,2020
311,0,False,424,10,424,True,True,0,2020-08-11 02:43:51+00:00,9,active,0,True,2020-08-11 05:37:05,2020
312,0,False,425,9,425,True,True,0,2020-08-11 00:38:12+00:00,7,active,0,True,2020-08-11 05:37:05,2020
313,1,False,426,22,426,True,True,0,2020-08-11 02:29:08+00:00,4,active,0,True,2020-08-11 05:37:05,2020
314,0,False,427,18,427,True,True,0,2020-08-10 23:55:16+00:00,1,active,0,True,2020-08-11 05:37:05,2020
315,1,False,428,3,428,True,True,0,2020-08-11 01:45:14+00:00,15,active,0,True,2020-08-11 05:37:05,2020
316,2,False,430,3,430,True,True,0,2020-08-10 19:45:33+00:00,14,active,0,True,2020-08-11 05:37:05,2020
317,0,False,431,14,431,True,True,0,2020-08-10 23:10:16+00:00,1,active,0,True,2020-08-11 05:37:05,2020
318,0,False,432,10,432,True,True,0,2020-08-10 21:56:17+00:00,9,active,0,True,2020-08-11 05:37:05,2020
319,1,False,433,17,433,True,True,0,2020-08-10 23:22:35+00:00,1,active,0,True,2020-08-11 05:37:05,2020
320,0,False,434,19,434,True,True,0,2020-08-10 08:56:28+00:00,0,active,0,True,2020-08-11 05:37:05,2020
321,0,False,435,9,435,True,True,0,2020-08-11 04:31:47+00:00,6,active,0,True,2020-08-11 05:37:05,2020
322,0,False,436,10,436,True,True,0,2020-08-11 04:05:13+00:00,5,active,0,True,2020-08-11 05:37:05,2020
323,0,False,437,2,437,True,True,0,2020-08-11 05:16:37+00:00,17,active,0,True,2020-08-11 05:37:05,2020
324,0,False,440,8,440,True,True,0,2020-08-11 03:34:27+00:00,9,active,0,True,2020-08-11 05:37:05,2020
325,0,False,441,7,441,True,True,0,2020-08-11 02:11:12+00:00,12,active,0,True,2020-08-11 05:37:05,2020
326,1,False,442,3,442,True,True,0,2020-08-11 00:47:17+00:00,11,active,0,True,2020-08-11 05:37:05,2020
327,0,False,443,13,443,True,True,0,2020-08-11 04:05:16+00:00,6,active,0,True,2020-08-11 05:37:05,2020
328,0,False,445,8,445,True,True,0,2020-08-11 01:56:59+00:00,11,active,0,True,2020-08-11 05:37:05,2020
329,0,False,446,7,446,True,True,0,2020-08-11 04:28:31+00:00,5,active,0,True,2020-08-11 05:37:05,2020
330,0,False,447,19,447,True,True,0,2020-08-10 21:17:09+00:00,0,active,0,True,2020-08-11 05:37:05,2020
331,0,False,448,8,448,True,True,0,2020-08-10 22:24:44+00:00,3,active,0,True,2020-08-11 05:37:05,2020
332,0,False,449,0,449,False,True,0,1970-01-02 00:00:00+00:00,0,out_of_service,0,True,2020-08-11 05:37:05,1970
333,0,False,450,9,450,True,True,0,2020-08-11 03:08:07+00:00,6,active,0,True,2020-08-11 05:37:05,2020
334,0,False,451,12,451,True,True,0,2020-08-11 02:26:07+00:00,3,active,0,True,2020-08-11 05:37:05,2020
335,0,False,452,3,452,True,True,0,2020-08-11 04:26:01+00:00,12,active,0,True,2020-08-11 05:37:05,2020
336,0,False,453,12,453,True,True,0,2020-08-11 01:51:51+00:00,3,active,0,True,2020-08-11 05:37:05,2020
337,1,False,454,0,454,True,True,0,2020-08-11 02:59:00+00:00,14,active,0,True,2020-08-11 05:37:05,2020
338,1,False,455,11,455,True,True,0,2020-08-10 20:11:41+00:00,0,active,0,True,2020-08-11 05:37:05,2020
339,0,False,456,8,456,True,True,0,2020-08-11 03:52:09+00:00,11,active,0,True,2020-08-11 05:37:05,2020
340,0,False,457,11,457,True,True,0,2020-08-10 21:25:23+00:00,0,active,0,True,2020-08-11 05:37:05,2020
341,0,False,458,8,458,True,True,0,2020-08-11 00:13:24+00:00,3,active,0,True,2020-08-11 05:37:05,2020
