,is_renting,num_ebikes_available,is_installed,num_docks_disabled,is_returning,last_reported,legacy_id,eightd_has_available_keys,station_id,num_bikes_disabled,num_docks_available,num_bikes_available,station_status,timestamp_of_data_read_request,year_station_last_reported
231,True,0,True,0,True,2020-08-14 05:38:31+00:00,340,False,340,0,2,17,active,2020-08-14 07:11:05,2020
232,True,0,True,0,True,2020-08-14 03:12:19+00:00,341,True,341,1,0,14,active,2020-08-14 07:11:05,2020
233,True,0,True,0,True,2020-08-14 06:31:18+00:00,342,False,342,0,0,15,active,2020-08-14 07:11:05,2020
234,True,0,True,0,True,2020-08-13 04:04:08+00:00,343,False,343,0,11,4,active,2020-08-14 07:11:05,2020
235,True,0,True,0,True,2020-08-14 02:10:10+00:00,344,False,344,0,9,10,active,2020-08-14 07:11:05,2020
236,True,0,True,0,True,2020-08-14 05:13:05+00:00,345,False,345,1,11,7,active,2020-08-14 07:11:05,2020
237,True,0,True,0,True,2020-08-14 00:13:13+00:00,346,False,346,0,14,1,active,2020-08-14 07:11:05,2020
238,True,0,True,0,True,2020-08-13 19:13:37+00:00,347,False,347,0,4,11,active,2020-08-14 07:11:05,2020
239,True,0,True,0,True,2020-08-13 22:14:09+00:00,348,False,348,1,12,2,active,2020-08-14 07:11:05,2020
240,True,0,True,0,True,2020-08-13 23:48:05+00:00,349,True,349,1,10,6,active,2020-08-14 07:11:05,2020
241,True,0,True,0,True,2020-08-14 02:56:20+00:00,350,False,350,0,2,15,active,2020-08-14 07:11:05,2020
242,True,0,True,0,True,2020-08-14 00:20:33+00:00,351,False,351,0,10,5,active,2020-08-14 07:11:05,2020
243,True,0,True,0,True,2020-08-14 07:05:50+00:00,352,False,352,0,10,5,active,2020-08-14 07:11:05,2020
244,True,0,True,0,True,2020-08-13 22:34:11+00:00,353,True,353,0,7,8,active,2020-08-14 07:11:05,2020
245,True,0,True,0,True,2020-08-14 04:15:41+00:00,354,False,354,1,7,7,active,2020-08-14 07:11:05,2020
246,True,0,True,0,True,2020-08-14 00:16:16+00:00,355,False,355,0,6,11,active,2020-08-14 07:11:05,2020
247,True,0,True,0,True,2020-08-14 03:33:52+00:00,356,False,356,0,15,8,active,2020-08-14 07:11:05,2020
248,True,0,True,0,True,2020-08-14 03:45:05+00:00,357,False,357,0,10,5,active,2020-08-14 07:11:05,2020
249,True,0,True,0,True,2020-08-14 06:05:43+00:00,358,False,358,0,2,17,active,2020-08-14 07:11:05,2020
250,True,0,True,0,True,2020-08-14 06:38:48+00:00,359,False,359,0,12,3,active,2020-08-14 07:11:05,2020
251,True,0,True,0,True,2020-08-14 05:39:11+00:00,360,False,360,0,10,5,active,2020-08-14 07:11:05,2020
252,True,0,True,0,True,2020-08-14 05:33:52+00:00,361,False,361,0,5,14,active,2020-08-14 07:11:05,2020
253,True,0,True,0,True,2020-08-14 03:12:52+00:00,362,False,362,1,3,15,active,2020-08-14 07:11:05,2020
254,True,0,True,0,True,2020-08-14 03:32:22+00:00,363,False,363,0,0,19,active,2020-08-14 07:11:05,2020
255,True,0,True,0,True,2020-08-14 06:51:06+00:00,364,False,364,0,2,17,active,2020-08-14 07:11:05,2020
256,True,0,True,0,True,2020-08-14 05:53:14+00:00,365,False,365,0,16,3,active,2020-08-14 07:11:05,2020
257,True,0,True,0,True,2020-08-14 04:47:52+00:00,366,False,366,0,12,3,active,2020-08-14 07:11:05,2020
258,True,0,True,0,True,2020-08-13 23:45:57+00:00,367,False,367,0,9,10,active,2020-08-14 07:11:05,2020
259,True,0,True,0,True,2020-08-14 06:24:44+00:00,368,False,368,1,9,5,active,2020-08-14 07:11:05,2020
260,True,0,True,0,True,2020-08-14 05:13:36+00:00,369,False,369,0,4,11,active,2020-08-14 07:11:05,2020
261,True,0,True,0,True,2020-08-14 04:02:45+00:00,370,False,370,0,15,4,active,2020-08-14 07:11:05,2020
262,True,0,True,0,True,2020-08-14 02:04:48+00:00,371,False,371,1,9,9,active,2020-08-14 07:11:05,2020
263,True,0,True,0,True,2020-08-14 05:16:36+00:00,372,False,372,0,13,6,active,2020-08-14 07:11:05,2020
264,True,0,True,0,True,2020-08-14 02:12:57+00:00,373,False,373,0,7,8,active,2020-08-14 07:11:05,2020
265,True,0,True,0,True,2020-08-14 04:55:16+00:00,374,False,374,0,14,5,active,2020-08-14 07:11:05,2020
266,True,0,True,0,True,2020-08-14 05:39:54+00:00,376,False,376,0,7,8,active,2020-08-14 07:11:05,2020
267,True,0,True,0,True,2020-08-14 04:01:50+00:00,377,False,377,0,0,19,active,2020-08-14 07:11:05,2020
268,True,0,True,0,True,2020-08-14 03:34:35+00:00,378,False,378,0,10,9,active,2020-08-14 07:11:05,2020
269,True,0,True,0,True,2020-08-14 06:10:22+00:00,379,False,379,0,4,11,active,2020-08-14 07:11:05,2020
270,True,0,True,0,True,2020-08-14 05:24:29+00:00,380,False,380,1,17,0,active,2020-08-14 07:11:05,2020
271,True,0,True,0,True,2020-08-14 04:37:12+00:00,381,False,381,1,3,15,active,2020-08-14 07:11:05,2020
272,True,0,True,0,True,2020-08-14 04:37:58+00:00,384,True,384,0,12,7,active,2020-08-14 07:11:05,2020
273,True,0,True,1,True,2020-08-14 04:13:36+00:00,385,False,385,0,12,2,active,2020-08-14 07:11:05,2020
274,True,0,True,0,True,2020-08-14 06:49:28+00:00,386,False,386,1,9,9,active,2020-08-14 07:11:05,2020
275,True,0,True,0,True,2020-08-14 01:02:00+00:00,387,False,387,1,1,13,active,2020-08-14 07:11:05,2020
276,True,0,True,0,True,2020-08-13 03:25:23+00:00,388,False,388,0,7,4,active,2020-08-14 07:11:05,2020
277,True,0,True,0,True,2020-08-14 01:35:43+00:00,389,False,389,0,1,13,active,2020-08-14 07:11:05,2020
278,True,0,True,0,True,2020-08-14 05:47:04+00:00,390,False,390,1,4,10,active,2020-08-14 07:11:05,2020
279,True,0,True,0,True,2020-08-14 05:36:23+00:00,391,False,391,0,3,12,active,2020-08-14 07:11:05,2020
280,True,0,True,0,True,2020-08-14 03:55:09+00:00,392,False,392,0,10,5,active,2020-08-14 07:11:05,2020
281,True,0,True,0,True,2020-08-14 00:41:51+00:00,393,False,393,1,8,6,active,2020-08-14 07:11:05,2020
282,True,0,True,0,True,2020-08-14 02:04:40+00:00,394,False,394,0,12,2,active,2020-08-14 07:11:05,2020
283,True,0,True,0,True,2020-08-14 02:35:10+00:00,395,False,395,0,5,10,active,2020-08-14 07:11:05,2020
284,True,0,True,0,True,2020-08-13 23:37:07+00:00,396,False,396,0,7,8,active,2020-08-14 07:11:05,2020
285,True,0,True,0,True,2020-08-14 06:11:13+00:00,397,False,397,0,7,8,active,2020-08-14 07:11:05,2020
286,True,0,True,0,True,2020-08-14 02:26:53+00:00,398,False,398,0,18,1,active,2020-08-14 07:11:05,2020
287,True,0,True,0,True,2020-08-14 04:40:49+00:00,399,False,399,0,3,12,active,2020-08-14 07:11:05,2020
288,True,0,True,0,True,2020-08-14 02:43:54+00:00,400,False,400,0,22,5,active,2020-08-14 07:11:05,2020
289,True,0,True,0,True,2020-08-14 02:24:28+00:00,401,False,401,0,9,6,active,2020-08-14 07:11:05,2020
290,True,0,True,0,True,2020-08-14 01:31:51+00:00,402,False,402,1,3,11,active,2020-08-14 07:11:05,2020
291,True,0,True,0,True,2020-08-14 03:30:59+00:00,403,False,403,1,0,14,active,2020-08-14 07:11:05,2020
292,True,0,True,0,True,2020-08-14 03:50:44+00:00,404,False,404,0,5,11,active,2020-08-14 07:11:05,2020
293,True,0,True,0,True,2020-08-14 02:33:03+00:00,405,False,405,0,14,5,active,2020-08-14 07:11:05,2020
294,True,0,True,0,True,2020-08-14 02:08:12+00:00,406,False,406,0,2,17,active,2020-08-14 07:11:05,2020
295,True,0,True,0,True,2020-08-14 02:02:53+00:00,407,False,407,1,14,4,active,2020-08-14 07:11:05,2020
296,True,0,True,0,True,2020-08-14 01:35:21+00:00,408,False,408,0,9,6,active,2020-08-14 07:11:05,2020
297,True,0,True,0,True,2020-08-14 06:48:04+00:00,409,False,409,0,9,10,active,2020-08-14 07:11:05,2020
298,True,0,True,0,True,2020-08-14 00:28:15+00:00,410,False,410,0,6,13,active,2020-08-14 07:11:05,2020
299,True,0,True,0,True,2020-08-14 06:21:02+00:00,411,False,411,0,11,4,active,2020-08-14 07:11:05,2020
300,True,0,True,0,True,2020-08-14 03:09:16+00:00,412,False,412,0,7,12,active,2020-08-14 07:11:05,2020
301,True,0,True,0,True,2020-08-14 07:01:24+00:00,413,False,413,0,2,17,active,2020-08-14 07:11:05,2020
302,True,0,True,0,True,2020-08-14 00:01:18+00:00,414,False,414,0,20,3,active,2020-08-14 07:11:05,2020
303,True,0,True,0,True,2020-08-14 04:30:13+00:00,415,False,415,0,17,2,active,2020-08-14 07:11:05,2020
304,True,0,True,0,True,2020-08-14 03:24:37+00:00,416,False,416,0,7,8,active,2020-08-14 07:11:05,2020
305,True,0,True,0,True,2020-08-14 05:24:29+00:00,417,False,417,0,2,17,active,2020-08-14 07:11:05,2020
306,True,0,True,0,True,2020-08-14 03:45:30+00:00,419,False,419,0,1,14,active,2020-08-14 07:11:05,2020
307,False,0,False,0,False,1970-01-02 00:00:00+00:00,420,False,420,0,0,0,out_of_service,2020-08-14 07:11:05,1970
308,False,0,True,0,False,2020-08-13 19:41:23+00:00,421,False,421,0,5,14,active,2020-08-14 07:11:05,2020
309,True,0,True,0,True,2020-08-14 02:27:45+00:00,422,False,422,0,9,6,active,2020-08-14 07:11:05,2020
310,True,0,True,0,True,2020-08-14 01:16:49+00:00,423,False,423,0,18,1,active,2020-08-14 07:11:05,2020
311,True,0,True,0,True,2020-08-14 02:29:08+00:00,424,False,424,0,15,4,active,2020-08-14 07:11:05,2020
312,True,0,True,0,True,2020-08-13 22:50:46+00:00,425,False,425,0,10,6,active,2020-08-14 07:11:05,2020
313,True,0,True,0,True,2020-08-14 04:23:58+00:00,426,False,426,0,25,2,active,2020-08-14 07:11:05,2020
314,True,0,True,0,True,2020-08-14 00:25:18+00:00,427,False,427,0,12,7,active,2020-08-14 07:11:05,2020
315,True,0,True,0,True,2020-08-14 01:55:38+00:00,428,False,428,0,16,3,active,2020-08-14 07:11:05,2020
316,True,0,True,0,True,2020-08-14 04:13:25+00:00,430,False,430,0,3,16,active,2020-08-14 07:11:05,2020
317,True,0,True,0,True,2020-08-14 03:23:21+00:00,431,False,431,0,12,3,active,2020-08-14 07:11:05,2020
318,True,0,True,0,True,2020-08-13 22:42:35+00:00,432,False,432,0,12,7,active,2020-08-14 07:11:05,2020
319,True,0,True,0,True,2020-08-13 22:36:32+00:00,433,False,433,0,18,1,active,2020-08-14 07:11:05,2020
320,True,0,True,0,True,2020-08-13 03:24:35+00:00,434,False,434,0,19,0,active,2020-08-14 07:11:05,2020
321,True,0,True,0,True,2020-08-14 03:50:46+00:00,435,False,435,0,11,4,active,2020-08-14 07:11:05,2020
322,True,0,True,0,True,2020-08-14 00:28:28+00:00,436,False,436,0,6,9,active,2020-08-14 07:11:05,2020
323,True,0,True,0,True,2020-08-14 04:07:17+00:00,437,False,437,0,1,18,active,2020-08-14 07:11:05,2020
324,True,0,True,0,True,2020-08-14 00:34:21+00:00,440,False,440,0,1,16,active,2020-08-14 07:11:05,2020
325,True,0,True,0,True,2020-08-14 01:25:15+00:00,441,False,441,0,3,16,active,2020-08-14 07:11:05,2020
326,True,0,True,0,True,2020-08-13 21:29:23+00:00,442,False,442,1,1,13,active,2020-08-14 07:11:05,2020
327,True,0,True,0,True,2020-08-14 05:51:15+00:00,443,False,443,0,13,6,active,2020-08-14 07:11:05,2020
328,True,0,True,0,True,2020-08-14 06:46:22+00:00,445,False,445,0,6,13,active,2020-08-14 07:11:05,2020
329,True,0,True,0,True,2020-08-14 07:05:18+00:00,446,False,446,0,9,3,active,2020-08-14 07:11:05,2020
330,True,0,True,0,True,2020-08-13 18:24:44+00:00,447,False,447,0,12,7,active,2020-08-14 07:11:05,2020
331,True,0,True,0,True,2020-08-13 04:03:15+00:00,448,False,448,0,8,3,active,2020-08-14 07:11:05,2020
332,True,0,False,0,True,1970-01-02 00:00:00+00:00,449,False,449,0,0,0,out_of_service,2020-08-14 07:11:05,1970
333,True,0,True,0,True,2020-08-14 05:11:05+00:00,450,False,450,0,3,12,active,2020-08-14 07:11:05,2020
334,True,0,True,0,True,2020-08-14 04:17:47+00:00,451,False,451,0,2,13,active,2020-08-14 07:11:05,2020
335,True,0,True,0,True,2020-08-14 04:14:57+00:00,452,False,452,0,5,10,active,2020-08-14 07:11:05,2020
336,True,0,True,0,True,2020-08-14 05:57:23+00:00,453,False,453,0,8,7,active,2020-08-14 07:11:05,2020
337,True,0,True,0,True,2020-08-14 04:10:52+00:00,454,False,454,1,14,0,active,2020-08-14 07:11:05,2020
338,True,0,True,0,True,2020-08-14 06:20:53+00:00,455,False,455,1,7,4,active,2020-08-14 07:11:05,2020
339,True,0,True,0,True,2020-08-14 02:40:32+00:00,456,False,456,1,12,6,active,2020-08-14 07:11:05,2020
340,True,0,True,0,True,2020-08-14 00:00:02+00:00,457,False,457,0,8,3,active,2020-08-14 07:11:05,2020
341,True,0,True,0,True,2020-08-14 02:40:22+00:00,458,False,458,2,1,8,active,2020-08-14 07:11:05,2020
