,num_bikes_disabled,is_returning,is_renting,eightd_has_available_keys,num_docks_disabled,is_installed,num_ebikes_available,last_reported,station_status,num_docks_available,legacy_id,num_bikes_available,station_id,timestamp_of_data_read_request,year_station_last_reported
233,0,True,True,False,0,True,0,2020-08-12 01:07:39+00:00,active,12,342,3,342,2020-08-12 01:07:55,2020
234,1,True,True,False,0,True,0,2020-08-11 19:40:13+00:00,active,10,343,4,343,2020-08-12 01:07:55,2020
235,0,True,True,False,0,True,0,2020-08-11 23:34:33+00:00,active,13,344,6,344,2020-08-12 01:07:55,2020
236,0,True,True,False,0,True,0,2020-08-12 01:04:15+00:00,active,15,345,4,345,2020-08-12 01:07:55,2020
237,0,True,True,False,0,True,0,2020-08-12 00:50:36+00:00,active,5,346,10,346,2020-08-12 01:07:55,2020
238,0,True,True,False,0,True,0,2020-08-12 00:42:49+00:00,active,4,347,11,347,2020-08-12 01:07:55,2020
239,1,True,True,False,0,True,0,2020-08-12 00:34:24+00:00,active,12,348,2,348,2020-08-12 01:07:55,2020
240,0,True,True,True,0,True,0,2020-08-11 19:36:10+00:00,active,13,349,4,349,2020-08-12 01:07:55,2020
241,0,True,True,False,0,True,0,2020-08-11 21:31:36+00:00,active,5,350,12,350,2020-08-12 01:07:55,2020
242,0,True,True,False,0,True,0,2020-08-12 00:05:59+00:00,active,11,351,4,351,2020-08-12 01:07:55,2020
243,0,True,True,False,0,True,0,2020-08-12 01:03:08+00:00,active,1,352,14,352,2020-08-12 01:07:55,2020
244,0,True,True,True,0,True,0,2020-08-11 14:25:11+00:00,active,9,353,6,353,2020-08-12 01:07:55,2020
245,1,True,True,False,0,True,0,2020-08-12 00:56:57+00:00,active,11,354,3,354,2020-08-12 01:07:55,2020
246,0,True,True,False,0,True,0,2020-08-12 00:55:05+00:00,active,1,355,16,355,2020-08-12 01:07:55,2020
247,0,True,True,False,0,True,0,2020-08-12 00:58:03+00:00,active,17,356,6,356,2020-08-12 01:07:55,2020
248,0,True,True,False,0,True,0,2020-08-11 23:35:22+00:00,active,12,357,3,357,2020-08-12 01:07:55,2020
249,0,True,True,False,0,True,0,2020-08-12 00:43:25+00:00,active,4,358,15,358,2020-08-12 01:07:55,2020
250,0,True,True,False,0,True,0,2020-08-12 00:59:27+00:00,active,7,359,8,359,2020-08-12 01:07:55,2020
251,0,True,True,False,0,True,0,2020-08-11 23:41:37+00:00,active,13,360,2,360,2020-08-12 01:07:55,2020
252,0,True,True,False,0,True,0,2020-08-12 00:34:50+00:00,active,13,361,6,361,2020-08-12 01:07:55,2020
253,0,True,True,False,0,True,0,2020-08-12 00:51:16+00:00,active,3,362,16,362,2020-08-12 01:07:55,2020
254,0,True,True,False,0,True,0,2020-08-12 00:31:03+00:00,active,12,363,7,363,2020-08-12 01:07:55,2020
255,1,True,True,False,0,True,0,2020-08-12 01:02:49+00:00,active,10,364,8,364,2020-08-12 01:07:55,2020
256,0,True,True,False,0,True,0,2020-08-12 00:59:33+00:00,active,18,365,1,365,2020-08-12 01:07:55,2020
257,0,True,True,False,0,True,0,2020-08-12 00:57:46+00:00,active,11,366,4,366,2020-08-12 01:07:55,2020
258,1,True,True,False,0,True,0,2020-08-11 23:18:21+00:00,active,4,367,14,367,2020-08-12 01:07:55,2020
259,1,True,True,False,0,False,0,2020-08-11 03:15:31+00:00,out_of_service,5,368,9,368,2020-08-12 01:07:55,2020
260,0,True,True,False,0,True,0,2020-08-12 01:00:19+00:00,active,2,369,13,369,2020-08-12 01:07:55,2020
261,0,True,True,False,0,True,0,2020-08-12 00:50:51+00:00,active,12,370,7,370,2020-08-12 01:07:55,2020
262,1,True,True,False,0,True,0,2020-08-12 00:04:31+00:00,active,8,371,10,371,2020-08-12 01:07:55,2020
263,0,True,True,False,0,True,0,2020-08-12 00:58:34+00:00,active,9,372,10,372,2020-08-12 01:07:55,2020
264,0,True,True,False,0,True,0,2020-08-11 14:49:40+00:00,active,7,373,8,373,2020-08-12 01:07:55,2020
265,0,True,True,False,0,True,0,2020-08-12 00:58:39+00:00,active,15,374,4,374,2020-08-12 01:07:55,2020
266,0,True,True,False,0,True,0,2020-08-12 00:40:59+00:00,active,0,376,15,376,2020-08-12 01:07:55,2020
267,0,True,True,False,0,True,0,2020-08-12 01:05:10+00:00,active,7,377,12,377,2020-08-12 01:07:55,2020
268,0,True,True,False,0,True,0,2020-08-12 00:46:19+00:00,active,14,378,5,378,2020-08-12 01:07:55,2020
269,0,True,True,False,0,True,0,2020-08-12 00:30:52+00:00,active,2,379,13,379,2020-08-12 01:07:55,2020
270,0,True,True,False,0,True,0,2020-08-12 00:58:24+00:00,active,18,380,0,380,2020-08-12 01:07:55,2020
271,0,True,True,False,0,True,0,2020-08-12 00:51:39+00:00,active,5,381,14,381,2020-08-12 01:07:55,2020
272,0,True,True,True,0,True,0,2020-08-12 00:39:45+00:00,active,13,384,6,384,2020-08-12 01:07:55,2020
273,0,True,True,False,1,True,0,2020-08-12 00:52:27+00:00,active,12,385,2,385,2020-08-12 01:07:55,2020
274,1,True,True,False,0,True,0,2020-08-12 00:45:15+00:00,active,9,386,9,386,2020-08-12 01:07:55,2020
275,1,True,True,False,0,True,0,2020-08-12 00:48:24+00:00,active,1,387,13,387,2020-08-12 01:07:55,2020
276,0,True,True,False,0,True,0,2020-08-11 12:55:44+00:00,active,7,388,4,388,2020-08-12 01:07:55,2020
277,0,True,True,False,0,True,0,2020-08-11 23:14:43+00:00,active,2,389,12,389,2020-08-12 01:07:55,2020
278,0,True,True,False,0,True,0,2020-08-11 23:37:19+00:00,active,0,390,15,390,2020-08-12 01:07:55,2020
279,0,True,True,False,0,True,0,2020-08-12 00:18:58+00:00,active,1,391,14,391,2020-08-12 01:07:55,2020
280,0,True,True,False,0,True,0,2020-08-12 00:30:51+00:00,active,9,392,6,392,2020-08-12 01:07:55,2020
281,1,True,True,False,0,True,0,2020-08-11 23:06:15+00:00,active,8,393,6,393,2020-08-12 01:07:55,2020
282,0,True,True,False,0,True,0,2020-08-12 00:40:36+00:00,active,13,394,1,394,2020-08-12 01:07:55,2020
283,0,True,True,False,0,True,0,2020-08-11 21:56:05+00:00,active,5,395,10,395,2020-08-12 01:07:55,2020
284,0,True,True,False,0,True,0,2020-08-11 08:51:51+00:00,active,3,396,12,396,2020-08-12 01:07:55,2020
285,0,True,True,False,0,True,0,2020-08-11 20:50:49+00:00,active,9,397,6,397,2020-08-12 01:07:55,2020
286,0,True,True,False,0,True,0,2020-08-12 00:16:50+00:00,active,13,398,6,398,2020-08-12 01:07:55,2020
287,0,True,True,False,0,True,0,2020-08-12 00:55:20+00:00,active,11,399,4,399,2020-08-12 01:07:55,2020
288,0,True,True,False,0,True,0,2020-08-11 23:39:43+00:00,active,20,400,7,400,2020-08-12 01:07:55,2020
289,0,True,True,False,0,True,0,2020-08-12 01:05:49+00:00,active,12,401,3,401,2020-08-12 01:07:55,2020
290,0,True,True,False,0,True,0,2020-08-12 00:27:45+00:00,active,5,402,10,402,2020-08-12 01:07:55,2020
291,1,True,True,False,0,True,0,2020-08-12 00:51:59+00:00,active,6,403,8,403,2020-08-12 01:07:55,2020
292,0,True,True,False,0,True,0,2020-08-12 01:01:35+00:00,active,8,404,8,404,2020-08-12 01:07:55,2020
293,0,True,True,False,0,True,0,2020-08-12 00:12:51+00:00,active,14,405,5,405,2020-08-12 01:07:55,2020
294,0,True,True,False,0,True,0,2020-08-12 00:10:34+00:00,active,3,406,16,406,2020-08-12 01:07:55,2020
295,0,True,True,False,0,True,0,2020-08-12 00:00:54+00:00,active,16,407,3,407,2020-08-12 01:07:55,2020
296,0,True,True,False,0,True,0,2020-08-12 00:38:10+00:00,active,10,408,5,408,2020-08-12 01:07:55,2020
297,1,True,True,False,0,True,0,2020-08-12 00:41:54+00:00,active,5,409,13,409,2020-08-12 01:07:55,2020
298,0,True,True,False,0,True,0,2020-08-11 22:17:32+00:00,active,7,410,12,410,2020-08-12 01:07:55,2020
299,0,True,True,False,0,True,0,2020-08-11 22:45:08+00:00,active,9,411,6,411,2020-08-12 01:07:55,2020
300,0,True,True,False,0,True,0,2020-08-12 01:05:59+00:00,active,4,412,15,412,2020-08-12 01:07:55,2020
301,0,True,True,False,0,True,0,2020-08-12 00:55:54+00:00,active,10,413,9,413,2020-08-12 01:07:55,2020
302,0,True,True,False,0,True,0,2020-08-11 21:08:55+00:00,active,21,414,2,414,2020-08-12 01:07:55,2020
303,1,True,True,False,0,True,0,2020-08-12 00:34:29+00:00,active,4,415,14,415,2020-08-12 01:07:55,2020
304,0,True,True,False,0,True,0,2020-08-12 00:59:37+00:00,active,15,416,0,416,2020-08-12 01:07:55,2020
305,0,True,True,False,0,True,0,2020-08-12 00:24:06+00:00,active,2,417,17,417,2020-08-12 01:07:55,2020
306,0,True,True,False,0,True,0,2020-08-12 00:18:53+00:00,active,3,419,12,419,2020-08-12 01:07:55,2020
307,0,False,False,False,0,False,0,1970-01-02 00:00:00+00:00,out_of_service,0,420,0,420,2020-08-12 01:07:55,1970
308,0,True,True,False,0,True,0,2020-08-12 00:08:01+00:00,active,5,421,14,421,2020-08-12 01:07:55,2020
309,0,True,True,False,0,True,0,2020-08-11 23:26:43+00:00,active,11,422,4,422,2020-08-12 01:07:55,2020
310,0,True,True,False,0,True,0,2020-08-11 22:59:38+00:00,active,19,423,0,423,2020-08-12 01:07:55,2020
311,0,True,True,False,0,True,0,2020-08-11 22:21:26+00:00,active,11,424,8,424,2020-08-12 01:07:55,2020
312,0,True,True,False,0,True,0,2020-08-11 23:56:25+00:00,active,12,425,4,425,2020-08-12 01:07:55,2020
313,0,True,True,False,0,True,0,2020-08-12 00:27:28+00:00,active,24,426,3,426,2020-08-12 01:07:55,2020
314,0,True,True,False,0,True,0,2020-08-11 20:45:35+00:00,active,12,427,7,427,2020-08-12 01:07:55,2020
315,0,True,True,False,0,True,0,2020-08-12 00:02:05+00:00,active,8,428,11,428,2020-08-12 01:07:55,2020
316,0,True,True,False,0,True,0,2020-08-11 23:48:20+00:00,active,4,430,15,430,2020-08-12 01:07:55,2020
317,0,True,True,False,0,True,0,2020-08-12 00:47:34+00:00,active,12,431,3,431,2020-08-12 01:07:55,2020
318,0,True,True,False,0,True,0,2020-08-11 21:53:01+00:00,active,11,432,8,432,2020-08-12 01:07:55,2020
319,0,True,True,False,0,True,0,2020-08-12 00:32:53+00:00,active,18,433,1,433,2020-08-12 01:07:55,2020
320,0,True,True,False,0,True,0,2020-08-10 08:56:28+00:00,active,19,434,0,434,2020-08-12 01:07:55,2020
321,0,True,True,False,0,True,0,2020-08-12 00:34:45+00:00,active,8,435,7,435,2020-08-12 01:07:55,2020
322,0,True,True,False,0,True,0,2020-08-12 01:00:24+00:00,active,7,436,8,436,2020-08-12 01:07:55,2020
323,1,True,True,False,0,True,0,2020-08-12 01:03:04+00:00,active,5,437,13,437,2020-08-12 01:07:55,2020
324,0,True,True,False,0,True,0,2020-08-12 00:49:56+00:00,active,9,440,8,440,2020-08-12 01:07:55,2020
325,1,True,True,False,0,True,0,2020-08-12 00:36:43+00:00,active,6,441,12,441,2020-08-12 01:07:55,2020
326,1,True,True,False,0,True,0,2020-08-11 21:48:17+00:00,active,1,442,13,442,2020-08-12 01:07:55,2020
327,0,True,True,False,0,True,0,2020-08-11 22:52:15+00:00,active,14,443,5,443,2020-08-12 01:07:55,2020
328,0,True,True,False,0,True,0,2020-08-12 00:53:03+00:00,active,13,445,6,445,2020-08-12 01:07:55,2020
329,0,True,True,False,0,True,0,2020-08-12 00:59:11+00:00,active,5,446,7,446,2020-08-12 01:07:55,2020
330,0,True,True,False,0,True,0,2020-08-12 00:25:14+00:00,active,14,447,5,447,2020-08-12 01:07:55,2020
331,0,True,True,False,0,True,0,2020-08-11 08:56:36+00:00,active,8,448,3,448,2020-08-12 01:07:55,2020
332,0,True,True,False,0,False,0,1970-01-02 00:00:00+00:00,out_of_service,0,449,0,449,2020-08-12 01:07:55,1970
333,0,True,True,False,0,True,0,2020-08-12 00:58:50+00:00,active,10,450,5,450,2020-08-12 01:07:55,2020
334,0,True,True,False,0,True,0,2020-08-12 00:59:27+00:00,active,6,451,9,451,2020-08-12 01:07:55,2020
335,0,True,True,False,0,True,0,2020-08-12 00:44:52+00:00,active,7,452,8,452,2020-08-12 01:07:55,2020
336,0,True,True,False,0,True,0,2020-08-12 01:06:28+00:00,active,8,453,7,453,2020-08-12 01:07:55,2020
337,1,True,True,False,0,True,0,2020-08-12 00:06:44+00:00,active,10,454,4,454,2020-08-12 01:07:55,2020
338,1,True,True,False,0,True,0,2020-08-12 01:06:09+00:00,active,7,455,4,455,2020-08-12 01:07:55,2020
339,1,True,True,False,0,True,0,2020-08-12 00:51:52+00:00,active,13,456,5,456,2020-08-12 01:07:55,2020
340,0,True,True,False,0,True,0,2020-08-11 22:07:23+00:00,active,9,457,2,457,2020-08-12 01:07:55,2020
341,0,True,True,False,0,True,0,2020-08-11 23:41:06+00:00,active,6,458,5,458,2020-08-12 01:07:55,2020
